"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Closing the gap: connecting sudden representational change to the subjective Aha! experience in insightful problem solving","https://scispace.com/paper/closing-the-gap-connecting-sudden-representational-change-to-28cshtru6o","2020","Journal Article","Psychological Research-psychologische Forschung","Amory H. Danek
Joshua Williams
Jennifer Wiley","10.1007/S00426-018-0977-8","","Two hallmarks of insightful problem solving are thought to be suddenness in the emergence of solution due to changes in problem representation, and the subjective Aha! experience. Although a number of studies have explored the Aha! experience, few studies have attempted to measure representational change. Following the lead of Durso et al. (Psychol Sci 5(2):94–97, 1994) and Cushen and Wiley (Conscious Cognit 21(3):1166–1175, 2012), in this study, participants made importance-to-solution ratings throughout their solution attempts as a way to assess representational change. Participants viewed a set of magic trick videos with the task of finding out how each trick worked, and rated six action verbs for each trick (including one that implied the correct solution) multiple times during solution. They were also asked to indicate the extent to which they experienced an Aha! moment. Patterns of ratings that showed a sudden change towards a correct solution led to stronger Aha! experiences than patterns that showed a more incremental change towards a correct solution, or a change towards incorrect solutions. The results show a connection between sudden changes in problem representations (leading to correct solutions) and the subjective appraisal of solutions as an Aha! experience. This offers the first empirical support for a close relationship between two theoretical constructs that have traditionally been assumed to be related to insightful problem solving.","The results show a connection between sudden changes in problem representations (leading to correct solutions) and the subjective appraisal of solutions as an Aha! experience, offering the first empirical support for a close relationship between two theoretical constructs that have traditionally been assumed to be related to insightful problem solving."
"Implicit Learning of Temporal Behavior in Complex Dynamic Environments","https://scispace.com/paper/implicit-learning-of-temporal-behavior-in-complex-dynamic-3pa6gg5mux","2020","Posted Content","bioRxiv","Josh Salet
Wouter Kruijne
Hedderik van Rijn","10.1101/2020.01.29.924472","https://scispace.com/pdf/implicit-learning-of-temporal-behavior-in-complex-dynamic-3pa6gg5mux.pdf","To anticipate future events humans exploit predictive patterns in the environment. Such statistical learning is often outside of awareness. Timing research suggests that humans also adapt to temporal regularities. However, in these experiments, the intervals to be timed are isolated and explicitly cued, contrasting with everyday life where intervals are often unnoticed. In the present study, we found implicit adaptation to temporal regularities in an ecological setting. Ninety-eight participants played a game in which they responded to sudden-onset targets. While two targets appeared at random times, one target appeared every three seconds. In two experiments, we found adaptation to the regularity: Response times were lower, hit rates higher, and mouse cursor trajectories revealed anticipatory movements. Crucially, this was observed when participants were informed about the regularity, but also when they were unaware of it. Here, we for the first time, show implicit learning of temporal behavior in a complex environment.","This paper found implicit adaptation to temporal regularities in an ecological setting, where the intervals to be timed are isolated and explicitly cued, contrasting with everyday life where intervals are often unnoticed."
"Surfing the Implicit Wave.","https://scispace.com/paper/surfing-the-implicit-wave-7ac0mo2s7y2d","","","","CH Shea
G Wulf
CA Whitacre
JH Park","10.1080/02724980042000381","","Implicit learning was investigated in two experiments involving a complex motor task. Participants were required to balance on a stabilometer and to move the platform on which they were standing to match a constantly changing target position. Experiment 1 examined whether a segment (middle third) that was repeated on each trial would be learned without participants becoming aware of the repetitions (i.e., implicitly). The purpose of Experiment 2 was to determine the relative effectiveness of explicit versus implicit learning. Here, two identical segments were presented on each trial (first and last thirds), with participants only being informed that one segment (either first or last) was repeated. The acquisition results from both experiments indicated large improvements in performance across 4 days of practice, with performance on the repeated segments being generally superior to that on the non-repeated segment. On the retention tests on Day 5, errors on the repeated segment(s) were smaller than those on the random segment(s). Furthermore, in Experiment 2, the errors on the repeated-known segment, although smaller than those on the random segment, were larger than those on the repeated-unknown segment. Interview results indicated that participants were not consciously aware that a segment was repeated unless they were informed. These results suggest that implicit learning can occur for relatively complex motor tasks and that withholding information concerning the regularities is more beneficial than providing this information.","Two experiments investigated implicit learning of a complex motor task, finding significant improvements in performance with repeated segments, and participants remained unaware of the repetitions unless informed, suggesting implicit learning is effective for complex tasks."
"Getting a grip on insight: real-time and embodied Aha experiences predict correct solutions.","https://scispace.com/paper/getting-a-grip-on-insight-real-time-and-embodied-aha-3xvglqstp1","2021","Journal Article","Cognition & Emotion","Ruben Laukkonen
Daniel Ingledew
Hilary Grimmer
Jonathan W. Schooler
Jason M. Tangen","10.1080/02699931.2021.1908230","https://www.tandfonline.com/doi/pdf/10.1080/02699931.2021.1908230","Insight experiences are sudden, persuasive, and can accompany valuable new ideas in science and art In this preregistered experiment, we aim to validate a novel visceral and continuous measure of insight problem solving and to test whether real-time and embodied feelings of insight can predict correct solutions We report several findings Consistent with recent work, we find a strong positive relationship between Aha moments and accuracy for problems that demand implicit processing We also found that the intensity of the insight experience further predicted the accuracy of solutions and participants naturally embodied the intensity of their insight experiences by squeezing the dynamometer more tightly Intriguingly, this unintentional embodiment further predicted the accuracy of solutions We suggest that the dynamometer complements previous measures by (1) simultaneously capturing both process and feeling in real-time, (2) highlights the value of measuring Aha moments on a continuum of intensity, and (3) firmly establishes that the impulsive feeling of Aha can carry information about the veracity of an idea We discuss the findings in light of a recent theoretical account of how feelings of insight may act as a heuristic to select ideas from the stream of consciousness","In this paper, the authors found that the intensity of the insight experience further predicted the accuracy of solutions and participants naturally embodied their insight experiences by squeezing the dynamometer more tightly, and this unintentional embodiment further predicted accuracy."
"Abrupt and spontaneous strategy switches emerge in simple regularised neural networks","https://scispace.com/paper/abrupt-and-spontaneous-strategy-switches-emerge-in-simple-2va5z6s58u4f","2024","Journal Article","PLOS Computational Biology","Anika T. Löwe
Léo Touzo
Paul S. Muhle-Karbe
Andrew Saxe
Christopher Summerfield
Nicolas W. Schuck","10.1371/journal.pcbi.1012505","","Humans sometimes have an insight that leads to a sudden and drastic performance improvement on the task they are working on. Sudden strategy adaptations are often linked to insights, considered to be a unique aspect of human cognition tied to complex processes such as creativity or meta-cognitive reasoning. Here, we take a learning perspective and ask whether insight-like behaviour can occur in simple artificial neural networks, even when the models only learn to form input-output associations through gradual gradient descent. We compared learning dynamics in humans and regularised neural networks in a perceptual decision task that included a hidden regularity to solve the task more efficiently. Our results show that only some humans discover this regularity, whose behaviour was marked by a sudden and abrupt strategy switch that reflects an aha-moment. Notably, we find that simple neural networks with a gradual learning rule and a constant learning rate closely mimicked behavioural characteristics of human insight-like switches, exhibiting delay of insight, suddenness and selective occurrence in only some networks. Analyses of network architectures and learning dynamics revealed that insight-like behaviour crucially depended on a regularised gating mechanism and noise added to gradient updates, which allowed the networks to accumulate “silent knowledge” that is initially suppressed by regularised gating. This suggests that insight-like behaviour can arise from gradual learning in simple neural networks, where it reflects the combined influences of noise, gating and regularisation. These results have potential implications for more complex systems, such as the brain, and guide the way for future insight research. ","Simple neural networks exhibit insight-like behaviour, characterized by sudden strategy switches, when trained with regularisation and noise, mirroring human cognitive processes, and suggesting that insight can arise from gradual learning in complex systems."
"Aha! moments correspond to meta-cognitive prediction errors","https://scispace.com/paper/aha-moments-correspond-to-meta-cognitive-prediction-errors-2g4ne8da9m","2021","Posted Content","","Rachit Dubey
Ho Mk
Hermish Mehta
Thomas L. Griffiths","10.31234/OSF.IO/C5V42","https://scispace.com/pdf/aha-moments-correspond-to-meta-cognitive-prediction-errors-2g4ne8da9m.pdf","Psychologists have long been fascinated with understanding the nature of Aha! moments, moments when we transition from not knowing to suddenly realizing the solution to a problem. In this work, we present a theoretical framework that explains when and why we experience Aha! moments. Our theory posits that during problem-solving, in addition to solving the problem, people also maintain a meta-cognitive model of their ability to solve the problem as well as a prediction about the time it would take them to solve that problem. Aha! moments arise when we experience a positive error in this meta-cognitive prediction, i.e. when we solve a problem much faster than we expected to solve it. We posit that this meta-cognitive error is analogous to a positive reward prediction error thereby explaining why we feel so good after an Aha! moment. A large-scale pre-registered experiment on anagram solving supports this theory, showing that people's time prediction errors are strongly correlated with their ratings of an Aha! experience while solving anagrams. A second experiment provides further evidence to our theory by demonstrating a causal link between time prediction errors and the Aha! experience. These results highlight the importance of meta-cognitive prediction errors and deepen our understanding of human meta-reasoning.","This work presents a theoretical framework that explains when and why the authors experience Aha! moments, and posits that during problem-solving, people maintain a meta-cognitive model of their ability to solve the problem as well as a prediction about the time it would take them to solve that problem."
"Implicit learning.","https://scispace.com/paper/implicit-learning-3mrj4twfwn","","","Psychological Bulletin","Carol A. Seger","10.1037/0033-2909.115.2.163","","Implicit learning is nonepisodic learning of complex information in an incidental manner, without awareness of what has been learned. Implicit learning experiments use 3 different stimulus structures (visual, sequence, and function) and 3 different dependent measures or response modalities (conceptual fluency, efficiency, and prediction and control). Implicit learning may require a certain minimal amount of attention and may depend on attentional and working memory mechanisms. The result of implicit learning is implicit knowledge in the form of abstract (but possibly instantiated) representations rather than verbatim or aggregate representations. Implicit learning shows biases and dissociations in learning different stimulus structures. The dependence of implicit learning on particular brain areas is discussed, some conclusions are drawn for modeling implicit learning, and the interaction of implicit and explicit learning is considered.","The dependence of implicit learning on particular brain areas is discussed, some conclusions are drawn for modeling implicit learning, and the interaction of implicit and explicit learning is considered."
"Performing the Unexplainable: Implicit Task Performance Reveals Individually Reliable Sequence Learning without Explicit Knowledge","https://scispace.com/paper/performing-the-unexplainable-implicit-task-performance-1glxto41uh","2010","Journal Article","Psychonomic Bulletin & Review","Daniel J. Sanchez
Eric W. Gobel
Paul J. Reber","10.3758/PBR.17.6.790","https://scispace.com/pdf/performing-the-unexplainable-implicit-task-performance-1glxto41uh.pdf","Memory-impaired patients express intact implicit perceptual–motor sequence learning, but it has been difficult to obtain a similarly clear dissociation in healthy participants. When explicit memory is intact, participants acquire some explicit knowledge and performance improvements from implicit learning may be subtle. Therefore, it is difficult to determine whether performance exceeds what could be expected on the basis of the concomitant explicit knowledge. Using a challenging new sequence-learning task, robust implicit learning was found in healthy participants with virtually no associated explicit knowledge. Participants trained on a repeating sequence that was selected randomly from a set of five. On a performance test of all five sequences, performance was best on the trained sequence, and two-thirds of the participants exhibited individually reliable improvement (by chi-square analysis). Participants could not reliably indicate which sequence had been trained by either recognition or recall. Only by expressing their knowledge via performance were participants able to indicate which sequence they had learned.","Using a challenging new sequence-learning task, robust implicit learning was found in healthy participants with virtually no associated explicit knowledge, and participants able to indicate which sequence they had learned."
"Exploration of Learning Strategies Associated With Aha Learning Moments.","https://scispace.com/paper/exploration-of-learning-strategies-associated-with-aha-lyfjjra544","2016","Journal Article","Journal for nurses in professional development","Jobeth Pilcher","10.1097/NND.0000000000000233","","Educators recognize aha moments as powerful aspects of learning. Yet limited research has been performed regarding how to promote these learning moments. This article describes an exploratory study of aha learning moments as experienced and described by participants. Findings showed use of visuals, scenarios, storytelling, Socratic questions, and expert explanation led to aha learning moments. The findings provide guidance regarding the types of learning strategies that can be used to promote aha moments.","An exploratory study of ahalearning moments as experienced and described by participants showed use of visuals, scenarios, storytelling, Socratic questions, and expert explanation led to aha learning moments."
"Implicit and explicit processes in phonological concept learning","https://scispace.com/paper/implicit-and-explicit-processes-in-phonological-concept-3c5c7gehf0","2024","Journal Article","Phonology","E. Moreton
Katya Pertsova","10.1017/s0952675724000034","","
 Non-linguistic pattern learning uses distinct implicit and explicit processes, which differ in behavioural signatures, inductive biases and proposed model architectures. This study asked whether both processes are available in phonotactic learning in the lab. Five Internet experiments collected generalisation, learning curves, response times and detailed debriefings from 671 valid participants. Implicit and explicit learners were found in all conditions and experiments. Objective measures of implicit vs. explicit learning were correlated with introspective self-report. Participants spontaneously discovered and named phonetic features. These findings contradict the common (usually tacit) assumption that ‘artificial-language’ participants learn only implicitly. Learning mode also affected inductive bias: Implicit learning improved performance on family-resemblance patterns relative to biconditionals (if-and-only-if, exclusive-or) in two experiments. The direction of this effect is unexpected under many current theories of how implicit and explicit concept learning differ, and is consistent with models of explicit learning which take pattern-irrelevant features into account.","Implicit and explicit processes are used in phonological concept learning, and learning mode affects inductive bias."
