"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Hippocampal function in the rat: Cognitive mapping or vicarious trial and error?","https://scispace.com/paper/hippocampal-function-in-the-rat-cognitive-mapping-or-2akm8bcpm2","1993","Journal Article","Hippocampus","Abram Amsel","10.1002/HIPO.450030302","","The most prominent hypothesis of hippocampal function likens the hippocampus to a ""cognitive map,"" a term used by a famous learning theorist, E. C. Tolman, to explain maze learning. The usual application of this concept of cognitive map, as it applies to the hippocampus, is to what is called spatial learning, mainly in the radial-arm maze of Olton and the Morris water maze. In a recent Hippocampus Forum, evidence for the cognitive map hypothesis was reviewed in a lead article by Nadel, followed by a series of commentaries by leading investigators of hippocampal function. This speculative commentary offers an alternative not represented in the forum--that the function of the hippocampus in spatial learning is not as a cognitive map, but that it subserves another function proposed by Tolman in his work on simple discrimination learning, vicarious trial and error, based on incipient, conflicting dispositions to approach and avoid.","The most prominent hypothesis of hippocampal function likens the hippocampus to a ""cognitive map,"" a term used by a famous learning theorist, E. C. Tolman, to explain maze learning."
"Capturing Optimal and Suboptimal behavior Of Agents Via Structure Learning Of Their Internal Model","https://scispace.com/paper/capturing-optimal-and-suboptimal-behavior-of-agents-via-5ltprz91nwkj","2024","Journal Article","","Ashwin James
Ingrid Bethus
Alexandre Muzy","10.1101/2024.09.30.615767","","Abstract This study introduces a novel framework for understanding the cognitive underpinnings of individual behavior which often deviates from rational decision-making aimed at maximizing rewards in real-life scenarios. We propose a structure learning approach to infer an agent’s internal model, composed of a learning rule and an internal representation of the environment. Crucially, the combined contribution of these components — rather than their individual contribution — determines the overall optimality of the agent’s behavior. By exploring various combinations of learning rules and environment representations, we identify the most probable agent model structure for each individual. We apply this framework to analyze rats’ learning behavior in a free-choice task within a T-maze with return arms, evaluating different internal models based on optimal and suboptimal learning rules, along with multiple possible representations of the T-maze decision graph. Identifying the most likely agent model structure based on the rats’ behavioral data reveals that slower learning rats employed either a suboptimal or a moderately optimal agent model, whereas fast learners employ an optimal agent model. Using the inferred agent models for each rat, we explore the qualitative differences in their individual learning processes. Policy entropy, derived from the inferred agent models, also highlights variations in the balance between exploration and exploitation strategies among the rats. Traditional reinforcement learning approaches to addressing suboptimal behavior focus separately on either suboptimal learning rules or flawed environment representations. Our approach jointly models these components, revealing that suboptimal decisions can arise from complex interactions between learning rules and environment representations within an agent’s internal model. This provides deeper insights into the cognitive mechanisms underlying real-world decision-making. ","This study introduces a novel framework for understanding individual behavior via structure learning of an agent's internal model, composed of a learning rule and environment representation, to infer optimal and suboptimal behavior in real-life scenarios, such as rats' learning in a T-maze."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ","In this article , the authors provide historical and contemporary evidence that instrumental forms of reward learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable."
"A reinforcement-based mechanism for discontinuous learning","https://scispace.com/paper/a-reinforcement-based-mechanism-for-discontinuous-learning-lhadk2uk","2022","Journal Article","Proceedings of the National Academy of Sciences","Ana Lucia De Mello Machado","10.1073/pnas.2215352119","","Problem-solving and reasoning involve mental exploration and navigation in sparse relational spaces. A physical analogue is spatial navigation in structured environments such as a network of burrows. Recent experiments with mice navigating a labyrinth show a sharp discontinuity during learning, corresponding to a distinct moment of “sudden insight” when mice figure out long, direct paths to the goal. This discontinuity is seemingly at odds with reinforcement learning (RL), which involves a gradual build-up of a value signal during learning. Here, we show that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning. In tree-like structured environments, positive feedback from learning on behavior generates a “reinforcement wave” with a steep profile. The discontinuity occurs when the wave reaches the starting point. By examining the nonlinear dynamics of reinforcement propagation, we establish a quantitative relationship between the learning rule, the agent’s exploration biases, and learning speed. Predictions explain existing data and motivate specific experiments to isolate the phenomenon. Additionally, we characterize the exact learning dynamics of various RL rules for a complex sequential task. ","This article showed that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning in tree-like structured environments and characterized the exact learning dynamics of various RL rules for a complex sequential task."
"Lesions of the lateral entorhinal cortex disrupt non-spatial latent learning but spare spatial latent learning in the rat (Rattus norvegicus)","https://scispace.com/paper/lesions-of-the-lateral-entorhinal-cortex-disrupt-non-spatial-1zn7gz1mmb","2013","Journal Article","Acta Neurobiologiae Experimentalis","Eric M. Stouffer
Jessalyn E. Klein","","","The current study examined the function of the lateral entorhinal cortex (LEC) in a non-spatial latent learning task and a spatial latent learning task. Latent learning is the acquisition of neutral information that does not immediately influence behavior, but can be recalled and utilized when it becomes relevant to the animal. Based on previous research, it was predicted that the LEC would be necessary for latent learning of non-spatial information, but would not be necessary for latent learning of spatial information. Forty-two male Sprague Dawley rats (Rattus norvegicus) were either given pretraining neurotoxic lesions restricted to the LEC or were given sham (SH) lesions. The rats were then trained and tested on two latent learning tasks: the Latent Cue Preference (LCP) task which assesses single-cue (non-spatial) latent learning and a spatial latent learning task utilizing a Barnes maze. Results showed that rats with LEC lesions were impaired on the nonspatial LCP task compared to SH rats, but showed no impairment on the spatial latent learning task. Therefore, the LEC appears to be selectively involved in processing non-spatial latent learning and does not process, or is at least not necessary for, spatial latent learning. These findings indicate a specific role of the LEC in information processing and provide new information about the function of the entorhinal cortex.","Results showed that rats with LEC lesions were impaired on the nonspatial LCP task compared to SH rats, but showed no impairment on the spatial latent learning task, indicating a specific role of the LEC in information processing and providing new information about the function of the entorhinal cortex."
"Evidence for flexible navigation strategies during spatial learning involving path choices","https://scispace.com/paper/evidence-for-flexible-navigation-strategies-during-spatial-3wwihd8l0a","2022","Dataset","","Stephanie Doner
Jingyi Zheng
Andrew S. McAvan
Michael J. Starrett
Hannah Campbell
Delaney Sanders
Arne D. Ekstrom","10.6084/m9.figshare.21731288","","In a classic study in 1946, Tolman et al. found that rodents chose the optimal path to a hidden goal location when given the option to take a shortcut. Subsequent studies, though, found mixed results, including a previous study in humans showing non-optimal response strategies. Here, we tested human participants in a virtual sunburst maze identical to that employed by Tolman. Across three different experiments, we found that participants consistently employed non-optimal response strategies involving either following the encoded route or using the light as a beacon cue. Adding distal boundary cues (Experiment 2) or enhancing idiothetic cues (Experiment 3) led to the same overall results. Our findings suggest participants’ search strategies are often suboptimal when given the opportunity to spontaneously take a short cut. ","Participants consistently use non-optimal navigation strategies in a virtual sunburst maze, regardless of the presence of additional spatial cues."
"The mosaic structure of the mammalian cognitive map.","https://scispace.com/paper/the-mosaic-structure-of-the-mammalian-cognitive-map-2n5t1ssh8d","2024","","Learning & Behavior","Kate J Jeffery","10.3758/s13420-023-00618-9","","Abstract The cognitive map, proposed by Tolman in the 1940s, is a hypothetical internal representation of space constructed by the brain to enable an animal to undertake flexible spatial behaviors such as navigation. The subsequent discovery of place cells in the hippocampus of rats suggested that such a map-like representation does exist, and also provided a tool with which to explore its properties. Single-neuron studies in rodents conducted in small singular spaces have suggested that the map is founded on a metric framework, preserving distances and directions in an abstract representational format. An open question is whether this metric structure pertains over extended, often complexly structured real-world space. The data reviewed here suggest that this is not the case. The emerging picture is that instead of being a single, unified construct, the map is a mosaic of fragments that are heterogeneous, variably metric, multiply scaled, and sometimes laid on top of each other. Important organizing factors within and between fragments include boundaries, context, compass direction, and gravity. The map functions not to provide a comprehensive and precise rendering of the environment but rather to support adaptive behavior, tailored to the species and situation. ","The emerging picture is that instead of being a single, unified construct, the cognitive map is a mosaic of fragments that are heterogeneous, variably metric, multiply scaled, and sometimes laid on top of each other."
"Dynamic preferences account for inter-animal variability during the continual learning of a cognitive task","https://scispace.com/paper/dynamic-preferences-account-for-inter-animal-variability-a0f3vq7pgc","2019","Posted Content","bioRxiv","David B. Kastner
Eric A. Miller
Ziheng Yang
Demetris K. Roumis
Daniel F. Liu
Loren M. Frank
Loren M. Frank
Peter Dayan","10.1101/808006","","Summary In novel situations, behavior necessarily reduces to latent biases. How these biases interact with new experiences to enable subsequent behavior remains poorly understood. We exposed rats to a family of spatial alternation contingencies and developed a series of reinforcement learning agents to describe the behavior. The performance of these agents shows that accurately describing the learning of individual animals requires accounting for their individual dynamic preferences as well as general, shared, cognitive processes. Agents that include only memory of past choice do not account for the behavior. Adding an explicit representation of biases allows agents to perform the task as rapidly as the rats, to accurately predict critical facets of their behavior on which it was not fitted, and to capture individual differences quantitatively. Our results illustrate the value of making explicit models of learning and highlight the importance of considering the initial state of each animal in understanding behavior.","The performance of reinforcement learning agents exposed to a family of spatial alternation contingencies shows that accurately describing the learning of individual animals requires accounting for their individual dynamic preferences as well as general, shared, cognitive processes."
"Shortcutting from self-motion signals reveals a cognitive map in mice","https://scispace.com/paper/shortcutting-from-self-motion-signals-reveals-a-cognitive-36z46mn0ivl5","2024","Journal Article","eLife","Jiayun Xu
Mauricio Girardi‐Schappo
Jean‐Claude Béïque
André Longtin
Leonard Maler","10.7554/elife.95764.4","","Animals navigate by learning the spatial layout of their environment. We investigated spatial learning of mice in an open maze where food was hidden in one of a hundred holes. Mice leaving from a stable entrance learned to efficiently navigate to the food without the need for landmarks. We developed a quantitative framework to reveal how the mice estimate the food location based on analyses of trajectories and active hole checks. After learning, the computed ‘target estimation vector’ (TEV) closely approximated the mice’s route and its hole check distribution. The TEV required learning both the direction and distance of the start to food vector, and our data suggests that different learning dynamics underlie these estimates. We propose that the TEV can be precisely connected to the properties of hippocampal place cells. Finally, we provide the first demonstration that, after learning the location of two food sites, the mice took a shortcut between the sites, demonstrating that they had generated a cognitive map. ","Mice learn to navigate an open maze by estimating food location using self-motion signals, developing a cognitive map that enables efficient navigation and even shortcutting between food sites, linked to hippocampal place cell properties."
"The dynamics of long term exploration in the rat Part II. An analytical model of the kinematic structure of rat exploratory behavior","https://scispace.com/paper/the-dynamics-of-long-term-exploration-in-the-rat-part-ii-an-uv74ulso5e","1998","Journal Article","Biological Cybernetics","Ofer Tchernichovski
Yoav Benjamini","10.1007/S004220050447","","A simple analytical model is proposed here that captures to a large extent the kinematic structure of rat exploratory behavior. Previous studies have shown that such behavior consists of regular excursions into the environment from a preferred place termed a home base. In the first part of this study, we showed that with time and repeated exposure to the same large environment, there is a gradual increase in the length of excursions. Concurrently, the rat's velocity pattern changes in a complex yet structured way, which is correlated with the exposure (=familiarity) to places. In this part, we show that the complex pattern described there might be explained by an analytic model, in terms of a simple dynamical system, with few assumptions concerning motivation and learning. The model is studied both by analysis and simulation. The theoretical examination of the dynamics of excursion length suggests that excursion length increases as a linear function of two system parameters, one governing the rate of motivation loss, and the other the rate of (location-specific) familiariza- tion. Combining this theoretical finding with the empir- ical results suggests that the two theoretical parameters are linearly related: the less confident the rat, the slower its familiarization rate, and thus diAerences in patterns of movement between rats can be explained using one rat-specific parameter. Furthermore, the more complex velocity pattern of the rat can then be easily captured by the same model. The analyzed behavior of the rat suggests that the locale sensory information that the rat collects has a gradient towards the home base, with decreasing information input away from home base. This sensory pattern emerges from the simple set of rules and restrictions on the rat's exploratory behavior. Thus, instead of imposing a set of ad hoc restrictions on a simulated rat so that its spatial learning is similar to that of a real rat, the model suggests a set of simple intrinsic constraints to govern the exploratory behavior.","A simple analytical model is proposed here that captures to a large extent the kinematic structure of rat exploratory behavior, and suggests that the less confident the rat, the slower its familiarization rate, and thus differences in patterns of movement between rats can be explained using one rat-specific parameter."
