"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Stability of Core Language Skill from Infancy to Adolescence in Typical and Atypical Development.","https://scispace.com/paper/stability-of-core-language-skill-from-infancy-to-adolescence-qsuc8mxizq","2019","Journal Article","Cognitive Science","Marc H. Bornstein","","","From infancy to adolescence, children show strong stability of individual differences in core language skill. Command of language is a fundamental life skill, a cornerstone of cognitive and socioemotional development, and a necessary ingredient for successful functioning in society. We used 15-year prospective longitudinal data from the Avon Longitudinal Study of Parents and Children to evaluate two types of stability of core language skill in 5036 typically developing and 1056 atypically developing (preterm, dyslexic, autistic, and hearing impaired) children in a multiage, multidomain, multimeasure, multireporter framework. A single core language skill was extracted from multiple measures at multiple ages, and this skill proved stable from infancy to adolescence in all groups, even accounting for child nonverbal intelligence and sociability and maternal age and education. Language skill is a highly conserved and robust individual-differences characteristic. Lagging language skills, a risk factor in child development, would profitably be addressed early in life.","A single core language skill was extracted from multiple measures at multiple ages, and this skill proved stable from infancy to adolescence in all groups, even accounting for child nonverbal intelligence and sociability and maternal age and education."
"Sprachentwicklung vom 2. bis 8. Lebensjahr: Zur Rolle des frühen Wortschatzes","https://scispace.com/paper/sprachentwicklung-vom-2-bis-8-lebensjahr-zur-rolle-des-3kfmf0yspw","2008","Dissertation","","Ann-Katrin Bockmann","","","This longitudinal study of early language
development investigates into the stability of language
development, the predictive validity of early expressive vocabulary
and the relevance of the age of first words for later language
performance. Early grammar and qualitative analyses of early
expressive vocabulary are considered to improve the prediction of
later language performance.
Early expressive vocabulary and grammar of 57 monolingual German
speaking children aged 16 to 26 months were examined and related to
vocabulary, grammar and sentence memory at the age of 4;0 years,
5;0 years and 7;10 years (N = 53).
Results show that consentaneous with current research language
development possesses moderate to high differential stability from
2 to 8 years. Change in diagnostic instruments and the duration
between points of examination did influence the extent of
stability. Expressive vocabulary at 2 years enabled good
predictions of language performance at pre-school age. Explained
variance for language performance at school age was small and not
all language characteristics related significantly to early
expressive vocabulary. Early grammar and qualitative analyses of
early expressive vocabulary did not improve the prediction of later
language performance substantially. The age of first words did not
relate significantly to language performance at any age.","Results show that consentaneous with current research language development possesses moderate to high differential stability from 2 to 8 years and the age of first words did not relate significantly to language performance at any age."
"Latent profiles of early language development in a large Finnish-speaking sample of the FinnBrain Birth Cohort Study (preprint)","https://scispace.com/paper/latent-profiles-of-early-language-development-in-a-large-241tndkw106u","2024","Journal Article","","Essi Vastamäki
Akie Yada
Stewart M. McCauley
Aura Yli-Savola
Satu Savo
Kati Renvall
Eeva Eskola
Michelle Fernandes
Riikka Korja
Hasse Karlsson
Linnéa Karlsson
Elina Mainela‐Arnold","10.31219/osf.io/hq26v","","Purpose: Research on early language development has primarily used two categoriesto group at risk children, differing by the age at which risk is identified. Late talkers are toddlers with late onset of language development, some of whom may catch up with peers. Developmental Language Disorder is used to refer to children above the age of 4 years. To this day, the longitudinal relationship between the two categories remains unclear. In this study, we explored early language trajectories in a large birth cohort using exploratory methodology to gain better understanding of the types and prevalence of language trajectories from 14 months to 5 years of age, with particular interest in risk trajectories that cluster statistically.Method: We conducted Latent Profile Analysis (LPA) on seven language variables collected between 1 to 5 years of age (n=1281). Multinomial logistic regression procedure was used to identify child and family characteristics that predicted profile memberships.Results: The LPA yielded 3 profiles of language development described as persistent low, stable average and stable high. Female sex, longer duration of pregnancy and higher maternal SES increased the odds of belonging to the stable high language profile, whereas male sex and not being first born increased the odds of belonging to persistent low language profile.Conclusions: Contrary to previous research, we did not observe increasing or decreasing profiles, suggesting that toddler language difficulties tend to persist at age 5 years, at least in this birth cohort. This suggests commencing language intervention early instead of the wait-and-see approach. ","This study of 1281 Finnish-speaking children (14-60 months) identifies three language development profiles: persistent low, stable average, and stable high, with sex, pregnancy duration, and maternal SES influencing profile membership and suggesting early language intervention."
"Spanish-speaking caregivers’ use of referential labels with toddlers is a better predictor of later vocabulary than their use of referential gestures","https://scispace.com/paper/spanish-speaking-caregivers-use-of-referential-labels-with-23194dc3","2022","Journal Article","Developmental Science","Janet Y. Bang
Manuel Bohn
Joel Ramirez
Virginia A. Marchman
Anne Fernald","10.1111/desc.13354","","Variation in how frequently caregivers engage with their children is associated with variation in children’s later language outcomes. One explanation for this link is that caregivers use both verbal behaviors, such as labels, and non-verbal behaviors, such as gestures, to help children establish reference to objects or events in the world. However, few studies have directly explored whether language outcomes are more strongly associated with referential behaviors that are expressed verbally, such as labels, or non-verbally, such as gestures, or whether both are equally predictive. Here, we observed caregivers from 42 Spanish-speaking families in the US engage with their 18-month-old children during 5-min lab-based, play sessions. Children’s language processing speed and vocabulary size were assessed when children were 25 months. Bayesian model comparisons assessed the extent to which the frequencies of caregivers’ referential labels, referential gestures, or labels and gestures together, were more strongly associated with children’s language outcomes than a model with caregiver total words, or overall talkativeness. The best-fitting models showed that children who heard more referential labels at 18 months were faster in language processing and had larger vocabularies at 25 months. Models including gestures, or labels and gestures together, showed weaker fits to the data. Caregivers’ total words predicted children’s language processing speed, but predicted vocabulary size less well. These results suggest that the frequency with which caregivers of 18-month-old children use referential labels, more so than referential gestures, is a critical feature of caregiver verbal engagement that contributes to language processing development and vocabulary growth.","The authors found that the frequency with which caregivers use referential labels, more so than non-verbal gestures, is a critical feature of caregiver verbal engagement that contributes to language processing development and vocabulary growth."
"Examining Dutch children's vocabularies across infancy and toddlerhood: Demographic effects are age-specific and task-specific.","https://scispace.com/paper/examining-dutch-children-s-vocabularies-across-infancy-and-2t23ku1glz","2024","Journal Article","Journal of Child Language","Anika van der Klis
Caroline Junge
Frans Adriaans
René Kager","10.1017/s0305000924000199","","Limited studies have examined demographic differences in children's vocabulary in longitudinal samples, while there are questions regarding the duration, direction, and magnitude of these effects across development. In this longitudinal study, we included over 400 Dutch children. Caregivers filled out N-CDIs when children were 9-11 months (measuring word comprehension, word production, and gestures) and around 2-5 years of age (measuring word production). At 2-5 years, we also administered a receptive vocabulary task in the lab. We examined demographic effects on vocabulary size across infancy and toddlerhood. We found a disadvantage for males in infants' gestures and toddlers' vocabulary production. We found a negative effect of maternal education on infants' caregiver-reported vocabulary, but a positive effect on toddlers' lab-administered receptive vocabulary. Lastly, we found a negative effect of multilingualism - but only for the lab-administered task. Examining predictors in large, longitudinal samples ensures their robustness and generalisability across development.","Demographic effects on Dutch children's vocabularies across infancy and toddlerhood are age-specific and task-specific."
"Bursty, irregular speech input to preschoolers predicts vocabulary size","https://scispace.com/paper/bursty-irregular-speech-input-to-preschoolers-predicts-3darc9qdgv","2024","Preprint","","Margaret Cychosz
Rachel Romeo
Jan Edwards
Rochelle S. Newman","10.31234/osf.io/6x3d7","","Children learn language by listening to speech from caregivers around them. However, the type and quantity of speech input that children are exposed to changes throughout early childhood in ways that are poorly understood due to the small samples (few participants, limited hours of observation) typically available in developmental psychology. Here we used child-centered audio recorders to unobtrusively measure speech input in the home to 292 children, aged 2-7 years, over 555 distinct days (approximately 8,600 total hours of observation, or 29.62 hours/child). These large timescales allowed us to compare how different dimensions of child-directed speech input (quantity, burstiness) varied throughout early childhood. We then evaluated the relationship between each dimension of input and children's concurrent receptive vocabulary size. We found that the burstiness of speech input (spikes of words) was a stronger correlate with age than the quantity of speech input. Input burstiness was also a stronger predictor than input quantity for children's vocabulary size: children who heard spiky, more intense bouts of input had larger vocabularies. Overall, these results reaffirm the importance of speech input in the home for children's language development, and support exposure-consolidation models of early language development. ","Bursty speech input is a stronger predictor of vocabulary size than quantity of speech input in preschoolers."
"Sprachentwicklung vom 2. bis 8. Lebensjahr: Zur Rolle des frühen Wortschatzes","https://scispace.com/paper/sprachentwicklung-vom-2-bis-8-lebensjahr-zur-rolle-des-cx9e3iyp","2022","Dissertation","","","10.53846/goediss-3425","","This longitudinal study of early language development investigates into the stability of language development, the predictive validity of early expressive vocabulary and the relevance of the age of first words for later language performance. Early grammar and qualitative analyses of early expressive vocabulary are considered to improve the prediction of later language performance. Early expressive vocabulary and grammar of 57 monolingual German speaking children aged 16 to 26 months were examined and related to vocabulary, grammar and sentence memory at the age of 4;0 years, 5;0 years and 7;10 years (N = 53). Results show that consentaneous with current research language development possesses moderate to high differential stability from 2 to 8 years. Change in diagnostic instruments and the duration between points of examination did influence the extent of stability. Expressive vocabulary at 2 years enabled good predictions of language performance at pre-school age. Explained variance for language performance at school age was small and not all language characteristics related significantly to early expressive vocabulary. Early grammar and qualitative analyses of early expressive vocabulary did not improve the prediction of later language performance substantially. The age of first words did not relate significantly to language performance at any age. ","In this paper , a longitudinal study of early language development investigates into the stability of language development, the predictive validity of early expressive vocabulary and the relevance of the age of first words for later language performance."
"Continuous developmental changes in word recognition support language learning across early childhood","https://scispace.com/paper/continuous-developmental-changes-in-word-recognition-support-e3lql87racms","2025","Journal Article","","Michael C. Frank","10.31234/osf.io/dtv2f_v1","","Being a fluent language user involves recognizing words as they unfold in time. How does this skill develop over the course of early childhood? And how does facility in word recognition relate to the growth of vocabulary knowledge? We address these questions using data from Peekbank, an open database of experiments measuring children's eye movements during early word recognition. Combining 24 datasets from almost 2,000 children ages 1--6 years, we show that word recognition becomes faster, more accurate, and less variable across development, consistent with a process of skill learning. Factor analysis reveals covariation of word recognition speed and accuracy with children's vocabulary size in cross-sectional analysis. Further, across a range of longitudinal models, speed, accuracy, and vocabulary show coupled growth such that children with faster word recognition tend to show faster vocabulary growth. Together, these findings support the view that word recognition is a skill that develops gradually across early childhood and that this skill plays a role in supporting early language learning. ","This study examines word recognition development in 1,996 children aged 1-6, finding that speed, accuracy, and vocabulary size covary across early childhood, suggesting that word recognition skill supports language learning through gradual development."
"FAST-TRACK REPORT Speed of word recognition and vocabulary knowledge in infancy predict cognitive and language outcomes in later childhood","https://scispace.com/paper/fast-track-report-speed-of-word-recognition-and-vocabulary-26zajqojoa","2008","","","Virginia A. Marchman
Anne Fernald","","","The nature of predictive relations between early language and later cognitive function is a fundamental question in research on human cognition. In a longitudinal study assessing speed of language processing in infancy, Fernald, Perfors and Marchman (2006) found that reaction time at 25 months was strongly related to lexical and grammatical development over the second year. In this follow-up study, children originally tested as infants were assessed at 8 years on standardized tests of language, cognition, and working memory. Speed of spoken word recognition and vocabulary size at 25 months each accounted for unique variance in linguistic and cognitive skills at 8 years, effects that were attributable to strong relations between both infancy measures and working memory. These findings suggest that processing speed and early language skills are fundamental to intellectual functioning, and that language development is guided by learning and representational principles shared across cognitive and linguistic domains.","Findings suggest that processing speed and early language skills are fundamental to intellectual functioning, and that language development is guided by learning and representational principles shared across cognitive and linguistic domains."
"The Novelty Effect as a Predictor of Language Outcome.","https://scispace.com/paper/the-novelty-effect-as-a-predictor-of-language-outcome-1xw2rbg6x6","2019","Journal Article","Frontiers in Psychology","Caterina Marino
Judit Gervain
Judit Gervain","10.3389/FPSYG.2019.00258","","A controversial issue in the field of language acquisition is the extent to which general attentional or cognitive abilities play a role in individual differences in early language outcomes. Here we report a longitudinal study where we examined whether processing efficiency in a novelty detection task predicted later vocabulary size in a stable manner across time. We found that the novelty detection ability measured at 9 months was significantly predictive of later vocabulary size at 12, 14, 18, and 24 months. This study, therefore, emphasizes the importance of controlling for non-linguistic factors when assessing individual variability in language development. A more accurate assessment of language development may be obtained if general attentional and cognitive abilities are also taken into account in addition to linguistic factors.","It is found that the novelty detection ability measured at 9 months was significantly predictive of later vocabulary size at 12, 14, 18, and 24 months, and the importance of controlling for non-linguistic factors when assessing individual variability in language development is emphasized."
