"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The role of intramaze stimuli in spatial problem solving","https://scispace.com/paper/the-role-of-intramaze-stimuli-in-spatial-problem-solving-4mh6ztwzhl","1987","Book Chapter","","Charlene Wages","10.1007/978-94-009-3531-0_12","","O’Keefe and Nadel (1978) proposed a neuropsychological mechanism by which environmental stimuli could be encoded into an “information structure” (p.78) such that the distance and direction between those stimuli were specified. They referred to this mechanism and its ensuing cognitive representation as a cognitive map (O’Keefe and Nadel, 1978, see p. 2). According to this hypothesis, organisms establish cognitive representations that locate stimuli in space relative to each other and to the total environment. This hypothesis stressed the importance of topographical relationships among environmental stimuli in defining places (Suzuki, Augerinos, and Black, 1980) and ultimately guiding spatial behavior (i.e., behavior which requires that an animal move through space to achieve a goal). The role of distal stimuli in spatial behavior has been shown in a number of studies (Hebb, 1949. Stahl and Ellen, 1974; Sutherland and Dyck, 1984). Presumably distal stimuli allow animals to use mapping strategies as opposed to egocentric or other non-mapping mechanisms in solving spatial problems because perceptually, distal stimuli do not change their relative positions as the organism moves. O’Keefe and Nadel (1978, p. 73) note, however, that this property of distal stimuli precludes their use in distinguishing among places in the environment and have cautioned investigators not to disregard the role of proximal stimuli in spatial behavior. Indeed, O’Keefe argued that “spatially separated intramaze cues can also serve as place cues” (1979, p340).","O’Keefe and Nadel (1978) proposed a neuropsychological mechanism by which environmental stimuli could be encoded into an “information structure” such that the distance and direction between those stimuli were specified and referred to this mechanism and its ensuing cognitive representation as a cognitive map."
"Search for a hidden goal by clark’s nutcrackers (Nucifraga columbiana) is more accurate inside than outside a landmark array","https://scispace.com/paper/search-for-a-hidden-goal-by-clark-s-nutcrackers-nucifraga-4n5ila72yt","2001","Journal Article","Animal Learning & Behavior","Brett M. Gibson
Alan C. Kamil","10.3758/BF03192890","","In three experiments in which an open-room delayed response task was used, we explored how Clark’s nutcrackers use landmarks to search for a hidden goal when multiple potential goal locations were present. In Experiment 1, nutcrackers presented with three spatialsamples were able to use relative local cues from an array that changed positions throughout a session to return to a hidden goal during a test. In Experiment 2, the number of samples varied from one to three prior to the test. The nutcrackers performed as well with one sample as with two or three samples. In Experiment 3, we attempted to increase the cost of searching for the goal but, in contrast to previous reports with nutcrackers, found no improvement in search accuracy. Across all experiments, search accuracy varied reliably for different goal locations, but the pattern of performance at each location was generally consistent. This result suggests that nutcrackers may be using different types of spatial information, depending on goal-landmark relationships. This research was supported by NSF Grant IBN 9421807.","In this article, the authors explored how Clark's nutcrackers use landmarks to search for a hidden goal when multiple potential goal locations were present, and found that search accuracy varied reliably for different goal locations, but the pattern of performance at each location was generally consistent."
"Spatial Relations in Animal Learning and Behavior","https://scispace.com/paper/spatial-relations-in-animal-learning-and-behavior-2k2hhnsst7","1984","Journal Article","Psychological Record","Craig A. Bowe","10.1007/BF03394864","","The spatial relations among stimuli, responses, and reinforcers have received little attention from researchers in animal learning and behavior relative to that paid the temporal relations. The past 10 to 15 years, however, show signs of a revival of interest in work on spatial relations. The history of animal learning and behavior research for which spatial relations was an explicit concern is reviewed to explore the possible causes for the imbalance in the relative importance of the concepts of space and time in psychological theories about learning and behavior. Many sensations make their appearance with others without space-sensation. But time-sensation accompanies every other sensation, and can be wholly separated from none. (Mach, 1897, p. 109)","The authors reviewed the history of animal learning and behavior research for which spatial relations was an explicit concern and explored the possible causes for the imbalance in the relative importance of the concepts of space and time in psychological theories about learning and behaviour."
"Characteristics of spatial memory in pigeons.","https://scispace.com/paper/characteristics-of-spatial-memory-in-pigeons-49tguohgmw","1983","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Deborah J. Olson
William S. Maki","10.1037/0097-7403.9.3.266","","Pigeons learned a delayed-alteration (DA) task in a T-maze. Very few trials were needed prior to accurate performance. Similarly, after little training the birds performed accurately with delays of 8-16 min. End-of-delay cues, possibly provided by the experimenter, response-based cues, and intramaze cues were all experimentally examined and rejected as bases for the birds' performances; pigeons appear to rely on spatial (extramaze) cues. Long-delay performances were undisturbed by changes in delay-interval stimuli (illumination shifts and transportation around the laboratory). Finally, birds were shown to acquire DA so quickly because of a potent tendency to avoid recently visited locations (i.e., a preexisting ""win-shift"" tendency). Characteristics of pigeon spatial memory thus include temporal persistence, resistance to retroactive interference, and a win-shift bias. In these respects spatial memory of pigeons parallels spatial memory of rats.","Characteristics of pigeon spatial memory thus include temporal persistence, resistance to retroactive interference, and a win-shift bias, which parallels spatial memory of rats."
"Goal recognition and hippocampal formation in the homing pigeon (Columba livia).","https://scispace.com/paper/goal-recognition-and-hippocampal-formation-in-the-homing-109qc2g16b","1997","Journal Article","Behavioral Neuroscience","Rosemary Strasser
Verner P. Bingman","10.1037/0735-7044.111.6.1245","","Stimulus control of food-site recognition and role of the hippocampal formation (HF) were investigated. Control and HF-lesioned pigeons were trained to find food located in a colored bowl, near a landmark beacon, in a constant room location. During later test trials, the sources of information were individually removed and/or disassociated. For all test trial types, HF-lesioned pigeons consistently chose bowls associated with one of the training stimuli. Controls were more sensitive to the changes introduced during the test trials; choosing like HF-lesioned pigeons on some test trials but choosing randomly on others. The data identify a critical role of the avian HF in learning the spatial relationship among environmental stimuli.","A critical role of the avian HF is identified in learning the spatial relationship among environmental stimuli and controls were more sensitive to the changes introduced during the test trials."
"Integration of spatial maps in pigeons","https://scispace.com/paper/integration-of-spatial-maps-in-pigeons-dnmq6ysrav","2005","Journal Article","Animal Cognition","Aaron P. Blaisdell
Robert G. Cook","10.1007/S10071-004-0223-1","","The integration of spatial maps in pigeons was investigated using a spatial analog to sensory preconditioning. The pigeons were tested in an open-field arena in which they had to locate hidden food among a 4x4 grid of gravel-filled cups. In phase 1, the pigeons were exposed to a consistent spatial relationship (vector) between landmark L (a red L-shaped block of wood), landmark T (a blue T-shaped block of wood) and the hidden food goal. In phase 2, the pigeons were then exposed to landmark T with a different spatial vector to the hidden food goal. Following phase 2, pigeons were tested with trials on which they were presented with only landmark L to examine the potential integration of the phase 1 and 2 vectors via their shared common elements. When these test trials were preceded by phase 1 and phase 2 reminder trials, pigeons searched for the goal most often at a location consistent with their integration of the L-->T phase 1 and T-->phase 2 goal vectors. This result indicates that integration of spatial vectors acquired during phases 1 and 2 allowed the pigeons to compute a novel L-->goal vector. This suggests that spatial maps may be enlarged by successively integrating additional spatial information through the linkage of common elements.","The result indicates that integration of spatial vectors acquired during phases 1 and 2 allowed the pigeons to compute a novel L→goal vector, and suggests that spatial maps may be enlarged by successively integrating additional spatial information through the linkage of common elements."
"Landmark use by pigeons in a touch-screen spatial search task","https://scispace.com/paper/landmark-use-by-pigeons-in-a-touch-screen-spatial-search-54wus58mgk","1992","Journal Article","Learning & Behavior","Marcia L. Spetch
Ken Cheng
Michael V. Mondloch","10.3758/BF03213382","","Pigeons obtained food by pecking at an unmarked target location on a video screen equipped with a touch-sensitive frame. The target area was located near the top edge of the screen in Experiment 1 and near the left edge of the screen in Experiment 2. On baseline trials, a graphic landmark was located below and left of the target (Experiment 1) or below and right of the target (Experiment 2). In both experiments, baseline search distributions showed a single peak and were roughly symmetrical about the target area in both horizontal and vertical dimensions. On occasional test trials, the landmark was shifted horizontally, vertically, or diagonally by 1.5 cm or 3 cm. In both experiments, landmark shifts in the dimension parallel to the nearest edge produced systematic shifts in the peak place of search. Landmark shifts in the dimension perpendicular to the nearest edge produced inconsistent (Experiment 1) or relatively small (Experiment 2) shifts in peak place. The magnitude of the behavioral shift was always less than the magnitude of the landmark shift and was not consistently greater when the landmark was shifted by 3 cm than when it was shifted by 1.5 cm. These results demonstrated that pigeons can accurately locate an unmarked target area in a two-dimensional vertical arena and that their use of landmarks for spatial localization is similar in several respects to that found in open-field spatial search tasks.","It is demonstrated that pigeons can accurately locate an unmarked target area in a two-dimensional vertical arena and that their use of landmarks for spatial localization is similar in several respects to that found in open-field spatial search tasks."
"Latent learning, shortcuts and detours: a computational model.","https://scispace.com/paper/latent-learning-shortcuts-and-detours-a-computational-model-edstalie5b","2002","Journal Article","Behavioural Processes","Horatiu Voicu
Nestor A. Schmajuk","10.1016/S0376-6357(02)00060-8","","","A model of spatial navigation and exploration that includes an action system capable of guiding, with the help of a cognitive system, the search for specific goals as determined by a motivation system is described."
"Blocking in the spatial domain.","https://scispace.com/paper/blocking-in-the-spatial-domain-3r74dqrdo4","1997","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Teresa Rodrigo
Victoria D. Chamizo
Ian P. L. McLaren
N. J. Mackintosh","10.1037//0097-7403.23.1.110","","An initial series of experiments with rats in a swimming pool established that they could find a hidden platform the location of which was defined in terms of 3 or 4 landmarks and that, when trained with all 4, any subset of 3 (or even, after a sufficient number of swimming trials, 2) landmarks was sufficient to produce accurate performance. When only one landmark was present during testing, however, performance fell to chance. Two additional experiments demonstrated a significant blocking effect: If rats were first trained to locate the platform with 3 landmarks, they did not learn to use a 4th landmark added to their initial set of 3.","An initial series of experiments with rats in a swimming pool established that they could find a hidden platform the location of which was defined in terms of 3 or 4 landmarks and that, when trained with all 4, any subset of 3 (or after a sufficient number of swimming trials, 2) landmarks was sufficient to produce accurate performance."
"Transfer of a discrimination by pigeons (Columba livia) between pictured locations and the represented environments.","https://scispace.com/paper/transfer-of-a-discrimination-by-pigeons-columba-livia-397n7eyzyl","1994","Journal Article","Journal of Comparative Psychology","P. D. Cole
W. K. Honig","10.1037/0735-7036.108.2.189","","In Experiment 1, pigeons (Columba livia) were trained in a successive slide presentation procedure to discriminate between pictures of 2 ends of a room and then trained to find food in the actual room. A congruent-transfer (CT) group learned the spatial discrimination more quickly than an incongruent-transfer (IT) group. In Experiment 2's replication we used a simultaneous slide presentation procedure and added a control group. The IT group required significantly more trials than the CT or control groups. In Experiment 3, order of the training conditions was reversed. CT and IT conditions had no effect on the speed of acquisition of the discrimination. This indicates that pigeons acquire a representation of spatial locations from pictures, which can then direct behavior, but the direction of transfer observed was unidirectional. This suggests that a discrimination between spatial locations may not be accurately represented in pictorial form.","In Experiment 1, pigeons were trained in a successive slide presentation procedure to discriminate between pictures of 2 ends of a room and then trained to find food in the actual room as discussed by the authors."
