"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Reading Fluency in Young Children Who Can Read Individual Letters Fluently But Not Whole Words : A Longitudinal Study","https://scispace.com/paper/reading-fluency-in-young-children-who-can-read-individual-33lyxzy8cw","2009","Journal Article","","Shino Sakono
Tomohiko Ito","10.6033/TOKKYOU.46.405","","The purpose of the present study was to investigate longitudinally the development of fiuency in reading words and nonwords in typically developing children who could read all the letters in the words but could not read thc whole words fiuently, The participants were 5 children aged 4 to 5. Words and nonwords were used as stimuli in a reading task. The number of correct and fiuent readings increased more rapidly for the words than for the nonwords in 3 of thc children. aorrect and fluent rcadings of both the words and the nonwords by the fourth child increased rapidly. The fifth child could only 1 word and 1 nonword by thc final measurement day. At thc beginning ofthe study, the mean reading time for thc words by 2 of the 5 children was shorter than for the nonwords. The present results suggest that a variety of rates or proc¢ sses exist in the dcvclopment of reading fiuency for words and nonwords in typically developing children.","The authors investigated longitudinally the development of fuiency in reading words and nonwords in typically developing children who could read all the letters in the words but could not read the whole words fuiently."
"Different RAN components relate to reading at different points in time","https://scispace.com/paper/different-ran-components-relate-to-reading-at-different-54o1s1c957","2014","Journal Article","Reading and Writing","George K. Georgiou
Timothy C. Papadopoulos
Eleni L. Kaizer","10.1007/S11145-014-9496-1","","The present 10-year longitudinal study examined how rapid automatized naming (RAN) components—articulation time and pause time—relate to reading fluency. Seventy-five Greek-speaking children were followed from Grade 1 to Grade 10 and were assessed five times (in Grades 1, 2, 4, 6, and 10) on RAN (digits and objects) and reading fluency (word reading efficiency, phonemic decoding efficiency, and text reading fluency). The results indicated first that a substantial amount of variance in reading fluency was accounted for by what articulation time and pause time shared. In addition, the unique contribution of pause time to reading fluency decreased across time and the unique contribution of articulation time increased across time. Viewed in conjunction with the developmental changes in the RAN components, our findings suggest that the RAN tasks are processed and executed in different ways across time.","In this article, a 10-year longitudinal study examined how rapid automatized naming (RAN) components (articulation time and pause time) relate to reading fluency."
"Development of word reading fluency along primary education: a six-year follow-up / El desarrollo de la fluidez en la lectura de palabras en educación primaria: un seguimiento longitudinal de seis años","https://scispace.com/paper/development-of-word-reading-fluency-along-primary-education-2jzap8jtn1","2015","Journal Article","Infancia Y Aprendizaje","Luis Castejón
Soledad González-Pumariega
Fernando Cuetos","10.1080/02103702.2015.1076266","","Word reading fluency is a key component in the process of reading. In order to understand its acquisition it is crucial to conduct longitudinal studies. The aim of this work was to describe the development of word recognition in Spanish, considering accuracy and speed, from a longitudinal perspective. A group of 31 children were followed for six years. Reading performance was assessed with a list of 72 stimuli in which lexicality, frequency and length were manipulated. Results show that initial gains in reading accuracy occurred very rapidly. However, the growth of reading speed was found to be more difficult and complex, and automatic word recognition remains low at the end of Grade 6. Low frequency, long words were the most difficult stimuli. High stability in reading speed was observed and it was a relevant indicator that differentiates between good and poor readers. The findings also highlighted the need to develop training programs with the specific aim of improving word reading fluency throu...","In this paper, the authors describe the development of word recognition in Spanish, considering accuracy and speed, from a longitudinal perspective, and highlight the need to develop training programs with the specific aim of improving word reading fluency."
"Trajectories of Reading Development: A Follow-up From Birth to School Age of Children With and Without Risk for Dyslexia","https://scispace.com/paper/trajectories-of-reading-development-a-follow-up-from-birth-391xrtmmew","2006","Journal Article","Merrill-palmer Quarterly","Heikki Lyytinen
Jane Erskine
Asko Tolvanen
Minna Torppa
Anna-Maija Poikkeus
Paula Lyytinen","10.1353/MPQ.2006.0031","https://scispace.com/pdf/trajectories-of-reading-development-a-follow-up-from-birth-391xrtmmew.pdf","In order to understand why some children are vulnerable to difficulties in their language development and their acquisition of reading skill, the Jyvaskyla Longitudinal Study of Dyslexia followed 200 Finnish children from birth to school age. Half of these children had a family history of reading problems and were considered at risk for dyslexia; the other half were not at risk. A novel analysis, mixture modeling, revealed four subgroups with differential developmental trajectories to early reading. The subgroups who showed either a “dysfluent trajectory” (n = 12; 11 at risk vs. 1 control) or a “declining trajectory” (n = 35; 24 vs. 11) contained more children with familial risk for dyslexia. The subgroup showing an “unexpected trajectory” contained equal numbers of at-risk and non-risk children (n = 67; 33 vs. 34). The subgroup displaying a “typical trajectory” (n = 85, 38 vs. 47) contained more children born without dyslexia risk. This differential development of skills revealed that there are at least three troubled routes along which a child may ultimately encounter difficulties in reading acquisition. The most explicit routes are characterized by problems in either phonological awareness, naming speed, or letter knowledge—problems that increase in severity with age.","The Jyvaskyla Longitudinal Study of dyslexia as discussed by the authors showed that there are at least three troubled routes along which a child may ultimately encounter difficulties in reading acquisition."
"Unique longitudinal contributions of sulcal interruptions to reading acquisition in children","https://scispace.com/paper/unique-longitudinal-contributions-of-sulcal-interruptions-to-5gfqmq7qz7jp","2024","Journal Article","","Florence Bouhali
J. Dubois
Fumiko Hoeft
Kevin S. Weiner","10.7554/elife.103007","","A growing body of literature indicates strong associations between indentations of the cerebral cortex (i.e., sulci) and individual differences in cognitive performance. Interruptions, or gaps, of sulci (historically known as pli de passage ) are particularly intriguing as previous work suggests that these interruptions have a causal effect on cognitive development. Here, we tested how the presence and morphology of sulcal interruptions in the left posterior occipitotemporal sulcus (pOTS) longitudinally impact the development of a culturally-acquired skill: reading. Forty-three children were successfully followed from age 5 in kindergarten, at the onset of literacy instruction, to ages 7 and 8 with assessments of cognitive, pre-literacy, and literacy skills, as well as MRI anatomical scans at ages 5 and 8. Crucially, we demonstrate that the presence of a left pOTS gap at 5 years is a specific and robust longitudinal predictor of better future reading skills in children, with large observed benefits on reading behavior ranging from letter knowledge to reading comprehension. The effect of left pOTS interruptions on reading acquisition accumulated through time, and was larger than the impact of benchmark cognitive and familial predictors of reading ability and disability. Finally, we show that increased local U-fiber white matter connectivity associated with such sulcal interruptions possibly underlie these behavioral benefits, by providing a computational advantage. To our knowledge, this is the first quantitative evidence supporting a potential integrative gray-white matter mechanism underlying the cognitive benefits of macro-anatomical differences in sulcal morphology related to longitudinal improvements in a culturally-acquired skill. ","This study investigates the longitudinal impact of sulcal interruptions in the left posterior occipitotemporal sulcus on reading acquisition in children, finding that the presence of a gap at age 5 predicts better future reading skills, with benefits accumulating over time."
"Unique longitudinal contributions of sulcal interruptions to reading acquisition in children","https://scispace.com/paper/unique-longitudinal-contributions-of-sulcal-interruptions-to-7428wubk9b8m","2024","Journal Article","","Florence Bouhali
J. Dubois
Fumiko Hoeft
Kevin S. Weiner","10.7554/elife.103007.1","","A growing body of literature indicates strong associations between indentations of the cerebral cortex (i.e., sulci) and individual differences in cognitive performance. Interruptions, or gaps, of sulci (historically known as pli de passage ) are particularly intriguing as previous work suggests that these interruptions have a causal effect on cognitive development. Here, we tested how the presence and morphology of sulcal interruptions in the left posterior occipitotemporal sulcus (pOTS) longitudinally impact the development of a culturally-acquired skill: reading. Forty-three children were successfully followed from age 5 in kindergarten, at the onset of literacy instruction, to ages 7 and 8 with assessments of cognitive, pre-literacy, and literacy skills, as well as MRI anatomical scans at ages 5 and 8. Crucially, we demonstrate that the presence of a left pOTS gap at 5 years is a specific and robust longitudinal predictor of better future reading skills in children, with large observed benefits on reading behavior ranging from letter knowledge to reading comprehension. The effect of left pOTS interruptions on reading acquisition accumulated through time, and was larger than the impact of benchmark cognitive and familial predictors of reading ability and disability. Finally, we show that increased local U-fiber white matter connectivity associated with such sulcal interruptions possibly underlie these behavioral benefits, by providing a computational advantage. To our knowledge, this is the first quantitative evidence supporting a potential integrative gray-white matter mechanism underlying the cognitive benefits of macro-anatomical differences in sulcal morphology related to longitudinal improvements in a culturally-acquired skill. ","This study investigates the longitudinal impact of sulcal interruptions in the left posterior occipitotemporal sulcus on reading acquisition in children, finding that the presence of a gap at age 5 predicts better future reading skills, with benefits accumulating over time."
"A stage-sequential model of reading transitions : Evidence from the early childhood longitudinal study","https://scispace.com/paper/a-stage-sequential-model-of-reading-transitions-evidence-11qig9107n","2005","Journal Article","Journal of Educational Psychology","David E. Kaplan
Sharon Walpole","10.1037/0022-0663.97.4.551","","This study uses latent transition analysis to examine reading development across the kindergarten and 1st-grade year. Data include poverty status and dichotomous measures of reading at 4 time points for a large sample of children within the Early Childhood Longitudinal Study. In each of 4 waves of the study, 5 latent classes were represented in different proportions: low alphabet knowledge, early phonological processing, advanced phonological processing, early word reading, and early reading comprehension. Transition probabilities were calculated for the full sample and for children living above and below poverty. The findings indicate that children living below poverty are less likely to experience successful reading transitions than their above-poverty peers. However, children in the below-poverty group who began kindergarten with at least early phonological processing experienced transition probabilities similar to their above-poverty peers. Researchers should target and test preschool interventions for their potential efficacy to mediate the effects of poverty on early reading.","This paper used latent transition analysis to examine reading development across the kindergarten and 1st grade year of children in the early childhood Longitudinal Study (ELSS) and found that children living below poverty are less likely to experience successful reading transitions than their above-poverty peers."
"The early stages of reading: A longitudinal study.","https://scispace.com/paper/the-early-stages-of-reading-a-longitudinal-study-304iu49u9v","1988","Journal Article","Applied Cognitive Psychology","Nick C. Ellis
Barbara Large","10.1002/ACP.2350020106","https://scispace.com/pdf/the-early-stages-of-reading-a-longitudinal-study-304iu49u9v.pdf","SUMMARY Forty children were studied as they began to learn to read at 5 years old and as they developed their skill up to 7 years old. At each year they were tested for ability on 44 variables which measured ability in reading, spelling, vocabulary, short-term memory, visual perception and discrimination, auditory-visual integration, language knowledge, phonological awareness, grammatical knowledge, rote knowledge and ordering ability, and performance on the Weschler Intelligence Scale for Children. The data for the whole group of children were analysed in several ways: (1) At each year the patterns of associates of reading skill were determined (with and without control for IQ); (2) the abilities at one point in time which were associated with later reading skill were charted for the whole group, for a subset of children who at 5 years old started with no reading skill, and for another group of children who were progressing rapidly at 7 years old. Cross-lagged correlation comparisons were made to investigate causal paths. These analyses allowed us to chart the course of reading development and the interactive ways in which associated skills such as spelling, reading, phonological awareness and syntactic knowledge grow from each other differentially at different stages of development. The nature of reading skill changes rapidly in the first 3 years of acquisition. In information processing terms it begins as an undifferentiated skill associated with knowledge of the letters of the alphabet, phonological awareness, and visual symbolic short-term memory processes. It then changes in character, being associated with holistic visual pattern recognition skills. By 6 years old phonological awareness and verbal short-term memory processes are by far the strongest associates. By 7 years old the better readers’ skills are associated with analytic visual perceptual analysis, the learning of new symbol-sound associations, and sound blending skill. Reading has become a multifaceted ability tapping a wide range of different skills from language comprehension to analysis of the order of elements in a visual array.","In this article, the authors studied 40 children as they began to learn to read at 5 years old and as they developed their skill up to 7 years old, and the data for the whole group of children were analyzed in several ways: (1) at each year the patterns of associates of reading skill were determined (with and without control for IQ); (2) the abilities at one point in time which were associated with later reading skill are charted for the entire group, for a subset of children who at 5 year old started with no reading skill, and for another group"
"O papel da fluência de leitura de palavras no desenvolvimento da compreensão da leitura: um estudo longitudinal","https://scispace.com/paper/o-papel-da-fluencia-de-leitura-de-palavras-no-1c2171o95e","2016","Journal Article","Educar Em Revista","Cláudia Cardoso-Martins
Ana Luiza Gomes Pinto Navas","10.1590/0104-4060.48307","https://scispace.com/pdf/o-papel-da-fluencia-de-leitura-de-palavras-no-1c2171o95e.pdf","Segundo a “Visao Simples da Leitura” (VSL), a compreensao da leitura e o produto de duas habilidades distintas: a decodificacao, definida como a habilidade de ler palavras com acuracia, e a compreensao linguistica. O presente estudo avalia o papel da fluencia, definida como a habilidade de ler palavras com acuracia e rapidez, no modelo da VSL. Em particular, o estudo examinou se a fluencia contribui para o desenvolvimento inicial da compreensao da leitura em portugues, independentemente da habilidade de decodificacao e da compreensao linguistica. O estudo foi longitudinal e contou com a participacao de 65 criancas brasileiras matriculadas em escolas da rede particular do ensino de Belo Horizonte, Minas Gerais. A decodificacao e a fluencia foram avaliadas quando as criancas estavam no final do 1o ano do ensino fundamental; a compreensao da leitura foi avaliada um ano mais tarde, no final do 2o ano. A compreensao linguistica foi estimada a partir do desempenho das criancas em uma prova de vocabulario administrada em duas ocasioes diferentes ao longo do estudo. Os resultados sugerem que variacoes na fluencia de leitura contribuem para o desenvolvimento inicial da compreensao da leitura em portugues, mesmo apos o controle do efeito de variacoes na habilidade linguistica e do desempenho em decodificacao. As implicacoes pedagogicas desses resultados para nossa compreensao do papel da fluencia no desenvolvimento da leitura sao discutidas.","In this article, a study of 65 criancas brasileiras matriculadas em escolas da rede particular do ensino de Belo Horizonte, Minas Gerais, Brazil, examined the role of fluencia in the desenvolvimento inicial da compreensao da leitura in portugues."
"Reviewer #1 (Public review): Unique longitudinal contributions of sulcal interruptions to reading acquisition in children","https://scispace.com/paper/reviewer-1-public-review-unique-longitudinal-contributions-7p7pcgjxil0j","2024","Journal Article","","","10.7554/elife.103007.1.sa1","","A growing body of literature indicates strong associations between indentations of the cerebral cortex (i.e., sulci) and individual differences in cognitive performance. Interruptions, or gaps, of sulci (historically known as pli de passage) are particularly intriguing as previous work suggests that these interruptions have a causal effect on cognitive development. Here, we tested how the presence and morphology of sulcal interruptions in the left posterior occipitotemporal sulcus (pOTS) longitudinally impact the development of a culturally-acquired skill: reading. Forty-three children were successfully followed from age 5 in kindergarten, at the onset of literacy instruction, to ages 7 and 8 with assessments of cognitive, pre-literacy, and literacy skills, as well as MRI anatomical scans at ages 5 and 8. Crucially, we demonstrate that the presence of a left pOTS gap at 5 years is a specific and robust longitudinal predictor of better future reading skills in children, with large observed benefits on reading behavior ranging from letter knowledge to reading comprehension. The effect of left pOTS interruptions on reading acquisition accumulated through time, and was larger than the impact of benchmark cognitive and familial predictors of reading ability and disability. Finally, we show that increased local U-fiber white matter connectivity associated with such sulcal interruptions possibly underlie these behavioral benefits, by providing a computational advantage. To our knowledge, this is the first quantitative evidence supporting a potential integrative gray-white matter mechanism underlying the cognitive benefits of macro-anatomical differences in sulcal morphology related to longitudinal improvements in a culturally-acquired skill. ","This study investigates the longitudinal impact of sulcal interruptions in the left posterior occipitotemporal sulcus on reading acquisition in children, finding that the presence of a gap at age 5 predicts better future reading skills, with benefits accumulating over time."
