"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Do animals have insight, and what is insight anyway?","https://scispace.com/paper/do-animals-have-insight-and-what-is-insight-anyway-1zmu789ses","2012","Journal Article","Canadian Journal of Experimental Psychology","Sara J. Shettleworth","10.1037/A0030674","https://psycnet.apa.org/journals/cep/66/4/217.pdf","We cannot test animals for insight's distinctive phenomenology, the ""aha"" experience, but we can study the processes underlying insightful behaviour, classically described by Kohler as sudden solution of a problem after an impasse. The central question in the study of insightful behaviour in any species is whether it is the product of a distinctive cognitive process, insight. Although some claims for insight in animals confuse it with other problem-solving processes, contemporary research on string pulling and other physical problems, primarily with birds, has uncovered new examples of insightful behaviour and shed light on the role of experience in producing it. New research suggests insightful behaviour can be captured in common laboratory tasks while brain activity is monitored, opening the way to better integration of research on animals with the cognitive neuroscience of human insight.Keywords: insight, comparative cognition, problem solving, animals, learningA chimpanzee gestures fruitlessly toward a banana lying beyond arm's reach. An elephant extends its trunk toward an apple hanging high overhead. When animals are confronted with inaccessible rewards like these, do they ever use insight to solve the problem of getting them? That is, do they seem to suddenly see a solution? This question was central to some of the earliest studies of animal problem solving (Boakes, 1984). It also motivated the seminal work of Kohler (1925/1959) and figured in Thorpe's (1956) discussion of learning in animals, but otherwise the question whether nonhuman species have insight was largely neglected by comparative psychologists for most of the 20th century. One exception was D. O. Hebb (1949), in whose honour this essay is written and whose contributions are discussed later in this article.Recently the study of animal insight has reemerged as part of the burgeoning field of comparative cognition. Contemporary research on many topics in this field such as memory, numerical and spatial cognition, and theory of mind has become seamlessly integrated with theory and data from cognitive neuroscience and human cognitive and developmental psychology (see Shettleworth, 2010a). A good example is in the study of numerical cognition. Parallel experiments with monkeys and children have uncovered common systems for precise assessment of small numbers of items and for approximate representations of large quantities (Cantlon, Piatt, & Brannon, 2009). These same systems are evident in behavioural tests with human adults and in single-cell recordings with monkeys (Nieder & Dehaene, 2009), supporting a view of human numerical competence in which it develops via uniquely human mechanisms from simple core systems shared with other species (Spelke & Lee, 2012). In contrast, with few exceptions (e.g., Call, in press), most current discussions of animal insight almost completely overlook recent literature on human problem-solving. They also tend to give short shrift to explanations of insightful behaviours in terms of basic learning mechanisms. The purpose of this article is to redress this balance and to ask whether doing so suggests new directions for comparative research.The article has three main sections. For a basis from which to compare work with nonhuman animals (henceforth simply animals), we first look at major issues and approaches in current research on human insight. We then turn to the landmarks in 20th century research on animal insight, with particular attention to the work of Kohler (1925/1959) and Epstein (1985). Finally we look at a sample of 21st century studies with diverse species and paradigms that have been claimed to reveal insight.Human Insight: A Brief ReviewLike the problem of the out-of-reach banana or the dangling apple, problems that humans may solve insightfully involve a goal that cannot be reached in the way most subjects try first. Such problems can be as simple as a paper-and-pencil test in which dots in a 3 X 3 array must be joined by four connected straight lines (the ""9 dot"" problem, see Weisberg, 2006). …","New research suggests insightful behaviour can be captured in common laboratory tasks while brain activity is monitored, opening the way to better integration of research on animals with the cognitive neuroscience of human insight."
"Mice in a labyrinth: Rapid learning, sudden insight, and efficient exploration","https://scispace.com/paper/mice-in-a-labyrinth-rapid-learning-sudden-insight-and-4nnr7126ox","2021","Posted Content","bioRxiv","Matthew Rosenberg
Tony Zhang
Pietro Perona
Markus Meister","10.1101/2021.01.14.426746","https://scispace.com/pdf/mice-in-a-labyrinth-rapid-learning-sudden-insight-and-4nnr7126ox.pdf","Animals learn certain complex tasks remarkably fast, sometimes after a single experience. What behavioral algorithms support this efficiency? Many contemporary studies based on two-alternative-forced-choice (2AFC) tasks observe only slow or incomplete learning. As an alternative, we study the unconstrained behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it. A mouse in the labyrinth makes ~2000 navigation decisions per hour. The animal quickly discovers the location of a reward in the maze and executes correct 10-bit choices after only 10 reward experiences – a learning rate 1000-fold higher than in 2AFC experiments. Many mice improve discontinuously from one minute to the next, suggesting moments of sudden insight about the structure of the labyrinth. The underlying search algorithm does not require a global memory of places visited and is largely explained by purely local turning rules.","This work studies the unconstrained behavior of mice in a complex labyrinth and measures the dynamics of learning and the behaviors that enable it, suggesting moments of sudden insight about the structure of the labyrinth."
"Investigating Insight as Sudden Learning","https://scispace.com/paper/investigating-insight-as-sudden-learning-1hbhgcq7ve","2012","Journal Article","","Ivan K. Ash
Benjamin D. Jee
Jennifer Wiley","10.7771/1932-6246.1123","https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1063&context=psychology_fac_pubs","Gestalt psychologists proposed two distinct learning mechanisms. Associative learning occurs gradually through the repeated co-occurrence of external stimuli or memories. Insight learning occurs suddenly when people discover new relationships within their prior knowledge as a result of reasoning or problem solving processes that re-organize or restructure that knowledge. While there has been a considerable amount of research on the type of problem solving processes described by the Gestalt psychologists, less has focused on the learning that results from these processes. This paper begins with a historical review of the Gestalt theory of insight learning. Next, the core assumptions of Gestalt insight learning theory are empirically tested with a study that investigated the relationships among problem difficulty, impasse, initial problem representations, and re- solution effects. Finally, Gestalt insight learning theory is discussed in relation to modern information processing theories of comprehension and memory formation.","A historical review of the Gestalt theory of insight learning is reviewed and the core assumptions of Gestalt insight learning theory are empirically tested with a study that investigated the relationships among problem difficulty, impasse, initial problem representations, and re- solution effects."
"Mice in a labyrinth show rapid learning, sudden insight, and efficient exploration.","https://scispace.com/paper/mice-in-a-labyrinth-show-rapid-learning-sudden-insight-and-lihisls4kr","2021","Journal Article","eLife","Matthew Rosenberg
Tony Zhang
Pietro Perona
Markus Meister","10.7554/ELIFE.66175","","Animals learn certain complex tasks remarkably fast, sometimes after a single experience. What behavioral algorithms support this efficiency? Many contemporary studies based on two-alternative-forced-choice (2AFC) tasks observe only slow or incomplete learning. As an alternative, we study the unconstrained behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it. A mouse in the labyrinth makes ~2000 navigation decisions per hour. The animal explores the maze, quickly discovers the location of a reward, and executes correct 10-bit choices after only 10 reward experiences - a learning rate 1000-fold higher than in 2AFC experiments. Many mice improve discontinuously from one minute to the next, suggesting moments of sudden insight about the structure of the labyrinth. The underlying search algorithm does not require a global memory of places visited and is largely explained by purely local turning rules.","In this paper, the authors study the behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it, showing that a mouse in the labyrinth makes ~2000 navigation decisions per hour and executes correct 10-bit choices after only 10 reward experiences."
"Edward Chace Tolman e o uso da aprendizagem latente e do reforçamento como princípios explicativos","https://scispace.com/paper/edward-chace-tolman-e-o-uso-da-aprendizagem-latente-e-do-39ddgb1264","2015","","","Luiz Henrique Zambom Santana
Aécio Borba","","https://scispace.com/pdf/edward-chace-tolman-e-o-uso-da-aprendizagem-latente-e-do-39ddgb1264.pdf","This work aimed to present a brief characterization of latent learning to then present the limits of reinforcement learning according to Tolman. The research questions were: which is the role of latent learning in tolmanian system? What is the role assigned by Tolman to reinforcement in the explanation of behavior? What are the direct critiques that Tolman drives to the work of Skinner? Latent learning is a model of learning controlled by purposes and environment. Tolman identifies three problems with the Skinnerian analysis: 1) the learned response is neither itself nor the unconditioned response or a response topographically close, 2) the misuse of the terms of stimulus and response in addressing the elements described in the acquisition of habit; and 3) the restriction of causal control of behavior when just considered the temporal contiguity between stimulus and response. Tolman believed that reducing the learning mechanisms to a generic principle of reinforcement leads to: 1) the disregard of the role that biological and cognitive components exert on immediate control over the behavior and 2) the constraint of temporal explanation for reinforcement. He proposed an operational behavior analysis that does not compromise its intentional or teleological nature. The results seem to indicate that Tolman supported his system on latent learning, including his criticism about the principle of reinforcement","In this paper, the authors present a brief characterization of latent learning to then present the limits of reinforcement learning according to Tolman's work, including his criticism about the principle of reinforcement."
"Latent learning, cognitive maps, and curiosity","https://scispace.com/paper/latent-learning-cognitive-maps-and-curiosity-1svo3qdmt6","2021","Journal Article","Current opinion in behavioral sciences","Maya Zhe Wang
Benjamin Y. Hayden","10.1016/J.COBEHA.2020.06.003","","Curiosity is a desire for information that is not motivated by strategic concerns. Latent learning is not driven by standard reinforcement processes. We propose that curiosity serves the purpose of motivating latent learning. While latent learning is often treated as a passive or incidental process, it normally reflects a strong evolved pressure to actively seek large amounts of information. That information in turn allows curious decision makers to represent the structure of their environment, that is, to form cognitive maps. These cognitive maps then drive adaptive flexible behavior. Based on recent data, we propose that orbitofrontal cortex (OFC) and dorsal anterior cingulate cortex (dACC) play complementary roles in curiosity-driven learning. Specifically, we propose that (1) OFC tracks intrinsic value of information and incorporates new information into a cognitive map; and (2) dACC tracks the environmental demands and information availability to then use the cognitive map from OFC to guide behavior.","It is proposed that orbitofrontal cortex (OFC) and dorsal anterior cingulate cortex (dACC) play complementary roles in curiosity-driven learning and that dACC tracks the environmental demands and information availability to then use the cognitive map from OFC to guide behavior."
"Curiosity, latent learning, and cognitive maps","https://scispace.com/paper/curiosity-latent-learning-and-cognitive-maps-36dta9gqua","2020","Posted Content","bioRxiv","Maya Zhe Wang
Benjamin Y. Hayden","10.1101/2020.05.31.123380","https://biorxiv.org/content/10.1101/2020.05.31.123380v1.full.pdf","Curiosity refers to a desire for information that is not driven by immediate strategic or instrumental concerns. Latent earning refers to a form of learning that is not directly driven by standard reinforcement learning processes. We propose that curiosity serves the purpose of motivating latent learning. Thus, while latent learning is often treated as an incidental or passive process, in practice it most often reflects a strong evolved pressure to consume large amounts of information. That large volume of information in turn allows curious decision makers to generate sophisticated representations of the structure of their environment, known as cognitive maps. Cognitive maps facilitate adaptive and flexible behavior while maintaining its adaptivity and flexibility via map updates based on new information. Here we describe data supporting the idea that orbitofrontal cortex (OFC) and dorsal anterior cingulate cortex (dACC) play complementary roles in curiosity-driven learning. Specifically, we propose that (1) OFC tracks the innate value of information and incorporates new information into a detailed cognitive map; and (2) dACC tracks the environmental demands and information availability to then use the cognitive map for guiding behavior.","Data is described supporting the idea that orbitofrontal cortex and dorsal anterior cingulate cortex play complementary roles in curiosity-driven learning, and it is proposed that OFC tracks the innate value of information and incorporates new information into a detailed cognitive map; and dACC tracks the environmental demands and information availability to then use the cognitive map for guiding behavior."
"Edward Chace Tolman E O Uso Da Aprendizagem Latente E Do Reforçamento Como Princípios Explicativos","https://scispace.com/paper/edward-chace-tolman-e-o-uso-da-aprendizagem-latente-e-do-47dlbsvi6tum","","","","Luiz Henrique Santana
Aécio Borba","10.32870/ac.v23i2.50108","","O objetivo deste ensaio é apresentar uma breve caracterização da aprendizagem latente para, em seguida, apresentar os limites da aprendizagem por reforçamento segundo Tolman. As perguntas de pesquisa fo-ram: qual o papel da aprendizagem latente no sistema tolmaniano? Qual o papel atribuído por Tolman ao reforçamento na explicação do comportamento? Quais as críticas diretas de Tolman à obra de Skinner? A aprendizagem latente é um modelo de aprendizagem controlada por propósitos e pelo ambiente. Tolman atribui três problemas à análise skinneriana: 1) a resposta aprendida não corresponde nem a própria resposta incondicionada nem a uma resposta próxima em topografia a esta; 2) ao emprego equivocado dos termos estímulo e resposta ao tratar dos elementos descritos na aquisição do hábito; e 3) à restrição do controle causal do comportamento à contiguidade temporal entre estímulo e resposta. Tolman julga que a redução dos mecanismos de aprendizagem aos princípios do reforçamento geraria: 1) a desconsideração do papel que os componentes biológicos e cognitivos exerceriam sobre o controle imediato do comportamento; e 2) a restrição temporal da explicação por reforçamento. Tolman apoia seu sistema sobre a aprendizagem latente, inclusive em suas críticas ao princípio do reforçamento, propondo uma análise operacional do comporta-mento que não comprometesse sua natureza intencional ou teleológica.","This paper critiques Skinner's operant conditioning theory, arguing that Tolman's latent learning model better explains behavior, highlighting three limitations of Skinner's approach and proposing an intentional, teleological analysis of behavior."
"Mental navigation and the neural mechanisms of insight","https://scispace.com/paper/mental-navigation-and-the-neural-mechanisms-of-insight-2bukmprk","2023","Posted Content","","","10.31234/osf.io/d4rz7","https://psyarxiv.com/d4rz7/download","How do new ideas come about? The central hypothesis presented here states that insights happen during mental navigation and correspond to rapid plasticity at the cellular level. We highlight the differences between neocortical and hippocampal mechanisms of insight. We argue that the suddenness of insight can be related to the sudden emergence of place fields in the hippocampus. According to our hypothesis, insights are supported by a state of mind-wandering that can be tied to the process of combining knowledge pieces during sharp-wave ripples. Our framework connects the dots between research on creativity, mental navigation, and specific synaptic plasticity mechanisms in the hippocampus. ","In this article , the authors argue that the suddenness of insight can be related to the sudden emergence of place fields in the hippocampus, and they connect the dots between research on creativity, mental navigation, and specific synaptic plasticity mechanisms."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","https://doi.org/10.1016/j.ibneur.2022.05.006","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ","In this article , the authors provide historical and contemporary evidence that instrumental forms of reward learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable."
