"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Development and use of two song forms by the eastern phoebe","https://scispace.com/paper/development-and-use-of-two-song-forms-by-the-eastern-phoebe-3mjv7adxir","1985","Journal Article","The Wilson Journal of Ornithology","Donald E. Kroodsma","","","Vocal development among oscines typically involves some form of vocal imitation, with young birds learning the songs of adult conspecifics or heterospecifics during early life (e.g., Slater 1983). In the field, the consequences of this vocal learning are readily apparent in the form of local song traditions (Mundinger 1982) or interspecific mimicry (Baylis 1982). In the laboratory, juvenile oscines denied experience with conspecific song typically develop very abnormal songs or else learn the songs of other species (Kroodsma 1982). Vocal development may be very different in the more “primitive” passerine suborder, the suboscines. In a study of the Alder Flycatcher (Empidonax alnorum) and Willow Flycatcher (Empidonax traillil), I could find no difference between the songs of wild birds and the songs of males or testosterone-treated females that were hand-reared in the laboratory from seven to ten days of age and denied access to conspecific song models (Kroodsma 1984). Vocal learning appears to play a negligible role in song development in these two Empidonax species. Such an interpretation is consistent with the relative absence of geographic vocal variation found in this genus (Stein 1963, Payne and Budde 1979, Johnson 1980). Together with morphological characters such as sperm structure, stapes structure, and syrinx complexity (e.g., Feduccia 1980), the mode of vocal development may distinguish the oscines from the suboscines. However, more data on vocal ontogeny are needed from other suboscines before such a generalization can be accepted confidently. I therefore initiated a study of vocal development in the Eastern Phoebe (Sayornis phoebe), a species closely related to the Empidonax complex (W. E. Lanyon, unpubl. data). Here I report that male and female laboratory-reared phoebes not only develop the two song forms characteristic of the species (Smith 1977) but that they also use them in typical wild-type fashion.","It is reported that male and female laboratory-reared phoebes not only develop the two song forms characteristic of the species (Smith 1977) but that they also use them in typical wild-type fashion."
"Electrical stimulation in forebrain nuclei elicits learned vocal patterns in songbirds","https://scispace.com/paper/electrical-stimulation-in-forebrain-nuclei-elicits-learned-kdf14tnk0r","1995","Journal Article","Journal of Neurophysiology","D. S. Vicario
H. B. Simpson","10.1152/JN.1995.73.6.2602","","1. Microstimulation (trains of biphasic current pulses at 50-400 Hz lasting 2-4 s) was delivered unilaterally to known vocal control areas in the brains of zebra finches and canaries to elicit vocalizations. 2. Simple vocalizations were elicited from the midbrain, and the lowest thresholds were obtained from the dorsomedial nucleus of the intercollicular complex (DM). 3. Vocalizations elicited from forebrain vocal control nuclei higher vocal center (HVC) and robustus archistriatalis (RA) were complex, with features specific not only to the species, but to the individual bird's own learned song. 4. Complex acoustic features depended on innervation of the bird's vocal organ and were lost when the tracheosyringeal nerve was cut. 5. We suggest that stimulation of the forebrain vocal pathway activates a dedicated neural circuit that generates the temporal structure of song and whose specific pattern of activity is programmed during sensorimotor learning in each individual.","It is suggested that stimulation of the forebrain vocal pathway activates a dedicated neural circuit that generates the temporal structure of song and whose specific pattern of activity is programmed during sensorimotor learning in each individual."
"Bird Song: The Biology of Vocal Communication and Expression in Birds","https://scispace.com/paper/bird-song-the-biology-of-vocal-communication-and-expression-4642k230ny","2013","Book","","W. H. Thorpe","","","bird song and singing behavior biology williams edu. 20 birdsong and other animal models for human speech song. song type matching and vocal performance in territorial. bird song the biology of vocal munication and. how do birds municate sciencing. vocal munication decoding sexy songs sciencedirect. profile erich jarvis studies birdsong and vocal learning. gisela kaplan. bird song the biology of vocal communication thorpe w. bird song research the past 100 years. the biology of bird song dialects cambridge core. the language of birds bird academy the cornell lab. vocal munication in birds stem. aeroelastic flutter of feathers flight and the evolution. william homan thorpe. the biology of bird song dialects cambridge. aeroelastic flutter of feathers flight and the evolution. vocal munication in birds. psychologists solve mystery of songbird learning. bird song the biology of vocal","Bird song and singing behavior biology williams edu."
"Testosterone-induced shortening of the storage phase of song development in birds interferes with vocal learning.","https://scispace.com/paper/testosterone-induced-shortening-of-the-storage-phase-of-song-1tugoxzmuq","1995","Journal Article","Developmental Psychobiology","C. S. Whaling
Douglas A. Nelson
Peter Marler","10.1002/DEV.420280703","","Bird song is a complex, learned behavior. Vocal learning in sparrows involves several different processes that occur in a distinct temporal pattern over the course of the first year of life. Songs are acquired without practice during a sensitive period within the first 3 months of life and rehearsal of the acquired song does not begin until 7 or 8 months of age. The function of the storage period between song acquisition and production is not known. We set out to investigate its significance by administering testosterone, known to stimulate production of adult song, to birds at 100 days of age after song acquisition was completed but some 5 months prior to normal song onset. Most testosterone-treated birds produced abnormal songs resembling those of males raised in acoustic isolation suggesting that, in sparrows, events occurring during the storage phase play a significant role in vocal learning. © 1995 John Wiley & Sons, Inc.","Most testosterone-treated birds produced abnormal songs resembling those of males raised in acoustic isolation suggesting that, in sparrows, events occurring during the storage phase play a significant role in vocal learning."
"A large-capacity memory system that recognizes the calls and songs of individual birds","https://scispace.com/paper/a-large-capacity-memory-system-that-recognizes-the-calls-and-31oq99r62p","1996","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Sek Jin Chew
David S. Vicario
Fernando Nottebohm","10.1073/PNAS.93.5.1950","","Auditory responses in the caudomedial neostriatum (NCM) of the zebra finch (Taeniopygia guttata) forebrain habituate to repeated presentations of a novel conspecific song. This habituation is long lasting and specific to individual stimuli. We here test the acoustic and ethological basis of this stimulus-specific habituation by recording extracellular multiunit activity in the NCM of awake male and female zebra finches presented with a variety of conspecific and heterospecific vocalizations, white noise, and tones. Initial responses to conspecific song and calls and to human speech were higher than responses to the other stimuli. Immediate habituation rates were high for all novel stimuli except tones, which habituated at a lower rate. Habituation to conspecific calls and songs outlasted habituation to other stimuli. The extent of immediate habituation induced by a particular novel song was not diminished when other conspecific songs were presented in alternation. In addition, the persistence of habituation was not diminished by exposure to other songs before testing, nor was it influenced by gender or laterality. Our results suggest that the NCM is specialized for remembering the calls and songs of many individual conspecifics.","The results suggest that the caudomedial neostriatum of the zebra finch is specialized for remembering the calls and songs of many individual conspecifics."
"Hemispheric differences in avian song discrimination.","https://scispace.com/paper/hemispheric-differences-in-avian-song-discrimination-1u8t4xilgo","1992","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Jeffrey Cynx
Heather Williams
Fernando Nottebohm","10.1073/PNAS.89.4.1372","","Auditory input to the right or left forebrain of adult male zebra finches (Taeniopygia guttata) was disrupted by lesioning the ipsilateral auditory relay nucleus of the thalamus. These birds were then presented with two kinds of auditory discriminations: (i) between their own song and the song of a cage mate; (ii) between two versions of an unfamiliar zebra finch song that differed only in the harmonic profile of one of the syllables. Right-side lesion birds did better than left-side lesion ones at discriminating between their own song and the song of a cage mate; left-side lesion birds did better on the harmonic profile task. We suggest that the two halves of the zebra finch brain process conspecific sounds differently, as seems to be the case for humans.","It is suggested that the two halves of the zebra finch brain process conspecific sounds differently, as seems to be the case for humans."
"A suboscine bird (eastern phoebe, Sayornis phoebe) develops normal song without auditory feedback","https://scispace.com/paper/a-suboscine-bird-eastern-phoebe-sayornis-phoebe-develops-1z40ibsstb","1991","Journal Article","Animal Behaviour","Donald E. Kroodsma
Masakazu Konishi","10.1016/S0003-3472(05)80047-8","","","Examining the role of auditory feedback in song development and preliminary comments on neural control in suboscine flycatchers concludes that the apparent absence of brain sections of phoebes containing no obvious cell clusters like the forebrain song nuclei of songbirds is consistent with its ability to develop normal song without auditory feedback."
"Cell death and neuronal recruitment in the high vocal center of adult male canaries are temporally related to changes in song.","https://scispace.com/paper/cell-death-and-neuronal-recruitment-in-the-high-vocal-center-2tjgwp0lsr","1994","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","John R. Kirn
Barbara O'Loughlin
Susan Kasparian
Fernando Nottebohm","10.1073/PNAS.91.17.7844","","Adult male canaries modify their song every year. Most of these changes occur during late summer and early fall, after the end of the breeding season, and in late winter, immediately before the onset of the next breeding season. The high vocal center (HVC) is an important nucleus in the brain pathway that controls this learned behavior. New neurons continue to be added to the HVC of adult male canaries, where they replace older neurons that have died. The present report describes the monthly incidence of cell death and neuronal addition in the HVC of such birds. Different groups of 1- to 2-year-old male canaries were treated with [3H]thymidine, a marker of cell birth, during each month of the year and killed 27 days later. The ratio of 3H-labeled neurons to all neurons in the HVC showed seasonal peaks and troughs. This ratio was highest in October and March. Peaks in the ratio of pycnotic (dying) HVC cells to all neurons in HVC preceded the peaks in the ratio of 3H-labeled neurons. We suggest that seasonal peaks in cell loss and neuronal recruitment in HVC are related to endocrine changes and that all three play a role in the seasonality of song modification.","It is suggested that seasonal peaks in cell loss and neuronal recruitment in HVC are related to endocrine changes and that all three play a role in the seasonality of song modification."
"Adult bengalese finches (lonchura striata var. domestica) require real-time auditory feedback to produce normal song syntax","https://scispace.com/paper/adult-bengalese-finches-lonchura-striata-var-domestica-7hhzz2e28e","1997","Journal Article","Journal of Neurobiology","Kazuo Okanoya
Ayako Yamaguchi","10.1002/(SICI)1097-4695(199710)33:4<343::AID-NEU1>3.0.CO;2-A","","Songbirds develop their songs by imitating songs of adults. For song learning to proceed normally, the bird's hearing must remain intact throughout the song development process. In many species, song learning takes place during one period early in life, and no more new song elements are learned thereafter. In these so-called close-ended learners, it has long been assumed that once song development is complete, audition is no longer necessary to maintain the motor patterns of full song. However, many of these close-ended learners maintain plasticity in overall song organization; the number and the sequence of song elements included in a song of an individual vary from one utterance to another, although no new song elements are added or lost in adulthood. It is conceivable that these species rely on continued auditory feedback to produce normal song syntax. The Bengalese finch is a close-ended learner that produces considerably variable songs as an adult. In the present study, we found that Bengalese finches require real-time auditory feedback for motor control even after song learning is complete; deafening adult finches resulted in development of abnormal song syntax in as little as 5 days. We also found that there was considerable individual variation in the degree of song deterioration after deafening. The neural mechanisms underlying adult song production in different species of songbirds may be more diverse than has been traditionally considered.","The Bengalese finch is a close-ended learner that produces considerably variable songs as an adult; deafening adult finches resulted in development of abnormal song syntax in as little as 5 days; and there was considerable individual variation in the degree of song deterioration after deafening."
"Photoperiod and tutor access affect the process of vocal learning.","https://scispace.com/paper/photoperiod-and-tutor-access-affect-the-process-of-vocal-2z7s52cyyf","1998","Journal Article","Animal Behaviour","C. S. Whaling
Jill A. Soha
Douglas A. Nelson
Bill L. Lasley
Peter Marler","10.1006/ANBE.1998.0905","","","It is suggested that low testosterone concentrations permit acquisition at an older age than would normally occur, and confirmed that testosterone propels the transition to production of crystallized song, but is not required for the onset of song practice."
"Song development in the white-crowned sparrow: social factors and sex differences","https://scispace.com/paper/song-development-in-the-white-crowned-sparrow-social-factors-2sf824p8bq","1986","Journal Article","Animal Behaviour","Luis F. Baptista
Lewis Petrinovich","10.1016/S0003-3472(86)80207-X","","","It was found that most male students learned the song of their live tutor even though tutoring was begun at 50 days of age, an age by which young would have dispersed from the natal to the breeding area, and social interaction can override any auditory gating mechanism that prevents inappropriate stimuli from influencing song learning centres."
"Early isolation from conspecific song does not affect the normal developmental decline of N-methyl-D-aspartate receptor binding in an avian song nucleus.","https://scispace.com/paper/early-isolation-from-conspecific-song-does-not-affect-the-40qme84cuo","1995","Journal Article","Journal of Neurobiology","Sandra M. Aamodt
Sandra M. Aamodt
Ernest J. Nordeen
Kathy W. Nordeen","10.1002/NEU.480270108","","Early effects of experience on synaptic reorganization and behavior often involve activation of N-methyl-D-aspartate (NMDA) receptors. We have begun to explore the role of this glutamate-receptor subtype in the development of learned birdsong. Song learning in zebra finches occurs during a restricted period that coincides with extensive synaptic reorganization within neural regions controlling song behavior. In one brain region necessary for song learning, the lateral magnocellular nucleus of the anterior neostriatum (lMAN), NMDA receptor binding is twice as high at the onset of song learning as in adulthood. In the present study, we used quantitative autoradiography with the noncompetitive NMDA antagonist [3H]MK-801 to examine more closely the developmental decline in NMDA receptor binding within lMAN and found that it occurred gradually over the period of song learning and was not associated with a particular stage of the learning process. In addition, early isolation from conspecific song did not affect [3H]MK-801 binding in lMAN at 30, 60, or 80 days. Since behavioral studies confirmed that our isolate rearing conditions extended the sensitive period for song learning, we conclude that the normal developmental decline in overall NMDA receptor binding within lMAN does not terminate the capacity for song learning. Finally, early deafening, which prevents both stages of song learning, also did not affect [3H]MK-801 binding in lMAN at 80 days, indicating that the decline in NMDA receptor binding occurs in the absence of auditory experiences associated with song development. © 1995 John Wiley & Sons, Inc.","The normal developmental decline in overall NMDA receptor binding within IMAN does not terminate the capacity for song learning, and early deafening did not affect [3H]MK-801 binding in IMAN at 80 days, indicating that the decline in NMda receptor binding occurs in the absence of auditory experiences associated with song development."
"A comparative approach to vocal learning: intraspecific variation in the learning process","https://scispace.com/paper/a-comparative-approach-to-vocal-learning-intraspecific-ymoqjr28ag","1995","Journal Article","Animal Behaviour","Douglas A. Nelson
Peter Marler
Alberto Palleroni","10.1006/ANBE.1995.0223","","","To examine whether genetic variation underlies intraspecific differences in vocal development, young male white-crowned sparrows from sedentary and migratory populations were reared in standardized conditions in the laboratory and tutored throughout the first year of life with a changing roster of tutor songs."
"The influences of visual and vocal interaction on song learning in zebra finches.","https://scispace.com/paper/the-influences-of-visual-and-vocal-interaction-on-song-21f5kxsa1i","1989","Journal Article","Animal Behaviour","Lucy A. Eales","10.1016/0003-3472(89)90097-3","","","The work reported here examines the importance of visual and vocal interactions between young male zebra finches and their song tutors on the timing and accuracy of song learning."
