"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Skill acquisition and development: the roles of state-, parameter, and graph dynamics.","https://scispace.com/paper/skill-acquisition-and-development-the-roles-of-state-2as74a4c8v","1992","Journal Article","Journal of Motor Behavior","Elliot Saltzman
Kevin G. Munhall","10.1080/00222895.1992.9941600","","The development of motor skills can be portrayed as a dynamical process that involves three types of dynamics: state dynamics, parameter dynamics, and graph dynamics. The time scales associated with each type of dynamics are discussed, and an outline is provided of the role played by each type in the developing organism. In particular, the role of parameter dynamics and graph dynamics in producing qualitative, bifurcational changes in behavior is described. It is concluded that all three types of dynamics are required for a complete description of skill acquisition and development.","All three types of dynamics are required for a complete description of skill acquisition and development of motor skills: state dynamics, parameter dynamics, and graph dynamics."
"Sparse distributed representation, hierarchy, critical periods, metaplasticity: the keys to lifelong fixed-time learning and best-match retrieval","https://scispace.com/paper/sparse-distributed-representation-hierarchy-critical-periods-3pakzpli5t","2018","Posted Content","arXiv: Neurons and Cognition","Gerard J. Rinkus","","","Among the more important hallmarks of human intelligence, which any artificial general intelligence (AGI) should have, are the following. 1. It must be capable of on-line learning, including with single/few trials. 2. Memories/knowledge must be permanent over lifelong durations, safe from catastrophic forgetting. Some confabulation, i.e., semantically plausible retrieval errors, may gradually accumulate over time. 3. The time to both: a) learn a new item, and b) retrieve the best-matching / most relevant item(s), i.e., do similarity-based retrieval, must remain constant throughout the lifetime. 4. The system should never become full: it must remain able to store new information, i.e., make new permanent memories, throughout very long lifetimes. No artificial computational system has been shown to have all these properties. Here, we describe a neuromorphic associative memory model, Sparsey, which does, in principle, possess them all. We cite prior results supporting possession of hallmarks 1 and 3 and sketch an argument, hinging on strongly recursive, hierarchical, part-whole compositional structure of natural data, that Sparsey also possesses hallmarks 2 and 4.","A neuromorphic associative memory model, Sparsey, is described, which does, in principle, possess them all, and an argument is sketched, hinging on strongly recursive, hierarchical, part-whole compositional structure of natural data, that Sparseys also possesses hallmarks 2 and 4."
"The Development of Human Expertise in a Complex Environment","https://scispace.com/paper/the-development-of-human-expertise-in-a-complex-environment-2sngtle6k1","2011","Journal Article","Minds and Machines","Michael Harre
Terry Bossomaier
Allan Snyder","10.1007/S11023-011-9247-X","","We introduce an innovative technique that quantifies human expertise development in such a way that humans and artificial systems can be directly compared. Using this technique we are able to highlight certain fundamental difficulties associated with the learning of a complex task that humans are still exceptionally better at than their computer counterparts. We demonstrate that expertise goes through significant developmental transitions that have previously been predicted but never explicated. The first signals the onset of a steady increase in global awareness that begins surprisingly late in expertise acquisition. The second transition, reached by only a very few experts in the world, shows a major reorganisation of global contextual knowledge resulting in a relatively minor gain in skill. We are able to show that these empirical findings have consequences for our understanding of the way in which expertise acquisition may be modelled by learning in artificial intelligence systems. This point is emphasised with a novel theoretical result showing explicitly how our findings imply a non-trivial hurdle for learning for suitably complex tasks.","An innovative technique is introduced that quantifies human expertise development in such a way that humans and artificial systems can be directly compared and has consequences for understanding of the way in which expertise acquisition may be modelled by learning in artificial intelligence systems."
"Ontogeny of learning and visual discrimination in zebrafish","https://scispace.com/paper/ontogeny-of-learning-and-visual-discrimination-in-zebrafish-1o7q9uct","2022","Posted Content","bioRxiv","Maria Santacà
Marco Dadda
Luisa Dalla Valle
Camilla Maria Fontana
Gabriela Gjinaj
Angelo Bisazza","10.1101/2022.02.09.479666","","With the exception of humans, early cognitive development has been thoroughly investigated only in precocial species, well developed at birth and with a broad behavioural and cognitive repertoire. We investigated another highly altricial species, the zebrafish, Danio rerio, whose embryonic development is very rapid: 72 hours. The nervous system of hatchlings is poorly developed, and their cognitive capacities are largely unknown. Larvae trained at 8 days post-fertilisation rapidly learned to associate a visual pattern with a food reward, showing significant performance at 10 days post-fertilisation. We exploited this capacity to study hatchlings’ discrimination learning capacities. Larval zebrafish rapidly and accurately learned colour and shape discriminations. They also discriminated a figure from its mirror image and from its 90°-rotated version, although with lower performance. Our study revealed impressive similarities in learning and visual discrimination capacities between newborn and adult zebrafish despite their enormous differences in brain size and degree of development.","This study revealed impressive similarities in learning and visual discrimination capacities between newborn and adult zebrafish despite their enormous differences in brain size and degree of development."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ","In this article , the authors provide historical and contemporary evidence that instrumental forms of reward learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable."
"Developmental changes in exploration resemble stochastic optimization.","https://scispace.com/paper/developmental-changes-in-exploration-resemble-stochastic-11to7g4ktw","2023","Journal Article","Nature Human Behaviour","Anna P. Giron
Simon Ciranka
Eric Schulz
W. van den Bos
Azzurra Ruggeri
Björn Meder
Charley M. Wu","10.1038/s41562-023-01662-1","","Human development is often described as a 'cooling off' process, analogous to stochastic optimization algorithms that implement a gradual reduction in randomness over time. Yet there is ambiguity in how to interpret this analogy, due to a lack of concrete empirical comparisons. Using data from n = 281 participants ages 5 to 55, we show that cooling off does not only apply to the single dimension of randomness. Rather, human development resembles an optimization process of multiple learning parameters, for example, reward generalization, uncertainty-directed exploration and random temperature. Rapid changes in parameters occur during childhood, but these changes plateau and converge to efficient values in adulthood. We show that while the developmental trajectory of human parameters is strikingly similar to several stochastic optimization algorithms, there are important differences in convergence. None of the optimization algorithms tested were able to discover reliably better regions of the strategy space than adult participants on this task. ","Empirical evidence is provided that human development has much in common with the algorithm of ‘stochastic optimization’ widely used in machine learning, resolving ambiguities around commonly used analogies in developmental psychology."
"Interspecific differences in developmental mode determine early cognitive abilities in teleost fish.","https://scispace.com/paper/interspecific-differences-in-developmental-mode-determine-3b6ytyvmq5","2023","Journal Article","Animal Cognition","Giulia Montalbano
Cristiano Bertolucci
Angelo Bisazza
Tyrone Lucon-Xiccato","10.1007/s10071-023-01828-4","","Abstract Most studies on developmental variation in cognition have suggested that individuals are born with reduced or absent cognitive abilities, and thereafter, cognitive performance increases with age during early development. However, these studies have been mainly performed in altricial species, such as humans, in which offspring are extremely immature at birth. In this work, we tested the hypothesis that species with other developmental modes might show different patterns of cognitive development. To this end, we analysed inhibitory control performance in two teleost species with different developmental modes, the zebrafish Danio rerio and the guppy Poecilia reticulata , exploiting a simple paradigm based on spontaneous behaviour and therefore applicable to subjects of different ages. Zebrafish hatch as larvae 3 days after fertilisation, and have an immature nervous system, a situation that mirrors extreme altriciality. We found that at the early stages of development, zebrafish displayed no evidence of inhibitory control, which only begun to emerge after one month of life. Conversely, guppies, which are born after approximately one month of gestation as fully developed and independent individuals, solved the inhibitory control task since their first days of life, although performance increased with sexual maturation. Our study suggests that the typical progression described during early ontogeny in humans and other species might not be the only developmental trend for animals’ cognition and that a species’ developmental mode might determine variation in cognition across subjects of different age. ","The study suggests that the typical progression described during early ontogeny in humans and other species might not be the only developmental trend for animals’ cognition and that a species’ developmental mode might determine variation in cognition across subjects of different age."
"Learning to learn","https://scispace.com/paper/learning-to-learn-4ogdz7quap","2007","Proceedings Article","International Conference on Development and Learning","Nicholas J. Butko
Javier R. Movellan","10.1109/DEVLRN.2007.4354070","","Empirical evidence shows that infants 10 months of age can learn about 10 times faster than infants 2 months of age that a novel entity is socially contingent. This suggests that during the period from 2 to 10 months of age infants became better learners. One possible explanation for this change is that new brain structures grow, in a genetically predetermined manner, that support more efficient learning. An analogy for this point of view would be the increase in mastication efficiency due to the growth of teeth. An alternative hypothesis is that the increase in learning efficiency is itself the result of a learning process that operates on the time scale of months. Under this view, better learning is the consequence of learning itself. Here we explore the plausibility of the ""learning to learn"" hypothesis from a computational point of view. We show that with standard reinforcement learning algorithms using an internally generated reinforcement signal it is possible to develop agents that progressively learn to learn within a period of months. The results fit well at a qualitative level empirical evidence regarding the development of social contingency detection in infants. The learning techniques that we explored have potential application for robots that learn to learn on their own.","With standard reinforcement learning algorithms using an internally generated reinforcement signal it is possible to develop agents that progressively learn to learn within a period of months, and the results fit well at a qualitative level empirical evidence regarding the development of social contingency detection in infants."
"Monkey see, monkey do: Learning relations through concrete examples","https://scispace.com/paper/monkey-see-monkey-do-learning-relations-through-concrete-212uh2qd1q","2008","Journal Article","Behavioral and Brain Sciences","Marc T. Tomlinson
Bradley C. Love","10.1017/S0140525X08003762","","Penn et al. argue that the complexity of relational learning is beyond animals. We discuss a model that demonstrates relational learning need not involve complex processes. Novel stimuli are compared to previous experiences stored in memory. As learning shifts attention from featural to relational cues, the comparison process becomes more analogical in nature, successfully accounting for performance across species and development. © 2008 Cambridge University Press.","It is argued that the complexity of relational learning is beyond animals and a model is discussed that demonstrates relational learning need not involve complex processes."
"Reduced Frequency of Knowledge of Results Enhances Acquisition of Skills in Rats as in Humans.","https://scispace.com/paper/reduced-frequency-of-knowledge-of-results-enhances-4pgac2zcvf","2020","Journal Article","Frontiers in Psychology","Alliston K. Reid
Paige G. Bolton Swafford","10.3389/FPSYG.2020.00846","","Macphail’s (1985) null hypothesis challenged researchers to demonstrate any differences in intelligence between vertebrate species. Rather than focus on differences, we asked whether rats would show the same unexpected, counterintuitive features of skill learning observed in humans: Factors that degrade performance during acquisition often enhance performance in a subsequent retention/autonomy phase. Providing post-trial “knowledge of results” (KR) on 30%-67% of trials instead of 100% degrades accuracy, yet increases retention in a subsequent phase without KR. We tested this feature by providing three groups of rats with KR on every trial (100% KR), 67% KR, or 0% KR. We also provided operant feedback in every trial for completing the left-right lever-press skill (food for correct sequences, timeout for all others). In the autonomy phase, we assessed their ability to complete the skill independently—in the absence of differential cues and KR feedback. In agreement with human performance in the autonomy phase, 67% KR yielded higher skill accuracy than providing 100% KR. Also, providing 67% KR improved skill accuracy above that observed with operant feedback alone (0% KR). Rather than degrading performance during acquisition, the 67% KR condition yielded unexpected higher accuracy than the other conditions. Accuracy increased systematically across our extended acquisition phase, which provided each rat with over 3600 trials compared to 20-30 trials for human studies. Providing limited KR promoted skill learning in rats as it does in humans, consistent with the conjecture that both species share common learning processes. Introducing difficulties to rats during training improved their autonomy.","Providing limited KR promoted skill learning in rats as it does in humans, consistent with the conjecture that both species share common learning processes."
