"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Increased Fos expression among midbrain dopaminergic cell groups during birdsong tutoring.","https://scispace.com/paper/increased-fos-expression-among-midbrain-dopaminergic-cell-1khp5sfd64","2009","Journal Article","European Journal of Neuroscience","Ernest J. Nordeen
D.A. Holtzman
Kathy W. Nordeen","10.1111/J.1460-9568.2009.06849.X","","During avian vocal learning, birds memorize conspecific song patterns and then use auditory feedback to match their vocal output to this acquired template. Some models of song learning posit that during tutoring, conspecific visual, social and/or auditory cues activate neuromodulatory systems that encourage acquisition of the tutor's song and attach incentive value to that specific acoustic pattern. This hypothesis predicts that stimuli experienced during social tutoring activate cell populations capable of signaling reward. Using immunocytochemistry for the protein product of the immediate early gene c-Fos, we found that brief exposure of juvenile male zebra finches to a live familiar male tutor increased the density of Fos+ cells within two brain regions implicated in reward processing: the ventral tegmental area (VTA) and substantia nigra pars compacta (SNc). This activation of Fos appears to involve both dopaminergic and non-dopaminergic VTA/SNc neurons. Intriguingly, a familiar tutor was more effective than a novel tutor in stimulating Fos expression within these regions. In the periaqueductal gray, a dopamine-enriched cell population that has been implicated in emotional processing, Fos labeling also was increased after tutoring, with a familiar tutor again being more effective than a novel conspecific. As several neural regions implicated in song acquisition receive strong dopaminergic projections from these midbrain nuclei, their activation in conjunction with hearing the tutor's song could help to establish sensory representations that later guide motor sequence learning.","Use of immunocytochemistry for the protein product of the immediate early gene c‐Fos found that brief exposure of juvenile male zebra finches to a live familiar male tutor increased the density of Fos+ cells within two brain regions implicated in reward processing: the ventral tegmental area (VTA) and substantia nigra pars compacta (SNc)."
"Building a bird brain: Sculpting neural circuits for a learned behavior","https://scispace.com/paper/building-a-bird-brain-sculpting-neural-circuits-for-a-2ux41sknff","1997","Journal Article","BioEssays","Sarah W. Bottjer","10.1002/BIES.950191210","","Development in animals is frequently characterized by periods of heightened capacity for both neural and behavioral change. So-called sensitive periods of development are windows of opportunity in which brain and behavior are most susceptible to modification. Understanding what factors regulate sensitive periods constitutes one of the main goals of developmental neuroscience. Why is the ability to learn complex behavioral patterns often restricted to sensitive periods of development? Songbirds provide a model system for unraveling the mysteries of neural mechanisms of learning during development. Like many songbirds, zebra finches (Taeniopygia guttata) learn a specific vocal pattern during a restricted period early in life. Young birds must hear songs produced by members of their species; this auditory experience is thought to engender specific changes in the brain to guide the process of vocal learning. Many studies of the songbird system have focused on examining relationships between brain development and learning. One goal of this work is to elucidate mechanisms that regulate basic processes of neural development, and in so doing to shed light on factors governing the emergence of a complex learned behavior.","One goal of this work is to elucidate mechanisms that regulate basic processes of neural development, and in so doing to shed light on factors governing the emergence of a complex learned behavior."
"A taxonomy for vocal learning","https://scispace.com/paper/a-taxonomy-for-vocal-learning-p4f86ketxx","2020","Journal Article","Philosophical Transactions of the Royal Society B","Peter L. Tyack","10.1098/RSTB.2018.0406","","Humans and songbirds learn to sing or speak by listening to acoustic models, forming auditory templates, and then learning to produce vocalizations that match the templates. These taxa have evolved...","Selecting multiple animal models for comparing the neural pathways that generate these different forms of learning will provide a richer view of the evolution of complex vocal learning and the neural mechanisms that make it possible."
"Song Learning, Early Nutrition and Sexual Selection in Songbirds","https://scispace.com/paper/song-learning-early-nutrition-and-sexual-selection-in-1sb81ke5mm","1998","Journal Article","Integrative and Comparative Biology","Stephen Nowicki
Susan Peters
Jeffrey Podos","10.1093/ICB/38.1.179","","SYNOPSIS. The developmental processes through which songbirds acquire their species—typical songs have been well—studied from a proximate perspective, but less attention has been given to the ultimate question of why birds learn to sing. We present a new hypothesis for the adaptive significance of song learning in songbirds, suggesting that this specialized form of vocal development provides an indicator mechanism by which females can accurately assess the quality of potential mates. This hypothesis expands on the established idea that song can provide an indicator of male quality, but it explicitly links the variation in song expression that females use to choose mates to the developmental processes through which song is acquired. How well a male sings—reflected in repertoire size or in other learned features of a male's singing behavior—provides an honest indicator of quality because the timing of song learning and, more importantly, the timing of the development of brain structures mediating learning corresponds to a period in development during which young songbirds are most likely to undergo nutritional stress. This correspondence means that song learning can provide a sensitive indicator of early developmental history in general, which in turn reflects various aspects of the phenotypic and genotypic quality of a potential mate.","A new hypothesis is presented for the adaptive significance of song learning in songbirds, suggesting that this specialized form of vocal development provides an indicator mechanism by which females can accurately assess the quality of potential mates."
"Social influences on song learning","https://scispace.com/paper/social-influences-on-song-learning-2wlz9ykbs7","2016","Journal Article","Current opinion in behavioral sciences","Iva Ljubičić
Julia Hyland Bruno
Ofer Tchernichovski","10.1016/J.COBEHA.2015.12.006","","Social animals must learn during development how to integrate successfully into their group. In vocal learners such as songbirds and humans, the development of vocal communication is initially guided by social interactions with the parents. Later on, vocal development is further shaped through interactions with peers and by attending to the consequences of others interacting. It is difficult to assess, however, how social forces combine to shape the outcomes of vocal development. We first review technical advances that make it possible to track social influences on vocal development in songbirds. We then outline methods for simulating the social environment of vocal learning. Such virtual environments would present birds with interactive scenarios in order to directly assess social influences over developmental time scales.","In this article, the authors track social influences on vocal development in songbirds and outline methods for simulating the social environment of vocal learning in order to directly assess social influences over developmental time scales."
"A predisposed motor bias shapes individuality in vocal learning","https://scispace.com/paper/a-predisposed-motor-bias-shapes-individuality-in-vocal-3fh7cjq1","2023","Posted Content","","","10.21203/rs.3.rs-2295275/v3","","Abstract The emergence of individuality during learned behavior is a general feature of animal species, yet the biological bases of its development remain unknown. Similar to human speech, songbirds develop individually-unique songs with species-specific traits through vocal learning. By taking advantage of songbirds as a model system for studying the neural basis of vocal learning and development, we utilized F 1 hybrid songbirds ( Taeniopygia guttata cross with T. bichenovii ) to examine the developmental and molecular mechanisms underlying individuality in vocal learning. When tutoring with songs from both parental species, F 1 pupils showed vast individual differences in their acquired songs. Approximately 30% of F 1 hybrids selectively learned either song of the two parental species, whereas others developed merged songs between the parental species. Vocal acoustic biases during vocal babbling were initially observed as individual differences in songs among F 1 juveniles, which were maintained through the sensitive period of song vocal learning. These individual differences in vocal acoustic biases appeared independently from the auditory experience of hearing biological farther’s and passive tutored songs. Furthermore, the idiosyncratic traits of F 1 hybrids’ songs were not correlated with peripheral vocal organ morphology. However, we identified unique transcriptional signatures from the glutamatergic neurons projecting from the cortical vocal output nucleus to the hypoglossal nuclei associated with individual differences in the acoustic vocal biases, even at the initial stage of vocal learning. These results indicate that a predisposed motor bias influences the individuality observed when learning new motor skills. ","In this paper , the authors utilized F 1 hybrid songbirds (Taeniopygia guttata cross with T. bichenovii ) to examine the developmental and molecular mechanisms underlying individuality in vocal learning."
"Social experiences shape song preference learning independent of developmental exposure to song","https://scispace.com/paper/social-experiences-shape-song-preference-learning-2jl5ttg0","2023","Posted Content","bioRxiv","Erin M. Wall
Sarah C. Woolley","10.1101/2023.05.11.540402","","Communication governs the formation and maintenance of social relationships. The interpretation of communication signals depends not only on the signal’s content, but also on a receiver’s individual experience. Experiences throughout life may interact to affect behavioral plasticity, such that a lack of developmental sensory exposure could constrain adult learning, while salient adult social experiences could remedy developmental deficits. We investigated how experiences impact the formation and direction of female auditory preferences in the zebra finch. Zebra finches form long-lasting pair bonds and females learn preferences for their mate’s vocalizations. We found that after two weeks of cohabitation with a male, females formed pair-bonds and learned to prefer their mate’s song regardless of whether they were reared with (“normally-reared”) or without (“song-naïve”) developmental exposure to song. In contrast, females that heard but did not physically interact with a male did not prefer his song. Moreover, even following mating, song-naive females failed to show species-typical preferences for courtship song, hinting that mating is insufficient to ameliorate broader deficits in sensory processing that arise during development. Thus, courtship and mating interactions, but not acoustic-only interactions, strongly influence preference learning regardless of rearing experience, and may dynamically drive auditory plasticity for recognition and preference.","For example, the authors found that after two weeks of cohabitation with a male, females formed pair-bonds and learned to prefer their mate's song regardless of whether they were reared with (normally-reared) or without (song-naïve) developmental exposure to song."
"De novo establishment of wild-type song culture in the zebra finch","https://scispace.com/paper/de-novo-establishment-of-wild-type-song-culture-in-the-zebra-48qu68czxn","2009","Journal Article","Nature","Olga Feher
Haibin Wang
Sigal Saar
Partha P. Mitra
Ofer Tchernichovski","10.1038/NATURE07994","","Culture is typically viewed as consisting of traits inherited epigenetically, through social learning. However, cultural diversity has species-typical constraints, presumably of genetic origin. A celebrated, if contentious, example is whether a universal grammar constrains syntactic diversity in human languages. Oscine songbirds exhibit song learning and provide biologically tractable models of culture: members of a species show individual variation in song and geographically separated groups have local song dialects. Different species exhibit distinct song cultures, suggestive of genetic constraints. Without such constraints, innovations and copying errors should cause unbounded variation over multiple generations or geographical distance, contrary to observations. Here we report an experiment designed to determine whether wild-type song culture might emerge over multiple generations in an isolated colony founded by isolates, and, if so, how this might happen and what type of social environment is required. Zebra finch isolates, unexposed to singing males during development, produce song with characteristics that differ from the wild-type song found in laboratory or natural colonies. In tutoring lineages starting from isolate founders, we quantified alterations in song across tutoring generations in two social environments: tutor-pupil pairs in sound-isolated chambers and an isolated semi-natural colony. In both settings, juveniles imitated the isolate tutors but changed certain characteristics of the songs. These alterations accumulated over learning generations. Consequently, songs evolved towards the wild-type in three to four generations. Thus, species-typical song culture can appear de novo. Our study has parallels with language change and evolution. In analogy to models in quantitative genetics, we model song culture as a multigenerational phenotype partly encoded genetically in an isolate founding population, influenced by environmental variables and taking multiple generations to emerge.","In analogy to models in quantitative genetics, song culture is model as a multigenerational phenotype partly encoded genetically in an isolate founding population, influenced by environmental variables and taking multiple generations to emerge."
"Progress in Birdsong and Developmental Plasticity of Song Control System","https://scispace.com/paper/progress-in-birdsong-and-developmental-plasticity-of-song-397yrhl873","2003","Journal Article","Life Science Research","Meng Wei","","","The song control system of birds has become an important model for studying neural system related to learning, behavior, and development. The neural substrate underlying learned vocal behavior in songbirds provides an outstanding example illustrating the functions from the view of anatomy for a complex learned behavior in vertebrates. It also offers a reference for studying the neural mechanism of human language learning. New progress in birdsong and the plasticity in development of song control system in recent years are focused.","The song control system of birds has become an important model for studying neural system related to learning, behavior, and development and offers a reference for studying the neural mechanism of human language learning."
"Species-typical songs in white-crowned sparrows tutored with only phrase pairs","https://scispace.com/paper/species-typical-songs-in-white-crowned-sparrows-tutored-with-3jwe6e3jz4","2004","Journal Article","Nature","Gary J. Rose
Franz Goller
Howard J. Gritton
Stephanie L. Plamondon
Alexander T. Baugh
Brenton G. Cooper","10.1038/NATURE02992","","Modern theories of learned vocal behaviours, such as human speech and singing in songbirds1, posit that acoustic communication signals are reproduced from memory, using auditory feedback2. The nature of these memories, however, is unclear. Here we propose and test a model for how complex song structure can emerge from sparse sequence information acquired during tutoring. In this conceptual model, a population of combination-sensitive (phrase-pair) detectors is shaped by early exposure to song and serves as the minimal representation of the template necessary for generating complete song. As predicted by the model, birds that were tutored with only pairs of normally adjacent song phrases were able to assemble full songs in which phrases were placed in the correct order; birds that were tutored with reverse-ordered phrase pairs sang songs with reversed phrase order. Birds that were tutored with all song phrases, but presented singly, failed to produce normal, full songs. These findings provide the first evidence for a minimal requirement of sequence information in the acoustic model that can give rise to correct song structure.","A model for how complex song structure can emerge from sparse sequence information acquired during tutoring is proposed and tested and provides the first evidence for a minimal requirement of sequence information in the acoustic model that can give rise to correct song structure."
