"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Cognition, Comparative","https://scispace.com/paper/cognition-comparative-5i53b527utjc","","","","Daniel B. M. Haun
Edwin J. C. van Leeuwen","10.1002/9781118924396.wbiea1973","","Comparative cognition is a field of enquiry that aims to research cognition by comparing its characteristics across animal species. Cross‐species comparisons can separate cognitive skills that are widely shared across species from those that are rare or even unique to any particular species. Comparisons across species can also help researchers to understand which factors drive the evolution of cognition. If humans are included in the list of compared species, the field of comparative cognition is positioned to address such fundamental questions as: Which aspects of human cognition are unique and which are shared with other species? How does human cognition evolve? And, is any variance in the cognitive capacity of a species due to species‐typical genetic variance?","Comparative cognition research compares cognitive characteristics across animal species to identify shared and unique skills, understand cognitive evolution, and determine the role of genetic variance in cognitive capacity, with implications for understanding human cognition and its evolution."
"Individual variation in cognitive performance: developmental and evolutionary perspectives","https://scispace.com/paper/individual-variation-in-cognitive-performance-developmental-2agchax35v","2012","Journal Article","Philosophical Transactions of the Royal Society B","Alex Thornton
Dieter Lukas","10.1098/RSTB.2012.0214","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0214","Animal cognition experiments frequently reveal striking individual variation but rarely consider its causes and largely ignore its potential consequences. Studies often focus on a subset of high-performing subjects, sometimes viewing evidence from a single individual as sufficient to demonstrate the cognitive capacity of a species. We argue that the emphasis on demonstrating species-level cognitive capacities detracts from the value of individual variation in understanding cognitive development and evolution. We consider developmental and evolutionary interpretations of individual variation and use meta-analyses of data from published studies to examine predictors of individual performance. We show that reliance on small sample sizes precludes robust conclusions about individual abilities as well as inter- and intraspecific differences. We advocate standardization of experimental protocols and pooling of data between laboratories to improve statistical rigour. Our analyses show that cognitive performance is influenced by age, sex, rearing conditions and previous experience. These effects limit the validity of comparative analyses unless developmental histories are taken into account, and complicate attempts to understand how cognitive traits are expressed and selected under natural conditions. Further understanding of cognitive evolution requires efforts to elucidate the heritability of cognitive traits and establish whether elevated cognitive performance confers fitness advantages in nature.","It is shown that cognitive performance is influenced by age, sex, rearing conditions and previous experience, which limits the validity of comparative analyses unless developmental histories are taken into account, and complicate attempts to understand how cognitive traits are expressed and selected under natural conditions."
"Flexible behavior or flexible methods? A cross-taxon review of experimental designs in reversal learning","https://scispace.com/paper/flexible-behavior-or-flexible-methods-a-cross-taxon-review-u72p3x9m733i","2025","Journal Article","","Nicolás Alessandroni
Rachael Miller
Drew Altschul
Lisa P. Barrett
Marina Bazhydai
Mahmoud Medhat Elsherif
Julia Espinosa
Biljana Gjoneska
Yseult Héjja‐Brichard
Valeria Mazza
Annika Paukner
Ekaterina Pronizius
Michael J. Proulx
Muhammad A. J. Qadri
Olivia T. Reilly
Raoul Schwing
Carla Sebastián‐Enesco
Vedrana Šlipogor
Alexandra A. de Sousa
Ingmar Visser
Justin Yeager
Martin Zettersten
Krista Byers‐Heinlein
Josep Call
Ludwig Huber
Lars Chittka
Laurent Prétôt","10.31234/osf.io/mvche_v3","https://scispace.compdf/flexible-behavior-or-flexible-methods-a-cross-taxon-review-u72p3x9m733i.pdf","Behavioral flexibility—the ability to adapt behavior in response to changing conditions—is widely recognized as a key feature of animal cognition. It is often measured using reversal learning tasks, where individuals must inhibit a previously rewarded response and adopt a new one after contingencies shift. Despite its widespread use, the comparability of these tasks across species remains unclear. We conducted a systematic review of 206 empirical studies (2014–2023) spanning eight major taxonomic groups: invertebrates, fishes, amphibians and reptiles, birds, rodents, other mammals, non-human primates, and humans. For each study, we extracted variables related to taxon coverage, sampling, learning and reversal criteria, cue types, and outcome measures. Analyses included nonparametric tests to assess group-level differences, linear discriminant analyses to explore multivariate structure, and model-based robustness checks. Our findings reveal three fundamental obstacles to reliable cross-species inference. First, research effort is highly imbalanced: birds, rodents, and humans accounted for over half of all study cells, while most animal diversity—especially invertebrates and amphibians and reptiles—remains virtually untested, with less than 1% of described species included per taxon. Second, research is taxonomically siloed: 99% of studies focus on a single group, limiting opportunities for direct comparison. Third, and most critically, methodological standards diverge dramatically across taxa. Humans were consistently held to the strictest learning criteria (median threshold 90%), while birds, invertebrates, and fishes most often used lower thresholds (80–84%). Overtraining was implemented in two-thirds of amphibian and reptile studies but was rare (less than 30%) elsewhere. The number of reversal phases differed more than threefold among groups. Nearly all studies of amphibians, reptiles, fishes, and invertebrates used single-reversal designs, whereas multi-reversal protocols were much more common in humans and non-human primates. Sample sizes—both per cell and per study—, evaluation window lengths, cue types, and outcome metrics also displayed taxon-specific patterns. These systematic differences in experimental design introduce structural asymmetries that complicate cross-taxon comparisons, blurring the line between true cognitive variation and methodological artifacts. Although research to date has advanced our understanding, further progress will depend on greater methodological coordination and broader taxonomic coverage. Emerging large-scale collaborations are beginning to address these gaps, offering a promising path toward a more robust and equitable science of behavioral flexibility. ","A systematic review of 206 reversal learning studies across 8 taxonomic groups reveals methodological inconsistencies and taxonomic biases, hindering cross-species comparisons, and emphasizing the need for greater coordination and broader taxonomic coverage to advance the science of behavioral flexibility."
"Species-conserved mechanisms of cognitive flexibility in complex environments","https://scispace.com/paper/species-conserved-mechanisms-of-cognitive-flexibility-in-ziw4f1pm","2022","Posted Content","bioRxiv","Florian Bähner
Tzvetan Popov
Selina Hermann
Nico Boehme
Tom Merten
Hélène Zingone
Georgia Koppe
Andreas Meyer-Lindenberg
Hazem Toutounji
Daniel Durstewitz","10.1101/2022.11.14.516439","","Flexible decision making in complex environments is a hallmark of intelligent behavior but the underlying learning mechanisms and neural computations remain elusive. Through a combination of behavioral, computational and electrophysiological analysis of a novel multidimensional rule-learning paradigm, we show that both rats and humans sequentially probe different behavioral strategies to infer the task rule, rather than learning all possible mappings between environmental cues and actions as current theoretical formulations suppose. This species-conserved process reduces task dimensionality and explains both observed sudden behavioral transitions and positive transfer effects. Behavioral strategies are represented by rat prefrontal activity and strategy-related variables can be decoded from magnetoencephalography signals in human prefrontal cortex. These mechanistic findings provide a foundation for the translational investigation of impaired cognitive flexibility. One-Sentence Summary Both rats and humans use behavioral strategies to infer task rules during multidimensional rule-learning.","In this article , a combination of behavioral, computational and electrophysiological analysis of a novel multidimensional rule-learning paradigm is presented. But the underlying learning mechanisms and neural computations remain elusive."
"The Evolution of Cognitive Development: Ontogeny and Phylogeny","https://scispace.com/paper/the-evolution-of-cognitive-development-ontogeny-and-2tpcegnwug","2004","Journal Article","Human Development","Jonas Langer","10.1159/000075372","","How did the development of human intelligence evolve? To reconstruct the phylogeny of human cognitive ontogeny, Parker and McKinney systematically marshal the rapidly expanding body of empirical findings on its comparative origins and development in primates (chapters 16). Powerfully undergirding their behavioral synthesis of the evolution of primate cognitive development, Parker and McKinney provide a parallel biological synthesis of the evolution of primate physiological maturation that takes into account the range from the cellular to sexual dimorphism to life history strategy (chapters 713). Central to their biological synthesis is the comparative evolutionary origins and development of the brain in primates. Much, perhaps most, contemporary comparative research on primate cognitive development takes off from Piagets [1950a, b] genetic epistemology. Its central focus was the comparative evolution and development of sequential stages of cognition in human ontogeny and history of ideas. This led to the search for genetic parallels [Werner, 1948]. Genetic parallels, Werner argued, entail formal similarities and material differences between series of intellectual development. Just as important, I have suggested [e.g., Langer, 2000], genetic parallels also entail formal differences between series of intellectual development. Parker and McKinneys comparative thesis is that cognitive ontogeny recapitulates cognitive phylogeny subject to two crucial changes as cognitive development evolved in primates. First, the rate of cognitive development changes, its velocity is significantly different in monkeys, apes and humans. Second, the extent of cognitive development changes, with terminal elaboration of additional intellectual stages from monkeys to apes to humans. A classical discovery and analysis of the genetic parallels between the ontogenetic and historical series of ideas about space illustrate both the formal similarities and differences between them [Piaget & Inhelder, 1967]. The ontogenetic stage","Parker and McKinneys comparative thesis is that cognitive ontogeny recapitulates cognitive phylogeny subject to two crucial changes as cognitive development evolved in primates."
"Flexible Behavior or Flexible Methods? A Cross-Taxon Review of Experimental Designs in Reversal Learning","https://scispace.com/paper/flexible-behavior-or-flexible-methods-a-cross-taxon-review-e2bp9k8d0och","2025","Journal Article","","Nicolás Alessandroni
Rachael Miller
Drew Altschul
Lisa P. Barrett
Marina Bazhydai
Mahmoud Medhat Elsherif
Julia Espinosa
Biljana Gjoneska
Yseult Héjja‐Brichard
Valeria Mazza
Annika Paukner
Ekaterina Pronizius
Michael J. Proulx
Muhammad A. J. Qadri
Olivia T. Reilly
Raoul Schwing
Carla Sebastián‐Enesco
Vedrana Šlipogor
Alexandra A. de Sousa
Ingmar Visser
Justin Yeager
Martin Zettersten
Krista Byers‐Heinlein
Josep Call
Ludwig Huber
Lars Chittka
Laurent Prétôt","10.31234/osf.io/mvche_v2","","Behavioral flexibility—the ability to adapt behavior in response to changing conditions—is widely recognized as a key feature of animal cognition. It is often measured using reversal learning tasks, where individuals must inhibit a previously rewarded response and adopt a new one after contingencies shift. Despite its widespread use, the comparability of these tasks across species remains unclear. We conducted a systematic review of 206 empirical studies (2014–2023) spanning eight major taxonomic groups: invertebrates, fishes, amphibians and reptiles, birds, rodents, other mammals, non-human primates, and humans. For each study, we extracted variables related to taxon coverage, sampling, learning and reversal criteria, cue types, and outcome measures. Analyses included nonparametric tests to assess group-level differences, linear discriminant analyses to explore multivariate structure, and model-based robustness checks. Our findings reveal three fundamental obstacles to reliable cross-species inference. First, research effort is highly imbalanced: birds, rodents, and humans accounted for over half of all study cells, while most animal diversity—especially invertebrates and amphibians and reptiles—remains virtually untested, with less than 1% of described species included per taxon. Second, research is taxonomically siloed: 99% of studies focus on a single group, limiting opportunities for direct comparison. Third, and most critically, methodological standards diverge dramatically across taxa. Humans were consistently held to the strictest learning criteria (median threshold 90%), while birds, invertebrates, and fishes most often used lower thresholds (80–84%). Overtraining was implemented in two-thirds of amphibian and reptile studies but was rare (less than 30%) elsewhere. The number of reversal phases differed more than threefold among groups. Nearly all studies of amphibians, reptiles, fishes, and invertebrates used single-reversal designs, whereas multi-reversal protocols were much more common in humans and non-human primates. Sample sizes—both per cell and per study—, evaluation window lengths, cue types, and outcome metrics also displayed taxon-specific patterns. These systematic differences in experimental design introduce structural asymmetries that complicate cross-taxon comparisons, blurring the line between true cognitive variation and methodological artifacts. Although research to date has advanced our understanding, further progress will depend on greater methodological coordination and broader taxonomic coverage. Emerging large-scale collaborations are beginning to address these gaps, offering a promising path toward a more robust and equitable science of behavioral flexibility. ","A systematic review of 206 reversal learning studies across 8 taxonomic groups reveals methodological inconsistencies and taxonomic biases, hindering cross-species comparisons, and emphasizing the need for greater coordination and broader taxonomic coverage to advance the science of behavioral flexibility."
"Characterizing the dynamic learning process: Implications of a quantitative analysis","https://scispace.com/paper/characterizing-the-dynamic-learning-process-implications-of-3sicgk6p4o","2024","Journal Article","Behavioural Brain Research","Meilin Wu
Fuhong Liu
Hao Wang
Li Yao
Chunling Wei
Qi Zheng
Jing Han
Zhiqiang Liu
Yihui Liu
Haijun Duan
Wei Ren
Zongpeng Sun","10.1016/j.bbr.2024.114915","","Understanding the neural mechanisms involved in learning processes is crucial for unraveling the complexities of behavior and cognition. Sudden change from the untrained level to the fully-learned level is a pivotal feature of instrumental learning. However, the concept of change point and suitable methods to conveniently analyze the characteristics of sudden change in groups remain elusive, which might hinder a fuller understanding of the neural mechanism underlying dynamic leaning process. In the current study, we investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis. By applying this novel strategy, we examined the effects of cocaine and a cannabinoid receptor agonist on instrumental learning. Intriguingly, our analysis revealed significant differences in timing and occurrence of sudden changes that were previously overlooked using traditional analysis. Overall, our research advances understanding of behavioral variation during instrumental learning and the interplay between learning behaviors and neurotransmitter systems, contributing to a deeper comprehension of learning processes and informing future investigations and therapeutic interventions. ","This study investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis."
"Learning same and different relations: cross-species comparisons","https://scispace.com/paper/learning-same-and-different-relations-cross-species-1s3mekgm45","2021","Journal Article","Current opinion in behavioral sciences","Dedre Gentner
Ruxue Shao
Nina Simms
Susan J. Hespos","10.1016/J.COBEHA.2020.11.013","","Humans excel among species in abstract representation and reasoning. We argue that the ability to learn through analogical comparison, augmented by symbolic systems, underlies our cognitive advantage. The relations same and different are an ideal testbed for these ideas: they are fundamental, essential to abstract combinatorial thought, perceptually available, and studied extensively across species. The evidence suggests that whereas a sense of similarity is widely shared across species, abstract representations of same and different are not. We make three key claims, First, analogical comparison is critical in enabling relational learning among humans. Second, relational symbols support forming and retaining same and different relations in both humans and chimpanzees. Third, despite differences in degree of relational ability, humans and chimpanzees show significant parallels in the development of relational insight.","This work argues that the ability to learn through analogical comparison, augmented by symbolic systems, underlies the authors' cognitive advantage, and that despite differences in degree of relational ability, humans and chimpanzees show significant parallels in the development of relational insight."
"The primate phylogeny of cognitive ontogeny","https://scispace.com/paper/the-primate-phylogeny-of-cognitive-ontogeny-1i54t8h4pt","2006","","","Jonas hanger","","","How did human cognitive development evolve? To study the phylogeny of human cognitive ontogeny we are investigating the comparative origins and development of cognition in five modern primate species. The species we are studying are humans plus two great ape and two monkey species. The cognitive developments we are studying in these species are their logico-mathematical and physical knowledge. Logico-mathematical cognition is knowledge about necessary relations that are not conditioned or dependent upon circumstances. They comprise necessary qualitative (e.g., class) and quantitative (e.g., numerical) relations. Their key development includes progressively constructing knowledge about the certainty of these and only these kinds of relations. Developing knowledge of quantitative equivalence relations by commutativity is paradigmatic (e.g., knowing that spatially rearranging objects necessarily conserves their quantity). Physical cognition, on the other hand, is knowledge about contingent relations that are conditioned or determined by circumstances. They comprise causal, spatial, temporal and object relations. Their key development includes progressively constructing knowledge about the contingency of these kinds of relations. Developing knowledge that causal relations are probabilistic is paradigmatic (e.g., knowing that using one billiard ball to launch another is contingent upon whether they collide spatially). Accordingly, the method we used to study the comparative cognitive development of primates measured their spontaneous constructive interactions with sets of objects (see Langer, 1980, Appendix, for detailed specifications on the method). The range of objects presented spans geometric shapes to realistic things such as cups.","Langer et al. as mentioned in this paper investigated the comparative origins and development of cognition in five modern primate species, including humans plus two great ape and two monkey species, to study the phylogeny of human cognitive ontogeny."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","https://doi.org/10.1016/j.ibneur.2022.05.006","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ","In this article , the authors provide historical and contemporary evidence that instrumental forms of reward learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable."
