"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Rule-Based Learning Explains Visual Perceptual Learning and Its Specificity and Transfer","https://scispace.com/paper/rule-based-learning-explains-visual-perceptual-learning-and-3tyektvcqx","2010","Journal Article","The Journal of Neuroscience","Jun-Yun Zhang
Gong-Liang Zhang
Lu-Qi Xiao
Stanley A. Klein
Dennis M. Levi
Cong Yu","10.1523/JNEUROSCI.0704-10.2010","","Visual perceptual learning models, as constrained by orientation and location specificities, propose that learning either reflects changes in V1 neuronal tuning or reweighting specific V1 inputs in either the visual cortex or higher areas. Here we demonstrate that, with a training-plus-exposure procedure, in which observers are trained at one orientation and either simultaneously or subsequently passively exposed to a second transfer orientation, perceptual learning can completely transfer to the second orientation in tasks known to be orientation-specific. However, transfer fails if exposure precedes the training. These results challenge the existing specific perceptual learning models by suggesting a more general perceptual learning process. We propose a rule-based learning model to explain perceptual learning and its specificity and transfer. In this model, a decision unit in high-level brain areas learns the rules of reweighting the V1 inputs through training. However, these rules cannot be applied to a new orientation/location because the decision unit cannot functionally connect to the new V1 inputs that are unattended or even suppressed after training at a different orientation/location, which leads to specificity. Repeated orientation exposure or location training reactivates these inputs to establish the functional connections and enable the transfer of learning.","It is demonstrated that, with a training-plus-exposure procedure, perceptual learning can completely transfer to the second orientation in tasks known to be orientation-specific, however, transfer fails if exposure precedes the training."
"Early Visual Cortex Stimulation Modifies Well-Consolidated Perceptual Gains.","https://scispace.com/paper/early-visual-cortex-stimulation-modifies-well-consolidated-1m1vu2vkn1","2021","Journal Article","Cerebral Cortex","Dean Shmuel
Sebastian M. Frank
Haggai Sharon
Haggai Sharon
Yuka Sasaki
Takeo Watanabe
Nitzan Censor","10.1093/CERCOR/BHAA215","","Perception thresholds can improve through repeated practice with visual tasks. Can an already acquired and well-consolidated perceptual skill be noninvasively neuromodulated, unfolding the neural mechanisms involved? Here, leveraging the susceptibility of reactivated memories ranging from synaptic to systems levels across learning and memory domains and animal models, we used noninvasive brain stimulation to neuromodulate well-consolidated reactivated visual perceptual learning and reveal the underlying neural mechanisms. Subjects first encoded and consolidated the visual skill memory by performing daily practice sessions with the task. On a separate day, the consolidated visual memory was briefly reactivated, followed by low-frequency, inhibitory 1 Hz repetitive transcranial magnetic stimulation over early visual cortex, which was individually localized using functional magnetic resonance imaging. Poststimulation perceptual thresholds were measured on the final session. The results show modulation of perceptual thresholds following early visual cortex stimulation, relative to control stimulation. Consistently, resting state functional connectivity between trained and untrained parts of early visual cortex prior to training predicted the magnitude of perceptual threshold modulation. Together, these results indicate that even previously consolidated human perceptual memories are susceptible to neuromodulation, involving early visual cortical processing. Moreover, the opportunity to noninvasively neuromodulate reactivated perceptual learning may have important clinical implications.","The results indicate that even previously consolidated human perceptual memories are susceptible to neuromodulation, involving early visual cortical processing, and the opportunity to noninvasively neuromomodulate reactivated perceptual learning may have important clinical implications."
"Human learning improves machine learning: neural and computational mechanisms of perceptual training.","https://scispace.com/paper/human-learning-improves-machine-learning-neural-and-35fw2wh723","2011","Journal Article","The Journal of Neuroscience","Joshua Carp
Joonkoo Park","10.1523/JNEUROSCI.6644-10.2011","","Visual perception is highly plastic; perceptual training dramatically increases sensitivity to contrast, contour, and motion. However, many questions remain about the neural mechanisms underlying such learning-related change. Previous research shows that practice can increase neural selectivity for","This research shows that practice can increase neural selectivity for visual perception and investigates the neural mechanisms underlying such learning-related change."
"Perceptual Learning Increases the Strength of the Earliest Signals in Visual Cortex","https://scispace.com/paper/perceptual-learning-increases-the-strength-of-the-earliest-1b5p0rfsra","2010","Journal Article","The Journal of Neuroscience","Min Bao
Lin Yang
Cristina Rios
Bin He
Stephen A. Engel","10.1523/JNEUROSCI.5703-09.2010","","Training improves performance on most visual tasks. Such perceptual learning can modify how information is read out from, and represented in, later visual areas, but effects on early visual cortex are controversial. In particular, it remains unknown whether learning can reshape neural response properties in early visual areas independent from feedback arising in later cortical areas. Here, we tested whether learning can modify feedforward signals in early visual cortex as measured by the human electroencephalogram. Fourteen subjects were trained for >24 d to detect a diagonal grating pattern in one quadrant of the visual field. Training improved performance, reducing the contrast needed for reliable detection, and also reliably increased the amplitude of the earliest component of the visual evoked potential, the C1. Control orientations and locations showed smaller effects of training. Because the C1 arises rapidly and has a source in early visual cortex, our results suggest that learning can increase early visual area response through local receptive field changes without feedback from later areas.","The results suggest that learning can increase early visual area response through local receptive field changes without feedback from later areas."
"How perceptual learning rewires brain connectivity: lessons from the visual system in a top-down perspective","https://scispace.com/paper/how-perceptual-learning-rewires-brain-connectivity-lessons-kh7gorz4jhzx","2025","Journal Article","Frontiers in Neural Circuits","Alan Consorti
Alessandro Sale","10.3389/fncir.2025.1636023","","Neural circuits sculpt their structure and modify the strength of their connections to effectively adapt to the external stimuli throughout life. In response to practice and experience, the brain learns to distinguish previously undetectable stimulus features recurring in the external environment. The unconscious acquisition of improved perceptual abilities falls into a form of implicit learning known as perceptual learning. Despite more than a century of multidisciplinary studies, a thorough understanding of the neural mechanisms underlying perceptual learning is still missing. Increasing evidence suggests that the learning process induces global plastic remodeling across several cortical areas, tuning neural responses to changing environmental claims by reweighting the interaction between bottom-up and top-down information. Here, we will survey classic and novel findings in the field of perceptual learning research, with a particular focus on visual perceptual learning. ","Perceptual learning reorganizes brain connectivity through global plastic remodeling, reweighting bottom-up and top-down information, and adapting neural responses to environmental changes, particularly in the visual system, with implications for understanding neural mechanisms of implicit learning."
"Neural substrates of skilled vision : perceptual learning induces behaviourally relevant plasticity in human V1","https://scispace.com/paper/neural-substrates-of-skilled-vision-perceptual-learning-1r0alrbebd","2012","Dissertation","","Marin Been","10.26481/DIS.20121019MB","","Perceptual skills improve with daily practice (Fahle and Poggio, 2002; Fine and Jacobs, 2002). Practice induces plasticity in task-relevant brain regions during an “offline” consolidation period thought to last several hours, during which initially fragile memory traces become stable (Karni, 1996; Dudai, 2004). Impaired retention of a task if followed by training in another task is considered evidence for the instability of memory traces during consolidation (Dudai, 2004). However, it remains unknown when after training memory traces become stable and resistant against interference, where in the brain the neuronal mechanisms responsible for interference are localized, and how these mechanisms produce interference. Here, we show in human participants strong interference between two visual skill-learning tasks for surprisingly long time intervals between training periods (up to 24 h). Interference occurred during asymptotic learning, but only when stimuli were similar between tasks. This supports a strong contribution to interference of low-level visual cortical areas (Karni and Bertini, 1997; Ahissar and Hochstein, 2004), where similar stimuli recruit overlapping neuronal populations. Our finding of stimulus-dependent and time-independent interference reveals a fundamental limit in cortical plasticity that constrains the simultaneous representation of multiple skills in a single neuronal population, rather than a time-limited consolidation process.","The finding of stimulus-dependent and time-independent interference reveals a fundamental limit in cortical plasticity that constrains the simultaneous representation of multiple skills in a single neuronal population, rather than a time-limited consolidation process."
"Satiation or availability? Effects of attention, memory, and imagery on the perception of ambiguous figures","https://scispace.com/paper/satiation-or-availability-effects-of-attention-memory-and-3e314q4o9a","1993","Journal Article","Attention Perception & Psychophysics","Krista L. Horlitz
Ann O'Leary","10.3758/BF03211743","","The prolonged-inspection technique has been used to demonstrate effects of satiation on the perception of ambiguous figures. We propose that the inspection phase, in which subjects view an unambiguous version of the stimulus prior to observing the ambiguous figure, does not create neural fatigue but rather provides a context in which the alternative percept is apprehended and gains perceptual strength through processes such as imagination or memory. The consequent availability of the alternative organization drives the perceptual phenomena that have been thought to reflect satiation. In Experiment 1, we demonstrated that (1) preexperimental exposure to the target figures and (2) allocation of attention to the inspection figures were both necessary in order to obtain results similar to those predicted by the satiation model. In Experiment 2, we obtained similar results, finding that effects of prior inspection were greater the greater the amount and availability of information regarding the alternative percept during the inspection phase. Subjects who generated visual images of the noninspected alternative during inspection yielded results comparable to those from subjects to whom both versions were presented visually.","It is proposed that the inspection phase, in which subjects view an unambiguous version of the stimulus prior to observing the ambiguous figure, does not create neural fatigue but rather provides a context in which the alternative percept is apprehended and gains perceptual strength through processes such as imagination or memory."
"Multidimensional internal dynamics underlying the perception of motion","https://scispace.com/paper/multidimensional-internal-dynamics-underlying-the-perception-sc9q3xf664","2018","Journal Article","Journal of Vision","Mark Wexler","10.1167/18.5.7","","When ambiguous visual stimuli are presented continuously, they often lead to oscillations between usually two perceptions. Because of these oscillations, it has been thought that the underlying neural dynamics also arises from a binary or two-state system. Contradicting the binary assumption, it has been shown recently that the perception of some ambiguous stimuli is governed by continuously varying internal states, measured as biases that differ considerably from one observer to the next and that can also evolve over time (Wexler, Duyck, & Mamassian, 2015). Here I study bias patterns in the motion quartet, an ambiguous apparent motion stimulus, as the quartet's orientation is varied. The bias patterns are robustly idiosyncratic, and are even more complex than those that have been described previously. There are two qualitatively different bias types: Some observers prefer a translation axis, while others show preference for a rotation direction. Each type also varies parametrically: the orientation of the preferred axis, and the direction of preferred rotation. There are also clear cases of combination of the two bias types. When measured repeatedly over 9 hr, the bias patterns usually remain stable, but also sometimes evolve both parametrically (e.g., change of preferred axis), as well as across bias type (change from axial to rotational bias). Control experiments revealed that the variety of bias patterns observed across subjects, and their changes over time, are not due to voluntary decisions. Overall, these results exhibit the multidimensional complexity of internal states underlying the perception of even simple stimuli.","Bias patterns in the motion quartet, an ambiguous apparent motion stimulus, are studied as the quartet's orientation is varied, exhibiting the multidimensional complexity of internal states underlying the perception of even simple stimuli."
"Perceptual Learning beyond Perception: Mnemonic Representation in Early Visual Cortex and Intraparietal Sulcus","https://scispace.com/paper/perceptual-learning-beyond-perception-mnemonic-1mvm24mqjs","2021","Journal Article","The Journal of Neuroscience","Ke Jia
Ya Li
Mengyuan Gong
Hui Huang
Yonghui Wang
Sheng Li","10.1523/JNEUROSCI.2780-20.2021","","The ability to discriminate between stimuli relies on a chain of neural operations associated with perception, memory and decision-making. Accumulating studies show learning-dependent plasticity in perception or decision-making, yet whether perceptual learning modifies mnemonic processing remains unclear. Here, we trained human participants of both sexes in an orientation discrimination task, while using functional magnetic resonance imaging (fMRI) and transcranial magnetic stimulation (TMS) to separately examine training-induced changes in working memory (WM) representation. fMRI decoding revealed orientation-specific neural patterns during the delay period in primary visual cortex (V1) before, but not after, training, whereas neurodisruption of V1 during the delay period led to behavioral deficits in both phases. In contrast, both fMRI decoding and disruptive effect of TMS showed that intraparietal sulcus (IPS) represented WM content after, but not before, training. These results suggest that training does not affect the necessity of sensory area in representing WM information, consistent with the sensory recruitment hypothesis in WM, but likely alters the coding format of the stored stimulus in this region. On the other hand, training can render WM content to be maintained in higher-order parietal areas, complementing sensory area to support more robust maintenance of information.SIGNIFICANCE STATEMENT There has been accumulating progresses regarding experience-dependent plasticity in perception or decision-making, yet how perceptual experience moulds mnemonic processing of visual information remains less explored. Here, we provide novel findings that learning-dependent improvement of discriminability accompanies altered WM representation at different cortical levels. Critically, we suggest a role of training in modulating cortical locus of WM representation, providing a plausible explanation to reconcile the discrepant findings between human and animal studies regarding the recruitment of sensory or higher-order areas in WM.","In this paper, the authors used functional magnetic resonance imaging (fMRI) and transcranial magnetic stimulation (TMS) to examine training-induced changes in working memory (WM) representation."
"Brain correlates of experience-dependent changes in stimulus discrimination based on the amount and schedule of exposure","https://scispace.com/paper/brain-correlates-of-experience-dependent-changes-in-stimulus-45k8sjvrbp","2014","Journal Article","PLOS ONE","Matthew Mundy
Paul E. Downing
Robert Colin Honey
Krish D. Singh
Kim S. Graham
Dominic M. Dwyer","10.1371/JOURNAL.PONE.0101011","","One product of simple exposure to similar visual stimuli is that they become easier to distinguish. The early visual cortex and other brain areas (such as the prefrontal cortex) have been implicated in such perceptual learning effects, but the anatomical specificity within visual cortex and the relationship between sensory cortex and other brain areas has yet to be examined. Moreover, while variations in the schedule (rather than merely the amount) of exposure influence experience-dependent improvement in discrimination, the neural sequelae of exposure schedule have not been fully investigated. In an event-related fMRI study, participants were exposed to confusable pairs of faces, scenes and dot patterns, using either intermixed or blocked presentation schedules. Participants then performed same/different judgements with exposed and novel pairs of stimuli. Stimulus independent activation, which was correlated with experience-dependent improvement in discrimination, was seen in frontal areas (e.g. frontal and supplementary eye fields and dorsolateral prefrontal cortex) and in early visual cortex (V1-4). In all regions, the difference in activation between exposed and novel stimuli decreased as a function of the degree of discrimination improvement. Overall levels of BOLD activation differed across regions, consistent with the possibility that, as a consequence of experience, processing shifts from initial engagement of early visual regions to higher order visual areas. Similar relationships were observed when contrasting intermixed with blocked exposure, suggesting that the schedule of exposure primarily influences the degree of, rather than the mechanisms for, discrimination performance.","Overall levels of BOLD activation differed across regions, consistent with the possibility that, as a consequence of experience, processing shifts from initial engagement of early visual regions to higher order visual areas."
