"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Characterizing the dynamic learning process: Implications of a quantitative analysis","https://scispace.com/paper/characterizing-the-dynamic-learning-process-implications-of-3sicgk6p4o","2024","Journal Article","Behavioural Brain Research","Meilin Wu
Fuhong Liu
Hao Wang
Li Yao
Chunling Wei
Qi Zheng
Jing Han
Zhiqiang Liu
Yihui Liu
Haijun Duan
Wei Ren
Zongpeng Sun","10.1016/j.bbr.2024.114915","","Understanding the neural mechanisms involved in learning processes is crucial for unraveling the complexities of behavior and cognition. Sudden change from the untrained level to the fully-learned level is a pivotal feature of instrumental learning. However, the concept of change point and suitable methods to conveniently analyze the characteristics of sudden change in groups remain elusive, which might hinder a fuller understanding of the neural mechanism underlying dynamic leaning process. In the current study, we investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis. By applying this novel strategy, we examined the effects of cocaine and a cannabinoid receptor agonist on instrumental learning. Intriguingly, our analysis revealed significant differences in timing and occurrence of sudden changes that were previously overlooked using traditional analysis. Overall, our research advances understanding of behavioral variation during instrumental learning and the interplay between learning behaviors and neurotransmitter systems, contributing to a deeper comprehension of learning processes and informing future investigations and therapeutic interventions. ","This study investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis."
"Emergence of complex dynamics of choice due to repeated exposures to extinction learning","https://scispace.com/paper/emergence-of-complex-dynamics-of-choice-due-to-repeated-4poitqo7nd","2021","Journal Article","Animal Cognition","José R. Donoso
Julian Packheiser
Roland Pusch
Zhiyin Lederer
Thomas Walther
Metin Uengoer
Harald Lachnit
Onur Güntürkün
Sen Cheng","10.1007/S10071-021-01521-4","","Extinction learning, the process of ceasing an acquired behavior in response to altered reinforcement contingencies, is not only essential for survival in a changing environment, but also plays a fundamental role in the treatment of pathological behaviors. During therapy and other forms of training involving extinction, subjects are typically exposed to several sessions with a similar structure. The effects of this repeated exposure are not well understood. Here, we studied the behavior of pigeons across several sessions of a discrimination-learning task in context A, extinction in context B, and a return to context A to test the context-dependent return of the learned responses (ABA renewal). By focusing on individual learning curves across animals, we uncovered a session-dependent variability of behavior: (1) during extinction, pigeons preferred the unrewarded alternative choice in one-third of the sessions, predominantly during the first one. (2) In later sessions, abrupt transitions of behavior at the onset of context B emerged, and (3) the renewal effect decayed as sessions progressed. We show that the observed results can be parsimoniously accounted for by a computational model based only on associative learning between stimuli and actions. Our work thus demonstrates the critical importance of studying the trial-by-trial dynamics of learning in individual sessions, and the power of “simple” associative learning processes.","The authors studied the behavior of pigeons across several sessions of a discrimination-learning task in context A, extinction in context B, and a return to context A to test the context-dependent return of the learned responses (ABA renewal)."
"Mouse Academy: high-throughput automated training and trial-by-trial behavioral analysis during learning","https://scispace.com/paper/mouse-academy-high-throughput-automated-training-and-trial-4rrp12ga0n","2018","Posted Content","bioRxiv","Mu Qiao
Tony Zhang
Cristina Segalin
Sarah Sam
Pietro Perona
Markus Meister","10.1101/467878","","Progress in understanding how individual animals learn will require high-throughput standardized methods for behavioral training but also advances in the analysis of the resulting behavioral data. In the course of training with multiple trials, an animal may change its behavior abruptly, and capturing such events calls for a trial-by-trial analysis of the animal9s strategy. To address this challenge, we developed an integrated platform for automated animal training and analysis of behavioral data. A low-cost and space-efficient apparatus serves to train entire cohorts of mice on a decision-making task under identical conditions. A generalized linear model (GLM) analyzes each animal9s performance at single-trial resolution. This model infers the momentary decision-making strategy and can predict the animal9s choice on each trial with an accuracy of ~80%. We also introduce automated software to assess the animal9s detailed trajectories and body poses within the apparatus. Unsupervised analysis of these features revealed unusual trajectories that represent hesitation in the response. This integrated hardware/software platform promises to accelerate the understanding of animal learning.","An integrated hardware/software platform for automated animal training and analysis of behavioral data that infers the momentary decision-making strategy and can predict the animal’s choice on each trial with an accuracy of ~80%."
"Improving Accuracy and Temporal Resolution of Learning Curve Estimation for within- and across-Session Analysis.","https://scispace.com/paper/improving-accuracy-and-temporal-resolution-of-learning-curve-3ni7djci74","2016","Journal Article","PLOS ONE","Matthias Deliano
Karsten Tabelow
Reinhard König
Jörg Polzehl","10.1371/JOURNAL.PONE.0157355","","Estimation of learning curves is ubiquitously based on proportions of correct responses within moving trial windows. Thereby, it is tacitly assumed that learning performance is constant within the moving windows, which, however, is often not the case. In the present study we demonstrate that violations of this assumption lead to systematic errors in the analysis of learning curves, and we explored the dependency of these errors on window size, different statistical models, and learning phase. To reduce these errors in the analysis of single-subject data as well as on the population level, we propose adequate statistical methods for the estimation of learning curves and the construction of confidence intervals, trial by trial. Applied to data from an avoidance learning experiment with rodents, these methods revealed performance changes occurring at multiple time scales within and across training sessions which were otherwise obscured in the conventional analysis. Our work shows that the proper assessment of the behavioral dynamics of learning at high temporal resolution can shed new light on specific learning processes, and, thus, allows to refine existing learning concepts. It further disambiguates the interpretation of neurophysiological signal changes recorded during training in relation to learning.","In this paper, the authors demonstrate that violations of this assumption lead to systematic errors in the analysis of learning curves, and explore the dependency of these errors on window size, different statistical models, and learning phase."
"Bayesian methods for addressing long-standing problems in associative learning: The case of PREE","https://scispace.com/paper/bayesian-methods-for-addressing-long-standing-problems-in-l6bip3s834","2018","Journal Article","Quarterly Journal of Experimental Psychology","Fernando Blanco
Joaquín Morís","10.1080/17470218.2017.1358292","","Most associative models typically assume that learning can be understood as a gradual change in associative strength that captures the situation into one single parameter, or representational state. We will call this view single-state learning. However, there is ample evidence showing that under many circumstances different relationships that share features can be learned independently, and animals can quickly switch between expressing one or another. We will call this multiple-state learning. Theoretically, it is understudied because it needs a different data analysis approach from those usually employed. In this article, we present a Bayesian model of the Partial Reinforcement Extinction Effect (PREE) that can test the predictions of the multiple-state view. This implies estimating the moment of change in the responses (from the acquisition to the extinction performance), both at the individual and group levels. We used this model to analyze data from a PREE experiment with three levels of reinforcement during acquisition (100%, 75% and 50%). We found differences in the estimated moment of switch between states during extinction, so that it was delayed after leaner partial reinforcement schedules. The finding is compatible with the multiple-state view. It is the first time, to our knowledge, that the predictions from the multiple-state view are tested directly. The article also aims to show the benefits that Bayesian methods can bring to the associative learning field.","In this article, a Bayesian model of the Partial Reinforcement Extinction Effect (PREE) is presented, which can test the predictions of the multiple-state view, both at individual and group levels."
"Autoshaped Head Poking in the Mouse: A Quantitative Analysis of the Learning Curve.","https://scispace.com/paper/autoshaped-head-poking-in-the-mouse-a-quantitative-analysis-4vciqucnsm","2006","Journal Article","Journal of the Experimental Analysis of Behavior","E. B. Papachristos
Charles R. Gallistel","10.1901/JEAB.2006.71-05","","In autoshaping experiments, we quantified the acquisition of anticipatory head poking in individual mice, using an algorithm that finds changes in the slope of a cumulative record. In most mice, upward changes in the amount of anticipatory poking per trial were abrupt, and tended to occur at session boundaries, suggesting that the session is as significant a unit of experience as the trial. There were large individual differences in the latency to the onset of vigorous responding. “Asymptotic” performance was unstable; large, bidirectional, and relatively enduring changes were common. Given the characteristics of the individual learning curves, it is unlikely that physiologically meaningful estimates of rate of learning can be extracted from group-average learning curves.","In autoshaping experiments, quantified the acquisition of anticipatory head poking in individual mice, using an algorithm that finds changes in the slope of a cumulative record, suggesting that the session is as significant a unit of experience as the trial."
"The rat as particle filter","https://scispace.com/paper/the-rat-as-particle-filter-2k9sdphw59","2007","Proceedings Article","Neural Information Processing Systems","Aaron Courville
Nathaniel D. Daw","","","The core tenet of Bayesian modeling is that subjects represent beliefs as distributions over possible hypotheses. Such models have fruitfully been applied to the study of learning in the context of animal conditioning experiments (and analogously designed human learning tasks), where they explain phenomena such as retrospective revaluation that seem to demonstrate that subjects entertain multiple hypotheses simultaneously. However, a recent quantitative analysis of individual subject records by Gallistel and colleagues cast doubt on a very broad family of conditioning models by showing that all of the key features the models capture about even simple learning curves are artifacts of averaging over subjects. Rather than smooth learning curves (which Bayesian models interpret as revealing the gradual tradeoff from prior to posterior as data accumulate), subjects acquire suddenly, and their predictions continue to fluctuate abruptly. These data demand revisiting the model of the individual versus the ensemble, and also raise the worry that more sophisticated behaviors thought to support Bayesian models might also emerge artifactually from averaging over the simpler behavior of individuals. We suggest that the suddenness of changes in subjects’ beliefs (as expressed in conditioned behavior) can be modeled by assuming they are conducting inference using sequential Monte Carlo sampling with a small number of samples — one, in our simulations. Ensemble behavior resembles exact Bayesian models since, as in particle filters, it averages over many samples. Further, the model is capable of exhibiting sophisticated behaviors like retrospective revaluation at the ensemble level, even given minimally sophisticated individuals that do not track uncertainty from trial to trial. These results point to the need for more sophisticated experimental analysis to test Bayesian models, and refocus theorizing on the individual, while at the same time clarifying why the ensemble may be of interest.","It is suggested that the suddenness of changes in subjects’ beliefs can be modeled by assuming they are conducting inference using sequential Monte Carlo sampling with a small number of samples — one, in the authors' simulations."
"The pigeon as particle filter","https://scispace.com/paper/the-pigeon-as-particle-filter-1p1knanf5q","2007","Proceedings Article","Neural Information Processing Systems","Nathaniel D. Daw
Aaron Courville","","","Although theorists have interpreted classical conditioning as a laboratory model of Bayesian belief updating, a recent reanalysis showed that the key features that theoretical models capture about learning are artifacts of averaging over subjects. Rather than learning smoothly to asymptote (reflecting, according to Bayesian models, the gradual tradeoff from prior to posterior as data accumulate), subjects learn suddenly and their predictions fluctuate perpetually. We suggest that abrupt and unstable learning can be modeled by assuming subjects are conducting inference using sequential Monte Carlo sampling with a small number of samples — one, in our simulations. Ensemble behavior resembles exact Bayesian models since, as in particle filters, it averages over many samples. Further, the model is capable of exhibiting sophisticated behaviors like retrospective revaluation at the ensemble level, even given minimally sophisticated individuals that do not track uncertainty in their beliefs over trials.","It is suggested that abrupt and unstable learning can be modeled by assuming subjects are conducting inference using sequential Monte Carlo sampling with a small number of samples — one, in the authors' simulations."
"Effect of unconditioned stimulus magnitude on the emergence of conditioned responding.","https://scispace.com/paper/effect-of-unconditioned-stimulus-magnitude-on-the-emergence-2rnsmy8phw","2006","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Richard W. Morris
Mark E. Bouton","10.1037/0097-7403.32.4.371","","Although unconditioned stimulus (US) magnitude influences conditioning, no experiment has addressed whether it influences a decision point at which the organism first responds (Gallistel & Gibbon, 2000). Two appetitive conditioning experiments with rats confirmed that the rate of food cup entries and proportion of head jerking were related to the number of pellets (US) provided after the conditioned stimulus. In addition, the onset of responding measured by the number of reinforcers to a criterion or by a quantitatively identified change point also reflected US magnitude. Two aversive conditioning experiments also found that the amount and onset of freezing were related to footshock intensity. All experiments identified a trial at which responding increased abruptly in individual subjects. However, the point where the increase occurred was earlier with larger USs.","Two appetitive conditioning experiments with rats confirmed that the rate of food cup entries and proportion of head jerking were related to the number of pellets provided after the conditioned stimulus, and the onset of responding measured by thenumber of reinforcers to a criterion or by a quantitatively identified change point reflected US magnitude."
"A method for analyzing strain differences in acquisition of IV cocaine self-administration in mice","https://scispace.com/paper/a-method-for-analyzing-strain-differences-in-acquisition-of-3cjstlh8rr","2006","Journal Article","Behavior Genetics","Cristina Vargas-Irwin
Edwin J. C. G. van den Oord
Patrick M. Beardsley
Jaime R. Robles","10.1007/S10519-006-9068-5","","The techniques currently available for studying drug self-administration in animals offer the unique opportunity to carry out micro-analysis of initial episodes of drug use which are extremely difficult to obtain for human subjects. Nonetheless, traditional self-administration techniques do not allow a cost-effective output of large sample sizes needed for genetic analysis. Additionally, the statistical techniques that allow the integration of within-subject temporal data with genetic information are scant. We therefore propose a two-stage method for analyzing strain differences in dynamic phenotypes for a high-throughput version of the self-administration procedure. On a first phenotype-refinement stage, a change-point algorithm (Gallistel et al. (2004) Proc. Natl Acad. Sci. USA 101:13124-13131) was used to separate individual drug self-administration response curves into three distinct components. In a second stage, strains differences in these indexes were assessed. This two-stage approach is illustrated with drug self-administration data and through a computer simulation.","A two-stage method for analyzing strain differences in dynamic phenotypes for a high-throughput version of the self-administration procedure is proposed and illustrated with drug self-Administration data and through a computer simulation."
"The learning curve: Implications of a quantitative analysis","https://scispace.com/paper/the-learning-curve-implications-of-a-quantitative-analysis-37k1dtufsq","2004","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Charles R. Gallistel
Stephen Fairhurst
Peter D. Balsam","10.1073/PNAS.0404965101","","The negatively accelerated, gradually increasing learning curve is an artifact of group averaging in several commonly used basic learning paradigms (pigeon autoshaping, delay- and trace-eye-blink conditioning in the rabbit and rat, autoshaped hopper entry in the rat, plus maze performance in the rat, and water maze performance in the mouse) The learning curves for individual subjects show an abrupt, often step-like increase from the untrained level of responding to the level seen in the well trained subject The rise is at least as abrupt as that commonly seen in psychometric functions in stimulus detection experiments It may indicate that the appearance of conditioned behavior is mediated by an evidence-based decision process, as in stimulus detection experiments If the appearance of conditioned behavior is taken instead to reflect the increase in an underlying associative strength, then a negligible portion of the function relating associative strength to amount of experience is behaviorally visible Consequently, rate of learning cannot be estimated from the group-average curve; the best measure is latency to the onset of responding, determined for each subject individually","The negatively accelerated, gradually increasing learning curve is an artifact of group averaging in several commonly used basic learning paradigms (pigeon autoshaping, delay-and trace-eye-blink conditioning in the rabbit and rat, autoshaped hopper entry in the rat, plus maze performance and water maze performance in the mouse) The learning curves for individual subjects show an abrupt, often steplike increase from the untrained level of responding to the level seen in the well trained subject as discussed by the authors."
"A Simple and Flexible Bayesian Method for Inferring Step Changes in Cognition","https://scispace.com/paper/a-simple-and-flexible-bayesian-method-for-inferring-step-pd72rpicmovc","2017","Journal Article","","Michael Lee","10.31234/osf.io/4q63a_v1","","Human behavioral data often shows patterns of sudden change overtime. Sometimes the causes of these step changes are internal, such as learning curves that change abruptly when a learner implements a new rule. Sometimes the cause is external, such as when people's opinions about a topic change in response to a new relevant event. Detecting change points in sequences of binary data is basic statistical problem, with many existing solutions, but they seem rarely to be used in psychological modeling. We develop a simple and flexible Bayesian approach to modeling step changes in cognition, implemented as a graphical model in JAGS. The model is able to infer how many change points are justified by the data, as well as the location of the change points. The basic model is also easily extended to include latent-mixture and hierarchical structures, allowing it to be tailored to specific cognitive modeling problems. We demonstrate the adequacy of the basic model by applying it to the classic Lindisfarne Scribes problem, and the flexibility of the modeling approach through two new applications. The first involves a latent-mixture model to determine if individuals learn categories incrementally or in discrete stages.The second involves a hierarchical model of crowd-sourced predictions about the winner of the U.S. National Football League's Most Valuable Player for the 2016{2017 season. ","Researchers develop a Bayesian method to infer step changes in cognition from binary data, allowing for flexible modeling of change points, latent structures, and hierarchical relationships, demonstrated through applications in cognitive modeling and crowd-sourced prediction."
