"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Nonlinear Dynamical Hypothesis in Science Education Problem Solving: A Catastrophe Theory Approach","https://scispace.com/paper/the-nonlinear-dynamical-hypothesis-in-science-education-8h8s3jcpih","2016","","","Dimitrios Stamovlasis","","","The current study tests the nonlinear dynamical hypothesis in science education problem solving by applying catastrophe theory. Within the neo-Piagetian framework a cusp catastrophe model is proposed, which accounts for discontinuities in students' performance as a function of two controls: the functional M-capacity as asymmetry and the degree of field dependence/independence as bifurcation. The two controls have functional relation with two opponent processes, the processing of relevant information and the inhibitory process of dis-embedding irrelevant information respectively. Data from achievement scores of freshmen at a technological college were measured at two points in time, and were analyzed using dynamic difference equations and statistical regression techniques. The cusp catastrophe model proved superior (R(2)=0.77) comparing to the pre-post linear counterpart (R(2)=0.46). Besides the empirical evidence, theoretical analyses are provided, which attempt to build bridges between NDS-theory concepts and science education problem solving and to neo-Piagetian theories as well. This study sets a framework for the application of catastrophe theory in education.","In this article, a cusp catastrophe model is proposed, which accounts for discontinuities in students' performance as a function of two controls: the functional M-capacity as asymmetry and the degree of field dependence/independence as bifurcation."
"Knowledge level learning and the power law: A soar model of skill acquisition in scheduling","https://scispace.com/paper/knowledge-level-learning-and-the-power-law-a-soar-model-of-2ew2w9et9v","1999","Journal Article","Kognitionswissenschaft","Josef Nerb
Frank E. Ritter
Josef F. Krems","10.1007/BF03354933","","The model presented here gradually learns how to perform a job-shop scheduling task. It uses Soar’s chunking mechanism to acquire episodic memories about the order to schedule jobs. The model was based on many qualitative (e.g., transfer effects) and quantitative (e.g., solution time) regularities found in previously collected data. The model was tested with new data where scheduling tasks were given to the model and to 14 subjects. The model generally fit these data with the restrictions that the model performs the task (in simulated time) faster than the subjects, and its performance improves somewhat more quickly than the subjects’ performance. The model provides an explanation of the noise typically found in problem solving times — it is the result of learning actual pieces of knowledge that transfer more or less to new situations but rarely by an average amount. Only when the data are averaged (i.e., over subjects) does the smooth power law appear. This mechanism demonstrates how symbolic models can exhibit a gradual change in behavior and how the apparent acquisition of general procedures can be performed without resorting to explicit declarative rule generation. We suggest that this may represent a type of implicit learning.","The model presented here gradually learns how to perform a job-shop scheduling task using Soar’s chunking mechanism to acquire episodic memories about the order to schedule jobs."
"Emergence of complex dynamics of choice due to repeated exposures to extinction learning","https://scispace.com/paper/emergence-of-complex-dynamics-of-choice-due-to-repeated-4poitqo7nd","2021","Journal Article","Animal Cognition","José R. Donoso
Julian Packheiser
Roland Pusch
Zhiyin Lederer
Thomas Walther
Metin Uengoer
Harald Lachnit
Onur Güntürkün
Sen Cheng","10.1007/S10071-021-01521-4","","Extinction learning, the process of ceasing an acquired behavior in response to altered reinforcement contingencies, is not only essential for survival in a changing environment, but also plays a fundamental role in the treatment of pathological behaviors. During therapy and other forms of training involving extinction, subjects are typically exposed to several sessions with a similar structure. The effects of this repeated exposure are not well understood. Here, we studied the behavior of pigeons across several sessions of a discrimination-learning task in context A, extinction in context B, and a return to context A to test the context-dependent return of the learned responses (ABA renewal). By focusing on individual learning curves across animals, we uncovered a session-dependent variability of behavior: (1) during extinction, pigeons preferred the unrewarded alternative choice in one-third of the sessions, predominantly during the first one. (2) In later sessions, abrupt transitions of behavior at the onset of context B emerged, and (3) the renewal effect decayed as sessions progressed. We show that the observed results can be parsimoniously accounted for by a computational model based only on associative learning between stimuli and actions. Our work thus demonstrates the critical importance of studying the trial-by-trial dynamics of learning in individual sessions, and the power of “simple” associative learning processes.","The authors studied the behavior of pigeons across several sessions of a discrimination-learning task in context A, extinction in context B, and a return to context A to test the context-dependent return of the learned responses (ABA renewal)."
"A reconstruction theory of relational schema induction","https://scispace.com/paper/a-reconstruction-theory-of-relational-schema-induction-4bxtek5lpa","2021","Journal Article","PLOS Computational Biology","Steven Phillips","10.1371/JOURNAL.PCBI.1008641","","Learning transfer (i.e. accelerated learning over a series of structurally related learning tasks) differentiates species and age-groups, but the evolutionary and developmental implications of such differences are unclear. To this end, the relational schema induction paradigm employing tasks that share algebraic (group-like) structures was introduced to contrast stimulus-independent (relational) versus stimulus-dependent (associative) learning processes. However, a theory explaining this kind of relational learning transfer has not been forthcoming beyond a general appeal to some form of structure-mapping, as typically assumed in models of analogy. In this paper, we provide a theory of relational schema induction as a ""reconstruction"" process: the algebraic structure underlying transfer is reconstructed by comparing stimulus relations, learned within each task, for structural consistency across tasks-formally, the theory derives from a category theory version of Tannakian reconstruction. The theory also applies to non-human studies of relational concepts, thereby placing human and non-human transfer on common ground for sharper comparison and contrast. As the theory and paradigm do not depend on linguistic ability, we also have a way for pinpointing where aspects of human learning diverge from other species without begging the question of language.","In this paper, the authors provide a theory of relational schema induction as a ""reconstruction"" process: the algebraic structure underlying transfer is reconstructed by comparing stimulus relations, learned within each task, for structural consistency across tasks."
"The S-Shaped Performance Curve Prevails in Practicing Juggling","https://scispace.com/paper/the-s-shaped-performance-curve-prevails-in-practicing-48xwtta9ja","2021","Journal Article","Journal of Motor Learning and Development","Mu Qiao","10.1123/JMLD.2020-0048","","The development of performance, such as learning a new motor skill, can be represented in a performance curve. The shape of the performance curve is both of theoretical and practical relevance. Here, the author studied the interday performance of juggling over a period of 17 days in 112 college students. The results showed that 60% of participants followed an S-shaped performance curve with the inflection date on the 11th day, followed by a decelerated (20%), accelerated (14%), and linear curve (6%). As expected, except on Day 1, male participants performed at least 33% better than female participants on each practice day. Also as expected, learning performance was found to depend on the type of performance curve with the best learning performance exhibited by the linear group. The results further revealed that pooling all participants’ performance together without considering the percentage of each underlying type of performance curve would lead to biased, nonrepresentative results. Given the variety of the observed performance curves and the dominance of the S-shaped performance curve among them, coaches should continuously monitor the shape of an individual’s performance curve.","In this paper, the authors studied the interday performance of juggling over a period of 17 days in 112 college students and found that 60% of participants followed an S-shaped performance curve with the inflection date on the 11th day, followed by a decelerated (20%), accelerated (14%), and linear curve (6%)."
"Plateaus, Dips, and Leaps: Where to Look for Inventions and Discoveries During Skilled Performance","https://scispace.com/paper/plateaus-dips-and-leaps-where-to-look-for-inventions-and-3ystqaxteq","2017","Journal Article","Cognitive Science","Wayne D. Gray
John K. Lindstedt","10.1111/COGS.12412","","","This work reanalyzes two classic studies of individual performance to show plateaus and dips which resulted in performance leaps, and shows how the statistical methods of Changepoint Analysis plus a few simple heuristics may direct the focus to periods of performance change for individuals."
"Metastable attunement and real-life skilled behavior","https://scispace.com/paper/metastable-attunement-and-real-life-skilled-behavior-1un8lsc1z9","2021","Journal Article","Synthese","Jelle Bruineberg
Jelle Bruineberg
Jelle Bruineberg
Ludovic Seifert
Erik Rietveld
Erik Rietveld
Julian Kiverstein","10.1007/S11229-021-03355-6","","In everyday situations, and particularly in some sport and working contexts, humans face an inherently unpredictable and uncertain environment. All sorts of unpredictable and unexpected things happen but typically people are able to skillfully adapt. In this paper, we address two key questions in cognitive science. First, how is an agent able to bring its previously learned skill to bear on a novel situation? Second, how can an agent be both sensitive to the particularity of a given situation, while remaining flexibly poised for many other possibilities for action? We will argue that both the sensitivity to novel situations and the sensitivity to a multiplicity of action possibilities are enabled by the property of skilled agency that we will call metastable attunement. We characterize a skilled agent’s flexible interactions with a dynamically changing environment in terms of metastable dynamics in agent-environment systems. What we find in metastability is the realization of two competing tendencies: the tendency of the agent to express their intrinsic dynamics and the tendency to search for new possibilities. Metastably attuned agents are ready to engage with a multiplicity of affordances, allowing for a balance between stability and flexibility. On the one hand, agents are able to exploit affordances they are attuned to, while at the same time being ready to flexibly explore for other affordances. Metastable attunement allows agents to smoothly transition between these possible configurations so as to adapt their behaviour to what the particular situation requires. We go on to describe the role metastability plays in learning of new skills, and in skilful behaviour more generally. Finally, drawing upon work in art, architecture and sports science, we develop a number of perspectives on how to investigate metastable attunement in real life situations.","This paper addresses two key questions in cognitive science: how is an agent able to bring its previously learned skill to bear on a novel situation and how can an agent be both sensitive to the particularity of a given situation, while remaining flexibly poised for many other possibilities for action."
"On the necessity of U-shaped learning","https://scispace.com/paper/on-the-necessity-of-u-shaped-learning-3qb8go24pj","2013","Journal Article","Topics in Cognitive Science","Lorenzo Carlucci
John Case","10.1111/TOPS.12002","","A U-shaped curve in a cognitive-developmental trajectory refers to a three-step process: good performance followed by bad performance followed by good performance once again. U-shaped curves have been observed in a wide variety of cognitive-developmental and learning contexts. U-shaped learning seems to contradict the idea that learning is a monotonic, cumulative process and thus constitutes a challenge for competing theories of cognitive development and learning. U-shaped behavior in language learning (in particular in learning English past tense) has become a central topic in the Cognitive Science debate about learning models. Antagonist models (e.g., connectionism versus nativism) are often judged on their ability of modeling or accounting for U-shaped behavior. The prior literature is mostly occupied with explaining how U-shaped behavior occurs. Instead, we are interested in the necessity of this kind of apparently inefficient strategy. We present and discuss a body of results in the abstract mathematical setting of (extensions of) Gold-style computational learning theory addressing a mathematically precise version of the following question: Are there learning tasks that require U-shaped behavior? All notions considered are learning in the limit from positive data. We present results about the necessity of U-shaped learning in classical models of learning as well as in models with bounds on the memory of the learner. The pattern emerges that, for parameterized, cognitively relevant learning criteria, beyond very few initial parameter values, U-shapes are necessary for full learning power! We discuss the possible relevance of the above results for the Cognitive Science debate about learning models as well as directions for future research.","A pattern emerges that, for parameterized, cognitively relevant learning criteria, beyond very few initial parameter values, U-shapes are necessary for full learning power!"
"Deliberate practice in dogs: a canine model of expertise.","https://scispace.com/paper/deliberate-practice-in-dogs-a-canine-model-of-expertise-4o2zhvk7me","2007","Journal Article","Journal of General Psychology","William S. Helton","10.3200/GENP.134.2.247-258","","The acquisition of expertise is an area of controversy between those who lean more toward learning and those who lean more toward talent. Because the genetics and early life experiences of humans are not open to direct manipulation, human studies are of limited use in this debate. Studies using nonhumans as expert models may prove useful in resolving this dispute. For nonhumans to be considered proper models of human experts, there must be evidence supporting a shared acquisition mechanism. A candidate mechanism is deliberate practice. The author tested the deliberate practice theory of expertise acquisition on dogs competing in the sport of agility. The author examined the relationships between amounts of accumulated deliberate practice and agility performance measures. The author found there was a statistically significant relationship between the amount of deliberate practice and measured performance in agility dogs, even when controlling for sex, breed group, age, and height.","The author found there was a statistically significant relationship between the amount of deliberate practice and measured performance in agility dogs, even when controlling for sex, breed group, age, and height."
"Bending the power law : A CMPL theory of strategy shifts and the automatization of cognitive skills","https://scispace.com/paper/bending-the-power-law-a-cmpl-theory-of-strategy-shifts-and-3lpntpjrhc","1997","Journal Article","Journal of Experimental Psychology: General","Timothy C. Rickard","10.1037/0096-3445.126.3.288","","The shift with practice from use of generic, multistep problem-solving strategies to fast and relatively effortless memory-based strategies, was explored in 2 experiments using pseudoarithmetic tasks. A complete transition to the memory strategy occurred by about the 60th exposure to each problem. The power law of practice did not hold in the overall data for either the mean or the standard deviation of response latency, but it did hold within each strategy (algorithm or retrieval). Learning was highly specific to the practiced problems. These results constitute the 1st clear demonstration of a skill for which the power law does not apply overall. The results do not support the instance theory of automatization (G. D. Logan, 1988) but are consistent with an alternative component 12ower laws (CMPL) theory that assumes that because of intrinsic attentional limitations, only 1 strategy can be executed at a time.","This article showed that the power law of practice does not hold in the overall data for either the mean or the standard deviation of response latency, but it did hold within each strategy (algorithm or retrieval)."
