"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Learning and forgetting using reinforced Bayesian change detection.","https://scispace.com/paper/learning-and-forgetting-using-reinforced-bayesian-change-515k1aspxa","2019","Journal Article","PLOS Computational Biology","Vincent Moens
Alexandre Zénon
Alexandre Zénon","10.1371/JOURNAL.PCBI.1006713","","Agents living in volatile environments must be able to detect changes in contingencies while refraining to adapt to unexpected events that are caused by noise. In Reinforcement Learning (RL) frameworks, this requires learning rates that adapt to past reliability of the model. The observation that behavioural flexibility in animals tends to decrease following prolonged training in stable environment provides experimental evidence for such adaptive learning rates. However, in classical RL models, learning rate is either fixed or scheduled and can thus not adapt dynamically to environmental changes. Here, we propose a new Bayesian learning model, using variational inference, that achieves adaptive change detection by the use of Stabilized Forgetting, updating its current belief based on a mixture of fixed, initial priors and previous posterior beliefs. The weight given to these two sources is optimized alongside the other parameters, allowing the model to adapt dynamically to changes in environmental volatility and to unexpected observations. This approach is used to implement the ""critic"" of an actor-critic RL model, while the actor samples the resulting value distributions to choose which action to undertake. We show that our model can emulate different adaptation strategies to contingency changes, depending on its prior assumptions of environmental stability, and that model parameters can be fit to real data with high accuracy. The model also exhibits trade-offs between flexibility and computational costs that mirror those observed in real data. Overall, the proposed method provides a general framework to study learning flexibility and decision making in RL contexts.","A new Bayesian learning model is proposed, using variational inference, that achieves adaptive change detection by the use of Stabilized forgetting, updating its current belief based on a mixture of fixed, initial priors and previous posterior beliefs, allowing the model to adapt dynamically to changes in environmental volatility and to unexpected observations."
"Probability analysis of elements of rat behavior after sudden and signalled interruption of food reinforcement","https://scispace.com/paper/probability-analysis-of-elements-of-rat-behavior-after-p87uhxxl8f","1985","Journal Article","Zhurnal vyssheĭ nervnoĭ deiatelnosti imeni I P Pavlova","Belenkov NIu
Gracheva Vv
Stepanov","","","Probability analysis was carried out of the appearance of single elements of rats behaviour in the process of extinction of a conditioned alimentary motor reflex The dynamics of effector behavioural components at a sudden cessation of reinforcement (usual schedule of extinction) was compared with cessation of reinforcement signalled by a previously differentiated signal and with reinforcement cessation preceded by a stimulus initially unknown to the animal If the reinforcement cessation is signalled by a previously differentiated (negative) stimulus, in response to its action the animals ""loose the aim"", what is revealed in a rapid complete reduction of all elements of the goal-directed alimentary behaviour Obviously differentiation signal actualises the memory trace of ""nonreinforcement"" which was formed in the previous negative experience of the animal; this is revealed in accelerated inhibition of the alimentary motor reflex under extinction","If the reinforcement cessation is signalled by a previously differentiated (negative) stimulus, in response to its action the animals ""loose the aim"", what is revealed in a rapid complete reduction of all elements of the goal-directed alimentary behaviour."
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ","In this article , the authors provide historical and contemporary evidence that instrumental forms of reward learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable."
"Adaptive optimal training of animal behavior","https://scispace.com/paper/adaptive-optimal-training-of-animal-behavior-4ac4kv6idd","2016","Proceedings Article","Neural Information Processing Systems","Ji Hyun Bak
Ji Hyun Bak
Jung Yoon Choi
Athena Akrami
Athena Akrami
Ilana B. Witten
Jonathan W. Pillow","","","Neuroscience experiments often require training animals to perform tasks designed to elicit various sensory, cognitive, and motor behaviors. Training typically involves a series of gradual adjustments of stimulus conditions and rewards in order to bring about learning. However, training protocols are usually hand-designed, relying on a combination of intuition, guesswork, and trial-and-error, and often require weeks or months to achieve a desired level of task performance. Here we combine ideas from reinforcement learning and adaptive optimal experimental design to formulate methods for adaptive optimal training of animal behavior. Our work addresses two intriguing problems at once: first, it seeks to infer the learning rules underlying an animal's behavioral changes during training; second, it seeks to exploit these rules to select stimuli that will maximize the rate of learning toward a desired objective. We develop and test these methods using data collected from rats during training on a two-interval sensory discrimination task. We show that we can accurately infer the parameters of a policy-gradient-based learning algorithm that describes how the animal's internal model of the task evolves over the course of training. We then formulate a theory for optimal training, which involves selecting sequences of stimuli that will drive the animal's internal policy toward a desired location in the parameter space. Simulations show that our method can in theory provide a substantial speedup over standard training methods. We feel these results will hold considerable theoretical and practical implications both for researchers in reinforcement learning and for experimentalists seeking to train animals.","This work seeks to infer the learning rules underlying an animal's behavioral changes during training and seeks to exploit these rules to select stimuli that will maximize the rate of learning toward a desired objective, and formulates a theory for optimal training."
"Information Theory, Memory, Prediction, and Timing in Associative Learning","https://scispace.com/paper/information-theory-memory-prediction-and-timing-in-38vkexg1cy59","2016","Journal Article","","Jason Wilkes
C. R. Gallistel","10.31219/osf.io/y9sg2_v1","","Two information-theoretic principles—maximum entropy, and minimum description length—dictate a computational model of associative learning that explains cue competition (assignment of credit) and response timing. The theory's primitives are two cue types—state cues and point cues—and two stochastic distributions. The preferred stochastic model gives the relative code lengths for an efficient encoding of the data already seen; it predicts the data not yet seen; and the associated hazard function roughly predicts the observed timing of anticipatory (conditioned) behavior. State cues use the exponential distribution to encode, predict and time; point cues use a form of the Gaussian distribution that allows for event failure. An implementation of the refined minimum-description-length approach to stochastic model selection (Rissanen 1999) determines which stochastic model best compresses the data, and hence which is the best predictive model for a given protocol. The model brings into sharp focus the need to focus neurobiological inquiry on the coding question in memory. ","A computational model of associative learning integrates information theory to explain cue competition, response timing, and prediction, using two cue types and stochastic distributions to encode, predict, and time behavior, with implications for neurobiological inquiry on memory coding."
"Dynamic preferences account for inter-animal variability during the continual learning of a cognitive task","https://scispace.com/paper/dynamic-preferences-account-for-inter-animal-variability-a0f3vq7pgc","2019","Posted Content","bioRxiv","David B. Kastner
Eric A. Miller
Ziheng Yang
Demetris K. Roumis
Daniel F. Liu
Loren M. Frank
Loren M. Frank
Peter Dayan","10.1101/808006","","Summary In novel situations, behavior necessarily reduces to latent biases. How these biases interact with new experiences to enable subsequent behavior remains poorly understood. We exposed rats to a family of spatial alternation contingencies and developed a series of reinforcement learning agents to describe the behavior. The performance of these agents shows that accurately describing the learning of individual animals requires accounting for their individual dynamic preferences as well as general, shared, cognitive processes. Agents that include only memory of past choice do not account for the behavior. Adding an explicit representation of biases allows agents to perform the task as rapidly as the rats, to accurately predict critical facets of their behavior on which it was not fitted, and to capture individual differences quantitatively. Our results illustrate the value of making explicit models of learning and highlight the importance of considering the initial state of each animal in understanding behavior.","The performance of reinforcement learning agents exposed to a family of spatial alternation contingencies shows that accurately describing the learning of individual animals requires accounting for their individual dynamic preferences as well as general, shared, cognitive processes."
"Sequences and animal intelligence","https://scispace.com/paper/sequences-and-animal-intelligence-yewt0yodzesc","2025","Journal Article","Philosophical Transactions of the Royal Society B","Johan Lind
Anna Jon-And","10.1098/rstb.2024.0116","","Here, we explore some cognitive mechanisms that support and constrain sequential abilities in non-human animals (hereafter animals). By examining limits in memory for stimulus sequences and how behaviour sequences can be learned, we highlight the combinatorial costs that arise as sequences get increasingly longer, which may hinder the development of cognitive abilities that require faithful representation of sequences, like language. We discuss a trace memory model as a framework for understanding how animals represent stimulus sequences and suggest that animals represent sequences as unstructured collections of decaying memory traces rather than representing order faithfully. The implications of this model challenge traditional interpretations of declarative and rule-based learning in animals. In addition, we explore associative learning models that can account for how animals acquire behaviour sequences without precise memory of stimulus sequences. Current models have proven powerful in accounting for complex behaviour sequences. We end by asking what the value is of anthropocentric models in the study of animal intelligence, if other models provide more accurate predictions of animal behaviour. This article is part of the Theo Murphy meeting issue ‘Selection shapes diverse animal minds’. ","This study examines the cognitive mechanisms underlying sequential abilities in non-human animals, proposing a trace memory model that suggests animals represent sequences as unstructured collections of decaying memory traces, challenging traditional interpretations of learning and intelligence."
"Learning the temporal dynamics of behavior","https://scispace.com/paper/learning-the-temporal-dynamics-of-behavior-4zb6kwznot","1997","Journal Article","Psychological Review","Armando Machado","10.1037/0033-295X.104.2.241","","This study presents a dynamic model of how animals learn to regulate their behavior under time-based reinforcement schedules. The model assumes a serial activation of behavioral states during the interreinforcement interval, an associative process linking the states with the operant response, and a rule mapping the activation of the states and their associative strength onto response rate or probability. The model fits data sets from fixed-interval schedules, the peak procedure, mixed fixed-interval schedules, and the bisection of temporal intervals. The major difficulties of the model came from experiments that suggest that under some conditions animals may time 2 intervals independently and simultaneously.","In this article, a dynamic model of how animals learn to regulate their behavior under time-based reinforcement schedules is presented. But the model assumes a serial activation of behavioral states during the interreinforcement interval, an associative process linking the states with the operant response, and a rule mapping the activation of the states and their associative strength onto response rate or probability."
"The acquisition of conditioned responding.","https://scispace.com/paper/the-acquisition-of-conditioned-responding-4yoif5fddc","2011","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Justin A. Harris","10.1037/A0021883","","This report analyzes the acquisition of conditioned responses in rats trained in a magazine approach paradigm. Following the suggestion by Gallistel, Fairhurst, and Balsam (2004), Weibull functions were fitted to the trial-by-trial response rates of individual rats. These showed that the emergence of responding was often delayed, after which the response rate would increase relatively gradually across trials. The fit of the Weibull function to the behavioral data of each rat was equaled by that of a cumulative exponential function incorporating a response threshold. Thus, the growth in conditioning strength on each trial can be modeled by the derivative of the exponential--a difference term of the form used in many models of associative learning (e.g., Rescorla & Wagner, 1972). Further analyses, comparing the acquisition of responding with a continuously reinforced stimulus (CRf) and a partially reinforced stimulus (PRf), provided further evidence in support of the difference term. In conclusion, the results are consistent with conventional models that describe learning as the growth of associative strength, incremented on each trial by an error-correction process.","The results are consistent with conventional models that describe learning as the growth of associative strength, incremented on each trial by an error-correction process."
"Is matching innate","https://scispace.com/paper/is-matching-innate-rcw4xumls2","2007","Journal Article","Journal of the Experimental Analysis of Behavior","Charles R. Gallistel
Adam Philip King
Daniel A. Gottlieb
Fuat Balcı
E. B. Papachristos
Matthew Szalecki
Kimberly S. Carbone","10.1901/JEAB.2007.92-05","","Experimentally naive mice matched the proportions of their temporal investments (visit durations) in two feeding hoppers to the proportions of the food income (pellets per unit session time) derived from them in three experiments that varied the coupling between the behavioral investment and food income, from no coupling to strict coupling. Matching was observed from the outset; it did not improve with training. When the numbers of pellets received were proportional to time invested, investment was unstable, swinging abruptly from sustained, almost complete investment in one hopper, to sustained, almost complete investment in the other—in the absence of appropriate local fluctuations in returns (pellets obtained per time invested). The abruptness of the swings strongly constrains possible models. We suggest that matching reflects an innate (unconditioned) program that matches the ratio of expected visit durations to the ratio between the current estimates of expected incomes. A model that processes the income stream looking for changes in the income and generates discontinuous income estimates when a change is detected is shown to account for salient features of the data.","It is suggested that matching reflects an innate program that matches the ratio of expected visit durations to the ratio between the current estimates of expected incomes, which processes the income stream looking for changes in the income and generates discontinuous income estimates when a change is detected."
