"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Early lexical acquisition: rate, content, and the vocabulary spurt.","https://scispace.com/paper/early-lexical-acquisition-rate-content-and-the-vocabulary-5flexx5291","1990","Journal Article","Journal of Child Language","Beverly A. Goldfield
J. Steven Reznick","10.1017/S0305000900013167","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0305000900013167","The transition from slow to rapid word-learning was examined in a longitudinal study of 18 children. Beginning at age 1.2, mothers kept a diary of children's words. Diary entries were discussed during phone calls to the home every 2 1/2 weeks. A chronological record of nouns and other word classes was coded from the diary records. Thirteen children evidenced a prolonged period of up to three months during which rate of acquisition markedly increased. Almost three-quarters of the words learned during this period were nouns. Five children evidenced more gradual word-learning, and acquired a balance of nouns and other word classes. These results suggest that the terms 'vocabulary spurt' and 'naming explosion' best describe children who focus their early linguistic efforts on a single strategy: learning names for things. Other children may attempt to encode a broad range of experience with a more varied lexicon, a strategy that results in more gradual lexical growth.","The results suggest that the terms 'vocabulary spurt' and 'naming explosion' best describe children who focus their early linguistic efforts on a single strategy: learning names for things."
"Rapid Word Learning in Trilingual Children: One Spurt or Three?","https://scispace.com/paper/rapid-word-learning-in-trilingual-children-one-spurt-or-nl931wb54b","2016","","","Aaron Albin
Lisa Gershkoff-Stowe","","https://scispace.comwww.lingref.com/cpp/gasla/13/paper3272.pdf","Longitudinal studies that chart the nature and use of children's earliest words consistently note a common pattern of development. Children start out slowly adding one word at a time but then show a sudden acceleration in the rate of learning towards the end of the second year (Bates et al., 1994; Bates, Bretherton, & Snyder, 1988; Bloom, 1973; Dromi, 1987; Gershkoff-Stowe & Smith, 1997; Mervis & Bertrand, 1994). To illustrate, a child with a typical trajectory might produce approximately 10 words at 12 months, 50 words at 18 months, and 500 words at 24 months (Fenson et al., 1994). This translates to a rate of 0.83 words/month from 0-12 months, 6.67 words/month from 12-18 months, and 75 words per month from 18-24 months. In this hypothetical example, the acceleration in rate is exponential, since the change from 0.83 to 6.67 is an 800% increase, and the change from 6.67 to 75 is a 1125% increase. This 'explosion' in the size of a child's productive lexicon is commonly referred to as the vocabulary spurt. Why the vocabulary spurt occurs, and what metric should be used to identify it, are issues that have been extensively debated in the literature. Indeed, whether the phenomenon exists at all is still a matter of controversy. One problem is that not all children experience a spurt. For example, Goldfield & Reznick (1990) used maternal diaries to track the lexical development of 18 children, beginning when they were 14 months of age until each child reached the 75-word mark. They found considerable variation in individual growth curves, with some children showing a steady, linear increase in new word acquisitions and others exhibiting the sharp increase characteristic of the spurt. A second problem is that a lexical spurt may not be limited to a particular developmental period. For instance, in a recent study, Dandurand & Shultz (2011) used densely-recorded observations to detect statistically significant shifts in linearity in the vocabulary data of 20 children. Parents kept daily records of their children's vocabulary acquisitions beginning at 15 months of age until each child reached the 90-word mark. Using a technique based on Functional Data Analysis, Dandurand & Shultz found that most children experienced multiple spurts at different ages and of varying degrees of intensity. Finally, a third problem associated with studying the vocabulary spurt concerns the methods researchers use to detect nonlinearities in children's word learning. Bloom (2000) has argued that changes in vocabulary growth reflect a gradual continuous increase in the number of words acquired rather than an abrupt change in rate. Furthermore, the criteria used for detecting a vocabulary spurt, according to Bloom, lack objectivity and precision. For example, many researchers require children to attain some arbitrary number of words (e.g., 10 new object words in a 3-week period) rather than to assess the rate of change itself. A similar argument has been made by Ganger & Brent (2004) who questioned whether a 'spurt' refers to a nonlinearity in the overall size of the child's lexicon or in the rate of word learning.","This article found that most children experienced multiple spurt at different ages and of varying degrees of intensity, with some children showing a steady, linear increase in new word acquisitions and others exhibiting the sharp increase characteristic of the spurt."
"Análisis de la explosión del vocabulario en infantes hispano hablantes","https://scispace.com/paper/analisis-de-la-explosion-del-vocabulario-en-infantes-hispano-1q0zzy23yn","2015","Journal Article","Revista de Psicología y Ciencias del Comportamiento de la Unidad Académica de Ciencias Jurídicas y Sociales","Eduardo Hernández Padilla
Elda Alicia Alva Canto","10.29365/RPCC.20150529-35","https://scispace.com/pdf/analisis-de-la-explosion-del-vocabulario-en-infantes-hispano-1q0zzy23yn.pdf","The vocabulary spurt produced by eight infants was registered weekly during a 16-months period and analyzed. The verbal utterances of the infants were observed and recorded during everyday activities in natural surroundings. The results confirm the occurrence of vocabulary spurts in all the subjects. The children were divided into two groups, those of high production and those of low production. The differences in patterns of response were noted from the age of 27/28 months and suggest different word learning strategies in the two groups. The results support the apparent universality of the vocabulary spurt.","In this article, the vocabulary spurt produced by eight infants was registered weekly during a 16-month period and analyzed, and the results confirmed the occurrence of vocabulary spurts in all the subjects."
"Word-Spurt: A Milestone in Early Language Development——A Longitudinal Study on Five Mandarin-Speaking Children","https://scispace.com/paper/word-spurt-a-milestone-in-early-language-development-a-qjr8u1hpv4rh","","","","Zeng Tao
Duan Niuniu","10.16719/j.cnki.1671-6981.2014.03.004","","本文通过对五名汉语儿童的长期跟踪调查,旨在从词汇增长、句法出现和语义发展三方面发掘词汇飞跃时期儿童的语言特征.结果显示:儿童在18个月左右词汇迅猛增长,出现词汇飞跃现象;标志句法出现的词语组合和词汇飞跃在时间上紧密相连;词汇飞跃期儿童语义发展显著,体现为过度延伸词的逐渐减少及下位层次词的逐渐增加.词汇飞跃是汉语儿童早期语言发展的里程碑,表明其在词汇、句法和语义多个语言层面的飞跃.",""
"Testing Theories of the Vocabulary Spurt with Monolingual and Bilingual Infants","https://scispace.com/paper/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z","2023","Preprint","","Miranda Gómez Díaz
Laia Fibla
Rachel Ka Ying Tsui
Krista Byers‐Heinlein","10.31234/osf.io/dhpm3","https://scispace.compdf/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z.pdf","Sometime before their second birthday, many children have a period of rapid expressive vocabulary growth called the vocabulary spurt. Theories of the underlying mechanisms differ: accumulator models emphasize the accumulation of experience with words over time to yield a spurt-like pattern, while cognitive models attribute the spurt to cognitive changes. To test these theories, English–French monolingual and bilingual children with different exposure to each language were studied. Dense, longitudinal data was analyzed from 45 infants aged 16-30 months, whose expressive vocabulary was measured on a total of 617 occasions in English and/or French. Single-language (English and/or French), concept (number of concepts lexicalized across both languages), and word (sum of both languages) vocabulary scores were computed. Infants’ exposure to each language and their exposure balance were measured using a language exposure questionnaire. Logistic curves were fitted to each infant’s data to estimate the timing (midpoint) and steepness (slope) of the vocabulary spurt in single-language, concept, and word vocabularies. 76% of infants showed a spurt in at least one vocabulary type, and bilinguals were less likely to show one in their non-dominant than their dominant language. For single-language vocabulary, infants with more exposure to a language had earlier spurts. For combined vocabularies (concept and word), monolinguals and unbalanced bilinguals had earlier and steeper spurts than balanced bilinguals. Results better support the predictions of accumulator models than cognitive theories, and show that infants follow different vocabulary acquisition trajectories based on their language background. ","The vocabulary spurt is primarily driven by the accumulation of experience with words, and bilingual infants show a delay in the spurt in their non-dominant language."
"Connecting Environmental and Genetic Explanations for Nonlinear Language Development in Infancy and Toddlerhood","https://scispace.com/paper/connecting-environmental-and-genetic-explanations-for-30dsmxgw01","2024","Journal Article","Biological Psychiatry","Federica Bulgarelli","10.1016/j.biopsych.2024.03.001","","Language development is not linear, regardless of the lens through which it is examined. Across both comprehension (i.e., receptive vocabulary) and production (i.e., expressive vocabulary, grammar), development is characterized by slow and gradual progress followed by sudden spurts. For example, comprehension is thought to improve drastically around 14 months of age; while infants exhibit knowledge of a few words prior to this time, their word recognition quickly improves after this point (1). Expressive vocabulary knowledge is also slow at first; typically developing infants go from knowing just a few words to knowing at least 50, but typically more than 100, between 18 and 24 months of age (2). ","Language development in infancy and toddlerhood exhibits nonlinear patterns, characterized by slow progress followed by sudden spurts in comprehension and production, influenced by both environmental and genetic factors."
"Testing theories of the vocabulary spurt with monolingual and bilingual infants.","https://scispace.com/paper/testing-theories-of-the-vocabulary-spurt-with-monolingual-39usdbq9c3","2024","Journal Article","Developmental Psychology","Miranda Gómez Díaz
NULL AUTHOR_ID
Rachel Ka Ying Tsui
NULL AUTHOR_ID","10.1037/dev0001777","","Sometime before their second birthday, many children have a period of rapid expressive vocabulary growth called the vocabulary spurt. Theories of the underlying mechanisms differ: Accumulator models emphasize the accumulation of experience with words over time to yield a spurtlike pattern, while cognitive models attribute the spurt to cognitive changes. To test these theories, English-French monolingual and bilingual children with different exposure to each language were studied. Dense, longitudinal data were analyzed from 45 infants aged 16-30 months, whose expressive vocabulary was measured on a total of 617 occasions in English and/or French. Single-language (English and/or French), concept (number of concepts lexicalized across both languages), and word (sum of both languages) vocabulary scores were computed. Infants' exposure to each language and their exposure balance were measured using a language exposure questionnaire. Logistic curves were fitted to each infant's data to estimate the timing (midpoint) and steepness (slope) of the vocabulary spurt in single-language, concept, and word vocabularies. Seventy-six percent of infants showed a spurt in at least one vocabulary type, and bilinguals were less likely to show one in their nondominant than their dominant language. For single-language vocabulary, infants with more exposure to a language had earlier spurts. For combined vocabularies (concept and word), monolinguals and unbalanced bilinguals had earlier and steeper spurts than balanced bilinguals. Results better support the predictions of accumulator models than cognitive theories and show that infants follow different vocabulary acquisition trajectories based on their language background. (PsycInfo Database Record (c) 2024 APA, all rights reserved). ","This study examines the vocabulary spurt in monolingual and bilingual infants, finding that accumulator models better explain the phenomenon, with exposure to language and language balance influencing the timing and steepness of vocabulary growth."
"The birth of a word","https://scispace.com/paper/the-birth-of-a-word-1wo0jv8mbw","2013","Dissertation","","Deb Roy
Brandon Roy","","https://scispace.com/pdf/the-birth-of-a-word-1wo0jv8mbw.pdf","A hallmark of a child's first two years of life is their entry into language, from first productive word use around 12 months of age to the emergence of combinatorial speech in their second year. What is the nature of early language development and how is it shaped by everyday experience? 
This work builds from the ground up to study early word learning, characterizing vocabulary growth and its relation to the child's environment. Our study is guided"" by the idea that the natural activities and social structures of daily life provide helpful learning constraints. We study this through analysis of the largest-ever corpus of one child's everyday experience at home. Through the Human Speechome Project, the home of a family with a young child was outfitted with a custom audio-video recording system, capturing more than 200,000 hours of audio and video of daily life from birth to age three. The annotated subset of this data spans the child's 9-24 month age range and contains more than 8 million words of transcribed speech, constituting a detailed record of both the child's input and linguistic development. 
Such a comprehensive, naturalistic dataset presents new research opportunities but also requires new analysis approaches—questions must be operationalized to leverage the full scale of the data. We begin with the task of speech 'transcription, then identify ""word births""—the child's first use of each word in his vocabulary. Vocabulary growth accelerates and then shows a surprising deceleration that coincides with an increase in combinatorial speech. The vocabulary growth timeline provides a means to 888eB8 the environmental contributions to word learning, beginning with aspects of caregiver input speech. But language is tied to everyday activity, and we investigate how spatial and activity contexts relate to word learning. Activity contexts, such as ""mealtime"", are identified manually and with probabilistic methods that can scale to large datasets. These new nonlinguistic variables are predictive of when words are learned and are complementary to more traditionally studied linguistic measures. Characterizing word learning and assessing natural input variables can lead to new insights on fundamental learning mechanisms. (Copies available exclusively from MIT Libraries, libraries.mit.edu/docs - [email protected])","This work builds from the ground up to study early word learning, characterizing vocabulary growth and its relation to the child's environment, through analysis of the largest-ever corpus of one child's everyday experience at home."
"Early lexical acquisition and the vocabulary spurt: a response to Goldfield & Reznick*","https://scispace.com/paper/early-lexical-acquisition-and-the-vocabulary-spurt-a-1zgkxwrcyu","1995","Journal Article","Journal of Child Language","Carolyn B. Mervis
Jacqueline Bertrand","10.1017/S0305000900009880","","Vocabulary development of three children (aged 1;6-1;8 at the start of the study) who had not begun to evidence a vocabulary spurt even though their productive vocabularies already included well over 50 words was followed to determine if these children eventually would have a vocabulary spurt. All three children evidenced a spurt, beginning at a mean productive vocabulary size of 112 words. The vocabulary spurt occurred at about the same time as the children first demonstrated the ability to sort objects exhaustively and to fast map new object names. Results are discussed in the context of Goldfield & Reznick's (1990; Reznick & Goldfield, 1992) argument that a substantial proportion of children never evidence a vocabulary spurt.","All three children evidenced a vocabulary spurt, beginning at a mean productive vocabulary size of 112 words, and occurred at about the same time as the children first demonstrated the ability to sort objects exhaustively and to fast map new object names."
"Bursty, Irregular Speech Input to Children Predicts Vocabulary Size","https://scispace.com/paper/bursty-irregular-speech-input-to-children-predicts-49yfcpwfgic5","2024","Journal Article","Developmental Science","Margaret Cychosz
Rachel Romeo
Jan Edwards
Rochelle S. Newman","10.1111/desc.13590","https://scispace.compdf/bursty-irregular-speech-input-to-children-predicts-49yfcpwfgic5.pdf","ABSTRACT Children learn language by listening to speech from caregivers around them. However, the type and quantity of speech input that children are exposed to change throughout early childhood in ways that are poorly understood due to the small samples (few participants, limited hours of observation) typically available in developmental psychology. Here we used child‐centered audio recorders to unobtrusively measure speech input in the home to 292 children (aged 2–7 years), acquiring English in the United States, over 555 distinct days (approximately 8600 total hours of observation, or 29.62 h/child). These large timescales allowed us to compare how different dimensions of child‐directed speech input (quantity, burstiness) varied throughout early childhood. We then evaluated the relationship between each dimension of input and children's concurrent receptive vocabulary size. We found that the burstiness of speech input (spikes of words) was a stronger correlate with age than the quantity of speech input. Input burstiness was also a stronger predictor than input quantity for children's vocabulary size: children who heard spiky, more intense bouts of input had larger vocabularies. Overall, these results reaffirm the importance of speech input in the home for children's language development and support exposure–consolidation models of early language development. ","Large-scale audio recordings of 292 children (2-7 years) reveal that bursty, irregular speech input is a stronger predictor of vocabulary size than quantity of speech, reaffirming the importance of speech input in early language development."
