"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Development of the Human Cortex and the Concept of “Critical” or “Sensitive” Periods","https://scispace.com/paper/development-of-the-human-cortex-and-the-concept-of-critical-21eyt6f7bk","2006","Journal Article","Language Learning","H. B. M. Uylings","10.1111/J.1467-9922.2006.00355.X","","This review describes the prenatal and postnatal development of the human cortex. Neurogenesis, neuronal migration, dendrite maturation, synaptogenesis, and white matter development are discussed. In addition, the concept of “critical” or “sensitive” periods is discussed as well as genetic and environmental influences (Nature-Nurture). The effects of irradiation, alcohol, smoking, and prenatal maternal influenza and stress on brain functions and language performance are reviewed. The periods of plasticity are reviewed for stereoscopic vision, brain lesions, social neglect, and first and second language acquisition.

This article illustrates that “critical” or “sensitive” periods exist for those functions for which axonal rewiring across a long distance in the brain is necessary. This is virtually impossible after completion of the developmental competition between different axonal systems. Furthermore, genotyping allows the maximum of structural and functional properties, but the eventual outcome is under the influence of the environment in positive or negative directions. Under dramatic circumstances, environmental factors during the first years of life can be quite decisive for the development of language, social, and other intellectual functions.","In this paper, a review of the prenatal and postnatal development of the human cortex is presented, where the effects of irradiation, alcohol, smoking, and prenatal maternal influenza and stress on brain functions and language performance are reviewed."
"Age and second language acquisition and processing : A selective overview. Commentary","https://scispace.com/paper/age-and-second-language-acquisition-and-processing-a-1nwpv3c9px","2006","Journal Article","Language Learning","David Birdsong
Peter Coopmans","","","This article provides a selective overview of theoretical issues and empirical findings relating to the question of age and second language acquisition (L2A). Both behavioral and brain-based data are discussed in the contexts of neurocognitive aging and cognitive neurofunction in the mature individual. Moving beyond the classical notion of ""deficient"" L2 processing and acquisition, we consider the complementary question of learner potential in postadolescent L2A.","In this paper, a selective overview of theoretical issues and empirical findings relating to the question of age and second language acquisition (L2A) is provided, where both behavioral and brain-based data are discussed in the contexts of neurocognitive aging and cognitive neurofunction in the mature individual."
"Suppression of the onset of myelination extends the permissive period for the functional repair of embryonic spinal cord","https://scispace.com/paper/suppression-of-the-onset-of-myelination-extends-the-3czx9ci9fn","1992","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","HS Keirstead
S J Hasan
Gillian D. Muir
J D Steeves","10.1073/PNAS.89.24.11664","","In an embryonic chicken, transection of the thoracic spinal cord prior to embryonic day (E) 13 (of the 21-day developmental period) results in complete neuroanatomical repair and functional locomotor recovery. Conversely, repair rapidly diminishes following a transection on E13-E14 and is nonexistent after an E15 transection. The myelination of fiber tracts within the spinal cord also begins on E13, coincident with the transition from permissive to restrictive repair periods. The onset of myelination can be delayed (dysmyelination) until later in development by the direct injection into the thoracic cord on E9-E12 of a monoclonal antibody to galactocerebroside, plus homologous complement. In such a dysmyelinated embryo, a subsequent transection of the thoracic cord as late as E15 resulted in complete neuroanatomical repair and functional recovery (i.e., extended the permissive period for repair).","In an embryonic chicken, transection of the thoracic spinal cord prior to embryonic day (E) 13 (of the 21-day developmental period) results in complete neuroanatomical repair and functional locomotor recovery as discussed by the authors."
"Development of Inferior Temporal Cortex in the Monkey","https://scispace.com/paper/development-of-inferior-temporal-cortex-in-the-monkey-24qbjw3u40","1994","Journal Article","Cerebral Cortex","Hillary R. Rodman","10.1093/CERCOR/4.5.484","","Inferior temporal (IT) cortex is critical for visual pattern recognition in adult primates. However, the functional development of IT cortex appears to be incomplete until late in the first year of life in monkeys and probably beyond. Responses of neurons in IT are substantially weaker, of longer latency, and more susceptible to anesthesia within at least the first half year of life. In addition, refinement of connections of IT, particularly those with regions in the opposite hemisphere and with regions related to memory and attention, continues for at least several months after birth. Moreover, many of the pattern recognition functions that IT supports in adulthood themselves show a very protracted period of development, and damage to IT cortex in infancy appears to have relatively little effect on pattern recognition abilities, despite the pronounced effects of comparable damage in adulthood. These findings all suggest that IT undergoes an extended period of postnatal development, during which both visual experience and the maturation of other brain structures may contribute to the emergence of mechanisms of pattern recognition within IT. In other respects, fundamental characteristics of IT emerge quite early. For example, despite their weaker responses, IT neurons have adult-like patterns of responsiveness--including pronounced form selectivity and large bilateral receptive fields--as early as we were able to test (approximately 6 weeks). Thus, IT cortex appears to be prewired with (or predisposed to develop rapidly) neural circuitry sufficient to produce basic properties remarkably similar to those found in the adult animal. Future studies of IT cortex will need to address the development of signals related to perceptual constancies and to formation and retrieval of visual object memories, the development of interactions with other regions involved in visual recognition (particularly frontal cortex), and the specific mechanisms underlying various types of plasticity present in IT cortex in both developing and mature primates.","It is suggested that IT undergoes an extended period of postnatal development, during which both visual experience and the maturation of other brain structures may contribute to the emergence of mechanisms of pattern recognition within IT."
"Ocular Dominance Plasticity in Mature Mice","https://scispace.com/paper/ocular-dominance-plasticity-in-mature-mice-49xjgkckze","2003","Journal Article","Neuron","Daniel E. Feldman","10.1016/S0896-6273(03)00359-3","","","Ocular dominance plasticity, classically thought to be restricted to an early critical period, is now described by Sawtell et al. in fully adult mice and requires cortical NMDA receptors but involves different functional changes in cortical circuits."
"BIRDSONG AND HUMAN SPEECH: Common Themes and Mechanisms","https://scispace.com/paper/birdsong-and-human-speech-common-themes-and-mechanisms-39gg3m47d4","1999","Journal Article","Annual Review of Neuroscience","Allison J. Doupe
Patricia K. Kuhl","10.1146/ANNUREV.NEURO.22.1.567","","Human speech and birdsong have numerous parallels. Both humans and songbirds learn their complex vocalizations early in life, exhibiting a strong dependence on hearing the adults they will imitate, as well as themselves as they practice, and a waning of this dependence as they mature. Innate predispositions for perceiving and learning the correct sounds exist in both groups, although more evidence of innate descriptions of species-specific signals exists in songbirds, where numerous species of vocal learners have been compared. Humans also share with songbirds an early phase of learning that is primarily perceptual, which then serves to guide later vocal production. Both humans and songbirds have evolved a complex hierarchy of specialized forebrain areas in which motor and auditory centers interact closely, and which control the lower vocal motor areas also found in nonlearners. In both these vocal learners, however, how auditory feedback of self is processed in these brain areas is surprisingly unclear. Finally, humans and songbirds have similar critical periods for vocal learning, with a much greater ability to learn early in life. In both groups, the capacity for late vocal learning may be decreased by the act of learning itself, as well as by biological factors such as the hormones of puberty. Although some features of birdsong and speech are clearly not analogous, such as the capacity of language for meaning, abstraction, and flexible associations, there are striking similarities in how sensory experience is internalized and used to shape vocal outputs, and how learning is enhanced during a critical period of development. Similar neural mechanisms may therefore be involved.","Human speech and birdsong have numerous parallels, with striking similarities in how sensory experience is internalized and used to shape vocal outputs, and how learning is enhanced during a critical period of development."
"Persistent and specific influences of early acoustic environments on primary auditory cortex","https://scispace.com/paper/persistent-and-specific-influences-of-early-acoustic-4sojpw1ltl","2001","Journal Article","Nature Neuroscience","Li I. Zhang
Shaowen Bao
Michael M. Merzenich","10.1038/NN745","","This study demonstrates that the adult form of 'tonotopic maps' of sound frequency in the rat primary auditory cortex (A1) arises from parallel developmental processes involving two cortical zones: the progressive differentiation and refinement of selectively tone-responsive receptive fields within an initially broadly-tuned posterior zone, and the progressive loss of tone-evoked, short-latency response over an initially large, very broadly tuned anterior zone. The formation of tonotopic maps in A1 was specifically influenced by a rat pup's early acoustic environments. Exposure to pulsed tones resulted in accelerated emergence and an expansion of A1 representations of those specific tone frequencies, as well as a deteriorated tonotopicity and broader-than-normal receptive fields. Thus, auditory experiences during early postnatal development are important in shaping the functional development of auditory cortical representations of specific acoustic environments.","This study demonstrates that the adult form of 'tonotopic maps' of sound frequency in the rat primary auditory cortex (A1) arises from parallel developmental processes involving two cortical zones."
"Age and Second Language Acquisition and Processing: A Selective Overview","https://scispace.com/paper/age-and-second-language-acquisition-and-processing-a-3fcrdula8m","2006","Journal Article","Language Learning","David Birdsong","10.1111/J.1467-9922.2006.00353.X","","This article provides a selective overview of theoretical issues and empirical findings relating to the question of age and second language acquisition (L2A). Both behavioral and brain-based data are discussed in the contexts of neurocognitive aging and cognitive neurofunction in the mature individual. Moving beyond the classical notion of “deficient” L2 processing and acquisition, we consider the complementary question of learner potential in postadolescent L2A.","In this paper, a selective overview of theoretical issues and empirical findings relating to the question of age and second language acquisition (L2A) is provided, where both behavioral and brain-based data are discussed in the contexts of neurocognitive aging and cognitive neurofunction in the mature individual."
"Pathways of the past: the imprint of memory.","https://scispace.com/paper/pathways-of-the-past-the-imprint-of-memory-scunnun3rs","2004","Journal Article","Nature Reviews Neuroscience","Gabriel Horn","10.1038/NRN1324","","Memory is central to many aspects of behaviour, but in spite of a long interest in its neural basis, empirical evidence of the nature of the hypothetical pathway that is left in the vertebrate central nervous system by learning has been elusive. An important impediment has been the difficulty of localizing a brain region in which information is stored, but this difficulty has largely been overcome in the case of the learning process of visual imprinting. Most theories of memory suppose that an experience or event leads to the formation or strengthening of particular pathways in the brain. The evidence that is derived from imprinting partly supports this view, but the processes involved are more complex and more interesting than has been supposed.","The evidence that is derived from imprinting partly supports the view that an experience or event leads to the formation or strengthening of particular pathways in the brain, but the processes involved are more complex and more interesting than has been supposed."
"Sensitive Periods for Visual Calibration of the Auditory Space Map in the Barn Owl Optic Tectum","https://scispace.com/paper/sensitive-periods-for-visual-calibration-of-the-auditory-5ci0myhmhn","1998","Journal Article","The Journal of Neuroscience","Michael S. Brainard
Eric I. Knudsen","10.1523/JNEUROSCI.18-10-03929.1998","","Previous studies have identified sensitive periods for the developing barn owl during which visual experience has a powerful influence on the calibration of sound localization behavior. Here we investigated neural correlates of these sensitive periods by assessing developmental changes in the capacity of visual experience to alter the map of auditory space in the optic tectum of the barn owl. We used two manipulations. (1) We equipped owls with prismatic spectacles that optically displaced the visual field by 23° to the left or right, and (2) we restored normal vision to prism-reared owls that had been raised wearing prisms. In agreement with previous behavioral experiments, we found that the capacity of abnormal visual experience to shift the tectal auditory space map was restricted to an early sensitive period. However, this period extended until later in life (∼200 d) than described previously in behavioral studies (∼70 d). Furthermore, unlike the previous behavioral studies that found that the capacity to recover normal sound localization after restoration of normal vision was lost at ∼200 d of age, we found that the capacity to recover a normal auditory space map was never lost. Finally, we were able to reconcile the behaviorally and neurophysiologically defined sensitive periods by taking into account differences in the richness of the environment in the two sets of experiments. We repeated the behavioral experiments and found that when owls were housed in a rich environment, the capacity to adjust sound localization away from normal extended to later in life, whereas the capacity to recover to normal was never lost. Conversely, when owls were housed in an impoverished environment, the capacity to recover a normal auditory space map was restricted to a period ending at ∼200 d of age. The results demonstrate that the timing and even the existence of sensitive periods for plasticity of a neural circuit and associated behavior can depend on multiple factors, including (1) the nature of the adjustment demanded of the system and (2) the richness of the sensory and social environment in which the plasticity is studied.","The results demonstrate that the timing and even the existence of sensitive periods for plasticity of a neural circuit and associated behavior can depend on multiple factors, including (1) the nature of the adjustment demanded of the system and (2) the richness of the sensory and social environment in which the plasticity is studied."
