"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"On The Dynamic Relationship Of Perceptual And Learning And Memory Systems: Mechanisms For Adaptive Perceptual Change","https://scispace.com/paper/on-the-dynamic-relationship-of-perceptual-and-learning-and-1t6rk3awjq","2012","Dissertation","","Lauren Emberson","","https://scispace.com/pdf/on-the-dynamic-relationship-of-perceptual-and-learning-and-1t6rk3awjq.pdf","statistical information. A link between higher variability and more abstract learning suggests another way to elucidate how learning can proceed from naturalistic sensory experience. For example, for sensory experiences supported by more abstract statistical information, greater variability of experience may be necessary for the appropriate learning to take place. The opposite may also hold that the more variability inherent in sensory input, the more abstract any patterns of learning. However, not all variability is likely to affect statistical learning. As illustrated in J. J. Gibson and Gibson (1955), participants are able increase their ability to pick out a specific novel drawing despite being presented with perceptual variability. Relevant perceptual variability was presented along three dimen-","to the object . Similarly, evidence for top-down influences in visual perception also support a continuous view of visual perception. A classic example of this is perception of Mooney faces. Mooney faces are impoverished images of faces that are extremely difficult to recognize . Implications for Cognitive Science and Cognitive Psychology:
 However, primes of less impoverished visual images of the faces supports rapid and robust perception of the impoverished Mooney faces. Recent research with Mooney faces has also found evidence that prior experience with a face (e.g., a famous face such as Albert Einstein) supports differences in the perception of impoverished Mooney faces of that individual . Implications for Cognitive Science and Cognitive Psychology:
 This dissertation argues for an informationally-continuous view of perception and cognition. The author argues for an informational interrelationship between perceptual and learning and memory systems. Building on the research reported in the previous paragraph, the study in Chapter 5 finds evidence that activity of learning and memory systems during variable yet regular experience with a novel object can change the perception of that object, without any changes in the sensory input (i.e., the Target Scene is identical both across experimental conditions and throughout the experiment but experience modulates changes in perception of the Target Object in this scene). The finding that perception can change without changes in sensory input and that these changes are dependent upon the type of visual experience refutes a modular view of visual perception as outlined above and in . Implications for Cognitive Science and Cognitive Psychology:
 In sum, an important debate in Cognitive Science is whether perceptual processes are informationally-encapsulated from other aspects of cognition. Implications for Cognitive Science and Cognitive Psychology:
 The author argues that perceptual processes are not modular or encapsulated but rather are informationally-continuous with other aspects of cognition and specifically learning and memory systems. Building on evidence that perception changes with motivation and top-down modulation, findings in Chapter 5 provide evidence that representations created in part by the activity learning and memory systems can change perception."
"Learning to recognize objects","https://scispace.com/paper/learning-to-recognize-objects-10pwr9gxb8","1999","Journal Article","Trends in Cognitive Sciences","Guy Wallis
Heinrich H. Bülthoff","10.1016/S1364-6613(98)01261-3","https://pure.mpg.de/pubman/item/item_1793433_2/component/file_3010361/MPIK-TR-84.pdf","","weaknesses of using supervised training schemes or associating views simply on the basis of physical appearance. For this reason, the three experiments described above may w ell represent a signi cant new step in establishing the 2D multiple view approach to object recognition. Conclusion:
 In this chapter we h a ve reviewed a large body of literature describing how experience a ects recognition. Both neurophysiology and psychophysics provide clear evidence for the development of recognition over time -such as the adaptation to Mooney faces, or the fall in canonical view e ects with prolonged exposure to many views of the object. In particular, we have explained how perceptual learning in recognition tasks can be directly linked to learning in feature tuned inferotemporal lobe neurons in the primate brain. Conclusion:
 We have also described that the environment as we experience it, is so structured that potentially very di erent images appearing in close temporal succession are likely to be views of the same object. We then argued that this temporal structure forms the basis of a tendency a prior in the sense of Bayesian Statistics of the human visual system to associate images of objects together over short periodsoftime. Conclusion:
 The results described in this chapter strongly support the empiricist view that object recognition and categorisation is largely an ongoing process, a ected by experience of our environment. S.B.'s insusceptibility to visual illusions and his failed perception of depth, all point to the fact that much of our ability to interpret the form of objects and scenes is learnt. By using novel stimuli it has been possible for researchers to study more precisely how object representation and recognition develops with everyday visual experience. Taken as a whole the results serve to underpin the main tenet of this book, namely that perception is mediated via a dynamic learning system, the modi cation of which continues throughout our lives."
"Correction and control of ocular aberrations with adaptive optics : effects on human vision","https://scispace.com/paper/correction-and-control-of-ocular-aberrations-with-adaptive-169gzmzb60","2013","Dissertation","","Lucie Sawides","10.35376/10324/3555","https://scispace.com/pdf/correction-and-control-of-ocular-aberrations-with-adaptive-169gzmzb60.pdf","The quality of images of the outside world projected on the retina is limited by imperfections of the ocular optics, known as optical aberrations. Optical aberrations arise primarily from the cornea and the crystalline lens and their relative alignment, and they degrade the contrast and limit the spatial frequency content of the images. In the last years, multiple technologies have been developed for the measurement of ocular aberrations and important knowledge has been gained on the contribution of the different components of the eye to the degradation of image quality. However, the effects of the ocular aberrations on vision are not yet well understood. This information is essential to understand the limits of human spatial vision, and to design and optimize new alternatives of correction of presbyopia/myopia and more complex individualized refractive corrections. Investigating the role of aberrations on visual performance including visual acuity or other visual tasks will allow, not only to further advance the understanding of the limits of spatial vision, but also contribute to the development of refractive surgery ablation algorithms, intraocular lenses, contact lenses and ophthalmic lenses to go beyond the correction of conventional refractive errors. As customized wavefront guided correction appears more feasible in the form of laser ablation patterns, customized contact or intraocular lenses, the question whether correction of high order aberrations produces indeed a relevant improvement in vision becomes critical. Quoting Von Helmholtz [1855] ?we never perceived the objects of the external world directly. On the contrary, we only perceive effects of these objects on our nervous apparatuses, and it has always been like that from the first moment of our life?. Studies of adaptation aftereffects have shown that changes on the state of adaptation largely impact how the world looks. So one question still remains: how can the visual system take full advantage of the higher spatial detailed information reaching the retina when the brain has never been used to process such perfect retinal images? Or alternatively, if the optical quality deteriorates as a consequence of treatment or disease, will the visual system be able to adapt to the new optical blur? In this thesis, we present a series of psychophysical experiments to study the effect on high order aberrations on vision, to test neural adaptation to ocular aberrations and directly assess the correlation between the internal code of blur and the optical blur produced by the ocular aberrations in terms of level and orientations. For these purposes, we used a custom adaptive optics system combined with psychophysical channels specifically developed for these studies. The body of this thesis is structured as follows: The introductory chapter (chapter 1) presents the background and motivation of the thesis. Chapter 2 presents a description of the methods used throughout this thesis and common to the different studies. In particular, it includes a description of the developed Adaptive Optics system to measure and correct subject?s aberrations, including its calibrations, validation and developed control software. In chapter 3, we investigate whether high contrast visual acuity improves with the correction of high order aberrations and whether it varies with luminance and high contrast target. We performed visual acuity tasks (snellen E) in seven conditions of luminance (varying from 0.8 to 50 cd/m2) and with different contrast polarities (white letter on black background and black letter on white background), with and without full Adaptive Optics correction. In chapter 4 we address whether subjects have the impression that natural images look sharper with AO correction and whether familiar face and facial expression recognition improve by correcting HOA. For this purpose, psychophysical experiments were performed involving 34 natural images, viewed under natural or full AO correction, presented sequentially, 33 familiar and unfamiliar faces as well as 52 happy and angry faces presented to the subjects randomly with and without AO-correction. In chapter 5, we investigate short-term adaptation to astigmatic blur (produced by a combination of defocus and astigmatism, under constant blur strength) and its aftereffects. In particular, we investigate whether adaptation effects could arise from actual sphero-cylindrical refractive errors and whether they can be selective for different axis of astigmatism. Shifts of the perceived isotropic point were measured in subjects before and after adapting to images blurred by different amounts of astigmatism and defocus, from strongly vertically oriented blur to strongly horizontally oriented blur. In chapter 6 we explore short-term adaptation to blur produced by individual?s high order aberrations and scaled versions of them to fully understand how the visual system adapts to changes that can happen within the observer. Subject?s natural aberrations were measured and natural images blurred by convolution with scaled version of subject?s PSF (factor varying from 0 (diffraction limited) to 2 (double amount of subject?s aberrations)) were generated. Shifts in the best perceived focus point were measured after adapting to different levels of blur. In chapter 7, we examine long term adaptation to the blur produced by the eye?s optics. In particular, we study whether subjects are naturally adapted to the level of blur produced by their high order aberrations. The natural best perceived focus point, from a series of images blurred with natural aberrations from real subjects, was measured and compared to the natural level of blur produced by subject?s high order aberrations. In chapter 8, we explore the dependence of the perceived best-focus on the blur level and the blur orientation of the natural adaptation to the individual?s HOA. For this purpose, we isolated the effect of blur level (with stimulus blurred by different amounts of defocus only) and orientation (with stimulus blurred with the same blur magnitude, but different real orientation). In chapter 9, we used a ?Classification Image? based method to extract the orientation features of the Point Spread Function internally coded as producing the best perceived image quality in subjects. Finally, the major findings of this work, and their implications, are summarized in the Conclusions.","precisely and sufficiently simple to obtain a convincing answer to reliably report the sensed events. In this thesis we used different psychophysical paradigms. We will describe each psychophysical method in the Methods Chapter and the corresponding chapters describing each particular study. Perceptual learning:
 J.J.  pointed out that ""the correspondence of perception to the information available in stimulation does not have to be a wholly innate and unchanging correspondence. Psychophysical correspondence can be refined with practice and effort"".  Perceptual learning refers to the phenomenon where practice or training in perceptual tasks often substantially improves perceptual performance. . The hallmark of perceptual learning is its specificity in what is learned is highly specific to the stimulus and the task factors, such as retinal location, spatial frequency, orientation, background texture or visual field position.  reported long-term learning in a simple texture discrimination task where learning is specific for retinal input and demonstrated that learning was local, orientation specific, and strongly monocular, reporting little interocular transfer of learning from a trained to an untrained eye.  showed that perceptual learning was specific to orientation and spatial frequency by measuring, in a forced choice procedure, the effects of practice in the discrimination of briefly flashed gratings, either complex gratings of different waveforms or of simple (sinusoidal) gratings of slightly different spatial frequency.  in a series of experiments demonstrated that learning is specific to the stimuli used in the training and reported that the degree of specificities depends on the difficulty of the training conditions.  investigated fast improvement of visual performance in several hyperacuity tasks (vernier acuity and stereoscopic depth perception) and found that the fast phase of perceptual learning (within less than 1 hour training) is specific for the visual field position and for the particular hyperacuity task.  reported no transfer of perceptual learning between similar tasks. On the contrary,  suggested that sensory improvements derived from perceptual learning can transfer between very different visual tasks (orientation discrimination, curvature discrimination and contrast discrimination task). They also reported  that, although conventionally treated as distinct forms of experiencedependent plasticity, the limits of neural adaptation mechanisms and perceptual learning have become increasingly blurred, raising the possibility that they might interact. Perceptual learning operates in a very specific manner, which depends on stimulus and task, whereas adaptation is thought to reflect a recalibration of the visual system to handle a change in the visual world.  investigated whether adaptation is affected by previous experience with the adapting stimulus to examinate whether adaptation becomes more effective with experience. Efficient adaptation processes may reduce biases in perception, both when the adapting stimulus is applied and removed, the latter by reducing the duration of after-effects. In their study, they induced an artificial one-dimensional visual blur by using a cylindrical lens of 1 D mounted in front of one eye of the observers for an adaptation period of 4 h in two sessions, (in two different days) and probed the underlying mechanism and the time course of the adaptation effect. The obtained learning effect suggested learning of adaptation to the induced blur rather than learning of the task per se."
"What is the diplopia threshold","https://scispace.com/paper/what-is-the-diplopia-threshold-3ckd94o5st","1981","Journal Article","Attention Perception & Psychophysics","A.L. Duwaer
G. van den Brink","10.3758/BF03207338","https://scispace.com/pdf/what-is-the-diplopia-threshold-3ckd94o5st.pdf","The magnitude and nature of the diplopia threshold, that is, the value of the retinal disparity at which binocular single vision ends, were studied in four experiments. The results show that the magnitude of the diplopia threshold is highly dependent on the subject tested (differences up to a factor of 6), the amount of training the subject has received (differences up to a factor of 2.5), the criterion used for diplopia (limits for unequivocal singleness of vision were up to a factor of 3 lower than those for unequivocal doubleness of vision), and the conspicuousness of disparity that can be influenced both by the surrounding stimuli (differences up to a factor of 3.5) and stereoscopic depth (differences up to a factor of 4.5). Our data do not confirm previous findings of interference effects associated with the initial appearance of binocular disparity when test stimuli are presented tachistoscopically. A remarkable finding was that the magnitude of the diplopia threshold seems to be determined by the amount of intrinsic noise in the disparity domain, as revealed by the standard deviations of the thresholds for tachistoscopically presented test stimuli. The overall results suggest that the diplopia threshold is, in essence, not the rigid boundary of a dead zone, but, rather, a disparity level corresponding to a lenient criterion for singleness of vision which leads touseful interpretation of the percept of the stimulus without disparity, given the variability of this percept due to intrinsic noise in the disparity domain.","twoalternative classification, widely used in this field, in which the subject is only allowed to answer ""single"" or ""double."" We found that these categories were not adequate because of the occurrence of transitional percepts between singleness and doubleness. Psychophysical Measuring Procedures:
 Our first alternative, ""(I),"" was an unequivocal single image which was defined as the ""internal representation of the percept of the stimulus without disparity"" (a sharp line, not broadened, not' 'restless,"" and perceived by both eyes).This internal representation was built up by familiarizing the subject with the percept of the stimulus without disparity. The second alternative, ""(2),"" was an unequivocal double image which was defined as the percept of two lines (with a separation). When the percept was neither unequivocally single nor unequivocally double, the subject was asked to select the third alternative, ""(?),"" and to describe the transitional percept afterwards. The disparity level above which an unequivocally single image is no longer seen determines the threshold for a perceived deviation from the internal representation of the percept of the stimulus without disparity. We shall refer to this threshold as the singleness limit (SL) from now on. The disparity level above which unequivocally double images are seen will be called the doubleness threshold (DT). The subjects were asked to classify in this way the percepts evoked by tachistoscopically presented test stimuli and by continuously visible test stimuli. Psychophysical Measuring Procedures:
 Tachistoscopic presentation. In the case of tachistoscopic presentation, the subject initiated presentation of the test stimulus by pressing a button. The stimulus was then presented with a constant disparity, selected at random by a microprocessor from 12 preselected values covering a sufficiently wide range to evoke all possible percepts. The subject then classified the percept. The subject was instructed to look at the fixation marker with close attention for at least 2-3 sec between successive stimulus presentations. In each session, the subject had to classify the percepts evoked by the 12 disparity values 20 times each. After that, the session was repeated at least once again with 12 interpolated disparity values, until a frequency-of-seeing (FOS) curve was obtained for each of the three image classes in which each transition from o to 1 was based either on at least four different points, each point based on at least 20 observations, or on the maximum number of points given the available resolution of .33' ."
"Theory and Dynamics of Perceptual Bistability","https://scispace.com/paper/theory-and-dynamics-of-perceptual-bistability-1p01ul0476","2006","Proceedings Article","Neural Information Processing Systems","Paul Schrater
Rashmi Sundareswara","","https://scispace.com/pdf/theory-and-dynamics-of-perceptual-bistability-1p01ul0476.pdf","Perceptual Bistability refers to the phenomenon of spontaneously switching between two or more interpretations of an image under continuous viewing. Although switching behavior is increasingly well characterized, the origins remain elusive. We propose that perceptual switching naturally arises from the brain's search for best interpretations while performing Bayesian inference. In particular, we propose that the brain explores a posterior distribution over image interpretations at a rapid time scale via a sampling-like process and updates its interpretation when a sampled interpretation is better than the discounted value of its current interpretation. We formalize the theory, explicitly derive switching rate distributions and discuss qualitative properties of the theory including the effect of changes in the posterior distribution on switching rates. Finally, predictions of the theory are shown to be consistent with measured changes in human switching dynamics to Necker cube stimuli induced by context.","Title: Theory and Dynamics of Perceptual Bistability Authors: Paul R Schrater (Corresponding Author),Rashmi Sundareswara"
"Perceptual learning retunes the perceptual template in foveal orientation identification","https://scispace.com/paper/perceptual-learning-retunes-the-perceptual-template-in-41g4zfz2jd","2004","Journal Article","Journal of Vision","Zhong-Lin Lu
Barbara Anne Dosher","10.1167/4.1.5","https://scispace.com/pdf/perceptual-learning-retunes-the-perceptual-template-in-41g4zfz2jd.pdf","What is learned during perceptual learning? We address this question by analyzing how perceptual inefficiencies improve over the course of perceptual learning (Dosher & Lu, 1998). Systematic measurements of human performance as a function of both the amount of external noise added to the signal stimulus and the length of training received by the observers enable us to track changes of the characteristics of the perceptual system (e.g., internal noise[s] and efficiency of the perceptual template) as perceptual learning progresses, and, therefore, identifies the mechanism(s) underlying the observed performance improvements. Two different observer models, the linear amplifier model (LAM) and the perceptual template model (PTM), however, have led to two very different theories of learning mechanisms. Here we demonstrate the failure of an LAM-based prediction - that the magnitude of learning-induced threshold reduction in high external noise must be less or equal to that in low external noise. In Experiment 1, perceptual learning of Gabor orientation identification in fovea showed substantial performance improvements only in high external noise but not in zero or low noise. The LAM-based model was ""forced"" to account for the data with a combination of improved calculation efficiency and (paradoxical) compensatory increases of the equivalent internal noise. Based on the PTM framework, we conclude that perceptual learning in this task involved learning how to better exclude external noise, reflecting retuning of the perceptual template. The data provide the first empirical demonstration of an isolable mechanism of perceptual learning. This learning completely transferred to a different visual scale in a second experiment.","Title: Perceptual learning retunes the perceptual template in foveal orientation identification Authors: Zhong-Lin Lu (Corresponding Author),Barbara A Dosher Keywords: perceptual learning, linear amplifier model, perceptual template model, calculation efficiency, external noise exclusion, stimulus enhancement, internal noise reduction"
"Creativity and memory: Cortical representational change along with amygdala activation predict the insight memory effect","https://scispace.com/paper/creativity-and-memory-cortical-representational-change-along-23v6gx74","2023","Posted Content","bioRxiv","Maxi Becker
Tobias Sommer
Roberto Cabeza","10.1101/2023.06.13.544774","https://scispace.com/pdf/creativity-and-memory-cortical-representational-change-along-23v6gx74.pdf","Creative solutions often involve insight, which refers to a rapid reorganisation of internal representations (representational change - RC) combined with an “Aha” feeling including positive emotions and certainty about the solution. Although there is evidence that problems eliciting insight are better remembered, the neural mechanisms of this “insight memory effect” (IME) remain unclear. Given that insight involves sudden RC, positive emotions and certainty, we hypothesised that the IME would be associated with a change in cortical areas representing the solution (RC) and increased activity in the amygdala. While under-going fMRI scanning, participants identified obscure (Mooney) images of real-world objects, whose identification (solution) is often accompanied by insight. Five days later, participants’ memory for the real-world objects (solutions) was tested. The study yielded four main findings. First, multivariate pattern analyses showed that when solving Mooney images was accompanied by insight, posterior fusiform gyrus (pFusG) and inferior lateral occipital cortex (iLOC) showed sudden RC. Second, at the time of the solution, the amygdala - a region associated with positive emotions - showed increased activity as a function of insight. Third, insight was also associated with increased functional connectivity between amygdala and the aforementioned visual areas (pFusG and iLOC). Most importantly, these three effects predicted subsequent memory (i.e., the IME). This is the first study providing direct empirical evidence of sudden RC during insight problem-solving and how this reorganisation together with the amygdala enhances long-term memory formation. These findings highlight the importance of fostering self-motivated and insightful problem-solving in educational environments to promote better learning outcomes. Importance statement Based on prior research, we hypothesised that the neural mechanism of better memory for solutions accompanied by insight (insight memory effect) consists of the neural substrates eliciting representational change and brain regions associated with positive emotions and surprise. Consistent with our hypotheses, we found that cortical representational change (visual areas given the visual stimuli) before the insight solution was coupled with amygdala activity and amygdala-visual cortex connectivity, and all these changes predicted the insight memory effect. These findings provide missing evidence regarding the presumed internal reorganisation of insightful problem solving and why it enhances memory for the problem.","iLOC after solution. Furthermore, this finding has practical implications for the field of education, highlighting the importance of creating an environment that cultivates not only self-motivated learning but also fosters insightful problem-solving, ultimately leading to improved learning outcomes. Stimulus Material:
 To induce perceptual insight in the MR scanner, we used high-contrast, black and white (henceforth Mooney) images, which have been successfully used to elicit insight (see Fig. ; . Those images depict a clearly identifiable object but, due to its high-contrast thresholding, they are usually hard to identify at first, with response times taking several seconds . Visually rechunking the abstracted shapes can lead to sudden object identification, often involving an insight . Examples of Mooney images used in this study and their real-world pictures are shown in Fig.  (Supplementary Material). Stimulus Material:
 The materials comprised 120 Mooney images used for the problem solving task in the scanner and later included as ""old"" items in the memory test plus 60 additional Mooney images included in the memory test as ""new"" (distractor) items (180 in total). Stimulus Material:
 A fraction of these images (N=34) were selected from Imamoglu and colleagues (2013) and the rest were created using a custom software (freely available at https://github.com/MaxiBecker/Insight_Memory_Effect.) The final set of images was selected across several pilot studies to ensure a solution accuracy of at least 30%, a response time in the 2-13 sec range, and sufficiently high rate and variation of self-rated insight. The final set had a mean accuracy of 56%(SD=18.2%), mean response time 6.23sec (SD=3.11sec) and probability of self-rated insight of 62% (SD=17%, range [20%-100%]). Behavioural data acquisition:
 Assessing insight. Originally, insight was only measured in a binary way as present or absent ; for review . Behavioural data acquisition:
 However, recent studies showed that the overall subjective insight (AHA) experience can be decomposed into three different dimensions: (1) positive emotional response or internal reward upon finding the solution, (2) experienced suddenness of the solution and (3) certainty about the solution . To have better control over these three dimensions, we assessed them separately, and then combined them into a compound insight measure (see section: Mooney image paradigm) using two different approaches. In the simple ""insight median split"" approach, we added up the ratings of positive emotion, suddenness, and certainty Behavioural data acquisition:
 (1-4 each, 3-12 for the total), and used a median split of this measure to distinguish high-and low-insight trials. The advantage of this approach is that it yields a roughly equal number of trials for high-and low-insight, but its disadvantage is it is not the most conservative insight measure, which can be assumed to be highest in trials that are rated high on all three scales. Thus, in the ""insight cut-off"" approach, we defined as high-insight only those trials that were rated as 3 or 4 in all three dimensions (emotion, suddenness, certainty). Both measures produced similar results except for where it is specifically stated in the results section."
"Review: Information, Sensation, and Perception:","https://scispace.com/paper/review-information-sensation-and-perception-3bba2al5jx","1994","Journal Article","Perception","D R J Laming","10.1068/P231491","https://scispace.com/pdf/review-information-sensation-and-perception-3bba2al5jx.pdf","One might expect a book under this title to be simply an application of information theory, once very fashionable in psychology, to problems of sensation and perception. But the author declares that his ultimate concern is with the epistemological intuitions of George Berkeley, the 18th century English philosopher; information theory enters merely as a vehicle for expressing those intuitions in operational terms. Present-day perceptual psychologists, however, will be interested chiefly in the author's attempt to accommodate some ten empirical relationships ('laws') within a coherent mathematical theory, a theory consciously constructed after the pattern of physical science, borrowing especially from the ideal communication theory of Shannon (1948) and also from thermodynamics. Mathematical argument is more precise than verbal, permitting thereby the formulation of much more delicate arguments, but it is otherwise no different in kind. At the end of the day it has to make psychological sense, such as any verbal argument. The author may choose his symbols to signify what he pleases, but thereafter each formula is a precise expression which must transpose into some meaningful psychological statement. However, many readers will be sufficiently unsure in following the algebraic manipulations to be confident that their interpretation of the formulae is accurate. The chief task of this review, therefore, is to decode the principal equations and express their meanings in psychological terms. This is not a trivial matter. At the heart of the mathematical argument is the equation (page 140)","and the connection with Boltzmann entropy is no more than formal after all. But it is thereby understandable that an entropy-like statistic should sometimes decrease with time [as 1/t in formula (4)], a property which is used to model adaptation. F~\kpi n lt,:
 The same mathematical property is used a second time to model the relation between the duration of a flash of light and its threshold luminance. This implies that the averaging of quantal input to the receptors must begin afresh at the precise point in time at which the flash begins. This epoch is a parameter of the configuration of the stimuli, which is not otherwise signalled to the subject. The question of how the quantum receptors can know when to begin calculating a fresh average is not addressed. F~\kpi n lt,:
 I cannot commend this book to readers of Perception. Although the mathematical argument is quite correct, algebraically speaking, it is, at the same time, a collage of otherwise unrelated mathematical motifs. It does not transpose into any coherent theory of perception-indeed, each time I take the book up I seem to find yet further arbitrary assumptions hidden in the mathematics, and the assignment of arbitrary interpretations to mathematical formulae is as exceptionable as the making of arbitrary verbal claims-and the question of its concordance with the state of nature scarcely arises. Some of the arguments are psychologically valid, others are not. To pick out the valid from the invalid, one needs to be expert in information theory. F~\kpi n lt,:
 In his preface the author explains that the initial data from which this book has grown date from 1958. For a book which has evolved over so long a period of time, one would wish to see a broader and deeper coverage of psychophysics and of sensory discrimination. Signal detection theory and psychometric functions are entirely missing. That is a strategic error, because the problems encountered in treating those topics might have tuned the theoretical treatment up to a point of usefulness. If one is looking at threshsold values only, a variety of theoretical accounts are possible. That variety is much reduced if it be required that one and the same theory shall accommodate psychometric functions and signal detection as well. D R J Laming Department of Experimental Psychology, University of Cambridge, Downing Street, Cambridge CB2 3EB, England"
"Guiding Machine Perception with Psychophysics","https://scispace.com/paper/guiding-machine-perception-with-psychophysics-22f0ettk","2022","Posted Content","","","10.48550/arxiv.2207.02241","https://scispace.com/pdf/guiding-machine-perception-with-psychophysics-22f0ettk.pdf","{G}{ustav} Fechner's 1860 delineation of psychophysics, the measurement of sensation in relation to its stimulus, is widely considered to be the advent of modern psychological science. In psychophysics, a researcher parametrically varies some aspects of a stimulus, and measures the resulting changes in a human subject's experience of that stimulus; doing so gives insight to the determining relationship between a sensation and the physical input that evoked it. This approach is used heavily in perceptual domains, including signal detection, threshold measurement, and ideal observer analysis. Scientific fields like vision science have always leaned heavily on the methods and procedures of psychophysics, but there is now growing appreciation of them by machine learning researchers, sparked by widening overlap between biological and artificial perception \cite{rojas2011automatic, scheirer2014perceptual,escalera2014chalearn,zhang2018agil, grieggs2021measuring}. Machine perception that is guided by behavioral measurements, as opposed to guidance restricted to arbitrarily assigned human labels, has significant potential to fuel further progress in artificial intelligence. ","Title: Guiding Machine Perception with Psychophysics Authors: Justin Dulay,Sonia Poltoratski,Till S Hartmann,Samuel E Anthony,Walter J Scheirer INTRODUCTION:
 G USTAV Fechner's 1860 delineation of psychophysics, the measurement of sensation in relation to its stimulus, is widely considered to be the advent of modern psychological science. In psychophysics, a researcher parametrically varies some aspects of a stimulus, and measures the resulting changes in a human subject's experience of that stimulus; doing so gives insight to the determining relationship between a sensation and the physical input that evoked it. This approach is used heavily in perceptual domains, including signal detection, threshold measurement, and ideal observer analysis. Scientific fields like vision science have always leaned heavily on the methods and procedures of psychophysics, but there is now growing appreciation of them by machine learning researchers, sparked by widening overlap between biological and artificial perception - . Machine perception that is guided by behavioral measurements, as opposed to guidance restricted to arbitrarily assigned human labels, has significant potential to fuel further progress in artificial intelligence. INTRODUCTION:
 In essence, psychophysical measurements of human behavior represent a richer source of information for supervised machine learning. What has been missing thus far from algorithms that learn from labeled data is a reflection of the patterns of error (i.e., the difficulty) associated with each data point used at training time. With knowledge of which samples are easy and which are hard, some measure of consistency can be achieved between the model and the human reference point. The true advantage of doing this stems from the human ability to solve perceptual tasks such as object recognition in an astonishingly fast and accurate way . Human visual ability developed over millennia with changes in evolutionary genetic predisposition and thousands of hours of ""pre-training"" for object recognition tasks during development. By leveraging a more powerful learning system -the brain -it is possible to improve machine learning training in new ways. INTRODUCTION:
 In this Point of View article, we advocate for an alternative to traditional supervised learning that operationalizes the science of psychophysics. We can view the choice of a psychophysical measurement type as a hyperparameter, and the psychophysical measurements themselves as additional labels for data points to be used during training. In traditional supervised learning, performance is limited by the arbitrary labels reflecting class membership, which are the only source of information providing guidance on how to treat individual samples during training. Psychophysically-informed supervised learning is a more complete learning pipeline because of the measured behavioral information. This is, in some ways, akin to the idea of regularization. However, regularization is typically not associated with detailed measurements of human behavior attached to individual data points. INTRODUCTION:
 In the rest of this article, we will take a brief tour of psychophysics for machine learning, including the problem space of perception where these ideas apply, as well as the expanding body of work related to psychophysically-informed machine learning. To highlight the feasibility of gathering and using behavioral measurements in a new machine learning domain, we demonstrate how this training regime works in practice with a series of experiments related to handwritten character classification. As we will see, we are just scratching the surface of what can be achieved with this exciting interdisciplinary area of psychophysically-informed machine learning."
"Perceptual learning of pop-out and the primary visual cortex","https://scispace.com/paper/perceptual-learning-of-pop-out-and-the-primary-visual-cortex-2sjybbdzc7","2009","Journal Article","Learning & Perception","Li Zhaoping","10.1556/LP.1.2009.1.10","https://scispace.com/pdf/perceptual-learning-of-pop-out-and-the-primary-visual-cortex-2sjybbdzc7.pdf","I propose that perceptual learning of tasks to detect targets among uniform background items involves changing intra-cortical interactions in the primary visual cortex (V1). This is the case for tasks that rely mainly on bottom-up saliency to guide attention to the task relevant locations quickly, and rely less on top-down knowledge of the stimuli or on other strategies. In particular, suppression between V1 neurons responding to background, rather than target, visual items is predicted to increase over the course of such learning. Various other predictions are derived from this proposal, based on the theory that V1 creates a bottom-up saliency map to guide attention. Different tasks depend to different degrees on attention driven by bottom-up saliency; this leads to differences among findings from various studies of perceptual learning of pop out or detection tasks.","Title: PERCEPTUAL LEARNING OF POP-OUT AND THE PRIMARY VISUAL CORTEX Authors: L I Zhaoping Keywords: saliency, V1, intra-cortical connections, attention, specificity of learning, visual search"
