"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Perceptual reorganization from prior knowledge emerges late in childhood","https://scispace.com/paper/perceptual-reorganization-from-prior-knowledge-emerges-late-4zf4wvfw0d","2023","Journal Article","bioRxiv","G. A. Milne
M. Lisi
A. McLean
R. Zheng
Iris I.A. Groen
T. M. Dekker","10.1016/j.isci.2024.108787","","Human vision relies heavily on prior knowledge. Here, we show for the first time that prior-knowledge-induced reshaping of visual inputs emerges gradually in late childhood. To isolate the effects of prior knowledge on perception, we presented 4- to 12-year-olds and adults with two-tone images - hard-to-recognize degraded photos. In adults, seeing the original photo triggers perceptual reorganization, causing mandatory recognition of the two-tone version. This involves top-down signaling from higher-order brain areas to early visual cortex. We show that children younger than 7-9 years do not experience this knowledge-guided shift, despite viewing the original photo immediately before each two-tone. To assess computations underlying this development, we compared human performance to three neural networks with varying architectures. The best-performing model behaved much like 4- to 5-year-olds, displaying feature-based rather than holistic processing strategies. The reconciliation of prior knowledge with sensory input undergoes a striking age-related shift, which may underpin the development of many perceptual abilities. ","Human vision's reliance on prior knowledge emerges gradually in late childhood, with children under 7-9 years old lacking knowledge-guided perceptual reorganization, whereas adults exhibit top-down signaling from higher-order brain areas to early visual cortex."
"Pop-Out Theory: Segmentation Without Classification by the Primary Visual Cortex","https://scispace.com/paper/pop-out-theory-segmentation-without-classification-by-the-4g0xurb9zq","2002","Book Chapter","","Zhaoping Li","10.1007/978-1-4615-0111-4_7","","Pop-out characterizes the effortless and instantaneous process of separating, e.g., a red dot from a background of green ones, or a vertical bar among horizontal ones, in contrast to the difficult process of searching for instance for a camouflaged animal in a forest. These two processes have been termed respectively pre-attentive and attentive visual segmentation of targets against backgrounds. This paper analyzes computational strategies for segmentation, and argues that an initial stage of human visual segmentation, corresponding to pop-out, is a process we call segmentation without classification, i.e., separating an image into regions without classifying and comparing features within and between regions. This process has been proposed to be implemented in the primary visual cortex, or V1, which detects global region boundaries by detecting the breakdown of homogeneity or translation invariance in inputs. Local intra-cortical interactions mediate contextual influences on cells’ responses from outside their classical receptive fields, making neural activities near region boundaries higher than elsewhere, thus making boundaries more salient and pop-out. A biologically based model of V1 is used to implement the proposal. Examples of how the model performs texture segmentation and figure-ground segregation are demonstrated, thus linking seemingly unrelated data of V1 physiology/anatomy and visual psychophysics. Implications of segmentation without classification are discussed and predictions of our V1 model are presented.","It is argued that an initial stage of human visual segmentation, corresponding to pop-out, is a process the authors call segmentation without classification, i.e., separating an image into regions without classifying and comparing features within and between regions."
"Filling-in: From perceptual completion to cortical reorganization.","https://scispace.com/paper/filling-in-from-perceptual-completion-to-cortical-2cjkutwew6","2003","Monograph","","Luiz Pessoa
Peter De Weerd","10.1093/ACPROF:OSO/9780195140132.001.0001","","1. Introduction - Filling-In: More than Meets the Eye PART I: FAST-ACTING FILLING-IN IN NORMAL VISION 2. Filling-In the Forms: Surface and Boundary Interactions in Visual Cortex 3. Contextual Shape Processing in Human Visual Cortex: Beginning to Fill-In the Blanks 4. Surface Completion: Psychophysical and Neurophysiological Studies of Brightness 5. Mechanisms of Surface Completion: Perceptual Filling-In of Texture 6. Searching for the Neural Mechanism of Colour Filling-In 7. Effects of Modal Versus Amodal Completion Upon Visual Attention: A Function for Filling-In? 8. Completion Phenomena in Vision: A Computational Approach PART II: FROM PERMANENT SCOTOMAS TO CORTICAL REORGANIZATION 9. Completion Through a Permanent Scotoma: First Interpolation Across the Blind Spot and the Processing of Occlusion 10. The Reactivation and Reorganization of Retinotopic Maps in the Visual Cortex of Adult Mammals After Retinal and Cortical Lesions 11. The Blind Leading the Mind: Pathological Completion in Hemianopia and Spatial Neglect PART III: LONG-TERM CORTICAL REMAPPING 12. Plasticity of the Human Auditory Cortex 13. Plasticity in Adult M1 Cortex During Motor Skill Learning 14. Cortical Reorganization and the Rehabilitation of Movement by CI Therapy After Neurologic Injury 15. Conclusion: Contributions of Inhibitory Mechanisms to Perceptual Completion and Cortical Reorganization","Contributions of Inhibitory Mechanisms to Perceptual Completion and Cortical Reorganization are examined."
"Perceptual popout may be linked to de-suppression of orientation-untuned surround suppression in macaque V1","https://scispace.com/paper/perceptual-popout-may-be-linked-to-de-suppression-of-ojgbl707x5","2023","Journal Article","Journal of Vision","Xing-Nan Zhao
Shenghui ZHANG
Shiming Tang
Cong Yu","10.1167/jov.23.9.5165","","A line target surrounded by orthogonal lines can be detected effortlessly. This perceptual pop-out phenomenon has been linked to weakened suppression of V1 neuronal responses by cross-orientation surrounds than by iso-orientation surrounds when compared to the target-only condition. Here we studied the “neuronal” pop-out effect with two-photon calcium imaging in V1 of awake fixating macaques, investigating its response properties and mechanisms from a population perspective. The stimulus was a central Gabor target centered on the classical RFs with iso- or cross-orientation surrounds of various sizes placed outside the classical RFs. Data collected from four macaques show that besides weakening iso-surround suppression, cross surrounds also reduce trial-by-trial variability (Fano factor). Further, response enhancement by cross surrounds is accompanied by suppression of responses to cross surrounds per se, suggesting a push-pull effect once reported in contour integration. Comparing population orientation tuning functions indicates that iso surrounds mostly produce orientation-untuned suppression, reducing responses of neurons tuned to all orientations, plus some target orientation-tuned suppression. Meanwhile, cross surrounds mainly reduce orientation-untuned suppression by scaling up all neurons’ responses, with little impact on orientation-tuned suppression. These changes can be nicely described by a simplified divisive gain control model R_s (θ)=R_t (θ)^n/k, in which R_t (θ) is the measure target-only population orientation tuning function, and changes of n and k represent orientation-tuned and untuned surround modulation. While iso surrounds induce n and more substantial k changes, cross surrounds mainly reduce k. These population results suggest mostly orientation-untuned iso surround suppression, inconsistent with extant models of surround modulation, but in line with some recent evidence for V1 horizontal connections targeting heterogeneous orientation domains, especially at longer distances (Chavene et al., 2022). Meanwhile, cross surrounds create orientation discontinuity, which may boost all neurons’ responses to de-suppress the orientation-untuned suppression and produce neuronal popout, likely through separate feedback modulation. ","Perceptual pop-out is linked to de-suppression of orientation-untuned surround suppression in macaque V1. Cross surrounds enhance target responses and reduce trial-by-trial variability, while iso surrounds mainly induce orientation-untuned suppression."
"Recent visual experience reshapes V4 neuronal activity and improves perceptual performance","https://scispace.com/paper/recent-visual-experience-reshapes-v4-neuronal-activity-and-4oclj68xg5ek","2024","Journal Article","The Journal of Neuroscience","Patricia L. Stan
Matthew A. Smith","10.1523/jneurosci.1764-23.2024","","Recent visual experience heavily influences our visual perception, but how this is mediated by the reshaping of neuronal activity to alter and improve perceptual discrimination remains unknown. We recorded from populations of neurons in visual cortical area V4 while two male rhesus macaque monkeys performed a natural image change detection task under different experience conditions. We found that maximizing the recent experience with a particular image led to an improvement in the ability to detect a change in that image. This improvement was associated with decreased neural responses to the image, consistent with neuronal changes previously seen in studies of adaptation and expectation. We found that the magnitude of behavioral improvement was correlated with the magnitude of response suppression. Furthermore, this suppression of activity led to an increase in signal separation, providing evidence that a reduction in activity can improve stimulus encoding. Within populations of neurons, greater recent experience was associated with decreased trial-to-trial shared variability, indicating that a reduction in variability is a key means by which experience influences perception. Taken together, the results of our study contribute to an understanding of how recent visual experience can shape our perception and behavior through modulating activity patterns in mid-level visual cortex. Significance Statement Our visual experience shapes our perception and behavior. This work identifies neural signatures of visual experience that directly link to behavioral performance, an area that has been elusive in past work. Our study represents a demonstration of how the activity of populations of neurons in the visual cortex, shaped by experience, can reflect an altered neural code that underlies behavior. ","Recent visual experience reshapes V4 neuronal activity, improving perceptual performance by suppressing neural responses and increasing signal separation, with greater experience associated with decreased variability and improved behavioral outcomes in rhesus macaque monkeys."
"Pop-Out Without Awareness Unseen Feature Singletons Capture Attention Only When Top-Down Attention Is Available","https://scispace.com/paper/pop-out-without-awareness-unseen-feature-singletons-capture-gv5jgu2k53","2011","Journal Article","Psychological Science","Po-Jang Hsieh
Po-Jang Hsieh
Jaron T. Colas
Nancy Kanwisher","10.1177/0956797611419302","https://scispace.com/pdf/pop-out-without-awareness-unseen-feature-singletons-capture-gv5jgu2k53.pdf","Visual pop-out occurs when a unique visual target (e.g., a feature singleton) is present in a set of homogeneous distractors. However, the role of visual awareness in this process remains unclear. In the experiments reported here, we showed that even though subjects were not aware of a suppressed pop-out display, their subsequent performance on an orientation-discrimination task was significantly better at the pop-out location than at a control location. These results indicate that conscious visual awareness of a feature singleton is not necessary for it to attract attention. Furthermore, the subliminal pop-out effect disappeared when subjects diverted their attention toward a rapid sequential visual presentation task while presented with the same subliminal pop-out display. These results suggest that top-down attention is necessary for the subliminal pop-out effect and that the cognitive processes underlying attention and awareness are somewhat independent.","It is shown that even though subjects were not aware of a suppressed pop-out display, their subsequent performance on an orientation-discrimination task was significantly better at the pop- out location than at a control location, indicating that conscious visual awareness of a feature singleton is not necessary for it to attract attention."
"Object Recognition’s Garden Path: Low Spatial Frequencies","https://scispace.com/paper/object-recognition-s-garden-path-low-spatial-frequencies-8qn9qj1u9g","2020","Posted Content","","John Rohrlich
Tsung-Ren Huang
Tom E Hazy
Randall C. O'Reilly","10.31234/OSF.IO/J45FB","https://scispace.com/pdf/object-recognition-s-garden-path-low-spatial-frequencies-8qn9qj1u9g.pdf","Several experiments, notably one done by Bruner and Potter (1964), have demonstrated delayed object recognition when viewing a blurred image gradually come into focus. Bruner and Potter (1964) suggested that the wrong answer is held until there is an obvious contradiction. Others have hypothesized that “competitive activation” is responsible for delayed recognition. The results of the experiments reported in this paper are consistent with a third hypothesis, that delayed recognition is due to an initial organization of image elements that is incompatible with correct recognition and that the initial grouping and figure-ground perception, among other aspects of organization, drive subsequent perception via top-down cortical pathways. A total of 7 experiments using 3 forms of degradation supported this hypothesis. Images degraded by low-pass filtering produced significant delay in recognition, while degradation by fragmentation did not, and a third form of degradation similar to fragmentation mitigated the effect. The experiments also demonstrate that if images are low-pass filtered delayed recognition occurs with presentations of as little as 100 ms and early presentations lead to delayed recognition over long intertrial intervals, at least 105 seconds. Further, support for the hypothesis that top-down cortical influence is key to this phenomenon came from an experiment showing that masking eliminates delayed recognition for short presentations. Taken together these results support a hypothesis that delayed recognition is due to errors in perceptual organization that lead to incorrect responses and these errors are fostered by low spatial frequencies.","Support for the hypothesis that top-down cortical influence is key to this phenomenon came from an experiment showing that masking eliminates delayed recognition for short presentations, which supports a hypothesis that delayed recognition is due to errors in perceptual organization that lead to incorrect responses and these errors are fostered by low spatial frequencies."
"Level effects in psychophysical two-tone suppression.","https://scispace.com/paper/level-effects-in-psychophysical-two-tone-suppression-3k0e26b3an","1980","Journal Article","Journal of the Acoustical Society of America","Hendrikus Duifhuis","10.1121/1.383971","https://scispace.com/pdf/level-effects-in-psychophysical-two-tone-suppression-3k0e26b3an.pdf","Measurements of psychophysical two‐tone suppression in a number of subjects are described. Levels of the stimulus components (suppressee, L1, and suppressor, L2) were the primary experimental variables. In all experiments the pulsation threshold was used with the probe frequency fP fixed at the suppressee frequency f1. In an initial experiment f1 was fixed at 1 kHz. The suppressor frequency f2 ranged from 0.2 to 1.4 kHz. At appropriate levels all subjects showed significant suppression. Suppression was found to decrease to zero as f2 approached f1. The amount of suppression depended on both L1 and L2 in a way not accounted for by any of the current theories of two‐tone suppression. At higher overall levels suppression became increasingly prominent. The amount of two‐tone suppression in a given stimulus condition depended strongly on the subject. The maximum amount of suppression measured was about 35 dB. In a second experiment it was verified that suppression follows the same pattern at other frequencies ...","The amount of suppression depended on both L1 and L2 in a way not accounted for by any of the current theories of two-tone suppression in a given stimulus condition depended strongly on the subject."
"Fast discrimination of fragmentary images: the role of local optimal information","https://scispace.com/paper/fast-discrimination-of-fragmentary-images-the-role-of-local-1nxdc07t","2023","Journal Article","Frontiers in Human Neuroscience","Serena Castellotti
Ottavia D’Agostino
Michela Del Viva","10.3389/fnhum.2023.1049615","https://scispace.com/pdf/fast-discrimination-of-fragmentary-images-the-role-of-local-1nxdc07t.pdf","In naturalistic conditions, objects in the scene may be partly occluded and the visual system has to recognize the whole image based on the little information contained in some visible fragments. Previous studies demonstrated that humans can successfully recognize severely occluded images, but the underlying mechanisms occurring in the early stages of visual processing are still poorly understood. The main objective of this work is to investigate the contribution of local information contained in a few visible fragments to image discrimination in fast vision. It has been already shown that a specific set of features, predicted by a constrained maximum-entropy model to be optimal carriers of information (optimal features), are used to build simplified early visual representations (primal sketch) that are sufficient for fast image discrimination. These features are also considered salient by the visual system and can guide visual attention when presented isolated in artificial stimuli. Here, we explore whether these local features also play a significant role in more natural settings, where all existing features are kept, but the overall available information is drastically reduced. Indeed, the task requires discrimination of naturalistic images based on a very brief presentation (25 ms) of a few small visible image fragments. In the main experiment, we reduced the possibility to perform the task based on global-luminance positional cues by presenting randomly inverted-contrast images, and we measured how much observers’ performance relies on the local features contained in the fragments or on global information. The size and the number of fragments were determined in two preliminary experiments. Results show that observers are very skilled in fast image discrimination, even when a drastic occlusion is applied. When observers cannot rely on the position of global-luminance information, the probability of correct discrimination increases when the visible fragments contain a high number of optimal features. These results suggest that such optimal local information contributes to the successful reconstruction of naturalistic images even in challenging conditions.","In this article , the authors investigated the contribution of local information contained in a few visible fragments to image discrimination in fast vision and found that these local features also play a significant role in natural settings, where all existing features are kept, but the overall available information is drastically reduced."
"Stochastic process underlying emergent recognition of visual objects hidden in degraded images.","https://scispace.com/paper/stochastic-process-underlying-emergent-recognition-of-visual-184bkc2fhi","2014","Journal Article","PLOS ONE","Tsutomu Murata
Takashi Hamada
Tetsuya Shimokawa
Manabu Tanifuji
Toshio Yanagida","10.1371/JOURNAL.PONE.0115658","https://scispace.com/pdf/stochastic-process-underlying-emergent-recognition-of-visual-184bkc2fhi.pdf","When a degraded two-tone image such as a ""Mooney"" image is seen for the first time, it is unrecognizable in the initial seconds. The recognition of such an image is facilitated by giving prior information on the object, which is known as top-down facilitation and has been intensively studied. Even in the absence of any prior information, however, we experience sudden perception of the emergence of a salient object after continued observation of the image, whose processes remain poorly understood. This emergent recognition is characterized by a comparatively long reaction time ranging from seconds to tens of seconds. In this study, to explore this time-consuming process of emergent recognition, we investigated the properties of the reaction times for recognition of degraded images of various objects. The results show that the time-consuming component of the reaction times follows a specific exponential function related to levels of image degradation and subject's capability. Because generally an exponential time is required for multiple stochastic events to co-occur, we constructed a descriptive mathematical model inspired by the neurophysiological idea of combination coding of visual objects. Our model assumed that the coincidence of stochastic events complement the information loss of a degraded image leading to the recognition of its hidden object, which could successfully explain the experimental results. Furthermore, to see whether the present results are specific to the task of emergent recognition, we also conducted a comparison experiment with the task of perceptual decision making of degraded images, which is well known to be modeled by the stochastic diffusion process. The results indicate that the exponential dependence on the level of image degradation is specific to emergent recognition. The present study suggests that emergent recognition is caused by the underlying stochastic process which is based on the coincidence of multiple stochastic events.","The present study investigates the properties of the reaction times for recognition of degraded images of various objects and suggests that emergent recognition is caused by the underlying stochastic process which is based on the coincidence of multiple Stochastic events."
