"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Modelling Early Word Acquisition through Multiplex Lexical Networks and Machine Learning","https://scispace.com/paper/modelling-early-word-acquisition-through-multiplex-lexical-1mqa32kagj","2019","Journal Article","","Massimo Stella","10.3390/BDCC3010010","","Early language acquisition is a complex cognitive task. Recent data-informed approaches showed that children do not learn words uniformly at random but rather follow specific strategies based on the associative representation of words in the mental lexicon, a conceptual system enabling human cognitive computing. Building on this evidence, the current investigation introduces a combination of machine learning techniques, psycholinguistic features (i.e., frequency, length, polysemy and class) and multiplex lexical networks, representing the semantics and phonology of the mental lexicon, with the aim of predicting normative acquisition of 529 English words by toddlers between 22 and 26 months. Classifications using logistic regression and based on four psycholinguistic features achieve the best baseline cross-validated accuracy of 61.7% when half of the words have been acquired. Adding network information through multiplex closeness centrality enhances accuracy (up to 67.7%) more than adding multiplex neighbourhood density/degree (62.4%) or multiplex PageRank versatility (63.0%) or the best single-layer network metric, i.e., free association degree (65.2%), instead. Multiplex closeness operationalises the structural relevance of words for semantic and phonological information flow. These results indicate that the whole, global, multi-level flow of information and structure of the mental lexicon influence word acquisition more than single-layer or local network features of words when considered in conjunction with language norms. The highlighted synergy of multiplex lexical structure and psycholinguistic norms opens new ways for understanding human cognition and language processing through powerful and data-parsimonious cognitive computing approaches.","Results indicate that the whole, global, multi-level flow of information and structure of the mental lexicon influence word acquisition more than single-layer or local network features of words when considered in conjunction with language norms."
"Phonological Learning Influences Label-Object Mapping in Toddlers.","https://scispace.com/paper/phonological-learning-influences-label-object-mapping-in-3vprrsdhnu","2019","Journal Article","Journal of Speech Language and Hearing Research","Ellen Breen
Ron Pomper
Jenny R. Saffran","10.1044/2019_JSLHR-L-18-0131","","Purpose Infants rapidly acquire the sound patterns that characterize their native language. Knowledge of native language phonological cues facilitates learning new words that are consistent with th...","It is demonstrated that newly learned phonological patterns influence novel word learning and highlight the role of individual differences in toddlers' representations of candidate word forms."
"Multiplex lexical networks reveal patterns in early word acquisition in children","https://scispace.com/paper/multiplex-lexical-networks-reveal-patterns-in-early-word-4df08miywa","2016","Journal Article","arXiv: Physics and Society","Massimo Stella
Nicole M. Beckage
Markus Brede","10.1038/SREP46730","","Network models of language have provided a way of linking cognitive processes to the structure and connectivity of language. However, one shortcoming of current approaches is focusing on only one type of linguistic relationship at a time, missing the complex multi-relational nature of language. In this work, we overcome this limitation by modelling the mental lexicon of English-speaking toddlers as a multiplex lexical network, i.e. a multi-layered network where N=529 words/nodes are connected according to four types of relationships: (i) free associations, (ii) feature sharing, (iii) co-occurrence, and (iv) phonological similarity. We provide analysis of the topology of the resulting multiplex and then proceed to evaluate single layers as well as the full multiplex structure on their ability to predict empirically observed age of acquisition data of English speaking toddlers. We find that the emerging multiplex network topology is an important proxy of the cognitive processes of acquisition, capable of capturing emergent lexicon structure. In fact, we show that the multiplex topology is fundamentally more powerful than individual layers in predicting the ordering with which words are acquired. Furthermore, multiplex analysis allows for a quantification of distinct phases of lexical acquisition in early learners: while initially all the multiplex layers contribute to word learning, after about month 23 free associations take the lead in driving word acquisition.","In this paper, the authors model the mental lexicon of English-speaking toddlers as a multiplex lexical network, i.e. a multi-layered network where N=529 words/nodes are connected according to four types of relationships: free associations, feature sharing, co-occurrence, and phonological similarity."
"Lexical-processing efficiency leverages novel word learning in infants and toddlers.","https://scispace.com/paper/lexical-processing-efficiency-leverages-novel-word-learning-3ppzk27xlw","2018","Journal Article","Developmental Science","Jill Lany","10.1111/DESC.12569","","Children who rapidly recognize and interpret familiar words typically have accelerated lexical growth, providing indirect evidence that lexical processing efficiency (LPE) is related to word-learning ability. Here we directly tested whether children with better LPE are better able to learn novel words. In Experiment 1, 17- and 30-month-olds were tested on an LPE task and on a simple word-learning task. The 17-month-olds' LPE scores predicted word learning in a regression model, and only those with relatively good LPE showed evidence of learning. The 30-month-olds learned novel words quite well regardless of LPE, but in a more difficult word-learning task (Experiment 2), their LPE predicted word-learning ability. These findings suggest that LPE supports word-learning processes, especially when learning is difficult.","Testing whether children with better lexical processing efficiency are better able to learn novel words suggests that LPE supports word-learning processes, especially when learning is difficult."
"Child meets word: ""fast mapping"" in preschool children.","https://scispace.com/paper/child-meets-word-fast-mapping-in-preschool-children-4mse08lqmk","1985","Journal Article","Journal of Speech Language and Hearing Research","Chris Dollaghan","10.1044/JSHR.2803.454","","""Fast mapping"" (Carey & Bartlett, 1978) is a hypothesized process enabling children to rapidly create lexical representations for the unfamiliar words they encounter. In this study, 35 normal presc...","Normal preschoolers appear to create fast mappings containing a great deal of linguistic and nonlinguistic information on the basis of even brief, casual encounters with new words."
"Early Word-Learning Skills: A Missing Link in Understanding the Vocabulary Gap?.","https://scispace.com/paper/early-word-learning-skills-a-missing-link-in-understanding-5633frv456","2021","Journal Article","Developmental Science","Margaret Shavlik
Pamela E. Davis-Kean
Jessica F. Schwab
Amy E. Booth","10.1111/DESC.13034","","Socioeconomic status (SES) has been repeatedly linked to the developmental trajectory of vocabulary acquisition in young children. However, the nature of this relationship remains underspecified. In particular, despite an extensive literature documenting young children's reliance on a host of skills and strategies to learn new words, little attention has been paid to whether and how these skills relate to measures of SES and vocabulary acquisition. To evaluate these relationships, we conducted two studies. In Study 1, 205 2.5- to 3.5-year old children from widely varying socioeconomic backgrounds were tested on a broad range of word-learning skills that tap their ability to resolve cases of ambiguous reference and to extend words appropriately. Children's executive functioning and phonological memory skills were also assessed. In Study 2, 77 of those children returned for a follow-up session several months later, at which time two additional measures of vocabulary were obtained. Using Structural Equation Modeling (SEM) and multivariate regression, we provide evidence of the mediating role of word-learning skills on the relationship between SES and vocabulary skill over the course of early development.","Evidence is provided of the mediating role of word-learning skills on the relationship between SES and vocabulary skill over the course of early development using Structural Equation Modeling (SEM) and multivariate regression."
"A Cognitive Approach to the Development of Early Language.","https://scispace.com/paper/a-cognitive-approach-to-the-development-of-early-language-92xxtzbea0","2009","Journal Article","Child Development","Susan A. Rose
Judith F. Feldman
Jeffery J. Jankowski","10.1111/J.1467-8624.2008.01250.X","","A controversial issue in the field of language development is whether language emergence and growth is dependent solely on processes specifically tied to language or could also depend on basic cognitive processes that affect all aspects of cognitive competence (domain-general processes). The present article examines this issue using a large battery of infant information-processing measures of memory, representational competence, processing speed, and attention, many of which have been shown to predict general cognition in a cohort of full-terms and preterms. Results showed that various aspects of infant memory and representational competence (a) related to language at both 12 and 36 months, (b) predicted similarly for the two groups, and (c) predicted 36-month language, independently of birth status, 12-month language, and the 12-month Bayley Mental Development Index. Additionally, the results established predictive validity for the MacArthur 12-month language measure. These findings support a domain-general view of language.","A large battery of infant information-processing measures of memory, representational competence, processing speed, and attention, many of which have been shown to predict general cognition in a cohort of full-terms and preterms, support a domain-general view of language."
"Multiplex lexical networks reveal patterns in early word acquisition in children","https://scispace.com/paper/multiplex-lexical-networks-reveal-patterns-in-early-word-1vy3jhcihb","2017","Journal Article","Scientific Reports","Massimo Stella
Nicole M. Beckage
Markus Brede","10.1038/SREP46730","","Network models of language have provided a way of linking cognitive processes to language structure. However, current approaches focus only on one linguistic relationship at a time, missing the complex multi-relational nature of language. In this work, we overcome this limitation by modelling the mental lexicon of English-speaking toddlers as a multiplex lexical network, i.e. a multi-layered network where N = 529 words/nodes are connected according to four relationship: (i) free association, (ii) feature sharing, (iii) co-occurrence, and (iv) phonological similarity. We investigate the topology of the resulting multiplex and then proceed to evaluate single layers and the full multiplex structure on their ability to predict empirically observed age of acquisition data of English speaking toddlers. We find that the multiplex topology is an important proxy of the cognitive processes of acquisition, capable of capturing emergent lexicon structure. In fact, we show that the multiplex structure is fundamentally more powerful than individual layers in predicting the ordering with which words are acquired. Furthermore, multiplex analysis allows for a quantification of distinct phases of lexical acquisition in early learners: while initially all the multiplex layers contribute to word learning, after about month 23 free associations take the lead in driving word acquisition.","In this paper, the authors model the mental lexicon of English-speaking toddlers as a multiplex lexical network, i.e. a multi-layered network where N = 529 words/nodes are connected according to four relationships: free association, feature sharing, co-occurrence, and phonological similarity."
"Exploring the Linguistic, Cognitive, and Social Skills Underlying Lexical Processing Efficiency as Measured by the Looking-while-Listening Paradigm.","https://scispace.com/paper/exploring-the-linguistic-cognitive-and-social-skills-3kqibon7kx","2021","Journal Article","Journal of Child Language","Samuel Ronfard
Ran Wei
Meredith L. Rowe","10.1017/S0305000921000106","","The looking-while-listening (LWL) paradigm is frequently used to measure toddlers' lexical processing efficiency (LPE). Children's LPE is associated with vocabulary size, yet other linguistic, cognitive, or social skills contributing to LPE are not well understood. It also remains unclear whether LPE measures from two types of LWL trials (target-initial versus distractor-initial trials) are differentially associated with the abovementioned potential correlates of LPE. We tested 18- to 24-month-olds and found that children's word learning on a fast-mapping task was associated with LPE measures from all trials and distractor-initial trials but not target-initial trials. Children's vocabulary and pragmatic skills were both associated with their fast-mapping performance. Executive functions and pragmatic skills were associated with LPE measures from distractor-initial but not target-initial trials. Hence, LPE as measured by the LWL paradigm may reflect a constellation of skills important to language development. Methodological implications for future studies using the LWL paradigm are discussed.","This paper found that children's word learning on a fast-mapping task was associated with LPE measures from all trials and distractor-initial trials but not target-initial trial."
"Phonological neighbourhoods in the developing lexicon","https://scispace.com/paper/phonological-neighbourhoods-in-the-developing-lexicon-24bgyx0h5z","2003","Journal Article","Journal of Child Language","Jeffry A. Coady
Richard N. Aslin","10.1017/S0305000903005579","","Structural analyses of developing lexicons have provided evidence for both children's holistic lexical representations and sensitivity to phonetic segments. In the present investigation, neighbourhood analyses of two children's (age 3;6) expressive lexicons, maternal input, and an adult lexicon were conducted. In addition to raw counts and frequency-weighted counts, neighbourhood size was calculated as the proportion of the lexicon to which each target word is similar, to normalize for vocabulary size differences. These analyses revealed that children's lexicons contain more similar sounding words than previous analyses indicated. Further, neighbourhoods appear denser earlier in development relative to vocabulary size, presumably because children first learn words with more frequent sounds and sound combinations. Neighbourhood density as a proportion of the size of the lexicon then decreases over development as children acquire words with less frequent sounds and sound combinations. These findings suggest that positing fundamentally different lexical representations for children may be premature.","Neighbourhood density as a proportion of the size of the lexicon then decreases over development as children acquire words with less frequent sounds and sound combinations, suggesting that positing fundamentally different lexical representations for children may be premature."
