"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Hippocampal function in the rat: Cognitive mapping or vicarious trial and error?","https://scispace.com/paper/hippocampal-function-in-the-rat-cognitive-mapping-or-2akm8bcpm2","1993","Journal Article","Hippocampus","Abram Amsel","10.1002/HIPO.450030302","","The most prominent hypothesis of hippocampal function likens the hippocampus to a ""cognitive map,"" a term used by a famous learning theorist, E. C. Tolman, to explain maze learning. The usual application of this concept of cognitive map, as it applies to the hippocampus, is to what is called spatial learning, mainly in the radial-arm maze of Olton and the Morris water maze. In a recent Hippocampus Forum, evidence for the cognitive map hypothesis was reviewed in a lead article by Nadel, followed by a series of commentaries by leading investigators of hippocampal function. This speculative commentary offers an alternative not represented in the forum--that the function of the hippocampus in spatial learning is not as a cognitive map, but that it subserves another function proposed by Tolman in his work on simple discrimination learning, vicarious trial and error, based on incipient, conflicting dispositions to approach and avoid.","The most prominent hypothesis of hippocampal function likens the hippocampus to a ""cognitive map,"" a term used by a famous learning theorist, E. C. Tolman, to explain maze learning."
"Some limitations on the use of distal cues in place navigation by rats","https://scispace.com/paper/some-limitations-on-the-use-of-distal-cues-in-place-vpaet7poja","1987","Journal Article","Psychobiology","Robert J. Sutherland
G. L. Chew
J. C. Baker
R. C. Linggard","10.3758/BF03327263","","Place navigation by rats in the Morris (1981) water task was studied in two experiments. In Experiment 1, rats were trained to escape cool water by locating a goal platform in one half of a pool. Physical and/or visual access to the other half of the pool was restricted through the use of partitions. In subsequent transfer trials involving release from the restricted half, only those rats that had had prior unobstructed swimming and viewing experience in that region snowed accurate transfer. In Experiment 2, viewing access to the room was allowed only during selected portions of the swim (beginning, middle, or after reaching the platform). Rats that were unable to view the room during the middle of the swim showed impaired acquisition. These results imply that rats acquire place information most efficiently while en route to the goal and that place navigation in a familiar environment from starting locations beyond familiar routes and views is inaccurate.","The results imply that rats acquire place information most efficiently while en route to the goal and that place navigation in a familiar environment from starting locations beyond familiar routes and views is inaccurate."
"Place navigation in mammals: a configuration-based model","https://scispace.com/paper/place-navigation-in-mammals-a-configuration-based-model-2jdoxwmdr1","1998","Journal Article","Animal Cognition","Simon Benhamou","10.1007/S100710050007","","Recent water maze experiments suggest that rats performing place navigation primarily use the geometric information provided by a set of landmarks, and neglect the featural information provided by the identities of the landmarks. Here, I develop a model that explains how an animal may perform place navigation by relying only on geometric information. The core of the model is the representation of places as panoramas defined by circular bar-codes embodying the relative bearings and apparent sizes of the landmarks, irrespective of their identities. There are two stages in the model. During the first stage, the animal freely explores its environment in order to acquire spatial information at the local level. During the second stage, the animal uses the information previously memorized to perform place navigation towards the goal it intends to reach. The possible role of two brain areas in place navigation is discussed within this framework. Beyond their primary role in landmark-based representations of places, hippocampal place cells may be involved in computing the current distances to the landmarks. Beyond their primary role in landmark-based representations of headings, post-subicular head-direction cells may be involved in computing the “compass bearings” of the landmarks.","A model is developed that explains how an animal may perform place navigation by relying only on geometric information, the representation of places as panoramas defined by circular bar-codes embodying the relative bearings and apparent sizes of the landmarks, irrespective of their identities."
"Animal Spatial Cognition: Behavioural and Brain Approach","https://scispace.com/paper/animal-spatial-cognition-behavioural-and-brain-approach-3vwr1sp1pn","1996","Book","","Catherine Thinus-Blanc","","","The historical background to the studies of animal spatial cognition - the concept of a cognitive map exploration and spatial knowledge the classical experimental paradigms the plasticity of spatial representations - shortcuts and detours properties of spatial representations - theoretical models of spatial processing at the psychological level the hippocampus and spatial processing the other structures involved in spatial processing general models of distributed memory conclusion - a picture of animal spatial representation at the psychological and brain levels","A picture of animal spatial representation at the psychological and brain levels is painted of the hippocampus and spatial processing and the other structures involved in spatial processing."
"Latent place learning in a novel environment and the influences of prior training in rats","https://scispace.com/paper/latent-place-learning-in-a-novel-environment-and-the-rub4u2hcmn","1988","Journal Article","Psychobiology","Julian R. Keith
Katherine M. McVety","10.3758/BF03333116","","Latent place learning in a novel environment was studied in rats, using a variation on the Morris (1981) water task. Groups of rats received 30 trials over 3 days in a training environment in which they learned to swim to an escape platform, were permitted to swim around the maze with no platform, or were placed on the platform by the experimenter. In a subsequent test, groups that had learned to swim to the escape platform during initial training were quicker to locate the platform in a novel environment after viewing the room from the location of the escape platform than were similarly pretrained subjects that were not allowed to view the room from the platform. Groups that were not trained to swim to the platform but received training on other procedural aspects of the task in the first environment did not benefit from standing on the escape platform in the novel environment. These results show that animals that are familiar with the requirements of the water maze task can generate accurate trajectories through a novel area based on information obtained while viewing the environment from the goal location.","The results show that animals that are familiar with the requirements of the water maze task can generate accurate trajectories through a novel area based on information obtained while viewing the environment from the goal location."
"The dynamics of long term exploration in the rat","https://scispace.com/paper/the-dynamics-of-long-term-exploration-in-the-rat-18v2s3gyhj","1998","Journal Article","Biological Cybernetics","Ofer Tchernichovski
Yoav Benjamini
Ilan Golani","10.1007/S004220050446","","Rat exploratory behavior consists of regular excursions into the environment from a preferred place termed a home base. A phase plane representation of excursions reveals a geometrical pattern that changes during exploration in both shape and size. We first show that with time and repeated exposures to the same large environment there is a gradual increase in the length of excursions; each rat has its own characteristic length of excursions; but all rats share a similar rate of excursion growth. As in our experimental setup the rats perform increasingly longer paths from one location, while locomoting back and forth along the walls of the arena, exposure is more extensive at the proximal part of the route, and less at the distal part. We consequently show that the rat's velocity pattern changes concurrently with the increase in excursion length, and in correlation with the level of exposure (familiarity) to places. The primitive velocity pattern consists of slow progression while moving away from base and fast progression while returning to it. During exposure the asymmetry in velocity is inverted. The inversion spreads across successive excursions from the home base outwards. The rate of spread of this inversion is higher than the rate of increase in excursion length, and is similar across rats. Because it spreads more rapidly than the increase in excursion length, the global shape of the excursion trajectory changes. The dynamics of excursion shape share similar properties with the dynamics of excursion length. Both might reflect the same intrinsic constraints on the amount of novelty that a rat can handle per excursion.","It is shown that the rat's velocity pattern changes concurrently with the increase in excursion length, and in correlation with the level of exposure (familiarity) to places, which reflects the same intrinsic constraints on the amount of novelty that a rat can handle per excursion."
"Generalization in place learning and geometry knowledge in rats","https://scispace.com/paper/generalization-in-place-learning-and-geometry-knowledge-in-4amfnbixh7","2004","Journal Article","Learning & Memory","Luca Tommasi
Catherine Thinus-Blanc","10.1101/LM.60904","","Rats were trained to search for a food reward hidden under sawdust in the center of a square-shaped enclosure designed to force orientation on the basis of the overall geometry of the environment They were then tested in a number of enclosures differing in shape and in size (rectangular-, double-side square-, and equilateral triangle-shaped enclosures) Results showed that rats transferred their place-finding ability to the novel enclosures Our results add evidence to the hypothesis that the evolutionary roots of spatial cognition entail a primitive encoding of geometric relationships, as already shown using other tasks in rats","Results showed that rats transferred their place-finding ability to the novel enclosures, adding evidence to the hypothesis that the evolutionary roots of spatial cognition entail a primitive encoding of geometric relationships, as already shown using other tasks in rats."
"Latent learning in a straight alley","https://scispace.com/paper/latent-learning-in-a-straight-alley-4hmuq8jnwy","1957","Journal Article","Psychological Reports","Herbert Barry
Frank A. Logan","10.2466/PR0.1957.3.G.88","","One form of latent learning study involves the introduction of reward following an initial series of nonrewarded trials. In a straight alley one may observe the rate at which speed increases following introduction of reward, and compare this change with that by a group shifted to a large reward after initial training with a small reward. Accordingly, 2 groups of 11 rats were run down a 4' straight alley one trial per day. One group received 2 food pellets reward; the other group was detained 30 sec. without food in the goal box. After 57 trials of this first stage, performance of the 2 groups had stabilized. Thereupon the second stage was begun in which all Ss received 12 pellets. The performance of both groups changed significantly during the 22 trials of the second stage, from 2.76 to 3.04 ft./sec. for the 2-pellet group and from 1.32 to 2.72 ft./sec. for the 0pellet group. Performance was reasonably stable by the end of the second stage, and the groups did not differ significantly.","Performance was reasonably stable by the end of the second stage, and the groups did not differ significantly, while the rate at which speed increases following introduction of reward in a straight alley was observed."
"The Cognitive Map Concept and its Consequences","https://scispace.com/paper/the-cognitive-map-concept-and-its-consequences-r4rza7ksxj","1987","Book Chapter","","Catherine Thinus-Blanc","10.1007/978-94-009-3531-0_1","","The concept of cognitive maps (CMs) is central to studies on spatial orientation in animals and man This does not mean, however, that there is a consensus as to its functional value Simply, the amount of literature dealing with this concept, including several reviews and papers in which it has been extensively discussed and compared with other hypotheses, as well as numerous investigations on its neural basis, shows how much interest it has raised","The concept of cognitive maps (CMs) is central to studies on spatial orientation in animals and man as mentioned in this paper, however, there is not a consensus as to its functional value simply, the amount of literature dealing with this concept, including several reviews and papers in which it has been extensively discussed and compared with other hypotheses, as well as numerous investigations on its neural basis, shows how much interest it has raised"
"Recognition-Triggered Response and the View-Graph Approach to Spatial Cognition","https://scispace.com/paper/recognition-triggered-response-and-the-view-graph-approach-27sd7nvd2d","1999","Book Chapter","Conference On Spatial Information Theory","Hanspeter A. Mallot
S Gillner
Sibylle D. Steck
Matthias O. Franz","10.1007/3-540-48384-5_24","","The simplest representation of space allowing for spatial cognition in biological and artificial systems is a graph; the nodes of this graph contain local position information (views) chracterizing certain places while its links are labeled with movements or actions leading from one view to the next. In this paper, we review recent theoretical and psychological 2ork on view-graph representations. In particular, we will focus on the transition from stereotyped ""recognition-triggered responses"" to a graph-like cognitive map where the recognition of a view allows to choose one of several responses. We will present psychophysical evidence from experiments using virtual reality indicating that human subjects do make use of simple view-movement associations without recognizing places. This mechanism is not restricted to navigation in mazes but can be extended to large-scale open environments by means of an additional guidance mechanism. As compared to more map-like approaches such as occupancy grids or survey-maps, the view-graph is less computationally expensive and can easily be adapted to the coarseness of spatial knowledge.","Psychophysical evidence from experiments using virtual reality indicating that human subjects do make use of simple view-movement associations without recognizing places is presented, indicating that the view-graph is less computationally expensive and can easily be adapted to the coarseness of spatial knowledge."
