"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Sources of confidence judgments in implicit cognition","https://scispace.com/paper/sources-of-confidence-judgments-in-implicit-cognition-2a42iuqp9m","2005","Journal Article","Psychonomic Bulletin & Review","Richard J. Tunney","10.3758/BF03196386","","Subjective reports of confidence are frequently used as a measure of awareness in a variety of fields, including artificial grammar learning. However, little is known about what information is used to make confidence judgments and whether there are any possible sources of information used to discriminate between items that are unrelated to confidence. The data reported here replicate an earlier experiment by Vokey and Brooks (1992) and show that grammaticality decisions are based on both the grammatical status of items and their similarity to study exemplars. The key finding is that confidence ratings made on a continuous scale (50%—100%) are closely related to grammaticality but are unrelated to all of the measures of similarity that were tested. By contrast, confidence ratings made on a binary scale (high vs. low) are related to both grammaticality and similarity. The data confirm an earlier finding (Tunney & Shanks, 2003) that binary confidence ratings are more sensitive to low levels of awareness than continuous ratings are and suggest that participants are conscious of all the information acquired in artificial grammar learning.","The data reported here replicate an earlier experiment by Vokey and Brooks (1992) and show that grammaticality decisions are based on both the grammatical status of items and their similarity to study exemplars."
"Artificial grammar learning: An introduction to key issues and debates","https://scispace.com/paper/artificial-grammar-learning-an-introduction-to-key-issues-3smuehufs2","2015","","","Eleni Ziori
Emmanuel M. Pothos","","","We consider Artificial Grammar Learning (AGL), which is a versatile methodological tool for the study of learning. AGL is fairly unique amongst learning paradigms, in that it allows an instantiation of a wide variety of theories of learning, including rules, similarity, and associative learning theories. Also, performance in AGL tasks typically reflects both implicit and explicit learning processes. We review these putative influences on AGL performance and how they relate to general cognitive theory. This flexibility of the AGL paradigm comes at a price, in that sophisticated modeling and analytical methods are required in order to make precise hypotheses about the psychological basis of AGL performance in particular cases. We review methodological issues and briefly assess a range of analytical tools in AGL.","This work considers Artificial Grammar Learning (AGL), which is a versatile methodological tool for the study of learning that allows an instantiation of a wide variety of theories of learning, including rules, similarity, and associative learning theories."
"Examining interpersonal metacognitive monitoring in artificial grammar learning","https://scispace.com/paper/examining-interpersonal-metacognitive-monitoring-in-2cuf7dru1t","2024","Journal Article","Consciousness and Cognition","Alina Savina
I. D. Zverev
Надежда Морошкина","10.1016/j.concog.2024.103707","","This study investigates the observers' ability to monitor the ongoing cognitive processes of a partner who is implicitly learning an artificial grammar. Our hypothesis posits that learners experience metacognitive feelings as they attempt to apply their implicit knowledge, and that observers are capable of detecting and interpreting these feelings as cues of the learner's cognitive state. For instance, learners might encounter affective signals linked to cognitive conflicts and errors at different processing stages, which observers can construe as manifestations of the learner's cognitive dissonance. The research involved 126 participants organized into dyads, with one participant acting as a learner, and the other as an observer. The observer's task was to judge whether the learner agrees with the information presented (consonance judgment) and was limited to reading the learner's nonverbal signals to avoid explicit mindreading. The findings suggest that observers possess mindreading abilities, enabling them to detect both learners' confidence and accuracy in stimuli classification. This extends our understanding of non-verbal mindreading capabilities and indicates that observers can effectively interpret early implicit metacognitive information, even in the absence of explicit self-evaluation from the learners. This research offers significant insights into how individuals interpret others' mental states during implicit learning tasks, particularly in the context of utilizing early affective cues within the Artificial Grammar Learning paradigm. ","Observers can detect and interpret learners' metacognitive feelings as cues of their cognitive state during implicit learning tasks."
"Studying Different Tasks of Implicit Learning across Multiple Test Sessions Conducted on the Web.","https://scispace.com/paper/studying-different-tasks-of-implicit-learning-across-4fbmx7h68r","2016","Journal Article","Frontiers in Psychology","Werner Sævland
Elisabeth Norman","10.3389/FPSYG.2016.00808","","Implicit learning is usually studied through individual performance on a single task, with the most common tasks being Serial Reaction Time task (SRT; Nissen and Bullemer, 1987), Dynamic System Control task (DSC; (Berry and Broadbent, 1984)) and artificial Grammar Learning task (AGL; (Reber, 1967)). Few attempts have been made to compare performance across different implicit learning tasks within the same experiment. The current experiment was designed study the relationship between performance on the DSC Sugar factory task (Berry and Broadbent, 1984) and the Alternating Serial Reaction Time task (ASRT; (Howard and Howard, 1997)). We also addressed another limitation to traditional implicit learning experiments, namely that implicit learning is usually studied in laboratory settings over a restricted time span lasting for less than an hour (Berry and Broadbent, 1984; Nissen and Bullemer, 1987; Reber, 1967). In everyday situations, implicit learning is assumed to involve a gradual accumulation of knowledge across several learning episodes over a larger time span (Norman and Price, 2012). One way to increase the ecological validity of implicit learning experiments could be to present the learning material repeatedly across shorter experimental sessions (Howard and Howard, 1997; Cleeremans and McClelland, 1991). This can most easily be done by using a web-based setup that participants can access from home. We therefore created an online web-based system for measuring implicit learning that could be administered in either single or multiple sessions. Participants (n = 66) were assigned to either a single-session or a multi-session condition. Learning and the degree of conscious awareness of the learned regularities was compared across condition (single vs. multiple sessions) and tasks (DSC vs. ASRT). Results showed that learning on the two tasks was not related. However, participants in the multiple sessions condition did show greater improvements in reaction time on the ASRT task.","An online web-based system for measuring implicit learning that could be administered in either single or multiple sessions is created that addressed another limitation of traditional implicit learning experiments, namely that implicit learning is usually studied in laboratory settings over a restricted time span lasting for less than an hour."
"Do Measures of Explicit Learning Actually Measure What is Being Learnt in the Serial Reaction Time Task? A Critique of Current Methods","https://scispace.com/paper/do-measures-of-explicit-learning-actually-measure-what-is-3xqy8jcakc","1995","","","Georgina M. Jackson
Stephen R. Jackson","","","Studies of implicit learning have shown that individuals exposed to a rule- governed environment often learn to exploit 'rules' which describe the structural relationship between environmental events. While some authors have interpreted such demonstrations as evidence for functionally separate implicit learning systems, others have argued that the observed changes in performance result from explicit knowledge which has been inadequately assessed. In this paper we illustrate this issue by considering one commonly used implicit learning task, the Serial reaction time task, and outline what we see as an important problem associated with each of the commonly used methods used to assess explicit knowledge. This is that each measure requires a form of response which is dependent on the subjects having some knowledge of the serial-order of the sequence. We argue that such methods, or more specifically their analyses, seriously underestimate other sources of knowledge, which may be available to subjects during their performance of the SRT task. In support of this argument we demonstrate that subjects' serial-order knowledge can, in principle, be independent of subjects' knowledge of the statistical structure of the sequence, and we propose an alternative method for analysing performance on the Generate task which avoids this problem.","It is demonstrated that subjects' serial-order knowledge can, in principle, be independent of subjects' knowledge of the statistical structure of the sequence, and an alternative method for analysing performance on the Generate task is proposed which avoids this problem."
"Is insight a godsend? Explicit knowledge in the serial response-time task has precursors in EEG potentials already at task onset","https://scispace.com/paper/is-insight-a-godsend-explicit-knowledge-in-the-serial-1qlzcg9o2t","2015","Journal Article","Neurobiology of Learning and Memory","Rolf Verleger
Annemarie Seitz
Juliana Yordanova
Juliana Yordanova
Vasil Kolev
Vasil Kolev","10.1016/J.NLM.2015.07.012","","","The results support the notion that explicit knowledge about covert regularities is acquired in two ways: on the one hand by a particular subgroup of participants possibly independently of sequence-specific response speeding, and on the other hand by transforming such sensorimotor to explicit knowledge through practice."
"The effects of implicit, explicit, and synergistic training on learning an artificial grammar","https://scispace.com/paper/the-effects-of-implicit-explicit-and-synergistic-training-on-4z0333vhfp","2002","","","Thomas James Domangue","","","Participants were trained to generate exemplars of an artificial grammar by bubbling-in letters from exemplars (implicit training), observing a diagram of the grammar then reproducing it (explicit training), or tracing the path of exemplars through a diagram of the grammar (synergistic training). Performance was measured using a cued-generate task. It provided a template for an exemplar with two letters filled in. Participants attempted to generate exemplars that fit the template. The computer corrected the exemplar when it matched at least 70% of the letters in a valid string. Results showed that both explicit and synergistic training led to generation of better quality exemplars (closer to 100% match). However, implicit and synergistic training led to generating more exemplars good enough (at least 70% match) to fit into a wide variety of contextual cues. The author concluded that for both quality and generativity of exemplars synergistic training seemed the most beneficial.","Results showed that both explicit and synergistic training led to generation of better quality exemplars, but implicit and synergists led to generating more exemplars good enough to fit into a wide variety of contextual cues."
"The effect of subjective awareness measures on performance in artificial grammar learning task.","https://scispace.com/paper/the-effect-of-subjective-awareness-measures-on-performance-31g1hljun6","2018","Journal Article","Consciousness and Cognition","Ivan Ivanchei
Ivan Ivanchei
Nadezhda Moroshkina","10.1016/J.CONCOG.2017.11.010","","","In this paper, the effects of confidence ratings, post-decision wagering, decision strategy attribution or none on performance in artificial grammar learning study were tested and concluded that a decision-strategy-attribution procedure may force participants to adopt an analytical decision making strategy and rely mostly on conscious knowledge of artificial grammar."
"Concurrent visual sequence learning.","https://scispace.com/paper/concurrent-visual-sequence-learning-37ypw8fn","2023","Journal Article","Psychological Research-psychologische Forschung","Sarah Wilts
Hilde Haider","10.1007/s00426-023-01810-2","","Abstract Many researchers in the field of implicit statistical learning agree that there does not exist one general implicit learning mechanism, but rather, that implicit learning takes place in highly specialized encapsulated modules. However, the exact representational content of these modules is still under debate. While there is ample evidence for a distinction between modalities (e.g., visual, auditory perception), the representational content of the modules might even be distinguished by features within the same modalities (e.g., location, color, and shape within the visual modality). In implicit sequence learning, there is evidence for the latter hypothesis, as a stimulus-color sequence can be learned concurrently with a stimulus-location sequence. Our aim was to test whether this also holds true for non-spatial features within the visual modality. This has been shown in artificial grammar learning, but not yet in implicit sequence learning. Hence, in Experiment 1, we replicated an artificial grammar learning experiment of Conway and Christiansen (2006) in which participants were supposed to learn color and shape grammars concurrently. In Experiment 2, we investigated concurrent learning of sequences with an implicit sequence learning paradigm: the serial reaction time task. Here, we found evidence for concurrent learning of two sequences, a color and shape sequence. Overall, the findings converge to the assumption that implicit learning might be based on features. ","This paper found evidence for concurrent learning of two sequences, a color and shape sequence, in implicit sequence learning with the serial reaction time task, and showed that a stimulus-color sequence can be learned concurrently with a stimulus location sequence."
"Measuring and filtering reactive inhibition is essential for assessing serial decision making and learning.","https://scispace.com/paper/measuring-and-filtering-reactive-inhibition-is-essential-for-zh06cpnc1t","2017","Journal Article","Journal of Experimental Psychology: General","Balázs Török
Karolina Janacsek
David G. Nagy
Gergő Orbán
Dezso Nemeth","10.1037/XGE0000288","","Learning complex structures from stimuli requires extended exposure and often repeated observation of the same stimuli. Learning induces stimulus-dependent changes in specific performance measures. The same performance measures, however, can also be affected by processes that arise because of extended training (e.g., fatigue) but are otherwise independent from learning. Thus, a thorough assessment of the properties of learning can only be achieved by identifying and accounting for the effects of such processes. Reactive inhibition is a process that modulates behavioral performance measures on a wide range of time scales and often has opposite effects than learning. Here we develop a tool to disentangle the effects of reactive inhibition from learning in the context of an implicit learning task, the alternating serial reaction time (ASRT) task. Our method highlights that the magnitude of the effect of reactive inhibition on measured performance is larger than that of the acquisition of statistical structure from stimuli. We show that the effect of reactive inhibition can be identified not only in population measures but also at the level of performance of individuals, revealing varying degrees of contribution of reactive inhibition. Finally, we demonstrate that a higher proportion of behavioral variance can be explained by learning once the effects of reactive inhibition are eliminated. These results demonstrate that reactive inhibition has a fundamental effect on the behavioral performance that can be identified in individual participants and can be separated from other cognitive processes like learning. (PsycINFO Database Record","A tool to disentangle the effects of reactive inhibition from learning in the context of an implicit learning task, the alternating serial reaction time (ASRT) task, and demonstrates that reactive inhibition has a fundamental effect on the behavioral performance that can be identified in individual participants and can be separated from other cognitive processes like learning."
