"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"More Than Hitting the Correct Key Quickly","https://scispace.com/paper/more-than-hitting-the-correct-key-quickly-4mcsf5ocl2","2019","Journal Article","Experimental Psychology","Robert Gaschler
Fang Zhao
Eva Röttger
Stefan Panzer
Hilde Haider","10.1027/1618-3169/A000446","","Many studies have documented that multitasking reduces Response Time (RT) indicators of implicit sequence learning as well as the expression of acquired sequence knowledge in RT benefits. In these tasks it is only relevant that the correct key is hit quickly, not where it is hit. We explored how variability in response location is influenced by (a) breaking a repeating sequence of target locations, (b) multitasking demands in the current trial, and (c) presence of multitasking in the block. Participants performed a Serial Reaction Time Task (SRTT) on a touchscreen while shutting down a beep tone by pressing the space bar with their non-dominant hand (throughout Experiment 1 and in the second half of Experiment 2). The first-order sequence of four response locations on the screen was broken by off-sequence deviants in 1/6th of the trials. Our results show a dissociation between RT and response location variability. While the effect of breaking the sequence on RT was larger under single- than under multitasking, breaking the sequence only led to an increase in response location variability under multitasking. Experiment 3 suggested that the impact of sequence knowledge on either aspect of performance in the SRTT is limited by interference from an additional task.","The results show a dissociation between RT and response location variability, and suggested that the impact of sequence knowledge on either aspect of performance in the SRTT is limited by interference from an additional task."
"Effects of divided attention and speeded responding on implicit and explicit retrieval of artificial grammar knowledge.","https://scispace.com/paper/effects-of-divided-attention-and-speeded-responding-on-4gnn7vd3p5","2003","Journal Article","Memory & Cognition","Shaun Helman
Dianne C. Berry","10.3758/BF03196109","","The artificial grammar (AG) learning literature (see, e. g., Mathews et al., 1989; Reber, 1967) has relied heavily on a single measure of implicitly acquired knowledge. Recent work comparing this measure (string classification) with a more indirect measure in which participants makeliking ratings of novel stimuli (e. g., Manza & Bornstein, 1995; Newell & Bright, 2001) has shown that string classification (which we argue can be thought of as an explicit, rather than an implicit, measure of memory) gives rise to more explicit knowledge of the grammatical structure in learning strings and is more resilient to changes in surface features and processing between encoding and retrieval. We report data from two experiments that extend these findings. In Experiment 1, we showed that a divided attention manipulation (at retrieval) interfered with explicit retrieval of AG knowledge but did not interfere with implicit retrieval. In Experiment 2, we showed that forcing participants to respond within a very tight deadline resulted in the same asymmetric interference pattern between the tasks. In both experiments, we also showed that the type of information being retrieved influenced whether interference was observed. The results are discussed in terms of the relatively automatic nature of implicit retrieval and also with respect to the differences between analytic and nonanalytic processing (Whittlesea & Price, 2001).","The results are discussed in terms of the relatively automatic nature of implicit retrieval and also with respect to the differences between analytic and nonanalytic processing (Whittlesea & Price, 2001)."
"Sequence Structure Has a Differential Effect on Underlying Motor Learning Processes","https://scispace.com/paper/sequence-structure-has-a-differential-effect-on-underlying-1sw44cckwd","2021","Journal Article","Journal of Motor Learning and Development","Shikha Prashad
Shikha Prashad
Yue Du
Yue Du
Jane E. Clark","10.1123/JMLD.2020-0031","","Current methods to understand implicit motor sequence learning inadequately assess motor skill acquisition in daily life. Using fixed sequences in the serial reaction time task is not ideal as participants may become aware of the sequence, thereby changing the learning from implicit to explicit. Probabilistic sequences, in which stimuli are linked by statistical, rather than deterministic, associations can ensure that learning remains implicit. Additionally, the processes underlying the learning of motor sequences may differ based on sequence structure. Here, the authors compared the learning of fixed and probabilistic sequences to randomly ordered stimuli using a modified serial reaction time task. Both the fixed and probabilistic sequence groups exhibited learning as indicated by decreased response time and variability. In the initial stage of learning, fixed sequences exhibited both online and offline gains in response time; however, only the offline gain was observed during the learning of probabilistic sequences. These results indicated that probabilistic structures may be learned differently from fixed structures and have important implications for our current understanding of motor learning. Probabilistic sequences more accurately reflect motor skill acquisition in daily life, offer ecological validity to the serial reaction time framework, and advance our understanding of motor learning.","Probabilistic sequences more accurately reflect motor skill acquisition in daily life, offer ecological validity to the serial reaction time framework, and advance the understanding of motor learning."
"Implicit sequence learning despite multitasking: The role of across-task predictability, serial processing and separation of representations","https://scispace.com/paper/implicit-sequence-learning-despite-multitasking-the-role-of-1odkmwytca","2019","Dissertation","","Eva Röttger","","","Implicit learning is a fundamental learning process enabling humans to adapt to regularities in the environment without intention or effort and even without being consciously aware what they learn or that they actually learn (e.g., Dienes & Berry, 1997). One often replicated finding is, however, that implicit sequence learning in a serial reaction time task (SRTT; Nissen & Bullemer, 1987) is impaired in dual-task situations. The aim of the present research was to investigate the mechanisms underlying the impairment vs. the preservation of dual-task implicit sequence learning.
In the first study, mainly two accounts were contrasted: task integration (Rah, Reber, & Hsiao, 2000; Schmidtke & Heuer, 1997) vs. parallel response selection (Schumacher & Schwarb, 2009). The results hint at a conception of task integration suggesting that dual-task sequence learning is preserved vs. impaired to the extent that secondary task events are predictable or not.
In the second study, the role of two types of across-task predictability was investigated, termed local vs. global depending on the (ambiguous) structure of the SRTT. The findings suggest that an automatic prediction mechanism (cf. Broeker et al., 2017) operates on the global probability of the most contiguous co-occurrences, benefitting only if the local across-task predictability is in accord.
In the third study, the finding of preserved sequence learning with long stimulus onset asynchronies (SOAs) and, thus, serial processing (Schumacher & Schwarb, 2009), was further investigated – as well as the question to what extent participants can exploit predictably varying SOAs. Pitting the assumption that varying SOAs trigger a global serial processing strategy (Israel & Cohen, 2011) against the assumption that humans prefer moderately parallel processing (Lehle & Hubner, 2009), it turned out that the latter is probably more appropriate. Learning occurred, mechanistically, only with long SOAs but not strategically with short SOAs as well. It is discussed whether task integration vs. separation can better explain the findings.
The outcomes of all three studies hint at the importance of the separation of representations in the face of unpredictable across-task co-occurrences, not only for dual-task implicit sequence learning but probably also for multitasking in general.","The authors investigated the role of across-task predictability in dual-task implicit sequence learning in a serial reaction time task (SRTT) and found that implicit learning is impaired in dual task situations."
"Not evidence for separable controlled and automatic influences in artificial grammar learning: comment on Higham, Vokey, and Pritchard (2000).","https://scispace.com/paper/not-evidence-for-separable-controlled-and-automatic-3b2g39xiid","2000","Journal Article","Journal of Experimental Psychology: General","Martin Redington","10.1037//0096-3445.129.4.471","","P. A. Higham, J. R. Vokey, and J. L. Pritchard (2000) claimed to provide evidence for separable controlled and automatic processes in artificial grammar learning. It is argued that their results are compatible with a single controlled influence: Participants might mistakenly identify more grammatical items than nongrammatical items as belonging to the other grammar, because the grammars are very similar to each other, and the nongrammatical items are relatively highly dissimilar. Participants' knowledge may be ambiguous, rather than automatic. It is further argued that even if Higham et al.'s data do support automatic effects, opposition logic, in this case, cannot be said to have succeeded where dissociation logic has failed, because it is used to address the issue of whether participants have conscious control over the knowledge they acquire, rather than whether they possess conscious awareness of that knowledge.","Even if Higham et al.'s data do support automatic effects, opposition logic cannot be said to have succeeded where dissociation logic has failed, because it is used to address the issue of whether participants have conscious control over the knowledge they acquire, rather than whether they possess conscious awareness of that knowledge."
"Developing rich and quickly accessed knowledge of an artificial grammar.","https://scispace.com/paper/developing-rich-and-quickly-accessed-knowledge-of-an-p98046pxcu","2007","Journal Article","Memory & Cognition","Bill Sallas
Robert C. Mathews
Sean M. Lane
Ron Sun","10.3758/BF03192943","","In contrast to prior research, our results demonstrate that it is possible to acquire rich, highly accurate, and quickly accessed knowledge of an artificial grammar. Across two experiments, we trained participants by using a string-edit task and highlighting relatively low-level (letters), medium-level (chunks), or high-level (structural; i.e., grammar diagram) information to increase the efficiency of grammar acquisition. In both experiments, participants who had structural information available during training generated more highly accurate strings during a cued generation test than did those in other conditions, with equivalent speed. Experiment 2 revealed that structural information enhanced acquisition only when relevant features were highlighted during the task using animation. We suggest that two critical components for producing enhanced performance from provided model-based knowledge involve (1) using the model to acquire experience-based knowledge, rather than using a representation of the model to generate responses, and (2) receiving that knowledge precisely when it is needed during training.","Two critical components for producing enhanced performance from provided model- based knowledge involve (1) using the model to acquire experience-based knowledge, rather than using a representation of themodel to generate responses, and (2) receiving that knowledge precisely when it is needed during training."
"Implicit and explicit knowledge decay at different rates: a dissociation between priming and recognition in artificial grammar learning.","https://scispace.com/paper/implicit-and-explicit-knowledge-decay-at-different-rates-a-2u69624rk2","2003","Journal Article","Experimental Psychology","Richard J. Tunney","10.1026//1618-3169.50.2.124","",". An experiment tested the common assumption that implicit and explicit knowledge are forgotten at different rates. In a training phase participants responded to sequences of letters generated by a finite-state grammar by pressing corresponding letters on a keyboard. A control group responded to randomized sequences. Participants were tested immediately following training and after intervals of seven and fourteen days. During each test participants responded to the letters of old and new sequences, and performed a concurrent recognition test. Priming was indexed by the time taken to respond to the sequences. In the immediate test both priming and recognition were substantially greater than the control group. In the delayed tests the level of priming remained unchanged but recognition had declined. The data indicate that priming and recognition decay at different rates, and are discussed with reference to both single and dual process models of memory.","The data indicate that priming and recognition decay at different rates, and are discussed with reference to both single and dual process models of memory."
"Implicit artificial grammar learning : effects of complexity and usefulness of the structure","https://scispace.com/paper/implicit-artificial-grammar-learning-effects-of-complexity-58ni6b18o9","2007","","","van den Bos
Esther Josephine","","","The artificial grammar learning experiments reported in this thesis pertain to the question of whether implicit learning is ineluctable and unselective or selective and accidental. The results of Chapter 2 showed that implicit learning was negatively affected by complexity, suggesting that the process does not automatically acquire any structure present in the environment. Chapter 3 provided direct evidence that implicit learning is selective. When two aspects of the structure could facilitate the participants’ task in the induction phase, only the most useful aspect was selected and learned implicitly. Chapter 4 showed that explicit learning could be more successful than implicit learning when participants were specifically instructed to look for rules of letter-order. In Chapter 5, implicit learning was demonstrated when the structure was useful to the participants’ induction task, but not when it was useless. This finding was replicated in 10 to 11-year-old children in Chapter 6. Chapter 7 showed that the negative effect of complexity could not be counterbalanced by adding a semantic reference field. These findings indicate that implicit learning is a selective process that does not occur ineluctably. Rather than being accidental, however, implicit learning seems to occur whenever the structure is useful to one’s current task.","The artificial grammar learning experiments reported in this thesis indicate that implicit learning is a selective process that does not occur ineluctably, and seems to occur whenever the structure is useful to one’s current task."
"Strengthening the case for stimulus-specificity in artificial grammar learning: No evidence for abstract representations with extended exposure","https://scispace.com/paper/strengthening-the-case-for-stimulus-specificity-in-5eofy7ce4s","2009","Journal Article","Experimental Psychology","Tobias Johansson","10.1027/1618-3169.56.3.188","","Different theories have been proposed regarding the nature of the mental representations formed as a result of implicit learning of sequential regularities. Some theories postulate abstract surface-independent representations, while other theories postulate stimulus-specific representations. This article reports three experiments investigating the development of abstract representations in artificial grammar learning (AGL), using a methodological approach developed by Conway and Christiansen (2006). In all the experiments, the number of blocks during the exposure phase was manipulated (6 blocks vs. 18 blocks of exposure to sequences). Experiments 1 and 2 investigated both visual and auditory learning where sequences were presented element-by-element. Experiment 3 investigated visual learning using a sequence-by-sequence presentation technique more commonly used in visual AGL studies. Extending previous research (Conway & Christiansen, 2006) and in support of stimulus-specific accounts, the results of the experiments showed that extended observational learning results in increased stimulus-specific knowledge rather than abstraction towards surface-independent representations.","Three experiments investigating the development of abstract representations in artificial grammar learning (AGL) showed that extended observational learning results in increased stimulus-specific knowledge rather than abstraction towards surface-independent representations."
"Age-related differences in implicit learning of subtle third-order sequential structure","https://scispace.com/paper/age-related-differences-in-implicit-learning-of-subtle-third-2zrhhoto55","2007","Journal Article","Journals of Gerontology Series B-psychological Sciences and Social Sciences","Ilana J. Bennett
James H. Howard
Darlene V. Howard","10.1093/GERONB/62.2.P98","","Age-related implicit learning deficits increase with sequence complexity, suggesting there might be limits to the level of structure that older adults can learn implicitly. To test for such limits, we had 12 younger and 12 older adults complete an alternating serial reaction time task containing subtle structure in which every third trial follows a repeating sequence and intervening trials are determined randomly. Results revealed significant age deficits in learning. However, both groups did learn the subtle regularity without explicit awareness, indicating that older adults remain sensitive to highly complex sequential regularities in their environment, albeit to a lesser degree than younger adults.","Both groups did learn the subtle regularity without explicit awareness, indicating that older adults remain sensitive to highly complex sequential regularities in their environment, albeit to a lesser degree than younger adults."
