"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Humans and neural networks show similar patterns of transfer and interference during continual learning","https://scispace.com/paper/humans-and-neural-networks-show-similar-patterns-of-transfer-pdp0p7odxqv3","2025","Journal Article","","Eleanor Holton
Lukas Braun
Jessica A. F. Thompson
Jan Grohn
Christopher Summerfield","10.31234/osf.io/98ksw_v1","","Learning multiple tasks in succession is a challenge for artificial and biological agents alike. However, it is often claimed that artificial agents fail to learn new tasks without overwriting previous ones, while humans succeed. Here, using a canonical sequential rule-learning task in which learners acquire Task~A, then learn Task~B, and are finally re-tested on Task~A, we see conserved patterns of transfer and interference in humans and neural networks. When successive tasks are similar (compared to dissimilar), both types of learner benefit more from transferring prior knowledge to Task~B, but demonstrate greater interference when retested on Task~A. Examining the hidden representations in neural networks, we observe this interference arises because networks utilise their existing solutions to accelerate learning of similar tasks, whilst corrupting those solutions for their previous use. In humans, we also observe striking individual differences where some participants (`lumpers') show interference after sequentially learning two similar tasks, while others (`splitters') avoid interference. These two strategies are associated with opposite patterns of performance benefits: `lumpers' are better at learning shared structure across stimuli and generalising to new settings, while `splitters' are better at remembering unique features of the stimuli. By varying the training regime for neural networks (`rich' versus `lazy'), we can recreate these differences, pushing networks towards low-dimensional representations which capitalise on shared structure, or high-dimensional representations maximising discrimination between inputs. Overall, our findings reveal shared computational principles relating transfer and interference in both systems, governed by global factors like task similarity and individual differences in structuring knowledge. ","Humans and neural networks exhibit similar patterns of transfer and interference during continual learning, with both benefiting from prior knowledge transfer but experiencing interference when retested on previous tasks, due to shared computational principles."
"What is Really Learned in Artificial Grammar Learning? Implicit Intention for Learning in the Selective Attention Process","https://scispace.com/paper/what-is-really-learned-in-artificial-grammar-learning-576sb6q5a9","2007","","","Daisuke Tanaka
Sachiko Kiyokawa
Ayumi Yamada
Kazuo Shigemasu","","","What Is Really Learned in Artificial Grammar Learning? Implicit Intention for Learning in the Selective Attention Process Daisuke Tanaka (dtanaka@ristex.jst.go.jp) Center for Research on Brain-Science & Society, Research Institute of Science and Technology for Society, Japan Science and Technology Agency, 1-1-2 Otemachi, Chiyoda-ku, Tokyo 100-0004, Japan Sachiko Kiyokawa (kiyo@p.u-tokyo.ac.jp) Graduate School of Education, University of Tokyo, Hongo 7-3-1 Bunkyo-ku, Tokyo 113-0033, Japan Ayumi Yamada (ayumi.yamada@gakushuin.ac.jp) Department of Psychology, Faculty of Letters, Gakushuin University, 1-5-1 Mejiro, Toshima-ku, Tokyo 171-8588, Japan Kazuo Shigemasu (kshige@bayes.c.u-tokyo.ac.jp) Department of Cognitive and Behavioral Science, Graduate School of Arts and Sciences University of Tokyo, 3-8-1 Komaba, Meguro-ku, Tokyo 153-8902, Japan Abstract S3 T This study aimed to investigate what is really learned in artificial grammar (AG) learning and how selective attention influences AG learning. In the learning phase, depending on the aspects of GLOCAL strings—chains of compound letters that can allow two different AGs— participants were presented with two different series of letter strings. Their selective attention was manipulated by the experimental instructions. The results of the grammaticality judgment task following the learning phase revealed three findings. First, in accordance with the literature, selective attention was required for AG learning. Second, with regard to grammatical judgment, there was no difference between novel and presented strings, suggesting that grammatical judgment is based not on the representation of the presented strings themselves but on the AG extracted from them. Finally, there is evidence that selective attention works positively for the inhibition of the stimuli. J S2 S1 T S5 V V X X S4 J Y S2 B S1 F B F L S3 B S5 F S4 Z Keywords: artificial grammar learning; selective attention; implicit learning; global/local. Background Figure 1: AGs used in this experiment. Top panel: Grammar 1; Bottom panel: Grammar 2. The environment surrounding us contains almost infinite information for growth. However, organisms can identify only specific covariations as useful information for their adaptation. What is particularly interesting is that human beings, who tend to be interpreted as subjects controlled by their consciousness, can also learn implicitly. This ability is known as implicit learning (Reber, 1989). Since Reber published a series of pioneering researches using the artificial grammar (AG) learning procedure (e.g., Reber, 1967), many researchers have studied implicit learning, using several types of procedures, for example, the serial reaction time (SRT) and the AG learning procedures (Buchner & Wippich, 1998; Reber, 1989; Seger, 1994; Shanks & St. John, 1994, for reviews). In the learning phase of the AG learning procedure, participants are exposed to a series of letter strings that follow complex rules—defined as the finite-state Markovian rule system (e.g., Figure 1). For instance, “XVJTVX” is presented as a grammatical string in the learning phase (see Grammar 1, the top panel of Figure 1). In the test phase following the learning phase, the participants are asked to select grammatical strings from novel strings, some of which follow AG rules and some violate them. For instance, “XTTVJJ” is considered as nongrammatical since the existence of the second letter “T” violates Grammar 1. The results reveal that participants can correctly select novel grammatical strings above chance level, even though they","Tanaka et al. as mentioned in this paper investigated what is really learned in artificial grammar learning and how selective attention influences AG learning, and found that participants can correctly select novel grammatical strings above chance level, even though they were manipulated by the experimental instructions."
"Measuring statistical learning by eye-tracking","https://scispace.com/paper/measuring-statistical-learning-by-eye-tracking-3day53ul","2022","Journal Article","Experimental results","Tamás Zolnai
Dominika Réka Dávid
Orsolya Pesthy
Marton Nemeth
Mariann Kiss
Márton Gáspár Nagy
Dezso Nemeth","10.1017/exp.2022.8","","Abstract Statistical learning—the skill to pick up probability-based regularities of the environment—plays a crucial role in adapting to the environment and learning perceptual, motor, and language skills in healthy and clinical populations. Here, we developed a new method to measure statistical learning without any manual responses. We used the Alternating Serial Reaction Time (ASRT) task, adapted to eye-tracker, which, besides measuring reaction times (RTs), enabled us to track learning-dependent anticipatory eye movements. We found robust, interference-resistant learning on RT; moreover, learning-dependent anticipatory eye movements were even more sensitive measures of statistical learning on this task. Our method provides a way to apply the widely used ASRT task to operationalize statistical learning in clinical populations where the use of manual tasks is hindered, such as in Parkinson’s disease. Furthermore, it also enables future basic research to use a more sensitive version of this task to measure predictive processing.","A new method to measure statistical learning without any manual responses is developed, using the widely used ASRT task to operationalize statistical learning in clinical populations where the use of manual tasks is hindered, such as in Parkinson’s disease."
"Realism in confidence judgements of performance based on implicit learning.","https://scispace.com/paper/realism-in-confidence-judgements-of-performance-based-on-9ucv10q511","2000","Journal Article","European Journal of Cognitive Psychology","Carl Martin Allwood
Par Anders
Helena Johansson","10.1080/095414400382118","","In two experiments we employed calibration methods to investigate the realism of participants' confidence ratings of their own classification performance based on knowledge acquired after training on an artificial grammar. In Experiment 1 participants showed good realism (but overconfidence) for grammatical strings but very poor realism for non-grammatical strings. Method of training (string repetition in writing or mere exposure) did not affect the realism. Furthermore, the participants underestimated their overall performance. In Experiment 2, using a more complex grammar and controlling for two types of associative chunk-strength, participants showed good realism (but still overconfidence) for both letter and symbol strings, irrespective of grammaticality. Together, these experiments show that implicit learning can give rise to knowledge products that are associated with fairly realistic meta-knowledge. It is argued that both the zero-correlation criterion and the guessing criterion are misplaced when ...","In this paper, the authors investigated the realism of participants' confidence ratings of their own classification performance based on knowledge acquired after training on an artificial grammar and found that implicit learning can give rise to knowledge products that are associated with fairly realistic meta-knowledge."
"Implicit probabilistic sequence learning is independent of explicit awareness.","https://scispace.com/paper/implicit-probabilistic-sequence-learning-is-independent-of-2apl37ayok","2007","Journal Article","Learning & Memory","Sunbin Song
James H. Howard
Darlene V. Howard","10.1101/LM.437407","","Studies into interactions between explicit and implicit motor sequence learning have yielded mixed results. Some of these discrepancies have been attributed to difficulties in isolating implicit learning. In the present study, the effect of explicit knowledge on implicit learning was investigated using a modified version of the Alternating Serial Response Time (ASRT) task, a probabilistic sequence learning paradigm that yields continuous and relatively pure measures of implicit learning. Results revealed that implicit learning occurred to the same extent, whether or not subjects had explicit knowledge. Some evidence, however, indicated that explicit knowledge could interfere with the expression of implicit learning early in training. In addition, there were dissociations between learning measures, in that reaction time and accuracy were differentially affected by explicit knowledge. These findings indicate that implicit sequence learning occurs independently of explicit knowledge, and help to explain previous discrepant findings.","Investigation of the effect of explicit knowledge on implicit learning was investigated using a modified version of the ASRT task, a probabilistic sequence learning paradigm that yields continuous and relatively pure measures of implicit learning, to indicate that implicit sequence learning occurs independently of explicitknowledge."
"Instructional Focus Does Not Effect Implicit Pattern Learning","https://scispace.com/paper/instructional-focus-does-not-effect-implicit-pattern-43errq7qt9","2003","","","Ivan K. Ash
Timothy J. Nokes","","","Participants performed a dual-component training procedure that combined a serial reaction time task and an artificial grammar learning task under two instructional conditions. Participants given memory-focused instructions performed at the same level as participants given motor-focused instructions on the serial reaction time test and grammar sorting task. Both groups performed better than a control (no training) group. Results suggest that only a minimal amount of attentional focus on aspects of the stimuli relevant to the pattern is needed to acquire implicit pattern knowledge.","The authors performed a dual-component training procedure that combined a serial reaction time task and an artificial grammar learning task under two instructional conditions, and found that participants given memory-focused instruction performed at the same level as participants given motor-focused instructions."
"Speed-accuracy tradeoff in choice reaction time: Within conditions, between conditions, and between subjects","https://scispace.com/paper/speed-accuracy-tradeoff-in-choice-reaction-time-within-3an4pkyfqi","1979","Journal Article","Attention Perception & Psychophysics","G. Robert Grice
V. Alan Spiker","10.3758/BF03208305","","A quantitative theory of choice reaction time (CRT), developed in the context of accurate performance was successfully applied to a speeded experiment. With estimation of a single parameter, mean criterion level, the theory described the reaction time (RT) distributions for correct responses and errors and the details of the speed-accuracy tradeoff. The form of the tradeoff within experiments is not invariant with a shift of criterion when described by conditional error probabilities. However, a new tradeoff function which is invariant under this condition is presented. Descriptions of individual performance and of individual differences are also provided. Error rates are determined primarily by the amount of criterion variability and the ability to inhibit short-latency errors. Slower subjects with relatively high criterion levels tend to make the most errors. Previous presentations of the theory are extended by a more explicit analysis of the implications of the theory for the speed-accuracy tradeoff.","In this article, a quantitative theory of choice reaction time (CRT) developed in the context of accurate performance was successfully applied to a speeded experiment and described the reaction time distributions for correct responses and errors and the details of the speed-accuracy tradeoff."
"Data and scripts: The effect of subjective awareness measures on performance in artificial grammar learning task","https://scispace.com/paper/data-and-scripts-the-effect-of-subjective-awareness-measures-1p8h3tcdtx","2017","","","Ivan Ivanchei
Nadezhda Moroshkina","","","Systematic research into implicit learning requires well-developed awareness-measurement techniques. Recently, trial-by-trial measures have been widely used. However, they can increase complexity of a study because they are an additional experimental variable. We tested the effects of these measures on performance in artificial grammar learning study. Four groups of participants were assigned to different awareness measures conditions: confidence ratings, post-decision wagering, decision strategy attribution or none. Decision-strategy-attribution participants demonstrated better grammar learning and longer response times compared to controls. They also exhibited a conservative bias. Grammaticality by itself was a stronger predictor of strings endorsement in decision-strategy-attribution group compared to other groups. Confidence ratings and post-decision wagering only affected the response times. These results were supported by an additional experiment that used a balanced chunk strength design. We conclude that a decision-strategy-attribution procedure may force participants to adopt an analytical decision-making strategy and rely mostly on conscious knowledge of artificial grammar.","It is concluded that a decision-strategy-attribution procedure may force participants to adopt an analytical decision-making strategy and rely mostly on conscious knowledge of artificial grammar."
"Default mode network-associated intrinsic connectivity relates to individual learnability differences in errorless and trial-and-error learning.","https://scispace.com/paper/default-mode-network-associated-intrinsic-connectivity-1wo3jh1o","2022","Journal Article","Applied Neuropsychology: Adult","Madoka Yamashita
Tetsuya Shimokawa
Rumi Tanemura","10.1080/23279095.2022.2111518","","The intrinsic functional network architecture accounts for task-evoked brain activity changes and variabilities in cognitive performance. Relationships between the intrinsic functional network architecture and task performance or learning ability have been previously reported. However, the relationships between learning benefits and the characteristics of intrinsic functional network architecture for different types of learning methods remain unclear. In this study, we used graph theoretical analysis to examine the relationships between intrinsic functional network connectivity and learning benefits in two well-known learning methods in the field of cognitive rehabilitation-errorless learning (EL learning) and trial-and-error learning (T&E learning). We focused on the default mode network (DMN) as a task-relevant network, which can differentiate between EL and T&E learning and was found to be more important for T&E learning in a previous study. Participants performed a color-name association task with both learning methods. The graph metrics used were within-network connectivity and efficiency for the DMN. Within-DMN connectivity and DMN efficiency showed a significantly weak positive correlation with T&E scores but not with EL scores. These findings show that the intrinsic integration strength within the DMN relates to individuals' learnability through the T&E method.","Graph theoretical analysis used to examine the relationships between intrinsic functional network connectivity and learning benefits in two well-known learning methods in the field of cognitive rehabilitation-errorless learning and trial-and-error learning shows that the intrinsic integration strength within the DMN relates to individuals' learnability through the T&E method."
"SpotLight on Dynamics of Individual Learning.","https://scispace.com/paper/spotlight-on-dynamics-of-individual-learning-3jqh91gsyb","2020","Journal Article","Topics in Cognitive Science","Roussel Rahman
Wayne D. Gray","10.1111/TOPS.12512","","Averaging performance over a group of individuals implicitly assumes that there is only one set of methods for accomplishing the task and that all learners acquire those methods in the same sequence. We maintain that the average subject is a mythical beast and, rather than profiling a mythical beast, we ask ""how do different people each learn the same complex task?"" To answer our question, we use SpotLight-a tool for analyzing changes in individual performance as skill is acquired. Specifically, in this report, we use the SpotLight on 40 scores and measures of performance (some collected at millisecond level, others collected once per game), to investigate the skill acquisition of nine individuals each of whom devoted 31 h to becoming skilled players of the classic cognitive psychology game of Space Fortress (Mane & Donchin, 1989). Turning the SpotLight on our best and worst players reveals patterns of performance plateaus, dips, and leaps. Examining these patterns reveals differences as well as commonalities in the evolution of methods discovered and used by each individual across 31 hours of skill acquisition.","In this article, the authors use SpotLight, a tool for analyzing changes in individual performance as skill is acquired, to investigate the skill acquisition of nine individuals each of whom devoted 31 hours to becoming skilled players of the classic cognitive psychology game of Space Fortress."
