"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A modular theory of learning and performance.","https://scispace.com/paper/a-modular-theory-of-learning-and-performance-1haqg3m1j7","2007","Journal Article","Psychonomic Bulletin & Review","Paulo Guilhardi
Linlin Yi
Russell M. Church","10.3758/BF03196805","","We describe a theory to account for the acquisition and extinction of response rate (conditioning) and pattern (timing). This modular theory is a development of packet theory (Kirkpatrick, 2002; Kirkpatrick & Church, 2003) that adds a distinction between pattern and strength memories, as well as contributing closed-form equations. We describe the theory using equations related to a flow diagram and illustrate it by an application to an experiment with repeated acquisitions and extinctions of a multiple-cued-interval procedure using rats. The parameter estimates for the theory were based on a calibration sample from the data, and the predictions for different measures of performance on a validation sample from the same data (cross-validation). The theory's predictions were similar to predictions based on the reliability of the behavior.","This modular theory is a development of packet theory that adds a distinction between pattern and strength memories, as well as contributing closed-form equations, to account for the acquisition and extinction of response rate and pattern."
"Closed-Form Estimation of Multiple Change-Point Models","https://scispace.com/paper/closed-form-estimation-of-multiple-change-point-models-vrtb0n9qj7","2013","Posted Content","","Greg Jensen","10.7287/PEERJ.PREPRINTS.90V3","","Identifying discontinuities (or change-points) in otherwise stationary time series is a powerful analytic tool. This paper outlines a general strategy for identifying an unknown number of change-points using elementary principles of Bayesian statistics. Using a strategy of binary partitioning by marginal likelihood, a time series is recursively subdivided on the basis of whether additional subdivisions (and thus increased model complexity) yield a justified improvement in the marginal model likelihood. When this approach is combined with the use of conjugate priors, it yields the Conjugate Partitioned Recursion (CPR) algorithm, which identifies change-points without computationally intensive numerical integration. Using the CPR algorithm, methods are described for specifying change-point models drawn from a host of familiar distributions, both discrete (binomial, geometric, Poisson) and continuous (exponential, Gaussian, uniform, and multiple linear regression), as well as multivariate distributions (multinomial, multivariate normal, and multivariate linear regression). Methods by which the CPR algorithm could be extended or modified are discussed, and several detailed applications to data published in psychology and biomedical engineering are described.","A general strategy for identifying an unknown number of change-points using elementary principles of Bayesian statistics is outlined, which yields the Conjugate Partitioned Recursion (CPR) algorithm, which identifies change- points without computationally intensive numerical integration."
"What is learned during simultaneous temporal acquisition? An individual-trials analysis.","https://scispace.com/paper/what-is-learned-during-simultaneous-temporal-acquisition-an-4hal6gw06x","2014","Journal Article","Behavioural Processes","Marcelo Bussotti Reyes
Catalin V. Buhusi
Catalin V. Buhusi","10.1016/J.BEPROC.2013.09.008","","","An information-processing model informing both associative and temporal learning is discussed, thus providing a bridge between the two fields and indicating group differences in regard to the number of trials it takes for the change in wait-time to occur."
"Kernel Probability Estimation for Binomial and Multinomial Data","https://scispace.com/paper/kernel-probability-estimation-for-binomial-and-multinomial-5asul60hqq3w","","","","Greg Jensen","10.7287/peerj.preprints.1156","","Kernel-based smoothers have enjoyed considerable success in the estimation of both probability densities and event frequencies. Existing procedures can be modified to yield a similar kernel-based estimator of instantaneous probability over the course of a binomial or multinomial time series. The resulting nonparametric estimate can be described in terms of one bandwidth per outcome alternative, facilitating both the understanding and reporting of results relative to more sophisticated methods for binomial outcome estimation. Also described is a method for sample size estimation, which in turn can be used to obtain credible intervals for the resulting estimate given mild assumptions. One application of this analysis is to model response accuracy in tasks with heterogeneous trial types. An example is presented from a study of transitive inference, showing how kernel probability estimates provide a method for inferring response accuracy during the first trial following training. This estimation procedure is also effective in describing the multinomial responses typical in the study of choice and decision making. An example is presented showing how the procedure may be used to describe changing distributions of choices over time when eight response alternatives are simultaneously available.","This study proposes a kernel-based estimator for instantaneous probability in binomial and multinomial time series, providing a nonparametric estimate with one bandwidth per outcome alternative, and includes a method for sample size estimation and credible intervals."
"A method for analyzing strain differences in acquisition of IV cocaine self-administration in mice","https://scispace.com/paper/a-method-for-analyzing-strain-differences-in-acquisition-of-3cjstlh8rr","2006","Journal Article","Behavior Genetics","Cristina Vargas-Irwin
Edwin J. C. G. van den Oord
Patrick M. Beardsley
Jaime R. Robles","10.1007/S10519-006-9068-5","","The techniques currently available for studying drug self-administration in animals offer the unique opportunity to carry out micro-analysis of initial episodes of drug use which are extremely difficult to obtain for human subjects. Nonetheless, traditional self-administration techniques do not allow a cost-effective output of large sample sizes needed for genetic analysis. Additionally, the statistical techniques that allow the integration of within-subject temporal data with genetic information are scant. We therefore propose a two-stage method for analyzing strain differences in dynamic phenotypes for a high-throughput version of the self-administration procedure. On a first phenotype-refinement stage, a change-point algorithm (Gallistel et al. (2004) Proc. Natl Acad. Sci. USA 101:13124-13131) was used to separate individual drug self-administration response curves into three distinct components. In a second stage, strains differences in these indexes were assessed. This two-stage approach is illustrated with drug self-administration data and through a computer simulation.","A two-stage method for analyzing strain differences in dynamic phenotypes for a high-throughput version of the self-administration procedure is proposed and illustrated with drug self-Administration data and through a computer simulation."
"Rational models of conditioning","https://scispace.com/paper/rational-models-of-conditioning-dax2t5i704","2009","Journal Article","Behavioral and Brain Sciences","Nick Chater","10.1017/S0140525X09000922","","Mitchell et al. argue that conditioning phenomena may be better explained by high-level, rational processes, rather than by non-cognitive associative mechanisms. This commentary argues that this viewpoint is compatible with neuroscientific data, may extend to nonhuman animals, and casts computational models of reinforcement learning in a new light.","This commentary argues that this viewpoint of conditioning phenomena may be better explained by high-level, rational processes, rather than by non-cognitive associative mechanisms, which may extend to nonhuman animals, and casts computational models of reinforcement learning in a new light."
"A multiplicative reinforcement learning model capturing learning dynamics and interindividual variability in mice","https://scispace.com/paper/a-multiplicative-reinforcement-learning-model-capturing-4djzvcnpd1","2013","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Brice Bathellier
Sui Poh Tee
Christina Hrovat
Simon Rumpel","10.1073/PNAS.1312125110","","Both in humans and in animals, different individuals may learn the same task with strikingly different speeds; however, the sources of this variability remain elusive. In standard learning models, interindividual variability is often explained by variations of the learning rate, a parameter indicating how much synapses are updated on each learning event. Here, we theoretically show that the initial connectivity between the neurons involved in learning a task is also a strong determinant of how quickly the task is learned, provided that connections are updated in a multiplicative manner. To experimentally test this idea, we trained mice to perform an auditory Go/NoGo discrimination task followed by a reversal to compare learning speed when starting from naive or already trained synaptic connections. All mice learned the initial task, but often displayed sigmoid-like learning curves, with a variable delay period followed by a steep increase in performance, as often observed in operant conditioning. For all mice, learning was much faster in the subsequent reversal training. An accurate fit of all learning curves could be obtained with a reinforcement learning model endowed with a multiplicative learning rule, but not with an additive rule. Surprisingly, the multiplicative model could explain a large fraction of the interindividual variability by variations in the initial synaptic weights. Altogether, these results demonstrate the power of multiplicative learning rules to account for the full dynamics of biological learning and suggest an important role of initial wiring in the brain for predispositions to different tasks.","This work measured learning speed in mice performing a discrimination task and developed a theoretical model based on the reinforcement learning framework to account for differences between individual mice, finding that, when using a multiplicative learning rule, the starting connectivity values of the model strongly determine the shape of learning curves."
"The nature of phenotypic variation in Pavlovian conditioning.","https://scispace.com/paper/the-nature-of-phenotypic-variation-in-pavlovian-conditioning-167rxiqnns","2018","Journal Article","Journal of experimental psychology. Animal learning and cognition","Adela F. Iliescu
Jeremy Hall
Lawrence Stephen Wilkinson
Dominic M. Dwyer
Robert Colin Honey","10.1037/XAN0000177","","Pavlovian conditioning procedures result in dramatic individual differences in the topography of learnt behaviors in rats: When the temporary insertion of a lever into an operant chamber is paired with food pellets, some rats (known as sign-trackers) predominantly interact with the lever, while others (known as goal-trackers) predominantly approach the food well. Two experiments examined the sensitivity of these two behaviors to changing reinforcement contingencies in groups of males and female rats exhibiting the different phenotypes (i.e., sign-trackers and goal-trackers). In both phenotypes, behavior oriented to the food well was more sensitive to contingency changes (e.g., a reversal in which of two levers was reinforced) than was lever-oriented behavior. That is, the nature of the two behaviors differed independently of the rats in which they were manifest. These results indicate that the behavioral phenotypes reflect the parallel operation of a stimulus-stimulus associative process that gives rise to food-well activity and a stimulus-response process that gives rise to leveroriented activity, rather than the operation of a single process (e.g., stimulus-stimulus) that generates both behaviors.","The results indicate that the behavioral phenotypes reflect the parallel operation of a stimulus–stimulus associative process that gives rise to food-well activity and a stimulus-response process that give rise to lever-oriented activity, rather than the operation of an single process that generates both behaviors."
"A mixed filter algorithm for cognitive state estimation from simultaneously recorded continuous and binary measures of performance","https://scispace.com/paper/a-mixed-filter-algorithm-for-cognitive-state-estimation-from-39puckjecw","2008","Journal Article","Biological Cybernetics","Michael J. Prerau
Anne C. Smith
Uri T. Eden
Marianna Yanike
Wendy A. Suzuki
Emery N. Brown","10.1007/S00422-008-0227-Z","","Continuous (reaction times) and binary (correct/ incorrect responses) measures of performance are routinely recorded to track the dynamics of a subject’s cognitive state during a learning experiment. Current analyses of experimental data from learning studies do not consider the two performance measures together and do not use the concept of the cognitive state formally to design statistical methods. We develop a mixed filter algorithm to estimate the cognitive state modeled as a linear stochastic dynamical system from simultaneously recorded continuous and binary measures of performance. The mixed filter algorithm has the Kalman filter and the more recently developed recursive filtering algorithm for binary processes as special cases. In the analysis of a simulated learning experiment the mixed filter algorithm provided a more accurate and precise estimate of the cognitive state process than either the Kalman or binary filter alone. In the analysis of an actual learning experiment in which a monkey’s performance was tracked by its series of reaction times, and correct and incorrect responses, the mixed filter gave a more complete description of the learning process than either the Kalman or binary filter. These results establish the feasibility of estimating cognitive state from simultaneously recorded continuous and binary performance measures and suggest a way to make practical use of concepts from learning theory in the design of statistical methods for the analysis of data from learning experiments.","A mixed filter algorithm is developed to estimate the cognitive state modeled as a linear stochastic dynamical system from simultaneously recorded continuous and binary measures of performance."
"Automated, quantitative cognitive/behavioral screening of mice: for genetics, pharmacology, animal cognition and undergraduate instruction","https://scispace.com/paper/automated-quantitative-cognitive-behavioral-screening-of-7j03731gr4","2014","Journal Article","Journal of Visualized Experiments","Charles R. Gallistel
Fuat Balcı
David Freestone
Aaron Kheifets
Adam Philip King","10.3791/51047","","We describe a high-throughput, high-volume, fully automated, live-in 24/7 behavioral testing system for assessing the effects of genetic and pharmacological manipulations on basic mechanisms of cognition and learning in mice. A standard polypropylene mouse housing tub is connected through an acrylic tube to a standard commercial mouse test box. The test box has 3 hoppers, 2 of which are connected to pellet feeders. All are internally illuminable with an LED and monitored for head entries by infrared (IR) beams. Mice live in the environment, which eliminates handling during screening. They obtain their food during two or more daily feeding periods by performing in operant (instrumental) and Pavlovian (classical) protocols, for which we have written protocol-control software and quasi-real-time data analysis and graphing software. The data analysis and graphing routines are written in a MATLAB-based language created to simplify greatly the analysis of large time-stamped behavioral and physiological event records and to preserve a full data trail from raw data through all intermediate analyses to the published graphs and statistics within a single data structure. The data-analysis code harvests the data several times a day and subjects it to statistical and graphical analyses, which are automatically stored in the ""cloud"" and on in-lab computers. Thus, the progress of individual mice is visualized and quantified daily. The data-analysis code talks to the protocol-control code, permitting the automated advance from protocol to protocol of individual subjects. The behavioral protocols implemented are matching, autoshaping, timed hopper-switching, risk assessment in timed hopper-switching, impulsivity measurement, and the circadian anticipation of food availability. Open-source protocol-control and data-analysis code makes the addition of new protocols simple. Eight test environments fit in a 48 in x 24 in x 78 in cabinet; two such cabinets (16 environments) may be controlled by one computer.","A high-throughput, high-volume, fully automated, live-in 24/7 behavioral testing system for assessing the effects of genetic and pharmacological manipulations on basic mechanisms of cognition and learning in mice is described."
