"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Verbalizable knowledge and skilled task performance: Association, dissociation, and mental models.","https://scispace.com/paper/verbalizable-knowledge-and-skilled-task-performance-3ddntx4wge","1989","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Penelope Sanderson","10.1037/0278-7393.15.4.729","","Quatre experiences visent a clarifier les conditions d'apparition et les mecanismes des dissociations souvent rencontrees entre les performances a des epreuves et les connaissances verbalisables concernant ces epreuves","Quatre experiences visent a clarifier les conditions d'apparition and les mecanismes des dissociations souvent rencontrees entre les performances a des epreuves and les connaissances verbalisables concernant ces epreuvies as mentioned in this paper."
"On consciousness in syntactic learning and judgment: A reply to Reber, Allen, and Regan","https://scispace.com/paper/on-consciousness-in-syntactic-learning-and-judgment-a-reply-44ykrhuf4s","1985","Journal Article","Journal of Experimental Psychology: General","Don E. Dulany
Richard A. Carlson
Gerald I. Dewey","10.1037/0096-3445.114.1.25","","In this article we examine Reber, Allen, and Regan's (1985) commentary on our analysis of consciousness and abstraction in a case of syntactical learning and judgment (Dulany, Carlson, & Dewey, 1984). We reject their methodological criticism; it is not recall, but assessment at the moment of judgment, that maximizes the validity of reports of rules in consciousness at many moments of judgment. Furthermore, as our computer simulations show, if subjects' reports were merely guessed justifications of unconsciously controlled judgments, the obtained relation of rules to judgments is an event so deviant as to be expected about once in 10 billion occasions. In addition, we discuss a number of broader issues raised by our analysis and their response: judgment after early learning and after automatization, correlated grammars and consciousness, the scope and mental abstractness of rules, conscious and unconscious control, and intuition. Although Reber et al. raise questions that should be examined, we find no reason to revise the interpretation of our experiment. In their commentary, Reber, Allen, and Regan (1985) raise two related methodological issues and greatly broaden the theoretical issue. We welcome the opportunity to reply, rebutting their methodological criticism and placing our analysis in its broader theoretical context. These are methodological issues that anyone investigating consciousness should face, and the broader question of the role of consciousness in the mind should be a central concern of current psychology (Hilgard, 1980; Mandler, 1975; Miller, 1980; Norman 1980). On Methodology","This paper examined Reber, Allen, and Regan's commentary on their analysis of consciousness and abstraction in a case of syntactical learning and judgment, and rebutting their methodological criticism and placing their analysis in its broader theoretical context."
"Implicit learning and tacit knowledge","https://scispace.com/paper/implicit-learning-and-tacit-knowledge-1hgivkxqao","1993","Book","","Arthur S. Reber","","","I examine the phenomenon of implicit learning, the process by which knowledge about the ralegoverned complexities of the stimulus environment is acquired independently of conscious attempts to do so. Our research with the two, seemingly disparate experimental paradigms of synthetic grammar learning and probability learning is reviewed and integrated with other approaches to the general problem of unconscious cognition. The conclusions reached are as follows: (a) Implicit learning produces a tacit knowledge base that is abstract and representative of the structure of the environment; (b) such knowledge is optimally acquired independently of conscious efforts to learn; and (c) it can be used implicitly to solve problems and make accurate decisions about novel stimulus circumstances. Various epistemological issues and related prob1 lems such as intuition, neuroclinical disorders of learning and memory, and the relationship of evolutionary processes to cognitive science are also discussed. Some two decades ago the term implicit learning was first used to characterize how one develops intuitive knowledge about the underlying structure of a complex stimulus environment (Reber, 1965, 1967). In those early writings, I argued that implicit learning is characterized by two critical features: (a) It is an unconscious process and (b) it yields abstract knowledge. Implicit knowledge results from the induction of an abstract representation of the structure that the stimulus environment displays, and this knowledge is acquired in the absence of conscious, reflective strategies to learn. Since then, the evidence in support of this theory has been abundant, and many of the details of the process have been sharpened. This article is an overview of this evidence and an attempt to extend the general concepts to provide some insight into a variety of related processes such as arriving at intuitive judgments, complex decision making, and, in a broad sense, learning about the complex covariations among events that characterize the environment. Put simply, this is an article about learning. It seems curious, given the pattern of psychological investigation of the middle decades of this century, that the topic of learning should be so poorly represented in the contemporary literature in cognitive psychology. The energies of cognitive scientists have been invested largely in the analysis and modeling of existing knowledge rather than in investigations of how it was acquired. For example, in an important recent article on the general topic of unconscious memorial systems, Schacter (1987) never came to grips with the distinction between implicit learning and implicit memory. The latter, the focus of his review, was dealt with historically, characterized, out","Implicit learning as mentioned in this paper is the process by which knowledge about the ralegoverned complexities of the stimulus environment is acquired independently of conscious attempts to do so, and it can be used implicitly to solve problems and make accurate decisions about novel stimulus circumstances."
"Implicit memory: History and current status.","https://scispace.com/paper/implicit-memory-history-and-current-status-166lpiz05r","1987","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Daniel L. Schacter","10.1037/0278-7393.13.3.501","","Memory for a recent event can be expressed explicitly, as conscious recollection, or implicitly, as a facilitation of test performance without conscious recollection. A growing number of recent studies have been concerned with implicit memory and its relation to explicit memory. This article presents an historical survey of observations concerning implicit memory, reviews the findings of contemporary experimental research, and delineates the strengths and weaknesses of alternative theoretical accounts of implicit memory. It is argued that dissociations between implicit and explicit memory have been documented across numerous tasks and subject populations, represent an important challenge for research and theory, and should be viewed in the context of other dissociations between implicit and explicit expressions of knowledge that have been documented in recent cognitive and neuropsychological research. Psychological studies of memory have traditionally relied on tests such as free recall, cued recall, and recognition. A prominent feature of these tests is that they make explicit reference to, and require conscious recollection of, a specific learning episode. During the past several years, however, increasing attention has been paid to experimental situations in which information that was encoded during a particular episode is subsequently expressed without conscious or deliberate recollection. Instead of being asked to try to remember recently presented information, subjects are simply required to perform a task, such as completing a graphemic fragment of a word, indicating","A survey of implicit memory and its relation to explicit memory can be found in this paper, where the authors present an historical survey of observations concerning implicit memory, reviews the findings of contemporary experimental research, and delineates the strengths and weaknesses of alternative theoretical accounts of implicit memories."
"Probability learning: contingent-event schedules with lags","https://scispace.com/paper/probability-learning-contingent-event-schedules-with-lags-20flq407kv","1972","Journal Article","American Journal of Psychology","Richard B. Millward
Arthur S. Reber","10.2307/1420964","","The importance of memory for the immediately preceding sequence of events has been a recurrent theme in the two-choice prediction experiment. The degree to which subjects attend to preceding events, the manner in which they process the information contained in the event sequence, and the role that the past events play in determining prediction responses are all issues of considerable theoretical importance. There have been three basic ways to investigate the dependency between preceding events and prediction responses. The simplest and most indirect is statistical, as in the analyses of event patterns and recency curves (changes in response proportions as a function of the length","The importance of memory for the immediately preceding sequence of events has been a recurrent theme in the two-choice prediction experiment."
"Learning and Awareness in the Hebb Digits Task","https://scispace.com/paper/learning-and-awareness-in-the-hebb-digits-task-13cz3brny8","1987","Journal Article","Journal of General Psychology","Stuart J. McKelvie","10.1080/00221309.1987.9711057","","Subjects (N = 163) were tested on the Hebb digits task, for which they listened to 24 lists of nine digits read at the rate of about one digit per second and, following each list, attempted to recall the digits in the correct order. They were not informed, however, that the series on Trial 3 recurred on every subsequent third trial. On the basis of a postexperimental questionnaire, subjects were categorized as unaware (n = 21), late aware (n = 29), middle aware (n = 31), and early aware (n = 29) with respect to the point where they reported noticing list repetition. For both aware and unaware subjects, the Hebb repetition effect was replicated in that the recall scores on the repeating series improved over trials relative to those on the novel ones. Moreover, the rate of learning of the critical series was similar in all four groups. These results are inconsistent with Bower and Winzenz's (1969) reallocation hypothesis, in which it is postulated that learning is mediated by recognition of identit...","For instance, this article found that the recall scores on the repeating series improved over trials relative to those on the novel ones, and the rate of learning of the critical series was similar in all four groups."
"Memory as a function of attention, level of processing, and automatization","https://scispace.com/paper/memory-as-a-function-of-attention-level-of-processing-and-2qjwrmim92","1984","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Arthur D. Fisk
Walter Schneider","10.1037//0278-7393.10.2.181","","The relationships between long-term memory (LTM) modification, attentional allocation, and type of processing are examined. Automatic/controlled processing theory (Schneider & Shiffrin, 1977) predicts that the nature and amount of controlled processing determines LTM storage and that stimuli can be automatically processed with no lasting LTM effect. Subjects performed the following: (a) an intentional learning, (b) a semantic categorization, (c) a graphic categorization, (d) a distracting digit-search while intentionally learning words, and (e) a distracting digit-search while ignoring words. Frequency judgments were more accurate in the semantic and intentional conditions than the graphic condition. Frequency judgments in the digit-search conditions were near chance. Experiment 2 extensively trained subjects to develop automatic categorization. Automatic categorization produced no frequency learning and little recognition. These results also disconfirm the Hasher and Zacks (1979) ""automatic encoding"" proposal regarding the nature of processing.","The relationships between long-term memory (LTM) modification, attentional allocation, and type of processing are examined and results disconfirm the Hasher and Zacks (1979) ""automatic encoding"" proposal regarding the nature of processing."
"Implicit learning: An analysis of the form and structure of a body of tacit knowledge.","https://scispace.com/paper/implicit-learning-an-analysis-of-the-form-and-structure-of-a-1t7vp3jine","1977","Journal Article","Cognition","Arthur S. Reber
Selma Lewis","10.1016/0010-0277(77)90020-8","","","Several important implications about implicit acquisition of a novel complex system emerged, including that the memorial representation of a structured system is acquired through the dual operations of a differentiation-like process based upon relational invariances and a configurational process based on overall structure."
"Implicit learning of artificial grammars","https://scispace.com/paper/implicit-learning-of-artificial-grammars-2b6geynm76","1967","Journal Article","Journal of Verbal Learning and Verbal Behavior","Arthur S. Reber","10.1016/S0022-5371(67)80149-X","","","This paper investigated the process by which Ss respond to the statistical nature of the stimulus array, a process defined as ""implicit learning"" and found that Ss were learning to respond to general grammatical nature of stimuli, rather than learning according to specific coding systems imposed upon the stimuli."
"Analogic and Abstraction Strategies in Synthetic Grammar Learning: A Functionalist Interpretation.","https://scispace.com/paper/analogic-and-abstraction-strategies-in-synthetic-grammar-1eq37v2h0x","1978","Journal Article","Cognition","Arthur S. Reber
Rhianon Allen","10.1016/0010-0277(78)90013-6","","","The relationship between acquisition condition and cognitive strategy is discussed from a functionalist point of view in this article, where both objective response patterns and subjective introspections yielded coordinated data in support of this distinction."
