"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Intuition in insight and noninsight problem solving.","https://scispace.com/paper/intuition-in-insight-and-noninsight-problem-solving-o7h8pmuuwy","1987","Journal Article","Memory & Cognition","Janet Metcalfe
David Wiebe","10.3758/BF03197722","https://scispace.com/pdf/intuition-in-insight-and-noninsight-problem-solving-o7h8pmuuwy.pdf","People’s metacognitions, both before and during problem solving, may be of importance in motivating and guiding problem-solving behavior. These metacognitions could also be diagnostic for distinguishing among different classes of problems, each perhaps controlled by different cognitive processes. In the present experiments, intuitions on classic insight problems were compared with those on noninsight and algebra problems. The findings were as follows: (1) subjective feeling of knowing predicted performance on algebra problems but not on insight problems; (2) subjects’ expectations of performance greatly exceeded their actual performance, especially on insight problems; (3) normative predictions provided a better estimate of individual performance than did subjects’ own predictions, especially on the insight problems; and, most importantly, (4) the patterns-of-warmth ratings, which reflect subjects’ feelings of approaching solution, differed for insight and noninsight problems. Algebra problems and noninsight problems showed a more incremental pattern over the course of solving than did insight problems. In general, then, the data indicated that noninsight problems were open to accurate predictions of performance, whereas insight problems were opaque to such predictions. Also, the phenomenology of insight-problem solution was characterized by a sudden, unforeseen flash of illumination. We propose that the difference in phenomenology accompanying insight and noninsight problem solving, as empirically demonstrated here, be used to define insight.","The difference in phenomenology accompanying insight and noninsight problem solving is proposed to be used to define insight, and the data indicated that noninsights problems were open to accurate predictions of performance, whereas insight problems were opaque to such predictions."
"Insight Is Not in the Problem: Investigating Insight in Problem Solving across Task Types","https://scispace.com/paper/insight-is-not-in-the-problem-investigating-insight-in-3q5kuqnyde","2016","Journal Article","Frontiers in Psychology","Margaret E. Webb
Daniel R. Little
Simon J. Cropper","10.3389/FPSYG.2016.01424","https://scispace.com/pdf/insight-is-not-in-the-problem-investigating-insight-in-3q5kuqnyde.pdf","The feeling of insight in problem solving is typically associated with the sudden realization of a solution that appears obviously correct (Kounios et al., 2006). Salvi and colleagues (2016) found that a solution accompanied with sudden insight is more likely to be correct than a problem solved through conscious and incremental steps. However, Metcalfe (1986) indicated that participants would often present an inelegant but plausible (wrong) answer as correct with a high feeling of warmth (a subjective measure of closeness to solution). This discrepancy may be due to the use of different tasks or due to different methods in the measurement of insight (i.e., using a binary vs continuous scale). In three experiments, we investigated both findings, using many different problem tasks (e.g., Compound Remote Associates, so-called classic insight problems, and non-insight problems). Participants rated insight-related affect (feelings of Aha-experience, confidence, surprise, impasse and pleasure) on continuous scales. As expected we found that, for problems designed to elicit insight, correct solutions elicited higher proportions of reported insight in the solution compared to non-insight solutions; further, correct solutions elicited stronger feelings of insight compared to incorrect solutions.","For problems designed to elicit insight, correct solutions elicited higher proportions of reported insight in the solution compared to non-insight solutions; further, correct Solutions elicited stronger feelings of insight compared to incorrect solutions."
"Capturing 'Aha!' moments of puzzle problems using pupillary responses and blinks","https://scispace.com/paper/capturing-aha-moments-of-puzzle-problems-using-pupillary-3rxz4eao9w","2009","","","Tsunhin John Wong","","https://scispace.com/pdf/capturing-aha-moments-of-puzzle-problems-using-pupillary-3rxz4eao9w.pdf","Inspired by the design of Metcalfe and Wiebe (1987), this study is a quest for more fine-grained measures of the differences between insight problem solving and non-insight problem solving at the moment of an 'Aha!'. We avoided asking for metacognitive reports that have been shown to disturb insight problem solving (Schooler, Olsson, & Brooks, 1993), and made use of routine (non-insight) problems of a very similar task nature to compare with the performance, eye-related physiological measures, and subjective ratings of participants on their solving of puzzle (insight) problems. We found that puzzle problems and routine problems led to different pupillary dilations with perception of the tasks and mood as possible mediators of the effect. Profiles of pupillary responses and blinks are found to be indicators that depict characteristics of the task nature when a person is unable to predict his/her own problem solving performance on an insight problem. We also found that discontinuity and restructuring are possibly more important in characterizing an insight problem solving event. Third, instead of the traditional sharp and abrupt but indistinct characterization of the insight moment, our data suggested that an insight is possibly an emerging moment of a sense of clarity about the solution which takes time before the time of an 'Aha!' solution declaration, which converges with some of the claims made according to records of historical scientific discoveries (Gruber, 1995).","In this article, the differences between insight problem solving and non-insight problem solving at the moment of an 'Aha!' were investigated, and it was found that non-insight problems led to different pupillary dilations with perception of the tasks and mood as possible mediators of the effect."
"Insight solutions are correct more often than analytic solutions","https://scispace.com/paper/insight-solutions-are-correct-more-often-than-analytic-tdpj2q8rdv","2016","Journal Article","Thinking & Reasoning","Carola Salvi
Emanuela Bricolo
John Kounios
Edward M. Bowden
Mark Beeman","10.1080/13546783.2016.1141798","","How accurate are insights compared to analytical solutions? In four experiments, we investigated how participants' solving strategies influenced their solution accuracies across different types of problems, including one that was linguistic, one that was visual and two that were mixed visual-linguistic. In each experiment, participants' self-judged insight solutions were, on average, more accurate than their analytic ones. We hypothesised that insight solutions have superior accuracy because they emerge into consciousness in an all-or-nothing fashion when the unconscious solving process is complete, whereas analytic solutions can be guesses based on conscious, prematurely terminated, processing. This hypothesis is supported by the finding that participants' analytic solutions included relatively more incorrect responses (i.e., errors of commission) than timeouts (i.e., errors of omission) compared to their insight responses.","It is hypothesised that insight solutions have superior accuracy because they emerge into consciousness in an all-or-nothing fashion when the unconscious solving process is complete, whereas analytic solutions can be guesses based on conscious, prematurely terminated, processing."
"When an error leads to confidence: false insight and feeling of knowing in anagram solving","https://scispace.com/paper/when-an-error-leads-to-confidence-false-insight-and-feeling-fw3lpa0icw","2019","Journal Article","Psychology","Artur Ammalainen
Nadezhda Moroshkina","10.17323/1813-8918-2019-4-774-783","https://scispace.com/pdf/when-an-error-leads-to-confidence-false-insight-and-feeling-fw3lpa0icw.pdf","Solutions accompanied by Aha!-experiences are called insights, or, if they are wrong, false insights. Classical theories cannot give an explanation for false insight because they consider Aha!-experience and other metacognitive feelings just as side effects of the cognitive processes. From this perspective, dissociations between cognition and metacognition are impossible. According to the signal theories of insight, metacognitive feelings, including Aha!-experience, form in two stages. Finding a solution on the unconscious level causes a non-specific emotional signal that is attributed by consciousness to any process or task. In this case, false insight and other dissociations between cognitive and metacognitive processes appear because of the misattribution of the signal. The current work tests this hypothesis. We suggested that solving an interfering problem unconsciously would lead to false insights or higher feeling of knowing ratings. We created a method of the false semantic hint to simulate this situation in the experiment. The problems were anagrams with one solution and one word shorter by one letter inside them. The false hints were pictures that referred to shorter words inside the anagrams. We found that participants tend to make more intrusion errors after this type of priming. This proves our method to be working and means that the signal from an interfering problem might be attributed to the main one. Also, the feeling of knowing ratings after intrusion errors were higher than after omission errors. This result can be interpreted as an aftereffect of the initial metacognitive signal and a possibility of its repeated attribution.","In this paper, the authors suggested that solving an interfering problem unconsciously would lead to false insights or higher feeling of knowing ratings, and they created a method of the false semantic hint to simulate this situation in the experiment."
"Premonitions of insight predict impending error.","https://scispace.com/paper/premonitions-of-insight-predict-impending-error-ckdarntnqc","1986","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Janet Metcalfe","10.1037/0278-7393.12.4.623","https://scispace.com/pdf/premonitions-of-insight-predict-impending-error-ckdarntnqc.pdf","Five experiments explored the dynamic metacognitions that accompany the problem- and anagramsolving processes. Subjects repeatedly rated how ""warm"" or close they were to solution. High feelings of warmth before an answer indicated that the answer would be incorrect. Moderately low warmth ratings characterized correct responses. The data suggest that the high warmth ratings may result from a process wherein subjects convince themselves that an inelegant but plausible (wrong) answer is correct. No gradual rationalization process precedes the correct response to insight problems. The warmth-rating data also indicate that when the correct answer was given to the problems and anagrams used in this study, there was usually a subjectively catastrophic insight process. In this article, I investigate dynamic metacognitions that lead up to the production of correct or incorrect solutions in solving insight problems and anagrams. A technique is used in which subjects are asked to give judgments about how close they feel to the solution of problems—call ed feeling-of-wa rmth judgments—repeatedly during the course of problem solving. These judgments are called ""warmth"" judgments after the searching game in which one person hides an object and then directs others who do not know where the object is by telling them that","The authors investigate dynamic metacognitions that lead up to the production of correct or incorrect solutions in solving insight problems and anagrams, and find that high feelings of warmth before an answer indicated that the answer would be incorrect."
"How and When? Metacognition and Solution Timing Characterize an ""Aha"" Experience of Object Recognition in Hidden Figures","https://scispace.com/paper/how-and-when-metacognition-and-solution-timing-characterize-5dmozahi8g","2019","Journal Article","Frontiers in Psychology","Tetsuo Ishikawa
Mayumi Toshima
Ken Mogi","10.3389/FPSYG.2019.01023","https://scispace.com/pdf/how-and-when-metacognition-and-solution-timing-characterize-5dmozahi8g.pdf","The metacognitive feelings of an ""aha!"" experience are key to comprehending human subjective experience. However, behavioral characteristics of this introspective cognition are not well known. An aha experience sometimes occurs when one gains a solution abruptly in problem solving, a subjective experience that subserves the conscious perception of an insight. We experimentally induced an aha experience in a hidden object recognition task, and analyzed whether this aha experience was associated with metacognitive judgments and behavioral features. We used an adaptation of Mooney images, i.e., morphing between a grayscale image and its binarised image in 100 steps, to investigate the phenomenology associated with insight: aha experience, confidence, suddenness, and pleasure. Here we show that insight solutions are more accurate than non-insight solutions. As metacognitive judgments, participants' confidence in the correctness of their solution is higher in insight than non-insight problem solving. Intensities of the aha feeling are positively correlated with subjective rating scores of both suddenness and pleasure, features that show marked signs of unexpected positive emotions. The strength of the aha experience is also positively correlated with response times from the onset of presentation until finding the solution, or with task difficulty only if the solution confidence is high enough. Our findings provide metacognitive and temporal conditions for an aha experience, characterizing features distinct from those supporting non-aha experience.","These findings provide metacognitive and temporal conditions for an aha experience, characterizing features distinct from those supporting non-aha experience, and show that insight solutions are more accurate than non-insight solutions."
"Working memory and insight in verbal problems: analysis of compound remote associates","https://scispace.com/paper/working-memory-and-insight-in-verbal-problems-analysis-of-3goyo7r7vn","2014","Journal Article","Memory & Cognition","Jason Chein
Robert W. Weisberg","10.3758/S13421-013-0343-4","","Problem solving is sometimes accompanied by a sudden feeling of knowing, or insight. The specific cognitive processes that underlie insightful problem solving are a matter of great interest and debate. Although some investigators favor a special-process view, which explains insight in terms of specialized mechanisms that operate outside of conscious awareness, others favor a business-as-usual account, which posits that insightful problem solving involves the same con- scious mechanisms—including working memory (WM) and attention—that are implicated in noninsightful problem solv- ing. In the present study, we used an individual-differences approach to explore the contributions of WM and attention to the solution of compound remote associate (CRA) problems. On the basis of self-report insight ratings, we identified CRA problems whose solution was accompanied by a subjective feeling of insight and examined the correlations between problem performance and measures of WM capacity (verbal and spatial) and attention control (Stroop and antisaccade tasks). The results indicated that individual differences in verbal WM and attention significantly explained variation in overall CRA problem solving and, most importantly, in the occurrence of solutions that were accompanied by a feeling of insight. The findings implicated both modality-dependent WM mechanisms and modality-independent attention control mechanisms in this class of insight problems. Comparisons of the accuracy and solution-latency findings for insightfully versus noninsightfully solved CRA problems, and for partic- ipants working silently versus in a ""think-aloud"" condition, providedadditional evidence against the special-process view, and reinforcing the business-as-usual account of insight.","An individual-differences approach was used to explore the contributions of WM and attention to the solution of compound remote associate (CRA) problems and implicated both modality-dependent WM mechanisms and modalities-independent attention control mechanisms in this class of insight problems."
"Metacognitive experience on Raven’s matrices versus insight problems","https://scispace.com/paper/metacognitive-experience-on-raven-s-matrices-versus-insight-2us14nhi03","2021","Journal Article","Metacognition and Learning","Adam Chuderski
Jan Paweł Jastrzębski
Bartłomiej Kroczek
Hanna Kucwaj
Michał Ociepka","10.1007/S11409-020-09236-6","https://scispace.com/pdf/metacognitive-experience-on-raven-s-matrices-versus-insight-2us14nhi03.pdf","Participants rated Intuition, Suddenness, Pleasure, and Certainty accompanying their solutions to items of a popular fluid intelligence test – Raven’s Advanced Progressive Matrices (RAPM) – that varied from easy (around 80% correct) to difficult (around 20% correct). The same ratings were collected from four insight problems interleaved with RAPM. Suddenness and Certainty substantially decreased from easy to difficult matrices (Pleasure strongly overlapped with Certainty). In easy matrices, subjective experience matched that observed during insight problems, suggesting the highly fluent processing resulting in vivid and univocal solutions. By contrast, processing difficult matrices seemed to involve effortful incremental combination of complex information that yielded uncertain outcomes, resembling full-blown analytic problems. Only Intuition, generally rated low, was unaffected by RAPM difficulty. These results suggest that RAPM constitutes a heterogeneous test, with easy vs. difficult items involving relatively distinct types of processing. This novel knowledge can help in understanding the processes underlying solving Raven’s matrices. The study also contributes to the understanding of the validity of subjective ratings as measures of metacognition.","In this paper, participants rated Intuition, Suddenness, Pleasure, and Certainty accompanying their solutions to items of a popular fluid intelligence test - Raven's Advanced Progressive Matrices (RAPM) that varied from easy (around 80% correct) to difficult (around 20% correct)."
"How Difficult Was It? Metacognitive Judgments About Problems and Their Solutions After the Aha Moment","https://scispace.com/paper/how-difficult-was-it-metacognitive-judgments-about-problems-3ed8j0mr","2022","Journal Article","Frontiers in Psychology","Nadezhda Moroshkina
Alina Savina
Artur Ammalainen
Valeria Gershkovich
Ilia Zverev
O.V. Lvova","10.3389/fpsyg.2022.911904","https://scispace.com/pdf/how-difficult-was-it-metacognitive-judgments-about-problems-3ed8j0mr.pdf","The insight phenomenon is thought to comprise two components: cognitive and affective (the Aha! experience). The exact nature of the Aha! experience remains unclear; however, several explanations have been put forward. Based on the processing fluency account, the source of the Aha! experience is a sudden increase in processing fluency, associated with emerging of a solution. We hypothesized that in a situation which the Aha! experience accompanies the solution in, the problem would be judged as less difficult, regardless of the objective difficulty. We also planned to confirm previously discovered associations between the Aha! experience and accuracy, confidence, and pleasure. To test the proposed hypothesis, during the preliminary stage of the study, we developed a set of 100 remote associate problems in Russian (RAT-RUS) and asked 125 participants to solve problems and indicate the Aha! moment (after solution generation or solution presentation), confidence, difficulty, and likability of each problem. As expected, the Aha! experience often accompanied correct solutions and correlated with confidence judgments. We also found a positive correlation between the Aha! experience and problem likability. As for the main hypothesis, we confirmed that the Aha! experience after the presentation of the solution was associated with a decrease in subjective difficulty. When participants could not solve a problem but experienced the Aha! moment after the solution was presented to them, the problem was perceived as easier than one without the Aha! experience. We didn’t find the same effect for the Aha! after solution generation. Thus, our study partially supports the processing fluency account and demonstrates the association between the Aha! experience and metacognitive judgments about the accuracy and difficulty of problems.","In this article , a set of 100 remote associate problems in Russian (RAT-RUS) and asked 125 participants to solve problems and indicate the Aha! moment (after solution generation or solution presentation), confidence, difficulty, and likability of each problem."
