"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Early lexical acquisition: rate, content, and the vocabulary spurt.","https://scispace.com/paper/early-lexical-acquisition-rate-content-and-the-vocabulary-5flexx5291","1990","Journal Article","Journal of Child Language","Beverly A. Goldfield
J. Steven Reznick","10.1017/S0305000900013167","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0305000900013167","The transition from slow to rapid word-learning was examined in a longitudinal study of 18 children. Beginning at age 1.2, mothers kept a diary of children's words. Diary entries were discussed during phone calls to the home every 2 1/2 weeks. A chronological record of nouns and other word classes was coded from the diary records. Thirteen children evidenced a prolonged period of up to three months during which rate of acquisition markedly increased. Almost three-quarters of the words learned during this period were nouns. Five children evidenced more gradual word-learning, and acquired a balance of nouns and other word classes. These results suggest that the terms 'vocabulary spurt' and 'naming explosion' best describe children who focus their early linguistic efforts on a single strategy: learning names for things. Other children may attempt to encode a broad range of experience with a more varied lexicon, a strategy that results in more gradual lexical growth.","The results suggest that the terms 'vocabulary spurt' and 'naming explosion' best describe children who focus their early linguistic efforts on a single strategy: learning names for things."
"Word-Spurt: A Milestone in Early Language Development——A Longitudinal Study on Five Mandarin-Speaking Children","https://scispace.com/paper/word-spurt-a-milestone-in-early-language-development-a-qjr8u1hpv4rh","","","","Zeng Tao
Duan Niuniu","10.16719/j.cnki.1671-6981.2014.03.004","","本文通过对五名汉语儿童的长期跟踪调查,旨在从词汇增长、句法出现和语义发展三方面发掘词汇飞跃时期儿童的语言特征.结果显示:儿童在18个月左右词汇迅猛增长,出现词汇飞跃现象;标志句法出现的词语组合和词汇飞跃在时间上紧密相连;词汇飞跃期儿童语义发展显著,体现为过度延伸词的逐渐减少及下位层次词的逐渐增加.词汇飞跃是汉语儿童早期语言发展的里程碑,表明其在词汇、句法和语义多个语言层面的飞跃.",""
"Vocabulary trajectories in German-speaking children from 18 months to three years: a growth mixture model","https://scispace.com/paper/vocabulary-trajectories-in-german-speaking-children-from-18-3oiq8atsl24s","2024","Journal Article","Journal of Child Language","Eveline Pinstock
Satyam Antonio Schramm","10.1017/s0305000924000503","","Abstract Children acquire vocabulary at different growth rates. The aim of this study was to identify subgroups of different vocabulary trajectories in a community sample of L1 German-speaking children aged 1;6 to 3;0 to enlarge the understanding of vocabulary trajectories. Parents filled out vocabulary checklists at four measurement times, each six months apart. Growth mixture modelling was used to naturally determine latent classes of observed vocabulary growth curve patterns. Six distinct trajectories of vocabulary growth were identified and characterised. Children’s ( N =198) vocabulary abilities were divided into the following subgroups: “far above average” (2.0%), “above average” (6.6%), “typical” (70.2%), “below average” (14.1%), “early below average"" but caught up with their peers over time (5.6%), and “far below average” (1.5%). Socioeconomic status differed significantly between subgroups. ","This study identifies six distinct vocabulary growth trajectories in 198 German-speaking children aged 1.6-3.0, revealing subgroups with varying vocabulary abilities, including ""far above average"" and ""far below average"", with socioeconomic status differing significantly between subgroups."
"Vocabulary Spurt: Are Infants full of Zipf?.","https://scispace.com/paper/vocabulary-spurt-are-infants-full-of-zipf-1kr9pngxjj","2010","Book Chapter","","Julien Mayor
Kim Plunkett","","https://scispace.com/pdf/vocabulary-spurt-are-infants-full-of-zipf-1kr9pngxjj.pdf","Infants do not learn words at a constant rate. During the second year of life, a dramatic increase in the speed of word learning is observed. Different mechanisms explaining this vocabulary spurt have been proposed, either through endogenous factors such as learning capacity or exogenous factors, such as frequency of word usage. We demonstrate that occurrence statistics alone is not sufﬁcient to explain the acceleration in vocabulary growth, discuss other potential exogenous contributions such as phonological complexity and suggest that a change in word learning capacities is necessary. A model implementing an increased ease of learning is introduced and illustrates this endogenous approach by replicating the non-linear vocabulary growth characteristics of language acquisition.","It is demonstrated that occurrence statistics alone is not enough to explain the acceleration in vocabulary growth, and other potential exogenous contributions such as phonological complexity are discussed and it is suggested that a change in word learning capacities is necessary."
"Toward a Precision Science of Word Learning: Understanding Individual Vocabulary Pathways","https://scispace.com/paper/toward-a-precision-science-of-word-learning-understanding-69nndsq2yv","2021","Journal Article","Child Development Perspectives","Larissa K. Samuelson","10.1111/CDEP.12408","https://srcd.onlinelibrary.wiley.com/doi/epdf/10.1111/cdep.12408","Toddlers vary widely in the rate at which they develop vocabulary. This variation predicts later language development and school success at the group level; however, we cannot determine which children with slower vocabulary development in the second year will continue to have difficulty. In this article, I argue that this is because we lack theoretical understanding of how multiple processes operate as a system to create individual children’s pathways to word learning. I discuss the difficulties children face when learning even a single concrete noun, the multiple general cognitive processes that support word learning, and some evidence of rapid development in the second year. I present work toward a formal model of the word learning system and how this system changes over time. The long-term goal of this work is to understand how individual children’s strengths and weaknesses create unique vocabulary pathways, and to enable us to predict outcomes and identify effective interventions.","The difficulties children face when learning even a single concrete noun, the multiple general cognitive processes that support word learning, and some evidence of rapid development in the second year are discussed."
"Picking up speed in understanding: Speech processing efficiency and vocabulary growth across the 2nd year.","https://scispace.com/paper/picking-up-speed-in-understanding-speech-processing-3lw5wmsqoz","2006","Journal Article","Developmental Psychology","Anne Fernald
Amy Perfors
Virginia A. Marchman","10.1037/0012-1649.42.1.98","https://scispace.com/pdf/picking-up-speed-in-understanding-speech-processing-3lw5wmsqoz.pdf","To explore how online speech processing efficiency relates to vocabulary growth in the 2nd year, the authors longitudinally observed 59 English-learning children at 15, 18, 21, and 25 months as they looked at pictures while listening to speech naming one of the pictures. The time course of eye movements in response to speech revealed significant increases in the efficiency of comprehension over this period. Further, speed and accuracy in spoken word recognition at 25 months were correlated with measures of lexical and grammatical development from 12 to 25 months. Analyses of growth curves showed that children who were faster and more accurate in online comprehension at 25 months were those who showed faster and more accelerated growth in expressive vocabulary across the 2nd year.","Speed and accuracy in spoken word recognition at 25 months were correlated with measures of lexical and grammatical development from 12 to 25 months and those who showed faster and more accelerated growth in expressive vocabulary across the 2nd year were found."
"Lexical Diversity to 6-Month-Old Infants Predicts Expressive Vocabulary at 18 Months-Old: Shared Book Reading Boosts This Input","https://scispace.com/paper/lexical-diversity-to-6-month-old-infants-predicts-expressive-xxa8oty5","2022","Posted Content","","","10.22541/au.167243614.41674401/v1","","Researchers suggest that exposure to greater lexical diversity provides toddlers and preschoolers better language outcomes, while shared book reading is known to facilitate the outcomes. This study examined whether reading to infants played a similar role and whether maternal lexical diversity during infancy is crucial for subsequent language development. Maternal language input at 6 months was videotaped during book reading and toy play and transcribed for analysis. Children’s expressive vocabulary was measured at 18 months. Results found that mothers used more diverse vocabulary and spoke more words with their 6-month-old infants during book reading compared to toy play interactions, with maternal lexical diversity at 6 months significantly predicting children’s expressive vocabulary at 18 months after maternal education and infants’ gestation week were controlled. These findings highlight the value of lexical diversity to preverbal infants while shared book reading is an effective way to boost the richness of parental language input. ","This paper found that mothers used more diverse vocabulary and spoke more words with their 6-month-old infants during book reading compared to toy play interactions, with maternal lexical diversity at 6 months significantly predicting children's expressive vocabulary at 18 months after maternal education and infants' gestation week were controlled."
"The Reorganization of Communicative Behaviors around the Onset of the Vocabulary Spurt: A Dynamic Systems Approach","https://scispace.com/paper/the-reorganization-of-communicative-behaviors-around-the-2n81fgkxjh","2008","","","Meaghan V. Parladé","","","This study investigated the reorganization of communicative behaviors during the window of time surrounding the vocabulary spurt by considering the relationship between language, gesture, and affect as the communicative system undergoes a period of instability. Eighteen typically developing infants were videotaped with a primary caregiver at home one month before, at, and one month after the onset of the vocabulary spurt. There were significant differences between the vocabulary spurt session and surrounding sessions in terms of the production and temporal patterning of expressive behaviors. Specifically, the coordination of communicative behaviors occurred less frequently; speech was particularly unlikely to appear in coordination with other behaviors; and the use of earlier well-practiced configurations (e.g., affect combined with meaningless vocalizations) increased specifically at the spurt session. In addition, infants who experienced a more dramatic transition in vocabulary development showed evidence of greater system-wide instability at the vocabulary spurt onset. Findings underscore the importance of examining the communicative system as a whole and using a milestone-based dynamic systems approach to studying developmental change.","This article investigated the reorganization of communicative behaviors during the window of time surrounding the vocabulary spurt by considering the relationship between language, gesture, and affect as the communicative system undergoes a period of instability."
"Sometimes larger, sometimes smaller: Measuring vocabulary in monolingual and bilingual infants and toddlers","https://scispace.com/paper/sometimes-larger-sometimes-smaller-measuring-vocabulary-in-34a4abyy2t","2023","Journal Article","First language","Krista Byers-Heinlein
Ana Maria Gonzalez-Barrero
Esther Schott
H. Killam","10.1177/01427237231204167","","Vocabulary size is a crucial early indicator of language development, for both monolingual and bilingual children. Assessing vocabulary in bilingual children is complex because they learn words in two languages, and there remains significant controversy about how to best measure their vocabulary size, especially in relation to monolinguals. This study compared monolingual vocabulary with different metrics of bilingual vocabulary, including combining vocabulary across languages to count either the number of words or the number of concepts lexicalized and assessing vocabulary in a single language. Data were collected from parents of 743 infants and toddlers aged 8–33 months learning French and/or English, using the MacArthur-Bates Communicative Development Inventories. The results showed that the nature and magnitude of monolingual–bilingual differences depended on how bilinguals’ vocabulary was measured. Compared with monolinguals, bilinguals had larger expressive and receptive word vocabularies, similarly sized receptive concept vocabularies and smaller expressive concept vocabularies. Bilinguals’ single-language vocabularies were smaller than monolinguals’ vocabularies. The study highlights the need to better understand the role of translation equivalents in bilingual vocabulary development and the potential developmental differences in receptive and expressive vocabularies.","Measuring vocabulary in bilingual infants and toddlers is complex due to the need to account for learning words in two languages. Different metrics of bilingual vocabulary yield different results."
"Testing Theories of the Vocabulary Spurt with Monolingual and Bilingual Infants","https://scispace.com/paper/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z","2023","Preprint","","Miranda Gómez Díaz
Laia Fibla
Rachel Ka Ying Tsui
Krista Byers‐Heinlein","10.31234/osf.io/dhpm3","https://scispace.compdf/testing-theories-of-the-vocabulary-spurt-with-monolingual-tq5sccyq8z.pdf","Sometime before their second birthday, many children have a period of rapid expressive vocabulary growth called the vocabulary spurt. Theories of the underlying mechanisms differ: accumulator models emphasize the accumulation of experience with words over time to yield a spurt-like pattern, while cognitive models attribute the spurt to cognitive changes. To test these theories, English–French monolingual and bilingual children with different exposure to each language were studied. Dense, longitudinal data was analyzed from 45 infants aged 16-30 months, whose expressive vocabulary was measured on a total of 617 occasions in English and/or French. Single-language (English and/or French), concept (number of concepts lexicalized across both languages), and word (sum of both languages) vocabulary scores were computed. Infants’ exposure to each language and their exposure balance were measured using a language exposure questionnaire. Logistic curves were fitted to each infant’s data to estimate the timing (midpoint) and steepness (slope) of the vocabulary spurt in single-language, concept, and word vocabularies. 76% of infants showed a spurt in at least one vocabulary type, and bilinguals were less likely to show one in their non-dominant than their dominant language. For single-language vocabulary, infants with more exposure to a language had earlier spurts. For combined vocabularies (concept and word), monolinguals and unbalanced bilinguals had earlier and steeper spurts than balanced bilinguals. Results better support the predictions of accumulator models than cognitive theories, and show that infants follow different vocabulary acquisition trajectories based on their language background. ","The vocabulary spurt is primarily driven by the accumulation of experience with words, and bilingual infants show a delay in the spurt in their non-dominant language."
