"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Transfer and interference in bumblebee learning","https://scispace.com/paper/transfer-and-interference-in-bumblebee-learning-3tj0dlcigv","1995","Journal Article","Animal Behaviour","Reuven Dukas","10.1016/0003-3472(95)90069-1","","","The results suggest that bees cannot generalize from one learning incident to another in the manner required in this experiment, and that bees can learn to alternate between certain distinct tasks with no reduction in performance."
"Honeybees can discriminate between Monet and Picasso paintings","https://scispace.com/paper/honeybees-can-discriminate-between-monet-and-picasso-4rhrwwcln2","2013","Journal Article","Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology","Wen Wu
Antonio Mauricio Moreno
Antonio Mauricio Moreno
Jason M. Tangen
Judith Reinhard","10.1007/S00359-012-0767-5","","Honeybees (Apis mellifera) have remarkable visual learning and discrimination abilities that extend beyond learning simple colours, shapes or patterns. They can discriminate landscape scenes, types of flowers, and even human faces. This suggests that in spite of their small brain, honeybees have a highly developed capacity for processing complex visual information, comparable in many respects to vertebrates. Here, we investigated whether this capacity extends to complex images that humans distinguish on the basis of artistic style: Impressionist paintings by Monet and Cubist paintings by Picasso. We show that honeybees learned to simultaneously discriminate between five different Monet and Picasso paintings, and that they do not rely on luminance, colour, or spatial frequency information for discrimination. When presented with novel paintings of the same style, the bees even demonstrated some ability to generalize. This suggests that honeybees are able to discriminate Monet paintings from Picasso ones by extracting and learning the characteristic visual information inherent in each painting style. Our study further suggests that discrimination of artistic styles is not a higher cognitive function that is unique to humans, but simply due to the capacity of animals-from insects to humans-to extract and categorize the visual characteristics of complex images.","It is shown that honeybees learned to simultaneously discriminate between five different Monet and Picasso paintings, and that they do not rely on luminance, colour, or spatial frequency information for discrimination."
"Discrimination between learned colors against a new background and in a new place in honeybees, Apis mellifera (Hymenoptera, Apidae)","https://scispace.com/paper/discrimination-between-learned-colors-against-a-new-1hc10rfthl","2017","Journal Article","Entomological Review","V. M. Kartsev
Ya. A. Terehov","10.1134/S0013873817070028","","In field experiments, honeybees learned to discriminate between rewarded and unrewarded feeders differing in color. After learning, familiar feeders were presented against a different background or the place of presentation was shifted several meters away. Both innovations decreased the average percentage of correct choices. This decrease is considered to be evidence of “contextual isolation.” This isolation was partial because the discrimination of learned colors was partially retained under the new conditions. This appears to be the first known example of partial contextual isolation. Significant individual differences were revealed. Some bees demonstrated spontaneous color preferences while the others did not. Four out of 34 bees failed to learn the rewarded color even after 30–40 visits.","In field experiments, honeybees learned to discriminate between rewarded and unrewarded feeders differing in color, and some bees demonstrated spontaneous color preferences while the others did not."
"Same/Different Abstract Concept Learning by Archerfish (Toxotes chatareus).","https://scispace.com/paper/same-different-abstract-concept-learning-by-archerfish-18vwygm58k","2015","Journal Article","PLOS ONE","Cait Newport
Guy Wallis
Ulrike E. Siebeck","10.1371/JOURNAL.PONE.0143401","","While several phylogenetically diverse species have proved capable of learning abstract concepts, previous attempts to teach fish have been unsuccessful. In this report, the ability of archerfish (Toxotes chatareus) to learn the concepts of sameness and difference using a simultaneous two-item discrimination task was tested. Six archerfish were trained to either select a pair of same or different stimuli which were presented simultaneously. Training consisted of a 2-phase approach. Training phase 1: the symbols in the same and different pair did not change, thereby allowing the fish to solve the test through direct association. The fish were trained consecutively with four different sets of stimuli to familiarize them with the general procedure before moving on to the next training phase. Training phase 2: six different symbols were used to form the same or different pairs. After acquisition, same/different concept learning was tested by presenting fish with six novel stimuli (transfer test). Five fish successfully completed the first training phase. Only one individual passed the second training phase, however, transfer performance was consistent with chance. This individual was given further training using 60 training exemplars but the individual was unable to reach the training criterion. We hypothesize that archerfish are able to solve a limited version of the same/different test by learning the response to each possible stimulus configuration or by developing a series of relatively simple choice contingencies. We conclude that the simultaneous two-item discrimination task we describe cannot be successfully used to test the concepts of same and different in archerfish. In addition, despite considerable effort training archerfish using several tests and training methods, there is still no evidence that fish can learn an abstract concept-based test.","It is concluded that the simultaneous two-item discrimination task described cannot be successfully used to test the concepts of same and different in archerfish and it is hypothesized that archer fish are able to solve a limited version of the same/different test by learning the response to each possible stimulus configuration or by developing a series of relatively simple choice contingencies."
"Facilitation of learning of a simultaneous discrimination between rotated patterns by bumblebees","https://scispace.com/paper/facilitation-of-learning-of-a-simultaneous-discrimination-25kt5fmb4g","2009","Journal Article","Learning and Motivation","M.J. Perreault
C.M.S. Plowright","10.1016/J.LMOT.2008.10.001","","","This paper showed that prior experience can facilitate the discrimination of pictorial representations in honeybees, and showed that the facilitation due to prior experience was pattern specific (Experiments 3 and 4)."
"Multiple Reversal Olfactory Learning in Honeybees","https://scispace.com/paper/multiple-reversal-olfactory-learning-in-honeybees-3a0bgq3cuj","2010","Journal Article","Frontiers in Behavioral Neuroscience","Theo Mota
Martin Giurfa
Martin Giurfa","10.3389/FNBEH.2010.00048","","In multiple reversal learning, animals trained to discriminate a reinforced from a non-reinforced stimulus are subjected to various, successive reversals of stimulus contingencies (e.g. A+ vs. B-, A- vs. B+, A+ vs. B-). This protocol is useful to determine whether or not animals ""learn to learn"" and solve successive discriminations faster (or with fewer errors) with increasing reversal experience. Here we used the olfactory conditioning of proboscis extension reflex to study how honeybees Apis mellifera perform in a multiple reversal task. Our experiment contemplated four consecutive differential conditioning phases involving the same odors (A+ vs. B- to A- vs. B+ to A+ vs. B- to A- vs. B+). We show that bees in which the weight of reinforced or non-reinforced stimuli was similar mastered the multiple olfactory reversals. Bees which failed the task exhibited asymmetric responses to reinforced and non-reinforced stimuli, thus being unable to rapidly reverse stimulus contingencies. Efficient reversers did not improve their successive discriminations but rather tended to generalize their choice to both odors at the end of conditioning. As a consequence, both discrimination and reversal efficiency decreasedalong experimental phases. This result invalidates a learning-to-learn effect and indicates that bees do not only respond to the actual stimulus contingencies but rather combine these with an average of past experiences with the same stimuli.","It is shown that bees in which the weight of reinforced or non-reinforced stimuli was similar mastered the multiple olfactory reversals, invalidating a learning-to-learn effect and indicates that bees do not only respond to the actual stimulus contingencies but rather combine these with an average of past experiences with the same stimuli."
"Abstract-concept learning carryover effects from the initial training set in pigeons (Columba livia).","https://scispace.com/paper/abstract-concept-learning-carryover-effects-from-the-initial-1zn25hsv9m","2009","Journal Article","Journal of Comparative Psychology","Tamo Nakamura
Anthony A. Wright
Jeffrey S. Katz
Kent D. Bodily
Bradley R. Sturz","10.1037/A0013126","","Among long-standing issues in animal cognition is which (nonhuman) animal species have the cognitive ability to learn abstract concepts (eg, Premack, 1978) The hallmark of abstract concepts is that they transcend specific features of the training stimuli because they are based upon relationships (ie, relational learning) In a seminal paper that was instrumental in the modern resurgence of animal cognition, David Premack said “…unlike the primate, the behavior of the pigeon is predominantly controlled by absolute rather than relational factors…” (1978, p 432) Premack’s claim that item-specific learning (ie, absolute factors) by pigeons has been the accepted explanation for why pigeons, at that time, had failed to learn abstract concepts (eg, Cumming, Berryman, & Cohen, 1965; Farthing & Opuda, 1974; Santi 1978) Nevertheless, evidence began to emerge that if a large number of training stimuli (eg, 152 color cartoons) were used, pigeons actually could learn a matching-to-sample (MTS) abstract concept (Wright, Cook, Rivera, Sands, & Delius, 1988)

A somewhat more advantageous procedure than MTS for testing abstract-concept learning is the same/different procedure because the matching and non-matching stimuli are presented on separate trials Details of currently used S/D procedures used to test pigeon abstract-concept learning vary widely including the numbers of stimuli used in training and testing (eg, Blaisdell & Cook, 2005; Cook, Kelly, & Katz, 2003; Santiago & Wright, 1984; Wasserman, Hugart, & Kirkpatrick-Steger, 1995; Young & Wasserman, 1997) In consideration of the evidence that some species only accurately transfer their performance to novel stimuli following training with a substantial number of training stimuli, we have regularly made the number of training stimuli a parameter in our experiments

In a series of experiments with rhesus monkeys, capuchin monkeys, and pigeons, we began training with a small set of 8 stimuli and then progressively expanded (doubled) the training set followed by transfer tests with novel stimuli (Katz & Wright, 2006; Katz, Wright, & Bachevalier, 2002; Wright, Rivera, Katz, & Bachevalier, 2003) This regime allowed us to assess whether or not the degree of concept learning would depend on the number of training exemplars and whether or not transfer would eventually reach the level of baseline performance with the training stimuli We anticipated that large numbers of training stimuli might be necessary to achieve a level of transfer equivalent to baseline performance, and therefore used picture stimuli We selected pictures so that the training and testing pictures would be distinctive from one another and the transfer stimuli were only tested once, by definition of their being novel In these experiments when the training set was expanded sufficiently (256 items for pigeons, 128 for monkeys), transfer became equivalent to baseline performance which remained above 80% correct We termed this full abstract-concept learning because the baseline performance sets an upper limit This result was the first time that pigeons had shown full concept learning in an S/D task, but pigeons required more training exemplars (ie, stimulus pairs of same or different) than rhesus or capuchin monkeys We characterized this species difference as a quantitative difference in contrast to the ability to fully learn the S/D abstract concept which we characterized as a qualitative similarity

The purpose of the experiments of this article was to explore whether or not training pigeons with somewhat larger initial sets of stimuli might produce better transfer than those trained initially with an 8-item set in the prior study Training with the smaller 8-item set might produce carryover effects that would interfere with generalized relational learning which would in turn be necessary for good performance with the large training sets To this end, we trained different groups of pigeons with larger initial training sets and compared their transfer to groups trained initially with smaller training sets Such comparisons, of course, would depend upon pigeons being able to learn the S/D task with large training sets With these considerations, the first group of pigeons was trained on an intermediate set size of 32 pictures","Results show that pigeons trained with small sets have carryover effects that hamper transfer when the training set is expanded, and pigeons show the same degree of transfer as rhesus and capuchin monkeys at these same set sizes."
"Two-item same/different discrimination in rhesus monkeys (Macaca mulatta)","https://scispace.com/paper/two-item-same-different-discrimination-in-rhesus-monkeys-1x3xej5mlv","2015","Journal Article","Animal Cognition","Benjamin M. Basile
Emily J Moylan
David P. Charles
Elisabeth A. Murray","10.1007/S10071-015-0891-Z","","Almost all nonhuman animals can recognize when one item is the same as another item. It is less clear whether nonhuman animals possess abstract concepts of ""same"" and ""different"" that can be divorced from perceptual similarity. Pigeons and monkeys show inconsistent performance, and often surprising difficulty, in laboratory tests of same/different learning that involve only two items. Previous results from tests using multi-item arrays suggest that nonhumans compute sameness along a continuous scale of perceptual variability, which would explain the difficulty of making two-item same/different judgments. Here, we provide evidence that rhesus monkeys can learn a two-item same/different discrimination similar to those on which monkeys and pigeons have previously failed. Monkeys' performance transferred to novel stimuli and was not affected by perceptual variations in stimulus size, rotation, view, or luminance. Success without the use of multi-item arrays, and the lack of effect of perceptual variability, suggests a computation of sameness that is more categorical, and perhaps more abstract, than previously thought.","Evidence is provided that rhesus monkeys can learn a two-item same/different discrimination similar to those on which monkeys and pigeons have previously failed, which suggests a computation of sameness that is more categorical, and perhaps more abstract, than previously thought."
"The influence of training length on generalization of visual feature assemblies in honeybees.","https://scispace.com/paper/the-influence-of-training-length-on-generalization-of-visual-1au0dqj0uf","2005","Journal Article","Behavioural Brain Research","Silke Stach
Martin Giurfa","10.1016/J.BBR.2005.02.008","","","It is shown that after training free-flying bees with a single, constant pair of patterns made of four quadrants, each displaying different oriented gratings, bees extract the orientation information corresponding to each quadrant and integrate it in a generic layout that preserved the spatial relationship between oriented edges."
"Ants resort to heuristics when facing relational-learning tasks they cannot solve","https://scispace.com/paper/ants-resort-to-heuristics-when-facing-relational-learning-4o3eev6ymo","2020","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Felix B. Oberhauser
Felix B. Oberhauser
Alexandra Koch
M. De Agrò
M. De Agrò
K. Rex
Tomer J. Czaczkes","10.1098/RSPB.2020.1262","","We humans sort the world around us into conceptual groups, such as 'the same' or 'different', which facilitates many cognitive tasks. Applying such abstract concepts can improve problem-solving success and is therefore worth the cognitive investment. In this study, we investigated whether ants (Lasius niger) can learn the relational rule of 'the same' or 'different' by training them in an odour match-to-sample test over 48 visits. While ants in the 'different' treatment improved significantly over time, reaching around 65% correct decisions, ants in the 'same' treatment did not. Ants did not seem able to learn such abstract relational concepts, but instead created their own individual strategy to try to solve the problem: some ants decided to 'always go left', others preferred a 'go to the more salient cue' heuristic which systematically biased their decisions. These heuristics even occasionally lowered the success rate in the experiment below chance, indicating that following any rule may be more desirable then making truly random decisions. As the finding that ants resort to heuristics when facing hard-to-solve decisions was discovered post-hoc, we strongly encourage other researchers to ask whether employing heuristics in the face of challenging tasks is a widespread phenomenon in insects.","This study investigates whether ants can learn the relational rule of ‘the same' or ‘different' by training them in an odour match-to-sample test and encourages other researchers to ask whether employing heuristics in the face of challenging tasks is a widespread phenomenon in insects."
