"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The role of intramaze stimuli in spatial problem solving","https://scispace.com/paper/the-role-of-intramaze-stimuli-in-spatial-problem-solving-4mh6ztwzhl","1987","Book Chapter","","Charlene Wages","10.1007/978-94-009-3531-0_12","","O’Keefe and Nadel (1978) proposed a neuropsychological mechanism by which environmental stimuli could be encoded into an “information structure” (p.78) such that the distance and direction between those stimuli were specified. They referred to this mechanism and its ensuing cognitive representation as a cognitive map (O’Keefe and Nadel, 1978, see p. 2). According to this hypothesis, organisms establish cognitive representations that locate stimuli in space relative to each other and to the total environment. This hypothesis stressed the importance of topographical relationships among environmental stimuli in defining places (Suzuki, Augerinos, and Black, 1980) and ultimately guiding spatial behavior (i.e., behavior which requires that an animal move through space to achieve a goal). The role of distal stimuli in spatial behavior has been shown in a number of studies (Hebb, 1949. Stahl and Ellen, 1974; Sutherland and Dyck, 1984). Presumably distal stimuli allow animals to use mapping strategies as opposed to egocentric or other non-mapping mechanisms in solving spatial problems because perceptually, distal stimuli do not change their relative positions as the organism moves. O’Keefe and Nadel (1978, p. 73) note, however, that this property of distal stimuli precludes their use in distinguishing among places in the environment and have cautioned investigators not to disregard the role of proximal stimuli in spatial behavior. Indeed, O’Keefe argued that “spatially separated intramaze cues can also serve as place cues” (1979, p340).","O’Keefe and Nadel (1978) proposed a neuropsychological mechanism by which environmental stimuli could be encoded into an “information structure” such that the distance and direction between those stimuli were specified and referred to this mechanism and its ensuing cognitive representation as a cognitive map."
"Pigeons’ (Columba livia) spatial reference memory is stable over long retention intervals","https://scispace.com/paper/pigeons-columba-livia-spatial-reference-memory-is-stable-48epzs4evp","1989","Journal Article","Bulletin of the psychonomic society","Donald M. Wilkie
Robert J. Willson","10.3758/BF03334604","","Pigeons received training sessions in which a 3 x3 matrix of pecking keys was lit with red light. Pecking a particular key (but not the other eight keys) produced grain reward on an intermittent schedule. After this key-location discrimination was learned, subjects received occasional, non-rewarded test sessions, followed immediately by a “relearning” session. The time between these test sessions, which comprised a reference memory retention interval, varied from 1 to 30 days. No significant forgetting was found, even at the longest retention interval. This finding stands in marked contrast to typical results for pigeons tested on spatial working memory tasks (such as delayed matching to sample) in which forgetting is rapid. Our findings are consistent with Bond, Cook, and Lamb’s (1981) suggestion that the pigeon’s foraging ecology has favored the development of proficient reference rather than working memory.","These findings are consistent with Bond, Cook, and Lamb's (1981) suggestion that the pigeon’s foraging ecology has favored the development of proficient reference rather than working memory."
"Do Insects Have Cognitive Maps","https://scispace.com/paper/do-insects-have-cognitive-maps-3bd9tf4j26","1990","Journal Article","Annual Review of Neuroscience","Rüdiger Wehner
Randolf Menzel","10.1146/ANNUREV.NE.13.030190.002155","","As cognitive maps have come into fashion for behavioral neurobiologists and experimental psychologists (for mammals see O'Keefe & Nadel 1978, Olton 1978, Boesch & Boesch 1983, Sherry 1985, Cheng 1986, Gallistel 1989; for birds see Balda & Tureck 1984, Sherry 1985, Stevens & Krebs 1986, Krebs et al 1989) it is not astounding that recently even insects have been claimed to possess cognitive maps (Gould 1986). However unwarranted this claim might be see e.g. the critical remarks on Gould's paper (1986) in Cartwright & Collett (1987) and Dyer & Seeley (1989)­ we have taken it as a starting point for the present investigation. Of course, any such claim depends crucially on how a ""cognitive map"" is defined in operational terms, and finally on information about how the map is assembled and how it is used. Even though the term cognitive map is often defined rather vaguely and applied to various kinds of animal orientation, we hope to be in line with most workers in the field-and especially with Tolman (1948), who coined the term-when we use it in the way a human navigator does. Seen in this light, a cognitive map is the mental analogue of a topographic map, i.e. an internal representation of the geometric relations among noticeable points in the animal's environment. In oper­ ational terms, this means that an animal using such a map must be able to compute the shortest distance between two charted points without ever having traveled along that route. More generally, it must be able to determine its position, say, relative to home, or to any other charted point,","A cognitive map is the mental analogue of a topographic map, i.e. an internal representation of the geometric relations among noticeable points in the animal's environment so that an animal using such a map must be able to compute the shortest distance between two charted points without ever having traveled along that route."
"Studies in the learning function: III. An interpretation of the semi-major axis","https://scispace.com/paper/studies-in-the-learning-function-iii-an-interpretation-of-2wvt45ly4b","1937","Journal Article","Psychometrika","L. E. Wiley
A. M. Wiley","10.1007/BF02288392","","An interpretation of the semi-major axis of the Thurstone-type learning curve fitted by the authors to animal maze data is given. This interpretation affords a quantitative description of “insight”.","An interpretation of the semi-major axis of the Thurstone-type learning curve fitted by the authors to animal maze data is given in this paper, which affords a quantitative description of ""insight""."
"An Analysis of the Visual Latent Learning in Rats","https://scispace.com/paper/an-analysis-of-the-visual-latent-learning-in-rats-3hr76ir65i","1975","Journal Article","The annual of Animal Psychology","Keiko Kanemitsu","10.2502/JANIP1944.25.43","","MOTOYOSHI and MITANI (3) have reported that exploratory experience on the transparent glass floor above the enclosed-maze was effective on the solution of the maze problem. In their experiment, rats were given successively 12 maze problems (the modified HEBB-WILLIAMS Intelligence Test) on the glass floor for 6 successive days, looking down into the each maze for 4 minutes per day, and 9 days after, rats were tested within each maze. The purpose of the present study was to examine the result of their experiment under slightly different conditions.RABINOVITCH-ROSVOLD Intelligence Test for Rats (6) was used as the apparatus throughout the present experiments. All the barriers (blocks), including the tops of them, were painted black to contrast with the painted white floor and the white fixed walls surrounding the field. Two sheets of transparent glass were used, the one covering the maze and the other the second floor above the maze (Fig. 1). Eighteen albino rats, aged 10 weeks at the beginning of handling, were used as SS. After adaptation to the enclosed-field without barriers and RABINOVITCH-ROSVOLD'S Practice Problems A, B, and C (Fig. 2), SS were divided into two groups. E-Group (Experimental) : The barriers were introduced into the enclosedfield. SS were landed on the glass floor above the maze (No. 4 Test Problem as shown in Fig. 2), and permitted free exploration for 10 minutes per day for 5 consecutive days. C-Group (Control) : Free exploration trials were procedually identical to E-Group except that all the barriers were removed from the enclosedfield. On the next day, testing was conducted. All SS were given 5 trials in the maze (No. 4 Test Problem), and the number of errors committed was recorded. The results are shown in Fig. 3 and Table 1. There is no significant difference between two groups. It seems to be concluded that the visual latent learning was not demonstrated in this experiment. In MOTOYOSHI and MITANI' s study, however, a kind of cumulative effect by giving 12 problems successively may result in statistically significant difference between two groups. To see whether there is the cumulative effect or not, 5 problems (No. 5, 9, 2, 10, and 4 Test Problems) were used in this experiment. Ten rats were used for E-Group, .and 8rats for C-Group. After giving exploratory experience on the glass floor above the enclosed-field (barriers constracted for E-Group and no barriers for C-Group) for 10 minutes twice, S was run in the maze for testing. Three days after, this procedure was replicated using the next problem, and so on. From the results shown in Fig. 4, 5, Table 2, and 3, it is unreasonable to assume that there are any cumulative effects in maze performance. Next experiment III was designed to ascertain whether the effect of exploratory experience on maze performance is increased by giving attention to the maze. To turn the rat's attention to the maze pattern, two naive rats were put into the maze when S was permitted free exploration on the glass floor. For C-Group there were no barriers in the enclosedfield, but for E-Group barriers were introduced, i. e., No. 3 and No. 6 Problems (Fig. 2). Testings were conducted on each problem. The results are presented in Fig. 4, 5, Table 4 and 5. With a single exception (the first trial on No. 6 Problem), there are no significant difference between two groups.To sum up, neither “visual latent learning” nor “cumulative effect” was demonstrated in the present study. But that the variances of the error scores of E-Group are quite smaller than C-Groups' (Table 2-5) might suggest the possibility that E-Group rats had learned something about the maze.","In this paper, MOTOYOSHI and MITANI have reported that exploratory experience on the transparent glass floor above the enclosed-maze was effective on the solution of the maze problem."
"Computer simulation of pigeons' performance on a spatial memory task","https://scispace.com/paper/computer-simulation-of-pigeons-performance-on-a-spatial-fajfnbequu","1987","Journal Article","Behavioural Processes","Donald M. Wilkie
Duncan J. Kennedy","10.1016/0376-6357(87)90070-2","","","The computer simulation of performance on this task successfully reproduced several of the phenomena observed in delayed matching of location experiments and provided an account of some hitherto perplexing results."
"Characteristics of spatial memory in pigeons.","https://scispace.com/paper/characteristics-of-spatial-memory-in-pigeons-49tguohgmw","1983","Journal Article","Journal of Experimental Psychology: Animal Behavior Processes","Deborah J. Olson
William S. Maki","10.1037/0097-7403.9.3.266","","Pigeons learned a delayed-alteration (DA) task in a T-maze. Very few trials were needed prior to accurate performance. Similarly, after little training the birds performed accurately with delays of 8-16 min. End-of-delay cues, possibly provided by the experimenter, response-based cues, and intramaze cues were all experimentally examined and rejected as bases for the birds' performances; pigeons appear to rely on spatial (extramaze) cues. Long-delay performances were undisturbed by changes in delay-interval stimuli (illumination shifts and transportation around the laboratory). Finally, birds were shown to acquire DA so quickly because of a potent tendency to avoid recently visited locations (i.e., a preexisting ""win-shift"" tendency). Characteristics of pigeon spatial memory thus include temporal persistence, resistance to retroactive interference, and a win-shift bias. In these respects spatial memory of pigeons parallels spatial memory of rats.","Characteristics of pigeon spatial memory thus include temporal persistence, resistance to retroactive interference, and a win-shift bias, which parallels spatial memory of rats."
"Integration of spatial maps in pigeons","https://scispace.com/paper/integration-of-spatial-maps-in-pigeons-dnmq6ysrav","2005","Journal Article","Animal Cognition","Aaron P. Blaisdell
Robert G. Cook","10.1007/S10071-004-0223-1","","The integration of spatial maps in pigeons was investigated using a spatial analog to sensory preconditioning. The pigeons were tested in an open-field arena in which they had to locate hidden food among a 4x4 grid of gravel-filled cups. In phase 1, the pigeons were exposed to a consistent spatial relationship (vector) between landmark L (a red L-shaped block of wood), landmark T (a blue T-shaped block of wood) and the hidden food goal. In phase 2, the pigeons were then exposed to landmark T with a different spatial vector to the hidden food goal. Following phase 2, pigeons were tested with trials on which they were presented with only landmark L to examine the potential integration of the phase 1 and 2 vectors via their shared common elements. When these test trials were preceded by phase 1 and phase 2 reminder trials, pigeons searched for the goal most often at a location consistent with their integration of the L-->T phase 1 and T-->phase 2 goal vectors. This result indicates that integration of spatial vectors acquired during phases 1 and 2 allowed the pigeons to compute a novel L-->goal vector. This suggests that spatial maps may be enlarged by successively integrating additional spatial information through the linkage of common elements.","The result indicates that integration of spatial vectors acquired during phases 1 and 2 allowed the pigeons to compute a novel L→goal vector, and suggests that spatial maps may be enlarged by successively integrating additional spatial information through the linkage of common elements."
"Landmark use by pigeons in a touch-screen spatial search task","https://scispace.com/paper/landmark-use-by-pigeons-in-a-touch-screen-spatial-search-54wus58mgk","1992","Journal Article","Learning & Behavior","Marcia L. Spetch
Ken Cheng
Michael V. Mondloch","10.3758/BF03213382","","Pigeons obtained food by pecking at an unmarked target location on a video screen equipped with a touch-sensitive frame. The target area was located near the top edge of the screen in Experiment 1 and near the left edge of the screen in Experiment 2. On baseline trials, a graphic landmark was located below and left of the target (Experiment 1) or below and right of the target (Experiment 2). In both experiments, baseline search distributions showed a single peak and were roughly symmetrical about the target area in both horizontal and vertical dimensions. On occasional test trials, the landmark was shifted horizontally, vertically, or diagonally by 1.5 cm or 3 cm. In both experiments, landmark shifts in the dimension parallel to the nearest edge produced systematic shifts in the peak place of search. Landmark shifts in the dimension perpendicular to the nearest edge produced inconsistent (Experiment 1) or relatively small (Experiment 2) shifts in peak place. The magnitude of the behavioral shift was always less than the magnitude of the landmark shift and was not consistently greater when the landmark was shifted by 3 cm than when it was shifted by 1.5 cm. These results demonstrated that pigeons can accurately locate an unmarked target area in a two-dimensional vertical arena and that their use of landmarks for spatial localization is similar in several respects to that found in open-field spatial search tasks.","It is demonstrated that pigeons can accurately locate an unmarked target area in a two-dimensional vertical arena and that their use of landmarks for spatial localization is similar in several respects to that found in open-field spatial search tasks."
"Latent learning, shortcuts and detours: a computational model.","https://scispace.com/paper/latent-learning-shortcuts-and-detours-a-computational-model-edstalie5b","2002","Journal Article","Behavioural Processes","Horatiu Voicu
Nestor A. Schmajuk","10.1016/S0376-6357(02)00060-8","","","A model of spatial navigation and exploration that includes an action system capable of guiding, with the help of a cognitive system, the search for specific goals as determined by a motivation system is described."
