"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Simultaneous mastering of two abstract concepts by the miniature brain of bees","https://scispace.com/paper/simultaneous-mastering-of-two-abstract-concepts-by-the-1t1n2l5bfr","2012","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Aurore Avarguès-Weber
Adrian G. Dyer
Maud Combe
Martin Giurfa","10.1073/PNAS.1202576109","https://www.pnas.org/content/pnas/109/19/7481.full.pdf","Sorting objects and events into categories and concepts is a fundamental cognitive capacity that reduces the cost of learning every particular situation encountered in our daily lives. Relational concepts such as “same,” “different,” “better than,” or “larger than”—among others—are essential in human cognition because they allow highly efficient classifying of events irrespective of physical similarity. Mastering a relational concept involves encoding a relationship by the brain independently of the physical objects linked by the relation and is, therefore, consistent with abstraction capacities. Processing several concepts at a time presupposes an even higher level of cognitive sophistication that is not expected in an invertebrate. We found that the miniature brains of honey bees rapidly learn to master two abstract concepts simultaneously, one based on spatial relationships (above/below and right/left) and another based on the perception of difference. Bees that learned to classify visual targets by using this dual concept transferred their choices to unknown stimuli that offered a best match in terms of dual-concept availability: their components presented the appropriate spatial relationship and differed from one another. This study reveals a surprising facility of brains to extract abstract concepts from a set of complex pictures and to combine them in a rule for subsequent choices. This finding thus provides excellent opportunities for understanding how cognitive processing is achieved by relatively simple neural architectures.","A surprising facility of brains to extract abstract concepts from a set of complex pictures and to combine them in a rule for subsequent choices is revealed, providing excellent opportunities for understanding how cognitive processing is achieved by relatively simple neural architectures."
"Learning of Abstract Concepts and Rules by the Honeybee","https://scispace.com/paper/learning-of-abstract-concepts-and-rules-by-the-honeybee-4m27zjfo7r","2006","Journal Article","International Journal of Comparative Psychology","Shaowu Zhang","","https://scispace.com/pdf/learning-of-abstract-concepts-and-rules-by-the-honeybee-4m27zjfo7r.pdf","Despite the tiny brain of the honeybee, some remarkable higher cognitive functions have emerged from this assembly of about one million neurons. Work on the honeybee over the past decade is be- ginning to suggest that insects may not be the simple, reflexive creatures that they were once believed to be. Bees display perceptual and ""cognitive"" capacities that are surprisingly rich, complex and flexible. This article reviews the recent progress on the honeybee's ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific infor- mation while navigating through their environment. This review is not intended to be exhaustive. Rather, it highlights important advances in our understanding of the processes underlying the bee's remarkable behaviors. The worker honeybee possesses a tiny brain that occupies a volume of about one cubic millimeter, weighs about one milligram and contains not more than a million neurons. Nevertheless, this creature, by virtue of its lifestyle, is a spectacu- larly suitable organism for studying the principles of pattern recognition and navi- gation, as well as of learning in a more general sense (von Frisch, 1971, 1993; Menzel, 1990). Gathering nectar and pollen is the raison d'etre of a forager's exis- tence. Since the species of flowers that are in bloom, say, this week are likely to be replaced by a different species at a different location next week, the bee needs, and has indeed evolved, an impressive ability to learn colors, odors, shapes and routes quickly and accurately (Chittka, Vorobyev, Shmida, & Menzel 1993; Lehrer, Hor- ridge, Zhang, & Gadagkar, 1995; Vorobyev & Menzel, 1999; Wehner, 1981). A bee can learn a new odor in just a few visits, a new color in about half an hour (af- ter it has made about five visits to collect a food reward), a new pattern in about half a day (after 20-30 rewarded visits), and a new route to a food source in about 3-4 visits (provided the route is not through a complex labyrinth). The underlying navigational skills that make this learning possible require extensive, perceptual, information processing, and storage mechanisms which, in turn, allow bees to dis- play perceptual and ""cognitive"" abilities that are surprisingly rich, complex and flexible (Collett & Collett, 2002; Giurfa, 2003; Menzel & Muller, 1996; Srinivasan & Zhang, 1998, Zhang & Srinivasan, 2004a, 2004b). The present article reviews recent studies that have challenged the percep- tual capacities of honeybees by asking if bees can, for instance, learn abstract rules by which to navigate mazes, learn and generalize abstract concepts, categorize complex visual objects, or acquire and memorize task-specific information when faced with a complex problem. This review discusses some key examples of recent","Recent progress on the honeybee's ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific infor- mation while navigating through their environment is reviewed."
"Learning of Abstract Concepts and Rules by the Honeybee","https://scispace.com/paper/learning-of-abstract-concepts-and-rules-by-the-honeybee-tw2v5pieze35","","","","Shaowu Zhang","10.46867/ijcp.2006.19.03.04","","Despite the tiny brain of the honeybee, some remarkable higher cognitive functions have emerged from this assembly of about one million neurons. Work on the honeybee over the past decade is beginning to suggest that insects may not be the simple, reflexive creatures that they were once believed to be. Bees display perceptual and ""cognitive"" capacities that are surprisingly rich, complex and flexible. This article reviews the recent progress on the honeybee's ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific information while navigating through their environment. This review is not intended to be exhaustive. Rather, it highlights important advances in our understanding of the processes underlying the bee's remarkable behaviors.","Recent research on honeybees reveals surprisingly complex cognitive abilities, including learning abstract rules, categorizing visual objects, and memorizing task-specific information, challenging the notion that insects are simple, reflexive creatures."
"Learning of Abstract Concepts and Rules by the Honeybee - eScholarship","https://scispace.com/paper/learning-of-abstract-concepts-and-rules-by-the-honeybee-2jd34ursa4","2006","Journal Article","International Journal of Comparative Psychology","Shaowu Zhang","","https://scispace.com/pdf/learning-of-abstract-concepts-and-rules-by-the-honeybee-2jd34ursa4.pdf","Despite the tiny brain of the honeybee, some remarkable higher cognitive functions have emerged from this assembly of about one million neurons. Work on the honeybee over the past decade is beginning to suggest that insects may not be the simple, reflexive creatures that they were once believed to be. Bees display perceptual and “cognitive” capacities that are surprisingly rich, complex and flexible. This article reviews the recent progress on the honeybee’s ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific information while navigating through their environment. This review is not intended to be exhaustive. Rather, it highlights important advances in our understanding of the processes underlying the bee’s remarkable behaviors.","This article reviewed the recent progress on the honeybee's ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific information while navigating through their environment."
"Achieving arithmetic learning in honeybees and examining how individuals learn","https://scispace.com/paper/achieving-arithmetic-learning-in-honeybees-and-examining-how-1r07sqz2it","2019","Journal Article","Communicative & Integrative Biology","Scarlett R. Howard
Scarlett R. Howard
Aurore Avarguès-Weber
Jair E. Garcia
Andrew D. Greentree
Adrian G. Dyer
Adrian G. Dyer","10.1080/19420889.2019.1678452","https://www.tandfonline.com/doi/pdf/10.1080/19420889.2019.1678452","In recent years honeybees have demonstrated intriguing numerical capacities, leading to the recent discovery of their ability to perform simple arithmetic by learning to add or subtract 'one' using symbolic representations of operators. When training an insect with a miniature brain containing less than one million neurons to understand a conceptual rule, the procedure is of vital importance. We explain in detail the controls and process of designing an experiment to test for complex behaviors in a relatively simple brained animal. Furthermore, we will discuss the finding that individual honeybees do not demonstrate a consistent learning scenario when trained to perform the same tasks, rather they appear to acquire arithmetic rules through individual processes.","The finding that individual honeybees do not demonstrate a consistent learning scenario when trained to perform the same tasks, rather they appear to acquire arithmetic rules through individual processes."
"Correction: Behavioral and genetic correlates of heterogeneity in learning performance in individual honeybees, Apis mellifera","https://scispace.com/paper/correction-behavioral-and-genetic-correlates-of-1izqbveusb5m","2024","Journal Article","PLOS ONE","","10.1371/journal.pone.0312715","https://scispace.compdf/correction-behavioral-and-genetic-correlates-of-1izqbveusb5m.pdf","[This corrects the article DOI: 10.1371/journal.pone.0304563.]. ","This correction clarifies behavioral and genetic factors influencing learning performance variability in individual honeybees (Apis mellifera), correcting a previously published article with DOI 10.1371/journal.pone.0304563."
"Conceptual learning by miniature brains","https://scispace.com/paper/conceptual-learning-by-miniature-brains-47bquqp0ed","2013","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Aurore Avarguès-Weber
Martin Giurfa
Martin Giurfa","10.1098/RSPB.2013.1907","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2013.1907","Concepts act as a cornerstone of human cognition. Humans and non-human primates learn conceptual relationships such as ‘same’, ‘different’, ‘larger than’, ‘better than’, among others. In all cases, the relationships have to be encoded by the brain independently of the physical nature of objects linked by the relation. Consequently, concepts are associated with high levels of cognitive sophistication and are not expected in an insect brain. Yet, various works have shown that the miniature brain of honeybees rapidly learns conceptual relationships involving visual stimuli. Concepts such as ‘same’, ‘different’, ‘above/below of’ or ‘left/right are well mastered by bees. We review here evidence about concept learning in honeybees and discuss both its potential adaptive advantage and its possible neural substrates. The results reviewed here challenge the traditional view attributing supremacy to larger brains when it comes to the elaboration of concepts and have wide implications for understanding how brains can form conceptual relations.","Evidence about concept learning in honeybees is reviewed and its potential adaptive advantage and its possible neural substrates are discussed, challenging the traditional view attributing supremacy to larger brains when it comes to the elaboration of concepts."
"Abstract concept learning in a simple neural network inspired by the insect brain","https://scispace.com/paper/abstract-concept-learning-in-a-simple-neural-network-3jc4xlxxt6","2018","Journal Article","PLOS Computational Biology","Alex Cope
Eleni Vasilaki
Dorian Minors
Chelsea Sabo
James A. R. Marshall
Andrew B. Barron","10.1371/JOURNAL.PCBI.1006435","https://scispace.com/pdf/abstract-concept-learning-in-a-simple-neural-network-3jc4xlxxt6.pdf","The capacity to learn abstract concepts such as 'sameness' and 'difference' is considered a higher-order cognitive function, typically thought to be dependent on top-down neocortical processing. It is therefore surprising that honey bees apparantly have this capacity. Here we report a model of the structures of the honey bee brain that can learn sameness and difference, as well as a range of complex and simple associative learning tasks. Our model is constrained by the known connections and properties of the mushroom body, including the protocerebral tract, and provides a good fit to the learning rates and performances of real bees in all tasks, including learning sameness and difference. The model proposes a novel mechanism for learning the abstract concepts of 'sameness' and 'difference' that is compatible with the insect brain, and is not dependent on top-down or executive control processing.","A novel mechanism for learning the abstract concepts of ‘sameness’ and ‘difference’ that is compatible with the insect brain, and is not dependent on top-down or executive control processing is proposed."
"Individual-level patterns of division of labor in honeybees highlight flexibility in colony-level developmental mechanisms","https://scispace.com/paper/individual-level-patterns-of-division-of-labor-in-honeybees-32z00thb6j","2012","Journal Article","Behavioral Ecology and Sociobiology","Brian R. Johnson
Elizabeth Frost","10.1007/S00265-012-1341-4","","Honeybee division of labor (DOL) has become a model system for exploring the genetic basis of complex traits and phenotypic plasticity. Although many highly informative behavioral studies have been conducted on this topic (both at the cohort and individual levels), most studies have focused on a few behavioral acts, such as the age of first foraging. Few studies have recorded large numbers of relatively complete individual-level patterns of DOL. Such fine-scale patterns would lay the foundation for rigorous molecular analyses of this phenomenon and allow us to differentiate between competing mechanistic models of DOL. Here, we record over 100 individual-level DOL patterns of bees living under natural conditions. We found that the transitions between castes (polyphenism states) are often gradual, with bees being in multiple castes at once. This is contrary to the traditional view that changes are abrupt. We also found that bees often skip castes, a key prediction of a recent model of DOL. We further confirm variation in the rate at which bees pass through castes and the age of first foraging. Taken together, these results greatly improve our understanding of this model system and allow for a strong revision of current models of honeybee DOL.","It is found that the transitions between castes (polyphenism states) are often gradual, with bees being in multiple castes at once, contrary to the traditional view that changes are abrupt."
"Abstract concept learning in a simple neural network inspired by the insect brain","https://scispace.com/paper/abstract-concept-learning-in-a-simple-neural-network-z5xd6lhds5","2018","Posted Content","bioRxiv","Alex Cope
Eleni Vasilaki
Dorian Minors
Chelsea Sabo
James A. R. Marshall
Andrew B. Barron","10.1101/268375","https://scispace.com/pdf/abstract-concept-learning-in-a-simple-neural-network-z5xd6lhds5.pdf","The capacity to learn abstract concepts such as 9sameness9 and 9difference9 is considered a higher-order cognitive function, typically thought to be dependent on top-down neocortical processing. It is therefore surprising that honey bees apparantly have this capacity. Here we report a model of the structures of the honey bee brain that can learn sameness and difference, as well as a range of complex and simple associative learning tasks. Our model is constrained by the known connections and properties of the mushroom body, including the protocerebral tract, and provides a good fit to the learning rates and performances of real bees in all tasks, including learning sameness and difference. The model proposes a novel mechanism for learning the abstract concepts of 9sameness9 and 9difference9 that is compatible with the insect brain, and is not dependent on top-down or executive control processing.","The model proposes a novel mechanism for learning the abstract concepts of ‘sameness’ and ‘difference’ that is compatible with the insect brain, and is not dependent on top-down or executive control processing."
