"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Bird song comparison using deep learning trained from avian perceptual judgments","https://scispace.com/paper/bird-song-comparison-using-deep-learning-trained-from-avian-1cbzg3gwyn8r","2024","Journal Article","PLOS Computational Biology","Lies Zandberg
Veronica Morfi
Julia M. George
David F. Clayton
Dan Stowell
Robert F. Lachlan","10.1371/journal.pcbi.1012329","","Our understanding of bird song, a model system for animal communication and the neurobiology of learning, depends critically on making reliable, validated comparisons between the complex multidimensional syllables that are used in songs. However, most assessments of song similarity are based on human inspection of spectrograms, or computational methods developed from human intuitions. Using a novel automated operant conditioning system, we collected a large corpus of zebra finches’ ( Taeniopygia guttata ) decisions about song syllable similarity. We use this dataset to compare and externally validate similarity algorithms in widely-used publicly available software (Raven, Sound Analysis Pro, Luscinia). Although these methods all perform better than chance, they do not closely emulate the avian assessments. We then introduce a novel deep learning method that can produce perceptual similarity judgements trained on such avian decisions. We find that this new method outperforms the established methods in accuracy and more closely approaches the avian assessments. Inconsistent (hence ambiguous) decisions are a common occurrence in animal behavioural data; we show that a modification of the deep learning training that accommodates these leads to the strongest performance. We argue this approach is the best way to validate methods to compare song similarity, that our dataset can be used to validate novel methods, and that the general approach can easily be extended to other species. ","Researchers developed a novel deep learning method to compare bird song similarity, outperforming existing algorithms and closely emulating avian assessments, using a large dataset of zebra finches' decisions on song syllable similarity."
"Bird song comparison using deep learning trained from avian perceptual judgments","https://scispace.com/paper/bird-song-comparison-using-deep-learning-trained-from-avian-37wjp60v","2022","Posted Content","bioRxiv","Lies Zandberg
Veronica Morfi
Julia George
David F. Clayton
Dan Stowell
Robert F. Lachlan","10.1101/2022.12.23.521425","","Our understanding of bird song, a model system for animal communication and the neurobiology of learning, depends critically on making reliable, validated comparisons between the complex multidimensional syllables that are used in songs. However, most assessments of song similarity are based on human inspection of spectrograms, or computational methods developed from human intuitions. Using a novel automated operant conditioning system, we collected a large corpus of zebra finches’ (Taeniopygia guttata) decisions about song syllable similarity. We use this dataset to compare and externally validate similarity algorithms in widely-used publicly available software (Raven, Sound Analysis Pro, Luscinia). Although these methods all perform better than chance, they do not closely emulate the avian assessments. We then introduce a novel deep learning method that can produce perceptual similarity judgements trained on such avian decisions. We find that this new method outperforms the established methods in accuracy and more closely approaches the avian assessments. Inconsistent (hence ambiguous) decisions are a common occurrence in animal behavioural data; we show that a modification of the deep learning training that accommodates these leads to the strongest performance. We argue this approach is the best way to validate methods to compare song similarity, that our dataset can be used to validate novel methods, and that the general approach can easily be extended to other species.","In this paper , a large corpus of zebra finches' (Taeniopygia guttata) decision about song syllable similarity was collected and used to compare and externally validate similarity algorithms in widely-used publicly available software."
"Quantitative assessment of vocal development in the zebra finch using self-organizing neural networks.","https://scispace.com/paper/quantitative-assessment-of-vocal-development-in-the-zebra-3ojpa8lphc","2001","Journal Article","Journal of the Acoustical Society of America","Petr Janata","10.1121/1.1412446","","To understand the mechanisms of song learning by songbirds it is necessary to have in hand tools for extracting, describing, and quantifying features of the developing vocalizations. The extremely large number of vocalizations produced by juvenile zebra finches and the variability in these vocalizations during the sensorimotor learning period preclude manual scoring methods. Here we describe an approach for classification of vocalizations produced during sensorimotor learning based on self-organizing neural networks. This approach allowed us to construct probability distributions of spectrotemporal features recorded on each day. By training the network with samples obtained across the course of vocal development in individual birds, we observed developmental trajectories of these features. The emergence of stereotypy in sequences of song elements was captured by computing the entropy in the matrices of first- and second-order transition probabilities. Self-organizing maps may assist in classifying large libraries of zebra finch vocalizations and shedding light on mechanisms of vocal development.","Self-organizing maps may assist in classifying large libraries of zebra finch vocalizations and shedding light on mechanisms of vocal development."
"Unsupervised learning to quantify differences in song learning of experimental zebra finch populations","https://scispace.com/paper/unsupervised-learning-to-quantify-differences-in-song-3dwnlnf08t","2017","Dissertation","","Michaela Ennis","","","Zebra finch song learning is a common model of motor learning processes, but quantification of song properties is lacking, particularly for comparison of experimental populations across development. Sparse convolutional feature extraction, a method previously used to analyze other natural sounds, is applied to zebra finch song here. The results of feature extraction were used to develop metrics that were applied to zebra finch song from across both normal and isolate development. As expected, adult control song was substantially different from adult isolate song in all metrics. More interestingly, differences in some metrics were seen between the two as early in development as recordings were taken, suggesting that differences exist prior to obvious abnormalities appearing in the song spectrogram. Overall, these results provide interesting ideas about isolate song learning, and act as a proof of concept for the use of sparse convolutional learning to compare bird populations. Thesis Supervisor: Michale S. Fee Title: Glen and Phyllis Dorflinger Professor, Brain and Cognitive Sciences","Differences in some metrics were seen between the two adult control song was substantially different from adult isolate song in all metrics, suggesting that differences exist prior to obvious abnormalities appearing in the song spectrogram."
"Studying the song development process rationale and methods","https://scispace.com/paper/studying-the-song-development-process-rationale-and-methods-2q0f5ocvrv","2004","Journal Article","Annals of the New York Academy of Sciences","Ofer Tchernichovski
Thierry Lints
Sébastien Derégnaucourt
Aylin Cimenser
Partha P. Mitra","10.1196/ANNALS.1298.031","https://scispace.com/pdf/studying-the-song-development-process-rationale-and-methods-2q0f5ocvrv.pdf","Current technology makes it possible to measure song development continuously throughout a vocal ontogeny. Here we briefly review some of the problems involved and describe experimental and analytic methods for automatic tracing of vocal changes. These techniques make it possible to characterize the specific methods the bird uses to imitate sounds: an automated song recognition procedure allows continuous song recording, followed by automated sound analysis that partition the song to syllables, extract acoustic features of each syllable, and summarize the entire song development process over time into a single database. The entire song development is then presentable in the form of images or movie clips. These Dynamic Vocal Development (DVD) maps show how each syllable type emerges, and how the bird manipulates syllable features to eventually approximate the model song. Most of the experimental and analytic methods described here have been organized into a software package, which also allows combined neural and sound recording to monitor changes in brain activity as vocal learning occurs. The software is available at http://ofer.sci.ccny.cuny.edu.","These Dynamic Vocal Development (DVD) maps show how each syllable type emerges, and how the bird manipulates syllable features to eventually approximate the model song."
"Quantification of developmental birdsong learning from the subsyllabic scale to cultural evolution.","https://scispace.com/paper/quantification-of-developmental-birdsong-learning-from-the-55jatjj2c9","2011","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Dina Lipkind
Ofer Tchernichovski","10.1073/PNAS.1012941108","https://www.pnas.org/content/pnas/108/Supplement_3/15572.full.pdf","Quantitative analysis of behavior plays an important role in birdsong neuroethology, serving as a common denominator in studies spanning molecular to system-level investigation of sensory-motor conversion, developmental learning, and pattern generation in the brain. In this review, we describe the role of behavioral analysis in facilitating cross-level integration. Modern sound analysis approaches allow investigation of developmental song learning across multiple time scales. Combined with novel methods that allow experimental control of vocal changes, it is now possible to test hypotheses about mechanisms of vocal learning. Further, song analysis can be done at the population level across generations to track cultural evolution and multigenerational behavioral processes. Complementing the investigation of song development with noninvasive brain imaging technology makes it now possible to study behavioral dynamics at multiple levels side by side with developmental changes in brain connectivity and in auditory responses.","The role of behavioral analysis in facilitating cross-level integration of song development with noninvasive brain imaging technology makes it now possible to study behavioral dynamics at multiple levels side by side with developmental changes in brain connectivity and in auditory responses."
"Towards quantification of vocal imitation in the zebra finch","https://scispace.com/paper/towards-quantification-of-vocal-imitation-in-the-zebra-finch-1d2dajl97z","2002","Journal Article","Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology","Ofer Tchernichovski
Partha P. Mitra","10.1007/S00359-002-0352-4","","The transition from an amorphous subsong into mature song requires a series of vocal changes. By tracing song elements during development, we have shown that the imitation trajectory to the target could not be predicted based on monotonic progression of vocal changes, indicating an internal component that imposes constraints on song development. Here we further examine the nature of constraints on song imitation in the zebra finch. We first present techniques for identifying and tracing distinctive vocal changes, and then we examine how sequences of vocal change are expressed and coordinated. Examples suggest two types of constraints on song imitation, based on the nature of the temporal context. Developmentally diachronic constraints are imposed by sequential dependencies between vocal changes as a function of developmental time, whereas developmentally synchronic constraints are given by the acoustic context of notes within the song. Finally, we show that the tendency of birds to copy certain sounds in the song model before others might be related to such constraints. We suggest that documenting the full range of distinctive vocal changes and the coordination of their expression would be useful for testing mechanisms of vocal imitation.","It is suggested that documenting the full range of distinctive vocal changes and the coordination of their expression would be useful for testing mechanisms of vocal imitation and the tendency of birds to copy certain sounds in the song model before others might be related to such constraints."
"Benchmarking nearest neighbor retrieval of zebra finch vocalizations across development","https://scispace.com/paper/benchmarking-nearest-neighbor-retrieval-of-zebra-finch-l4xpifowje","2023","Journal Article","bioRxiv","Tomas Tomka
Xinyu Hao
Aoxue Miao
Kanghwi Lee
Maris Basha
Stefan Reimann
Anja T. Zai
Richard H. R. Hahnloser","10.1101/2023.09.04.555475","","Vocalizations are highly specialized motor gestures that regulate social interactions. The reliable detection of vocalizations from raw streams of microphone data remains an open problem even in research on widely studied animals such as the zebra finch. A promising method for finding vocal samples from potentially few labelled examples (templates) is nearest neighbor retrieval, but this method has never been extensively tested on vocal segmentation tasks. We retrieve zebra finch vocalizations as neighbors of each other in the sound spectrogram space. Based on merely 50 templates, we find excellent retrieval performance in adults (F1 score of 0.93 ± 0.07) but not in juveniles (F1 score of 0.64 ± 0.18), presumably due to the larger vocal variability of the latter. The performance in juveniles improves when retrieval is based on fixed-size template slices (F1 score of 0.72 ± 0.10) instead of entire templates. Among the several distance metrics we tested such as the cosine and the Euclidean distance, we find that the Spearman distance largely outperforms all others. We release our expert-curated dataset of more than 50’000 zebra finch vocal segments, which will enable training of data-hungry machine-learning approaches.","A promising method for finding vocal samples from potentially few labelled examples (templates) is nearest neighbor retrieval, but this method has never been extensively tested on vocal segmentation tasks, and it is found that the Spearman distance largely outperforms all others."
"An automated approach to the quantitation of vocalizations and vocal learning in the songbird.","https://scispace.com/paper/an-automated-approach-to-the-quantitation-of-vocalizations-3tc4sda0ul","2018","Journal Article","PLOS Computational Biology","David G Mets
Michael S. Brainard","10.1371/JOURNAL.PCBI.1006437","https://scispace.com/pdf/an-automated-approach-to-the-quantitation-of-vocalizations-3tc4sda0ul.pdf","Studies of learning mechanisms critically depend on the ability to accurately assess learning outcomes. This assessment can be impeded by the often complex, multidimensional nature of behavior. We present a novel, automated approach to evaluating imitative learning. Conceptually, our approach estimates how much of the content present in a reference behavior is absent from the learned behavior. We validate our approach through examination of songbird vocalizations, complex learned behaviors the study of which has provided many insights into sensory-motor learning in general and vocal learning in particular. Historically, learning has been holistically assessed by human inspection or through comparison of specific song features selected by experimenters (e.g. fundamental frequency, spectral entropy). In contrast, our approach uses statistical models to broadly capture the structure of each song, and then estimates the divergence between the two models. We show that our measure of song learning (the Kullback-Leibler divergence between two distributions corresponding to specific song data, or, Song DKL) is well correlated with human evaluation of song learning. We then expand the analysis beyond learning and show that Song DKL also detects the typical song deterioration that occurs following deafening. Finally, we illustrate how this measure can be extended to quantify differences in other complex behaviors such as human speech and handwriting. This approach potentially provides a framework for assessing learning across a broad range of behaviors like song that can be described as a set of discrete and repeated motor actions.","A novel, automated approach to evaluating imitative learning, which uses statistical models to broadly capture the structure of each song, and then estimates the divergence between the two models, potentially provides a framework for assessing learning across a broad range of behaviors like song."
"An automated procedure for evaluating song imitation.","https://scispace.com/paper/an-automated-procedure-for-evaluating-song-imitation-9nknjcdljs","2014","Journal Article","PLOS ONE","Yael Mandelblat-Cerf
Michale S. Fee","10.1371/JOURNAL.PONE.0096484","https://scispace.com/pdf/an-automated-procedure-for-evaluating-song-imitation-9nknjcdljs.pdf","Songbirds have emerged as an excellent model system to understand the neural basis of vocal and motor learning. Like humans, songbirds learn to imitate the vocalizations of their parents or other conspecific “tutors.” Young songbirds learn by comparing their own vocalizations to the memory of their tutor song, slowly improving until over the course of several weeks they can achieve an excellent imitation of the tutor. Because of the slow progression of vocal learning, and the large amounts of singing generated, automated algorithms for quantifying vocal imitation have become increasingly important for studying the mechanisms underlying this process. However, methodologies for quantifying song imitation are complicated by the highly variable songs of either juvenile birds or those that learn poorly because of experimental manipulations. Here we present a method for the evaluation of song imitation that incorporates two innovations: First, an automated procedure for selecting pupil song segments, and, second, a new algorithm, implemented in Matlab, for computing both song acoustic and sequence similarity. We tested our procedure using zebra finch song and determined a set of acoustic features for which the algorithm optimally differentiates between similar and non-similar songs.","A method for the evaluation of song imitation that incorporates two innovations: First, an automated procedure for selecting pupil song segments, and, second, a new algorithm, implemented in Matlab, for computing both song acoustic and sequence similarity."
