"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"How Does the Mind Handle Uncertainty in Ambiguous Figures","https://scispace.com/paper/how-does-the-mind-handle-uncertainty-in-ambiguous-figures-58fctc65g9","2016","Journal Article","Journal of Psychology Research","Manuel Moreno-Sánchez
J. Antonio Aznar-Casanova
Nelson Torro-Alves","10.17265/2159-5542/2016.01.001","","How does the mind select one interpretation from a bistable stimulus and how this eventually becomes conscious? We briefly presented 17 rotations of an ambiguous figure to observers and asked them to give a quick response. We were interested in determining how observer factors, stimulus properties and context influence the selected response. Data analysis revealed that observers assigned probabilistically each figure rotation to a category according to an implicit criterion of typicality or prototype. From discriminant analyses we ascertain how the standardized coefficients change as do the testing conditions, mainly when stimulus information is lacking or confusing. Results suggest that the proximity to the prototype expresses the uncertainty of the subject’s response and may be gradually manipulated by the orientation of the figure. Depending on the uncertainty value, discriminant strength of the observer and contextual factors have greater influence on responses than the physical properties of the ambiguous stimulus.","In this paper, the authors present 17 rotations of an ambiguous figure to observers and ask them to give a quick response, and determine how observer factors, stimulus properties and context influence the selected response."
"The Significance of Perceptual Multistability for Research on Cognitive Self-Organization","https://scispace.com/paper/the-significance-of-perceptual-multistability-for-research-4qqbv4yxua","1995","Book Chapter","","Peter Kruse
Daniel Strüber
M. Stadler","10.1007/978-3-642-78411-8_5","","Perceptual order formation is a process of self-organization in a complex neural network and not a pick up of external information. In this view any stimulus condition is multistable. Stimuli are only boundary conditions of the autonomous process of perceptual order formation. Stability in perception is the result of a fast converging process of autonomous order formation which normally acts on a time scale far beyond conscious realization. Multistability in perception is an exceptional case in which the process of order formation (confronted with one constant boundary condition) spontaneously oscillates between two or more attractors established in the system dynamics. The spontaneous reversions in perceptual multistability show characteristics of nonlinear phase transitions and can be simulated with a high degree of correspondence on basis of self-organizing networks and synergetic modelling. In everyday experience multistability in perception is a relatively irrelevant curiosity but for investigating the process of order formation in cognition multistability is a paradigmatical research tool. Perceptual multistability can be used as a window to the underlying neural system dynamics. In a variety of different experiments the possibility is shown to change the potential landscape of the system dynamics in multistable perception by learning, context and meaning. The reversion process is discussed as an indicator for innersystemic fluctuations. Some hypothetical links to pathological phenomena in cognition are outlined.","In this article, the spontaneous reversions in perceptual multistability show characteristics of nonlinear phase transitions and can be simulated with a high degree of correspondence on basis of self-organizing networks and synergetic modelling."
"Shape-speciWc perceptual learning in a Wgure-ground segregation task","https://scispace.com/paper/shape-speciwc-perceptual-learning-in-a-wgure-ground-1aqumg14qb","2006","","","Do-Joon Yi
Ingrid R. Olson
Marvin M. Chun","","","What does perceptual experience contribute to Wgure-ground segregation? To study this question, we trained observers to search for symmetric dot patterns embedded in random dot backgrounds. Training improved shape segmentation, but learning did not completely transfer either to untrained locations or to untrained shapes. Such partial speciWcity persisted for a month after training. Interestingly, training on shapes in empty backgrounds did not help segmentation of the trained shapes in noisy backgrounds. Our results suggest that perceptual training increases the involvement of early sensory neurons in the segmentation of trained shapes, and that successful segmentation requires perceptual skills beyond shape recognition alone.  2005 Elsevier Ltd. All rights reserved.","The authors showed that perceptual training on shapes in empty backgrounds did not help segmentation of the trained shapes in noisy backgrounds, and that successful segmentation requires perceptual skills beyond shape recognition alone."
"Positive and negative hysteresis effects for the perception of geometric and emotional ambiguities","https://scispace.com/paper/positive-and-negative-hysteresis-effects-for-the-perception-46y3af8txo","2018","Journal Article","PLOS ONE","Emanuela Liaci
Andreas Fischer
Harald Atmanspacher
Markus Heinrichs
Ludger Tebartz van Elst
Jürgen Kornmeier","10.1371/JOURNAL.PONE.0202398","","Aim The present study utilizes perceptual hysteresis effects to compare the ambiguity of Mona Lisa’s emotional face expression (high-level ambiguity) and of geometric cube stimuli (low-level ambiguity). Methods In two experiments we presented series of nine Mona Lisa variants and nine cube variants. Stimulus ambiguity was manipulated by changing Mona Lisa’s mouth curvature (Exp. 1) and the cubes’ back-layer luminance (Exp. 2). Each experiment consisted of three conditions, two with opposite stimulus presentation sequences with increasing and decreasing degrees of ambiguity, respectively, and a third condition with a random presentation sequence. Participants indicated happy or sad face percepts (Exp. 1) and alternative 3D cube percepts (Exp. 2) by key presses. We studied the influences of a priori perceptual biases (long-term memory) and presentation order (short-term memory) on perception. Results Perception followed sigmoidal functions of the stimulus ambiguity morphing parameters. The morphing parameter for the functions’ inflection points depended strongly on stimulus presentation order with similar effect sizes but different signs for the two stimulus types (positive hysteresis / priming for the cubes; negative hysteresis / adaptation for Mona Lisa). In the random conditions, the inflection points were located in the middle between those from the two directional conditions for the Mona Lisa stimuli. For the cube stimuli, they were superimposed on one sigmoidal function for the ordered condition. Discussion The hysteresis effects reflect the influence of short-term memory during the perceptual disambiguation of ambiguous sensory information. The effects for the two stimulus types are of similar size, explaining up to 34% of the perceptual variance introduced by the paradigm. We explain the qualitative difference between positive and negative hysteresis with adaptation for Mona Lisa and with priming for the cubes. In addition, the hysteresis paradigm allows a quantitative determination of the impact of adaptation and priming during the resolution of perceptual ambiguities. The asymmetric shifts of inflection points in the case of the cube stimuli is likely due to an a priori perceptual bias, reflecting an influence of long-term memory. Whether corresponding influences also exist for the Mona Lisa variants is so far unclear.","Perceptual hysteresis effects are utilizes to compare the ambiguity of Mona Lisa’s emotional face expression and of geometric cube stimuli and explain the qualitative difference between positive and negative hyesteresis with adaptation for MonaLisa and with priming for the cubes."
"Controlling bistability in a stochastic perception model","https://scispace.com/paper/controlling-bistability-in-a-stochastic-perception-model-1dv0jovm26","2015","Journal Article","European Physical Journal-special Topics","Alexander N. Pisarchik
Alexander N. Pisarchik
Irina Bashkirtseva
Lev Ryashko","10.1140/EPJST/E2015-02473-0","","Using a simple bistable perception model, we demonstrate how coexisting states can be controlled by periodic modulation applied to a control parameter responsible for the interpretation of ambiguous images. Because of stochastic processes in the brain, any percept is statistically recognized and multistability in perception never occurs. A stable periodic orbit created by the control modulation splits in two limit cycles in an inverse gluing bifurcation, which occurs when the modulation frequency increases. The statistical analysis of transitions between the coexisting states in the presence of noise reveals conditions under which an ambiguous image can be interpreted in a desired way determined by the control.","In this article, a simple bistable perception model is used to demonstrate how coexisting states can be controlled by periodic modulation applied to a control parameter responsible for the interpretation of ambiguous images."
"The stabilization of visibility for sequentially presented, low-contrast objects: Experiments and neural field model","https://scispace.com/paper/the-stabilization-of-visibility-for-sequentially-presented-4uoqkctght","2023","Journal Article","Journal of Vision","Howard S. Hock
Gregor Schöner","10.1167/jov.23.8.12","","In any environment, events transpire in temporal sequences. The general principle governing such sequences is that each instance of the event is influenced by its predecessors. It is shown here that this principle is true for a fundamental aspect of visual perception: visibility. A series of nine psychophysical experiments and associated neural dynamic simulations provide evidence that two non-stimulus factors, self-excitation and short-term memory, stabilize the visibility of a simple low-contrast object (a line segment) as it moves over a sequence of unpredictable locations. Stabilization was indicated by the very low probability of visible-to-invisible switches, and dependence on preceding visibility states was indicated by hysteresis as the contrast of the object was gradually decreased or increased. The contribution of self-excitation to stabilization was indicated by increased visible-to-invisible switching (decreased hysteresis) following adaptation of the visibility state, and the contribution of memory to stabilization was indicated by visibility “bridging” long blank intervals separating each relocation of the object. Because of the unpredictability of the relocations of the object, its visibility at one location pre-shapes visibility at its next location via persisting subthreshold activation of detectors surrounding the low-contrast object. All effects were modeled, including contributions from adaptation and recurrent inhibition, with a single set of parameter values. ","The sequential presentation of low-contrast objects stabilizes their visibility through self-excitation and short-term memory."
"Top-Down Interference in Visual Perception","https://scispace.com/paper/top-down-interference-in-visual-perception-4tovoidmmv","1994","Book Chapter","International Conference on Artificial Neural Networks","C. Taddei Ferretti
C. Musio
R. F. Colucci","10.1007/978-1-4471-2097-1_6","","Both bottom-up sensory information and top-down expectations contribute to the the perception processes. It is known that attention memory imagery and possibly will interfere on ambiguous visual pattern perception. We investigated sistematically the effect of the top-down volitional factor on the perceptual alternations of a multistable ambiguous visual pattern. as well as the effect of the combination of such top-down factor with the effect of the bottom-up subliminal visual stimuli that we already proved to interfere on the alternance mechanism. In both cases the will interference is effective. The possible non linear interactions between top-down and bottom-up influences are discussed.","This work investigated sistematically the effect of the top-down volitional factor on the perceptual alternations of a multistable ambiguous visual pattern and the combination of such top- down factor with the effectof the bottom-up subliminal visual stimuli that already proved to interfere on the alternance mechanism."
"The dynamics of perceptual rivalry in bistable and tristable perception.","https://scispace.com/paper/the-dynamics-of-perceptual-rivalry-in-bistable-and-tristable-g4zj60ooja","2013","Journal Article","Journal of Vision","Guy Wallis
Stefanie Ringelhan","10.1167/13.2.24","","Human observers are extremely adept at correctly interpreting the visual input that they receive despite its inherent ambiguity. There are, however, situations in which no single, valid interpretation exists and perception oscillates. Such situations offer insight into the processes underlying perception, as they reveal the conditions under which our percept can alter in the presence of an unchanging physical stimulus. Many studies have focused on perceptual switching during binocular and monocular rivalry, or when viewing ambiguous figures. The majority of these studies have focused on bistable phenomena. In this paper we report the study of a range of ambiguous stimuli that provoke tristable perception, thereby providing a more exacting test bed for current models. We find that subjects spontaneously move from periods of bistable to tristable perception and that this results in a characteristic change in the rate of perceptual switching. In contrast to reports for bistable stimuli, we find only weak evidence for consistency in the relative switch rates of individuals across our test stimuli and explain why our results are inconsistent with the theory of interhemispheric switching. We go on to describe how the results are, instead, largely consistent with models of rivalry based on mutual inhibition and adaptation.","The study of a range of ambiguous stimuli that provoke tristable perception is reported, thereby providing a more exacting test bed for current models and describing how the results are largely consistent with models of rivalry based on mutual inhibition and adaptation."
"Hysteresis, cooperativity, and depth averaging in dynamic random-dot stereograms.","https://scispace.com/paper/hysteresis-cooperativity-and-depth-averaging-in-dynamic-3kt154yfdp","1992","Journal Article","Attention Perception & Psychophysics","Barton L. Anderson","10.3758/BF03211649","","Experiments were performed to assess the response of the human visual system to dynamic random-dot patterns composed of disparity mixtures. In Experiment 1, the perceived depth and relative stability of two patterns were compared; one pattern depicted two transparent layers of dots, and the other depicted a volume of dots. Two effects were found: (1) the volume pattern exhibited a large degree of disparity averaging; and (2) asymmetries were observed in the relative stability of these two patterns. Experiment 2 was designed to determine whether these findings could be attributed to spatially localized processes occurring-at the location of disparity discontinuities. This was accomplished by introducing unpaired noise points localized either along the disparity discontinuities or in the center of the layered and volume patterns. The amount of depth averaging and the direction of the asymmetry did not appear to depend on processes localized along the disparity discontinuities. Results of these experiments, taken in conjunction with those of previous studies, suggest that hysteresis is independent of cooperative persistence mechanisms.","Results of these experiments, taken in conjunction with those of previous studies, suggest that hysteresis is independent of cooperative persistence mechanisms."
"Top-down influences on ambiguous perception: the role of stable and transient states of the observer","https://scispace.com/paper/top-down-influences-on-ambiguous-perception-the-role-of-4gb3ral0a4","2014","Journal Article","Frontiers in Human Neuroscience","Lisa Scocchia
Matteo Valsecchi
Jochen Triesch","10.3389/FNHUM.2014.00979","","The world as it appears to the viewer is the result of a complex process of inference performed by the brain. The validity of this apparently counter-intuitive assertion becomes evident whenever we face noisy, feeble or ambiguous visual stimulation: in these conditions, the state of the observer may play a decisive role in determining what is currently perceived. On this background, ambiguous perception and its amenability to top-down influences can be employed as an empirical paradigm to explore the principles of perception. Here we offer an overview of both classical and recent contributions on how stable and transient states of the observer can impact ambiguous perception. As to the influence of the stable states of the observer, we show that what is currently perceived can be influenced (1) by cognitive and affective aspects, such as meaning, prior knowledge, motivation, and emotional content and (2) by individual differences, such as gender, handedness, genetic inheritance, clinical conditions, and personality traits and by (3) learning and conditioning. As to the impact of transient states of the observer, we outline the effects of (4) attention and (5) voluntary control, which have attracted much empirical work along the history of ambiguous perception. In the huge literature on the topic we trace a difference between the observer's ability to control dominance (i.e., the maintenance of a specific percept in visual awareness) and reversal rate (i.e., the switching between two alternative percepts). Other transient states of the observer that have more recently drawn researchers' attention regard (6) the effects of imagery and visual working memory. (7) Furthermore, we describe the transient effects of prior history of perceptual dominance. (8) Finally, we address the currently available computational models of ambiguous perception and how they can take into account the crucial share played by the state of the observer in perceiving ambiguous displays.","An overview of both classical and recent contributions on how stable and transient states of the observer can impact ambiguous perception is offered and it is shown that what is currently perceived can be influenced by cognitive and affective aspects and by individual differences."
