"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Abrupt and spontaneous strategy switches emerge in simple regularised neural networks","https://scispace.com/paper/abrupt-and-spontaneous-strategy-switches-emerge-in-simple-2va5z6s58u4f","2024","Journal Article","PLOS Computational Biology","Anika T. Löwe
Léo Touzo
Paul S. Muhle-Karbe
Andrew Saxe
Christopher Summerfield
Nicolas W. Schuck","10.1371/journal.pcbi.1012505","","Humans sometimes have an insight that leads to a sudden and drastic performance improvement on the task they are working on. Sudden strategy adaptations are often linked to insights, considered to be a unique aspect of human cognition tied to complex processes such as creativity or meta-cognitive reasoning. Here, we take a learning perspective and ask whether insight-like behaviour can occur in simple artificial neural networks, even when the models only learn to form input-output associations through gradual gradient descent. We compared learning dynamics in humans and regularised neural networks in a perceptual decision task that included a hidden regularity to solve the task more efficiently. Our results show that only some humans discover this regularity, whose behaviour was marked by a sudden and abrupt strategy switch that reflects an aha-moment. Notably, we find that simple neural networks with a gradual learning rule and a constant learning rate closely mimicked behavioural characteristics of human insight-like switches, exhibiting delay of insight, suddenness and selective occurrence in only some networks. Analyses of network architectures and learning dynamics revealed that insight-like behaviour crucially depended on a regularised gating mechanism and noise added to gradient updates, which allowed the networks to accumulate “silent knowledge” that is initially suppressed by regularised gating. This suggests that insight-like behaviour can arise from gradual learning in simple neural networks, where it reflects the combined influences of noise, gating and regularisation. These results have potential implications for more complex systems, such as the brain, and guide the way for future insight research. ","Simple neural networks exhibit insight-like behaviour, characterized by sudden strategy switches, when trained with regularisation and noise, mirroring human cognitive processes, and suggesting that insight can arise from gradual learning in complex systems."
"Regularised neural networks mimic human insight","https://scispace.com/paper/regularised-neural-networks-mimic-human-insight-3s0qot5z","2023","Posted Content","","","10.48550/arxiv.2302.11351","","Humans sometimes show sudden improvements in task performance that have been linked to moments of insight. Such insight-related performance improvements appear special because they are preceded by an extended period of impasse, are unusually abrupt, and occur only in some, but not all, learners. Here, we ask whether insight-like behaviour also occurs in artificial neural networks trained with gradient descent algorithms. We compared learning dynamics in humans and regularised neural networks in a perceptual decision task that provided a hidden opportunity which allowed to solve the task more efficiently. We show that humans tend to discover this regularity through insight, rather than gradually. Notably, neural networks with regularised gate modulation closely mimicked behavioural characteristics of human insights, exhibiting delay of insight, suddenness and selective occurrence. Analyses of network learning dynamics revealed that insight-like behaviour crucially depended on noise added to gradient updates, and was preceded by ``silent knowledge'' that is initially suppressed by regularised (attentional) gating. This suggests that insights can arise naturally from gradual learning, where they reflect the combined influences of noise, attentional gating and regularisation. ","In this article , the authors compared human and regularised neural networks in a perceptual decision task and found that neural networks with regularised gate modulation closely mimicked behavioral characteristics of human insights, exhibiting delay of insight, suddenness and selective occurrence."
"Mice in a labyrinth show rapid learning, sudden insight, and efficient exploration.","https://scispace.com/paper/mice-in-a-labyrinth-show-rapid-learning-sudden-insight-and-lihisls4kr","2021","Journal Article","eLife","Matthew Rosenberg
Tony Zhang
Pietro Perona
Markus Meister","10.7554/ELIFE.66175","","Animals learn certain complex tasks remarkably fast, sometimes after a single experience. What behavioral algorithms support this efficiency? Many contemporary studies based on two-alternative-forced-choice (2AFC) tasks observe only slow or incomplete learning. As an alternative, we study the unconstrained behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it. A mouse in the labyrinth makes ~2000 navigation decisions per hour. The animal explores the maze, quickly discovers the location of a reward, and executes correct 10-bit choices after only 10 reward experiences - a learning rate 1000-fold higher than in 2AFC experiments. Many mice improve discontinuously from one minute to the next, suggesting moments of sudden insight about the structure of the labyrinth. The underlying search algorithm does not require a global memory of places visited and is largely explained by purely local turning rules.","In this paper, the authors study the behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it, showing that a mouse in the labyrinth makes ~2000 navigation decisions per hour and executes correct 10-bit choices after only 10 reward experiences."
"Animal Expertise: Evidence of Phase Transitions by Utilizing Running Estimates of Performance Variability","https://scispace.com/paper/animal-expertise-evidence-of-phase-transitions-by-utilizing-4jdez339fc","2011","Journal Article","Ecological Psychology","William S. Helton","10.1080/10407413.2011.564537","","Animal behavioral flexibility is facilitated by the ability of animals to acquire expertise. For motor skills, expertise development is obvious; however, for perceptual and cognitive skills it is hidden from view. The study of covert skills in people is facilitated by the ability of people to verbally report what they are doing. Verbal reports are not an option when studying other animals. Nevertheless, systemic changes may be detectable by changes in performance variability. An increase in performance variability occurs during a period of self-reported skill phase transition in people in which more than 1 strategy is used in an intermixed fashion. For 2 perceptual categorization tasks in dogs (Canis lupus familiaris), 1 visual and 1 olfactory, running measures of performance variability reveal an increase in performance variability during training similar to the one seen during reported phase transitions in people. The use of running estimates of performance variability may be a new tool for detecting th...","For instance, the authors found that an increase in performance variability occurs during a period of self-reported skill phase transition in people in which more than 1 strategy is used in an intermixed fashion."
"Change in pattern of ongoing cortical activity with auditory category learning","https://scispace.com/paper/change-in-pattern-of-ongoing-cortical-activity-with-auditory-53r3ttou9y","2001","Journal Article","Nature","Frank W. Ohl
Frank W. Ohl
Henning Scheich
Walter J. Freeman","10.1038/35089076","","Humans are able to classify novel items correctly by category1,2; some other animals have also been shown to do this3,4,5,6,7. During category learning, humans group perceptual stimuli by abstracting qualities from similarity relationships of their physical properties1,2,8. Forming categories is fundamental to cognition9 and can be independent of a ‘memory store’ of information about the items or a prototype10. The neurophysiological mechanisms underlying the formation of categories are unknown. Using an animal model of category learning6, in which frequency-modulated tones are distinguished into the categories of ‘rising’ and ‘falling’ modulation, we demonstrate here that the sorting of stimuli into these categories emerges as a sudden change in an animal's learning strategy. Electro-corticographical recording from the auditory cortex11 shows that the transition is accompanied by a change in the dynamics of cortical stimulus representation. We suggest that this dynamic change represents a mechanism underlying the recognition of the abstract quality (or qualities) that defines the categories.","Electro-corticographical recording from the auditory cortex shows that the sorting of stimuli into these categories emerges as a sudden change in an animal's learning strategy, and suggests that this dynamic change represents a mechanism underlying the recognition of the abstract quality that defines the categories."
"Evolution of behavioral attractors with learning: nonequilibrium phase transitions.","https://scispace.com/paper/evolution-of-behavioral-attractors-with-learning-i97hrzj19x","1992","Journal Article","Journal of Experimental Psychology: Human Perception and Performance","Pier-Giorgio Zanone
J. A. S. Kelso","10.1037//0096-1523.18.2.403","","Learning a bimanual coordination task (synchronization to a visually specified phasing relation) was studied as a dynamical process over 5 days of practicing a required phasing pattern. Systematic probes of the attractor layout of the 5 Ss' coordination dynamics (expressed through a collective variable, relative phase) were conducted before, during, and after practice. Depending on the relationship between the initial coordination dynamics (so-called intrinsic dynamics) and the pattern to be learned (termed behavioral information, which acts as an attractor of the coordination dynamics toward the required phasing), qualitative changes in the phase diagram occurred with learning, accompanied by quantitative evidence for loss of stability (phase transitions). Such effects persisted beyond 1 week. The nature of change due to learning (e.g., abrupt vs. gradual) is shown to arise from the cooperative or competitive interplay between behavioral information and the intrinsic dynamics.","Learning a bimanual coordination task (synchronization to a visually specified phasing relation) was studied as a dynamical process over 5 days of practicing a required phasing pattern, accompanied by quantitative evidence for loss of stability (phase transitions)."
"Characterizing the dynamic learning process: Implications of a quantitative analysis","https://scispace.com/paper/characterizing-the-dynamic-learning-process-implications-of-3sicgk6p4o","2024","Journal Article","Behavioural Brain Research","Meilin Wu
Fuhong Liu
Hao Wang
Li Yao
Chunling Wei
Qi Zheng
Jing Han
Zhiqiang Liu
Yihui Liu
Haijun Duan
Wei Ren
Zongpeng Sun","10.1016/j.bbr.2024.114915","","Understanding the neural mechanisms involved in learning processes is crucial for unraveling the complexities of behavior and cognition. Sudden change from the untrained level to the fully-learned level is a pivotal feature of instrumental learning. However, the concept of change point and suitable methods to conveniently analyze the characteristics of sudden change in groups remain elusive, which might hinder a fuller understanding of the neural mechanism underlying dynamic leaning process. In the current study, we investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis. By applying this novel strategy, we examined the effects of cocaine and a cannabinoid receptor agonist on instrumental learning. Intriguingly, our analysis revealed significant differences in timing and occurrence of sudden changes that were previously overlooked using traditional analysis. Overall, our research advances understanding of behavioral variation during instrumental learning and the interplay between learning behaviors and neurotransmitter systems, contributing to a deeper comprehension of learning processes and informing future investigations and therapeutic interventions. ","This study investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis."
"Mice in a labyrinth: Rapid learning, sudden insight, and efficient exploration","https://scispace.com/paper/mice-in-a-labyrinth-rapid-learning-sudden-insight-and-4nnr7126ox","2021","Posted Content","bioRxiv","Matthew Rosenberg
Tony Zhang
Pietro Perona
Markus Meister","10.1101/2021.01.14.426746","","Animals learn certain complex tasks remarkably fast, sometimes after a single experience. What behavioral algorithms support this efficiency? Many contemporary studies based on two-alternative-forced-choice (2AFC) tasks observe only slow or incomplete learning. As an alternative, we study the unconstrained behavior of mice in a complex labyrinth and measure the dynamics of learning and the behaviors that enable it. A mouse in the labyrinth makes ~2000 navigation decisions per hour. The animal quickly discovers the location of a reward in the maze and executes correct 10-bit choices after only 10 reward experiences – a learning rate 1000-fold higher than in 2AFC experiments. Many mice improve discontinuously from one minute to the next, suggesting moments of sudden insight about the structure of the labyrinth. The underlying search algorithm does not require a global memory of places visited and is largely explained by purely local turning rules.","This work studies the unconstrained behavior of mice in a complex labyrinth and measures the dynamics of learning and the behaviors that enable it, suggesting moments of sudden insight about the structure of the labyrinth."
"A reinforcement-based mechanism for discontinuous learning","https://scispace.com/paper/a-reinforcement-based-mechanism-for-discontinuous-learning-lhadk2uk","2022","Journal Article","Proceedings of the National Academy of Sciences","Ana Lucia De Mello Machado","10.1073/pnas.2215352119","","Problem-solving and reasoning involve mental exploration and navigation in sparse relational spaces. A physical analogue is spatial navigation in structured environments such as a network of burrows. Recent experiments with mice navigating a labyrinth show a sharp discontinuity during learning, corresponding to a distinct moment of “sudden insight” when mice figure out long, direct paths to the goal. This discontinuity is seemingly at odds with reinforcement learning (RL), which involves a gradual build-up of a value signal during learning. Here, we show that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning. In tree-like structured environments, positive feedback from learning on behavior generates a “reinforcement wave” with a steep profile. The discontinuity occurs when the wave reaches the starting point. By examining the nonlinear dynamics of reinforcement propagation, we establish a quantitative relationship between the learning rule, the agent’s exploration biases, and learning speed. Predictions explain existing data and motivate specific experiments to isolate the phenomenon. Additionally, we characterize the exact learning dynamics of various RL rules for a complex sequential task. ","This article showed that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning in tree-like structured environments and characterized the exact learning dynamics of various RL rules for a complex sequential task."
"A reinforcement-based mechanism for discontinuous learning","https://scispace.com/paper/a-reinforcement-based-mechanism-for-discontinuous-learning-2xte5rd3","2022","Posted Content","bioRxiv","G. Ramalinga Reddy","10.1101/2022.05.06.490910","","Problem-solving and reasoning involve mental exploration and navigation in sparse relational spaces. A physical analogue is spatial navigation in structured environments such as a network of burrows. Recent experiments with mice navigating a labyrinth show a sharp discontinuity during learning, corresponding to a distinct moment of ‘sudden insight’ when mice figure out long, direct paths to the goal. This discontinuity is seemingly at odds with reinforcement learning (RL), which involves a gradual build-up of a value signal during learning. Here, we show that biologically-plausible RL rules combined with persistent exploration generically exhibit discontinuous learning. In tree-like structured environments, positive feedback from learning on behavior generates a ‘reinforcement wave’ with a steep profile. The discontinuity occurs when the wave reaches the starting point. By examining the nonlinear dynamics of reinforcement propagation, we establish a quantitative relationship between the learning rule, the agent’s exploration biases and learning speed. Predictions explain existing data and motivate specific experiments to isolate the phenomenon. Additionally, we characterize the exact learning dynamics of various RL rules for a complex sequential task.","This paper showed that biologically plausible RL rules combined with persistent exploration generically exhibit discontinuous learning in tree-like structured environments and characterized the exact learning dynamics of various RL rules for a complex sequential task."
